year,state,state_code,chamber,district,race,candidate,party,votes,percentage,winner,incumbent
2020,Alaska,AK,State House,1,general,Bart LeBon,Coalition Republican,3769.0,55.3,True,True
2020,Alaska,AK,State House,1,general,Christopher Quist,Democratic,3027.0,44.42,False,False
2020,Alaska,AK,State House,2,general,Steve Thompson,Coalition Republican,3631.0,69.57,True,True
2020,Alaska,AK,State House,2,general,Jeremiah Youmans,Democratic,1565.0,29.99,False,False
2020,Alaska,AK,State House,3,general,Mike Prax,Republican,7001.0,96.5,True,True
2020,Alaska,AK,State House,4,general,Grier Hopkins,Democratic,5478.0,53.98,True,True
2020,Alaska,AK,State House,4,general,Keith Kurber,Republican,4649.0,45.81,False,False
2020,Alaska,AK,State House,5,general,Adam Wool,Democratic,4341.0,52.79,True,True
2020,Alaska,AK,State House,5,general,Kevin McKinley,Republican,3867.0,47.03,False,False
2020,Alaska,AK,State House,6,general,Mike Cronk,Republican,4861.0,55.8,True,False
2020,Alaska,AK,State House,6,general,Julia Hnilicka,Democratic,2626.0,30.15,False,False
2020,Alaska,AK,State House,6,general,Elijah Verhagen,Independent,644.0,7.39,False,False
2020,Alaska,AK,State House,6,general,Vernon Carlson,Independent,418.0,4.8,False,False
2020,Alaska,AK,State House,6,general,Deborah Riley,Independent,141.0,1.62,False,False
2020,Alaska,AK,State House,7,general,Christopher Kurka,Republican,6449.0,73.77,True,False
2020,Alaska,AK,State House,7,general,Jamin Burton,Independent,2252.0,25.76,False,False
2020,Alaska,AK,State House,8,general,Kevin McCabe,Republican,7533.0,81.44,True,False
2020,Alaska,AK,State House,8,general,Alma Hartley,Democratic,1683.0,18.19,False,False
2020,Alaska,AK,State House,9,general,George Rauscher,Republican,7496.0,71.92,True,True
2020,Alaska,AK,State House,9,general,Bill Johnson,Democratic,2870.0,27.54,False,False
2020,Alaska,AK,State House,10,general,David Eastman,Republican,7659.0,73.7,True,True
2020,Alaska,AK,State House,10,general,Monica Stein-Olson,Democratic,2693.0,25.91,False,False
2020,Alaska,AK,State House,11,general,DeLena Johnson,Republican,7383.0,74.09,True,True
2020,Alaska,AK,State House,11,general,Andrea Hackbarth,Democratic,2553.0,25.62,False,False
2020,Alaska,AK,State House,12,general,Cathy Tilton,Republican,8881.0,95.63,True,True
2020,Alaska,AK,State House,13,general,Ken McCarty,Republican,4730.0,67.57,True,False
2020,Alaska,AK,State House,13,general,James Canitz Sr.,Democratic,2250.0,32.14,False,False
2020,Alaska,AK,State House,14,general,Kelly Merrick,Republican,7602.0,71.77,True,True
2020,Alaska,AK,State House,14,general,Mike Risinger,Independent,2960.0,27.95,False,False
2020,Alaska,AK,State House,15,general,David Nelson,Republican,2541.0,50.82,True,False
2020,Alaska,AK,State House,15,general,Lyn Franks,Democratic,2446.0,48.92,False,False
2020,Alaska,AK,State House,16,general,Ivy Spohnholz,Democratic,4010.0,53.1,True,True
2020,Alaska,AK,State House,16,general,Paul Bauer,Republican,3061.0,40.5,False,False
2020,Alaska,AK,State House,16,general,Scott Kohlhaas,Libertarian,477.0,6.3,False,False
2020,Alaska,AK,State House,17,general,Andy Josephson,Democratic,4923.0,91.4,True,True
2020,Alaska,AK,State House,18,general,Harriet Drummond,Democratic,5233.0,90.8,True,True
2020,Alaska,AK,State House,19,general,Geran Tarr,Democratic,3854.0,92.5,True,True
2020,Alaska,AK,State House,20,general,Zack Fields,Democratic,5195.0,91.8,True,True
2020,Alaska,AK,State House,21,general,Matt Claman,Democratic,5495.0,61.4,True,True
2020,Alaska,AK,State House,21,general,Lynette Largent,Republican,3435.0,38.4,False,False
2020,Alaska,AK,State House,22,general,Sara Rasmussen,Republican,4921.0,54.8,True,True
2020,Alaska,AK,State House,22,general,Stephen Trimble,Independent,2679.0,29.8,False,False
2020,Alaska,AK,State House,22,general,David Nees,Independence,1356.0,15.1,False,False
2020,Alaska,AK,State House,23,general,Chris Tuck,Democratic,3444.0,47.8,True,True
2020,Alaska,AK,State House,23,general,Kathy Henslee,Republican,2990.0,43.1,False,False
2020,Alaska,AK,State House,23,general,Timothy Huit,Independence,646.0,9.0,False,False
2020,Alaska,AK,State House,24,general,Tom McKay,Republican,5605.0,56.3,True,False
2020,Alaska,AK,State House,24,general,Sue Levi,Democratic,4323.0,43.4,False,False
2020,Alaska,AK,State House,25,general,Calvin Schrage,Independent,4584.0,52.2,True,False
2020,Alaska,AK,State House,25,general,Mel Gillis,Republican,4191.0,47.7,False,True
2020,Alaska,AK,State House,26,general,Laddie Shaw,Republican,6934.0,92.8,True,True
2020,Alaska,AK,State House,27,general,Liz Snyder,Democratic,4574.0,50.0,True,False
2020,Alaska,AK,State House,27,general,Lance Pruitt,Republican,4563.0,49.8,False,True
2020,Alaska,AK,State House,28,general,James Kaufman,Republican,6143.0,49.8,True,False
2020,Alaska,AK,State House,28,general,Suzanne LaFrance,Independent,5690.0,46.1,False,False
2020,Alaska,AK,State House,28,general,Benjamin Fletcher,Independent,493.0,3.9,False,False
2020,Alaska,AK,State House,29,general,Ben Carpenter,Republican,6548.0,65.2,True,True
2020,Alaska,AK,State House,29,general,Paul Dale,Independent,3481.0,34.6,False,False
2020,Alaska,AK,State House,30,general,Ron Gillham,Republican,5749.0,62.4,True,False
2020,Alaska,AK,State House,30,general,James Baisden,Independent,3327.0,36.1,False,False
2020,Alaska,AK,State House,31,general,Sarah Vance,Republican,6468.0,54.2,True,True
2020,Alaska,AK,State House,31,general,Kelly Cooper,Independent,5434.0,45.6,False,False
2020,Alaska,AK,State House,32,general,Louise Stutes,Coalition Republican,6663.0,96.0,True,True
2020,Alaska,AK,State House,33,general,Sara Hannan,Democratic,8403.0,94.8,True,True
2020,Alaska,AK,State House,34,general,Andi Story,Democratic,6284.0,62.0,True,True
2020,Alaska,AK,State House,34,general,Edward King,Independent,3805.0,37.5,False,False
2020,Alaska,AK,State House,35,general,Jonathan Kreiss-Tomkins,Democratic,5677.0,58.7,True,True
2020,Alaska,AK,State House,35,general,Kenny Skaflestad,Republican,3971.0,41.0,False,False
2020,Alaska,AK,State House,36,general,Dan Ortiz,Independent,5409.0,60.3,True,True
2020,Alaska,AK,State House,36,general,Leslie Becker,Republican,3514.0,39.2,False,False
2020,Alaska,AK,State House,37,general,Bryce Edgmon,Independent,2538.0,95.7,True,True
2020,Alaska,AK,State House,38,general,Tiffany Zulkosky,Democratic,2232.0,59.1,True,True
2020,Alaska,AK,State House,38,general,Willy Keppel,Veteran's,1522.0,40.3,False,False
2020,Alaska,AK,State House,39,general,Neal Foster,Democratic,3038.0,63.2,True,True
2020,Alaska,AK,State House,39,general,Dan Holmes,Republican,855.0,17.8,False,False
2020,Alaska,AK,State House,40,general,"Josiah ""Aullaqsruaq"" Patkotak",Independent,2011.0,51.7,True,False
2020,Alaska,AK,State House,40,general,Elizabeth Ferguson,Democratic,1863.0,47.9,False,False
2020,Arizona,AZ,State House,1,general,Judy Burges,Republican,92058.0,40.8,True,False
2020,Arizona,AZ,State House,1,general,Quang Nguyen,Republican,86405.0,38.3,True,False
2020,Arizona,AZ,State House,1,general,Judy Stahl,Democratic,47204.0,20.9,False,False
2020,Arizona,AZ,State House,2,general,Daniel Hernandez Jr.,Democratic,46467.0,37.3,True,True
2020,Arizona,AZ,State House,2,general,Andrea Dalessandro,Democratic,44296.0,35.5,True,False
2020,Arizona,AZ,State House,2,general,Deborah McEwen,Republican,33956.0,27.2,False,False
2020,Arizona,AZ,State House,3,general,Alma Hernandez,Democratic,49009.0,50.3,True,True
2020,Arizona,AZ,State House,3,general,Andrés Cano,Democratic,48505.0,49.7,True,True
2020,Arizona,AZ,State House,4,general,Charlene Fernandez,Democratic,40797.0,39.8,True,True
2020,Arizona,AZ,State House,4,general,Joel John,Republican,32318.0,31.5,True,False
