year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2002,Alabama,AL,governor,Democratic primary results,Winning,Don Siegelman,Democratic,331571,76.17,True,True
2002,Alabama,AL,governor,Democratic primary results,Candidate,Charles Bishop,Democratic,80193,18.42,False,False
2002,Alabama,AL,governor,Democratic primary results,Candidate,"Mark ""Rodeo Clown"" Townsend",Democratic,9890,2.27,False,False
2002,Alabama,AL,governor,Democratic primary results,Candidate,Gladys Riddle,Democratic,9246,2.12,False,False
2002,Alabama,AL,governor,Democratic primary results,Candidate,Blake W. Harper III,Democratic,4410,1.01,False,False
2002,Alabama,AL,governor,Democratic primary results,Total,,,435310,100.0,False,False
2002,Alabama,AL,governor,Republican primary results,Winning,Bob Riley,Republican,262851,73.53,True,False
2002,Alabama,AL,governor,Republican primary results,Candidate,Steve Windom,Republican,63775,17.84,False,False
2002,Alabama,AL,governor,Republican primary results,Candidate,Tim James,Republican,30871,8.64,False,False
2002,Alabama,AL,governor,Republican primary results,Total,,,357497,100.0,False,False
2002,Arizona,AZ,governor,Republican primary results,Winning,Matt Salmon,Republican,174055,55.99,True,False
2002,Arizona,AZ,governor,Republican primary results,Candidate,Betsey Bayless,Republican,92473,29.75,False,False
2002,Arizona,AZ,governor,Republican primary results,Candidate,Carol Springer,Republican,44333,14.26,False,False
2002,Arizona,AZ,governor,Republican primary results,Candidate,Steve Moore (write-in),Republican,16,0.01,False,False
2002,Arizona,AZ,governor,Republican primary results,Candidate,Diana Kennedy (write-in),Republican,8,0.0,False,False
2002,Arizona,AZ,governor,Republican primary results,Total,,,310885,100.0,False,False
2002,Arizona,AZ,governor,Democratic primary results,Winning,Janet Napolitano,Democratic,128702,57.23,True,False
2002,Arizona,AZ,governor,Democratic primary results,Candidate,Alfredo Gutierrez,Democratic,50377,22.4,False,False
2002,Arizona,AZ,governor,Democratic primary results,Candidate,Mark Osterloh,Democratic,31422,13.97,False,False
2002,Arizona,AZ,governor,Democratic primary results,Candidate,Mike Newcomb,Democratic,14373,6.39,False,False
2002,Arizona,AZ,governor,Democratic primary results,Total,,,224874,100.0,False,False
2002,Arizona,AZ,governor,Libertarian primary results,Winning,Barry Hess,Libertarian,1414,51.01,True,False
2002,Arizona,AZ,governor,Libertarian primary results,Candidate,Gary Fallon,Libertarian,1358,48.99,False,False
2002,Arizona,AZ,governor,Libertarian primary results,Total,,,2772,100.0,False,False
2002,Arkansas,AR,governor,Democratic Party primary results,Winning,Jimmie Lou Fisher,Democratic,176126,63.11,True,False
2002,Arkansas,AR,governor,Democratic Party primary results,Candidate,Joe Holmes,Democratic,77516,27.77,False,False
2002,Arkansas,AR,governor,Democratic Party primary results,Candidate,Jim Billie,Democratic,25455,9.12,False,False
2002,Arkansas,AR,governor,Democratic Party primary results,Total,,,279097,100.0,False,False
2002,Arkansas,AR,governor,Republican Primary results,Winning,Mike Huckabee,Republican,78803,85.44,True,True
2002,Arkansas,AR,governor,Republican Primary results,Candidate,Doyle Cannady,Republican,13434,14.56,False,False
2002,Arkansas,AR,governor,Republican Primary results,Total,,,92237,100.0,False,False
2002,California,CA,governor,Democratic primary results,Winning,Gray Davis,Democratic,1755276,80.9,True,True
