year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2012,Washington,WA,governor,Blanket primary results,Candidate,Christian Joubert,Independent,10457,0.74,False,False
2012,Washington,WA,governor,Blanket primary results,Candidate,L. Dale Sorgen,Independent,9734,0.69,False,False
2012,Washington,WA,governor,Blanket primary results,Candidate,Max Sampson,Republican,8753,0.62,False,False
2012,Washington,WA,governor,Blanket primary results,Candidate,Javier O. Lopez,Republican,6131,0.43,False,False
2012,Washington,WA,governor,Blanket primary results,Total,,,1409867,100.0,False,False
2012,West Virginia,WV,governor,Democratic primary results,Winning,Earl Ray Tomblin,Democratic,170481,84.4,True,True
2012,West Virginia,WV,governor,Democratic primary results,Candidate,Arne Moltis,Democratic,31587,15.6,False,False
2012,West Virginia,WV,governor,Democratic primary results,Total,,,202068,100.0,False,False
2012,West Virginia,WV,governor,Republican primary results,Winning,Bill Maloney,Republican,86925,83.5,True,False
2012,West Virginia,WV,governor,Republican primary results,Candidate,Ralph William Clark,Republican,17165,16.5,False,False
2012,West Virginia,WV,governor,Republican primary results,Total,,,104090,100.0,False,False
2012,Wisconsin,WI,governor,Republican primary results,Winning,Scott Walker,Republican,626962,96.88,True,True
2012,Wisconsin,WI,governor,Republican primary results,Candidate,Arthur Kohl-Riggs,Republican,19939,3.08,False,False
2012,Wisconsin,WI,governor,Republican primary results,Candidate,Patrick J. O'Brien (write-in),Republican,17,0.0,False,False
2012,Wisconsin,WI,governor,Republican primary results,Candidate,Scattering,Republican,204,0.03,False,False
2012,Wisconsin,WI,governor,Republican primary results,Total,,,647122,100.0,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Winning,Tom Barrett,Democratic,390191,58.1,True,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Candidate,Kathleen Falk,Democratic,229236,34.13,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Candidate,Kathleen Vinehout,Democratic,26967,4.02,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Candidate,Douglas La Follette,Democratic,19497,2.9,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Candidate,Gladys Huber,Democratic,4847,0.72,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Candidate,Scattering,Democratic,864,0.13,False,False
2012,Wisconsin,WI,governor,Democratic gubernatorial primary results,Total,,,671602,100.0,False,False
