year,state,state_code,office,candidate,party,percentage,winner,incumbent
2002,Michigan,MI,governor,Dick Posthumus,Republican,47.4,False,False
2002,Minnesota,MN,governor,Tim Pawlenty,Republican,44.4,True,False
2002,Minnesota,MN,governor,Roger Moe,Democratic,36.5,False,False
2002,Minnesota,MN,governor,Tim Penny,Independence,16.2,False,False
2002,Minnesota,MN,governor,Ken Pentel,Green,2.3,False,False
2002,Nebraska,NE,governor,Mike Johanns,Republican,68.7,True,True
2002,Nebraska,NE,governor,Stormy Dean,Democratic,27.5,False,False
2002,Nebraska,NE,governor,Paul A. Rosberg,Nebraska,3.8,False,False
2002,Nevada,NV,governor,Kenny Guinn,Republican,68.2,True,True
2002,Nevada,NV,governor,Joe Neal (politician)|Joe Neal,Politician,22.0,False,False
2002,Nevada,NV,governor,Dick Geyer,Libertarian,1.6,False,False
2002,Nevada,NV,governor,David G. Holmgren,Independent American,1.4,False,False
2002,Nevada,NV,governor,Jerry L. Norton,Independent,1.1,False,False
2002,New Hampshire,NH,governor,Craig Benson,Republican,58.6,True,False
2002,New Hampshire,NH,governor,Mark Fernald,Democratic,38.2,False,False
2002,New Hampshire,NH,governor,John Babiarz,Libertarian,2.9,False,False
2002,New Mexico,NM,governor,Bill Richardson,Democratic,55.5,True,False
2002,New Mexico,NM,governor,John Sanchez,Republican,39.0,False,False
2002,New Mexico,NM,governor,David Bacon,Green,5.5,False,False
2002,New York,NY,governor,George Pataki,Republican,49.4,True,True
2002,New York,NY,governor,Carl McCall,Democratic,33.5,False,False
2002,New York,NY,governor,Tom Golisano,Independence,14.3,False,False
2002,New York,NY,governor,Gerald Cronin,Right To Life,1.0,False,False
2002,Ohio,OH,governor,Bob Taft,Republican,57.8,True,True
2002,Ohio,OH,governor,Tim Hagan,Democratic,38.3,False,False
2002,Ohio,OH,governor,John Eastman,Independent,3.9,False,False
2002,Oklahoma,OK,governor,Brad Henry,Democratic,43.3,True,False
2002,Oklahoma,OK,governor,Steve Largent,Republican,42.6,False,False
2002,Oklahoma,OK,governor,Gary Richardson (lawyer)|Gary Richardson,Lawyer,14.1,False,False
2002,Oregon,OR,governor,Ted Kulongoski,Democratic,49.0,True,False
2002,Oregon,OR,governor,Kevin Mannix,Republican,46.2,False,False
2002,Oregon,OR,governor,Tom Cox,Libertarian,4.6,False,False
2002,Pennsylvania,PA,governor,Ed Rendell,Democratic,53.4,True,False
2002,Pennsylvania,PA,governor,D. Michael Fisher|Mike Fisher,Republican,44.4,False,False
2002,Pennsylvania,PA,governor,Ken Krawchuk,Libertarian,1.1,False,False
2002,Pennsylvania,PA,governor,Mike Morrill,Green,1.1,False,False
2002,Rhode Island,RI,governor,Donald Carcieri,Republican,54.8,True,False
2002,Rhode Island,RI,governor,Myrth York,Democratic,45.2,False,False
2002,South Carolina,SC,governor,Mark Sanford,Republican,52.9,True,False
2002,South Carolina,SC,governor,Jim Hodges,Democratic,47.0,False,True
2002,South Dakota,SD,governor,Mike Rounds,Republican,56.8,True,False
2002,South Dakota,SD,governor,James W. Abbott|Jim Abbott,Democratic,41.9,False,False
2002,Tennessee,TN,governor,Phil Bredesen,Democratic,50.6,True,False
2002,Tennessee,TN,governor,Van Hilleary,Republican,47.6,False,False
2002,Texas,TX,governor,Rick Perry,Republican,57.8,True,True
2002,Texas,TX,governor,Tony Sanchez (politician)|Tony Sanchez,Politician,40.0,False,False
2002,Texas,TX,governor,Jeff Daiell,Libertarian,1.5,False,False
2002,Vermont,VT,governor,Jim Douglas,Republican,44.9,True,False
2002,Vermont,VT,governor,Doug Racine,Democratic,42.4,False,False
2002,Vermont,VT,governor,Cornelius Hogan,Independent,9.7,False,False
2002,Wisconsin,WI,governor,Jim Doyle,Democratic,45.1,True,False
2002,Wisconsin,WI,governor,Scott McCallum,Republican,41.4,False,True
2002,Wisconsin,WI,governor,Ed Thompson (Wisconsin politician)|Ed Thompson,Wisconsin Politician,10.4,False,False
2002,Wisconsin,WI,governor,Jim Young,Green,2.5,False,False
2002,Wyoming,WY,governor,Dave Freudenthal,Democratic,50.0,True,False
2002,Wyoming,WY,governor,Eli Bebout,Republican,47.9,False,False
2002,Wyoming,WY,governor,Dave Dawson,Libertarian,2.1,False,False
2002,District of Columbia,DC,governor,Anthony A. Williams,Democratic,60.6,True,True
2002,District of Columbia,DC,governor,Carol Schwartz,Republican,34.5,False,False
2002,District of Columbia,DC,governor,Steve Donkin,Statehood Green,2.5,False,False
2002,Guam,GU,governor,Felix P. Camacho,Republican,55.4,True,False
2002,Guam,GU,governor,Robert A. Underwood,Democratic,44.6,False,False
2002,U.S. Virgin Islands,VI,governor,Charles W. Turnbull,Democratic,50.1,True,False
2002,U.S. Virgin Islands,VI,governor,John P. de Jongh,Independent,24.6,False,False
2002,U.S. Virgin Islands,VI,governor,Alicia Hansen,Independent,7.8,False,False
2002,U.S. Virgin Islands,VI,governor,Michael Bornn,Republican,7.2,False,False
2002,U.S. Virgin Islands,VI,governor,Gerard Luz James II,Independent,5.1,False,False
2002,U.S. Virgin Islands,VI,governor,Cora Christian,Independent,3.1,False,False
2002,U.S. Virgin Islands,VI,governor,Lloyd L. Williams,Independent,1.5,False,False
