year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2010,Alabama,AL,governor,Republican primary results,Winning,Bradley Byrne,Republican,137451.0,27.89,True,False
2010,Alabama,AL,governor,Republican primary results,Winning,Robert J. Bentley,Republican,123958.0,25.15,True,False
2010,Alabama,AL,governor,Republican primary results,Candidate,Tim James,Republican,123792.0,25.12,False,False
2010,Alabama,AL,governor,Republican primary results,Candidate,Roy Moore,Republican,95163.0,19.31,False,False
2010,Alabama,AL,governor,Republican primary results,Candidate,Bill Johnson,Republican,8362.0,1.7,False,False
2010,Alabama,AL,governor,Republican primary results,Candidate,Charles Taylor,Republican,2622.0,0.53,False,False
2010,Alabama,AL,governor,Republican primary results,Candidate,James Potts,Republican,1549.0,0.31,False,False
2010,Alabama,AL,governor,Republican primary results,Total,,,492897.0,100.0,False,False
2010,Alabama,AL,governor,"Republican primary runoff results (July 13, 2010)",Winning,Robert J. Bentley,Republican,260887.0,56.07,True,False
2010,Alabama,AL,governor,"Republican primary runoff results (July 13, 2010)",Candidate,Bradley Byrne,Republican,204394.0,43.93,False,False
2010,Alabama,AL,governor,"Republican primary runoff results (July 13, 2010)",Total,,,465281.0,100.0,False,False
2010,Alabama,AL,governor,Democratic primary results,Winning,Ron Sparks,Democratic,199558.0,62.44,True,False
2010,Alabama,AL,governor,Democratic primary results,Candidate,Artur Davis,Democratic,120050.0,37.56,False,False
2010,Alabama,AL,governor,Democratic primary results,Total,,,319608.0,100.0,False,False
2010,Alaska,AK,governor,Republican primary results,Winning,Sean Parnell,Republican,54125.0,49.49,True,True
2010,Alaska,AK,governor,Republican primary results,Candidate,Bill Walker,Republican,35734.0,33.95,False,False
2010,Alaska,AK,governor,Republican primary results,Candidate,Ralph Samuels,Republican,15376.0,14.05,False,False
2010,Alaska,AK,governor,Republican primary results,Candidate,Sam Little,Republican,1661.0,1.54,False,False
2010,Alaska,AK,governor,Republican primary results,Candidate,Merica Hlatcu,Republican,626.0,0.56,False,False
2010,Alaska,AK,governor,Republican primary results,Candidate,Gerald L. Heikes,Republican,460.0,0.4,False,False
2010,Alaska,AK,governor,Republican primary results,Total,,,107982.0,100.0,False,False
2010,Alaska,AK,governor,ADL primary results,Winning,Ethan Berkowitz,Democratic,22607.0,48.69,True,False
2010,Alaska,AK,governor,ADL primary results,Winning,Don Wright,Independence,4104.0,8.84,True,False
2010,Alaska,AK,governor,ADL primary results,Winning,William Toien,Libertarian,1698.0,3.66,True,False
2010,Alaska,AK,governor,ADL primary results,Candidate,Hollis French,Democratic,18018.0,38.81,False,False
2010,Alaska,AK,governor,ADL primary results,Total,,,46427.0,100.0,False,False
2010,Arizona,AZ,governor,Republican primary results,Candidate,Jan Brewer,Republican,479153.0,81.53,False,True
2010,Arizona,AZ,governor,Republican primary results,Candidate,Buz Mills*,Republican,51001.0,8.68,False,False
2010,Arizona,AZ,governor,Republican primary results,Candidate,Dean Martin*,Republican,36012.0,6.13,False,False
2010,Arizona,AZ,governor,Republican primary results,Candidate,Matthew Jette,Republican,19611.0,3.34,False,False
2010,Arizona,AZ,governor,Republican primary results,Candidate,Write-in,Republican,1906.0,0.32,False,False
2010,Arizona,AZ,governor,Republican primary results,Total,,,587683.0,100.0,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Candidate,Barry Hess,Libertarian,1303.0,43.38,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Candidate,Bruce Olsen,Libertarian,612.0,20.37,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Candidate,Ronald Cavanaugh,Libertarian,547.0,18.21,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Candidate,Write-in,Libertarian,299.0,9.95,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Candidate,Alvin Ray Yount,Libertarian,243.0,8.09,False,False
2010,Arizona,AZ,governor,Libertarian primary results,Total,,,3004.0,100.0,False,False
2010,California,CA,governor,Republican primary results,Winning,Meg Whitman,Republican,1529534.0,64.35,True,False
2010,California,CA,governor,Republican primary results,Candidate,Steve Poizner,Republican,632940.0,26.63,False,False
