year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2025,New Jersey,NJ,governor,Democratic primary results,Winning,Mikie Sherrill,Democratic,286244.0,34.02,True,False
2025,New Jersey,NJ,governor,Democratic primary results,Candidate,Ras Baraka,Democratic,173951.0,20.67,False,False
2025,New Jersey,NJ,governor,Democratic primary results,Candidate,Steven Fulop,Democratic,134573.0,15.99,False,False
2025,New Jersey,NJ,governor,Democratic primary results,Candidate,Josh Gottheimer,Democratic,97384.0,11.57,False,False
2025,New Jersey,NJ,governor,Democratic primary results,Candidate,Sean Spiller,Democratic,89472.0,10.63,False,False
2025,New Jersey,NJ,governor,Democratic primary results,Candidate,Stephen Sweeney,Democratic,59811.0,7.11,False,False
2025,New Jersey,NJ,governor,Democratic primary results,Total,,,841435.0,100.0,False,False
2025,New Jersey,NJ,governor,"Cape May County Republican convention, February 5, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Monmouth County Republican convention, February 20, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Atlantic County Republican convention, February 22, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Passaic County Republican convention, February 25, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Ocean County Republican convention, February 25, 2025",Winning,Bill Spadea,Republican,129.0,60.85,True,False
2025,New Jersey,NJ,governor,"Ocean County Republican convention, February 25, 2025",Candidate,Jack Ciattarelli,Republican,83.0,39.15,False,False
2025,New Jersey,NJ,governor,"Ocean County Republican convention, February 25, 2025",Total,,,212.0,100.0,False,False
2025,New Jersey,NJ,governor,"Cumberland County Republican convention, March 1, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Salem County Republican convention, March 1, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Warren County Republican convention, March 2, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Mercer County Republican convention, March 3, 2025",Winning,Bill Spadea,Republican,69.0,42.86,True,False
2025,New Jersey,NJ,governor,"Mercer County Republican convention, March 3, 2025",Winning,Jack Ciattarelli,Republican,59.0,36.65,True,False
2025,New Jersey,NJ,governor,"Mercer County Republican convention, March 3, 2025",Winning,Jon Bramnick,Republican,33.0,20.5,True,False
2025,New Jersey,NJ,governor,"Mercer County Republican convention, March 3, 2025",Total,,,161.0,100.0,False,False
2025,New Jersey,NJ,governor,"Somerset County Republican convention, March 4, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Hunterdon County Republican convention, March 5, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Union County Republican convention, March 6, 2025",Winning,Jack Ciattarelli,Republican,258.0,100.0,True,False
2025,New Jersey,NJ,governor,"Union County Republican convention, March 6, 2025",Total,,,258.0,100.0,False,False
2025,New Jersey,NJ,governor,"Burlington County Republican convention, March 8, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Middlesex County Republican convention, March 8, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,"Bergen County Republican convention, March 11, 2025",Winning,Jack Ciattarelli,Republican,492.0,86.31,True,False
2025,New Jersey,NJ,governor,"Bergen County Republican convention, March 11, 2025",Candidate,Mario Kranjac,Republican,66.0,11.58,False,False
2025,New Jersey,NJ,governor,"Bergen County Republican convention, March 11, 2025",Candidate,Monica Brinson,Republican,12.0,2.11,False,False
2025,New Jersey,NJ,governor,"Bergen County Republican convention, March 11, 2025",Total,,,570.0,100.0,False,False
2025,New Jersey,NJ,governor,"Essex County Republican convention, March 18, 2025",Winning,Jack Ciattarelli,Republican,15.0,88.24,True,False
2025,New Jersey,NJ,governor,"Essex County Republican convention, March 18, 2025",Candidate,Jon Bramnick,Republican,2.0,11.76,False,False
2025,New Jersey,NJ,governor,"Essex County Republican convention, March 18, 2025",Total,,,17.0,100.0,False,False
2025,New Jersey,NJ,governor,"Gloucester County Republican convention, March 18, 2025",Total,,,,100.0,False,False
2025,New Jersey,NJ,governor,Republican primary results,Winning,Jack Ciattarelli,Republican,316283.0,67.82,True,False
2025,New Jersey,NJ,governor,Republican primary results,Candidate,Bill Spadea,Republican,101408.0,21.75,False,False
2025,New Jersey,NJ,governor,Republican primary results,Candidate,Jon Bramnick,Republican,29130.0,6.25,False,False
2025,New Jersey,NJ,governor,Republican primary results,Candidate,Mario Kranjac,Republican,12782.0,2.74,False,False
2025,New Jersey,NJ,governor,Republican primary results,Candidate,Justin Barbera,Republican,6743.0,1.45,False,False
2025,New Jersey,NJ,governor,Republican primary results,Total,,,466346.0,100.0,False,False
