year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2023,Kentucky,KY,secretary of state,Republican primary results,Winning,Michael Adams,Republican,171288,63.9,True,False
2023,Kentucky,KY,secretary of state,Republican primary results,Candidate,Stephen Knipper,Republican,70993,26.5,False,False
2023,Kentucky,KY,secretary of state,Republican primary results,Candidate,Allen Maricle,Republican,25772,9.6,False,False
2023,Kentucky,KY,secretary of state,Republican primary results,Total,,,268053,100.0,False,False
2023,Kentucky,KY,governor,Democratic primary results,Winning,Andy Beshear,Democratic,176589,91.3,True,True
2023,Kentucky,KY,governor,Democratic primary results,Candidate,Geoff Young,Democratic,9865,5.1,False,False
2023,Kentucky,KY,governor,Democratic primary results,Candidate,Peppy Martin,Democratic,6913,3.6,False,False
2023,Kentucky,KY,governor,Democratic primary results,Total,,,193367,100.0,False,False
2023,Kentucky,KY,governor,Republican primary results,Winning,Daniel Cameron,Republican,144576,47.7,True,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Ryan Quarles,Republican,65718,21.7,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Kelly Craft,Republican,52170,17.2,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Eric Deters,Republican,17464,5.8,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Mike Harmon,Republican,7797,2.6,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Alan Keck,Republican,7317,2.4,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,David Cooper,Republican,2282,0.8,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Jacob Clark,Republican,1900,0.6,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Robbie Smith,Republican,1388,0.5,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Bob DeVore,Republican,931,0.3,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Johnny Rice,Republican,726,0.2,False,False
2023,Kentucky,KY,governor,Republican primary results,Candidate,Dennis Ormerod,Republican,696,0.2,False,False
2023,Kentucky,KY,governor,Republican primary results,Total,,,302965,100.0,False,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Winning,Liz Murrill,Republican,463103,45.24,True,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Winning,Lindsey Cheek,Democratic,239652,23.41,True,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Candidate,John Stefanski,Republican,172300,16.83,False,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Candidate,Perry Walker Terrebonne,Democratic,74479,7.28,False,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Candidate,Marty Maley,Republican,74176,7.25,False,False
2023,Louisiana,LA,attorney general,2023 Louisiana Attorney General election jungle primary,Total,,,1023710,100.0,False,False
2023,Louisiana,LA,governor,2023 Louisiana gubernatorial election,Winning,Jeff Landry,Republican,547827,51.56,True,False
