year,state,state_code,office,candidate,party,percentage,winner,incumbent
2010,Alabama,AL,governor,Robert J. Bentley,Republican,57.9,True,False
2010,Alabama,AL,governor,Ron Sparks (politician)|Ron Sparks,Democratic,42.1,False,False
2010,Alaska,AK,governor,Sean Parnell,Republican,59.1,True,True
2010,Alaska,AK,governor,Ethan Berkowitz,Democratic,37.7,False,False
2010,Alaska,AK,governor,Don Wright (politician)|Don Wright,Independence,1.9,False,False
2010,Alaska,AK,governor,Billy Toien,Libertarian,1.1,False,False
2010,Arizona,AZ,governor,Jan Brewer,Republican,54.3,True,True
2010,Arizona,AZ,governor,Terry Goddard,Democratic,42.4,False,False
2010,Arizona,AZ,governor,Barry Hess,Libertarian,2.2,False,False
2010,Arkansas,AR,governor,Mike Beebe,Democratic,64.4,True,True
2010,Arkansas,AR,governor,Jim Keet,Republican,33.6,False,False
2010,Arkansas,AR,governor,Jim Lendall,Green,1.9,False,False
2010,California,CA,governor,Jerry Brown,Democratic,53.8,True,False
2010,California,CA,governor,Meg Whitman,Republican,40.9,False,False
2010,California,CA,governor,Chelene Nightingale,Independent,1.7,False,False
2010,California,CA,governor,Dale Ogden,Libertarian,1.5,False,False
2010,California,CA,governor,Laura Wells,Green,1.3,False,False
2010,Colorado,CO,governor,John Hickenlooper,Democratic,51.1,True,False
2010,Colorado,CO,governor,Tom Tancredo,Constitution,36.4,False,False
2010,Colorado,CO,governor,Dan Maes,Republican,11.1,False,False
2010,Connecticut,CT,governor,Dannel Malloy,Democratic,49.5,True,False
2010,Connecticut,CT,governor,Thomas C. Foley,Republican,49.0,False,False
2010,Connecticut,CT,governor,Thomas E. Marsh,Independent,1.5,False,False
2010,Florida,FL,governor,Rick Scott,Republican,48.9,True,False
2010,Florida,FL,governor,Alex Sink,Democratic,47.7,False,False
2010,Florida,FL,governor,Peter Allen,Independence,2.3,False,False
2010,Georgia,GA,governor,Nathan Deal,Republican,53.0,True,False
2010,Georgia,GA,governor,Roy Barnes,Democratic,43.0,False,False
2010,Georgia,GA,governor,John Monds,Libertarian,4.0,False,False
2010,Hawaii,HI,governor,Neil Abercrombie,Democratic,57.8,True,False
2010,Hawaii,HI,governor,Duke Aiona,Republican,40.8,False,False
2010,Idaho,ID,governor,Butch Otter,Republican,59.1,True,True
2010,Idaho,ID,governor,Keith G. Allred,Democratic,32.9,False,False
2010,Idaho,ID,governor,Jana M. Kemp,Independent,5.9,False,False
2010,Idaho,ID,governor,Ted Dunlap,Libertarian,1.3,False,False
2010,Illinois,IL,governor,Pat Quinn,Democratic,46.8,True,True
2010,Illinois,IL,governor,Bill Brady (politician)|Bill Brady,Republican,45.9,False,False
2010,Illinois,IL,governor,Scott Lee Cohen,Independent,3.6,False,False
2010,Illinois,IL,governor,Rich Whitney,Green,2.7,False,False
2010,Iowa,IA,governor,Terry Branstad,Republican,52.8,True,False
2010,Iowa,IA,governor,Chet Culver,Democratic,43.2,False,True
2010,Iowa,IA,governor,Jonathan Narcisse,Iowa,1.9,False,False
2010,Iowa,IA,governor,Eric Cooper,Libertarian,1.3,False,False
