year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2016,Delaware,DE,governor,Republican primary results,Winning,Colin Bonini,Republican,21150,69.88,True,False
2016,Delaware,DE,governor,Republican primary results,Candidate,Lacey Lafferty,Republican,9115,30.12,False,False
2016,Delaware,DE,governor,Republican primary results,Total,,,30265,100.0,False,False
2016,Indiana,IN,governor,Republican primary results,Winning,Mike Pence,Republican,815699,100.0,True,True
2016,Indiana,IN,governor,Republican primary results,Total,,,815699,100.0,False,False
2016,Indiana,IN,governor,Democratic primary results,Winning,John R. Gregg,Democratic,547375,100.0,True,False
2016,Indiana,IN,governor,Democratic primary results,Total,,,547375,100.0,False,False
2016,Missouri,MO,attorney general,Democratic primary results,Winning,Teresa Hensley,Democratic,167626,52.7,True,False
2016,Missouri,MO,attorney general,Democratic primary results,Candidate,Jake Zimmerman,Democratic,150322,47.3,False,False
2016,Missouri,MO,attorney general,Democratic primary results,Total,,,317948,100.0,False,False
2016,Missouri,MO,attorney general,Republican primary results,Winning,Josh Hawley,Republican,415702,64.2,True,False
2016,Missouri,MO,attorney general,Republican primary results,Candidate,Kurt Schaefer,Republican,231657,35.8,False,False
2016,Missouri,MO,attorney general,Republican primary results,Total,,,647359,100.0,False,False
2016,Missouri,MO,governor,Democratic primary results,Winning,Chris Koster,Democratic,256272,78.75,True,False
2016,Missouri,MO,governor,Democratic primary results,Candidate,Eric Morrison,Democratic,31474,9.67,False,False
2016,Missouri,MO,governor,Democratic primary results,Candidate,Charles Wheeler,Democratic,25756,7.92,False,False
2016,Missouri,MO,governor,Democratic primary results,Candidate,Leonard Steinman,Democratic,11911,3.66,False,False
2016,Missouri,MO,governor,Democratic primary results,Total,,,325413,100.0,False,False
2016,Missouri,MO,governor,Republican primary results,Winning,Eric Greitens,Republican,236481,34.56,True,False
2016,Missouri,MO,governor,Republican primary results,Candidate,John Brunner,Republican,169620,24.79,False,False
2016,Missouri,MO,governor,Republican primary results,Candidate,Peter Kinder,Republican,141629,20.7,False,False
2016,Missouri,MO,governor,Republican primary results,Candidate,Catherine Hanaway,Republican,136521,19.95,False,False
2016,Missouri,MO,governor,Republican primary results,Total,,,684251,100.0,False,False
2016,Montana,MT,governor,Democratic primary results,Winning,Steve Bullock,Democratic,109450,91.3,True,True
2016,Montana,MT,governor,Democratic primary results,Candidate,Bill McChesney,Democratic,10486,8.7,False,False
2016,Montana,MT,governor,Democratic primary results,Total,,,119936,100.0,False,False
2016,Montana,MT,governor,Republican primary results,Winning,Greg Gianforte,Republican,109882,76.4,True,False
2016,Montana,MT,governor,Republican primary results,Candidate,Terry Nelson,Republican,33987,23.6,False,False
2016,Montana,MT,governor,Republican primary results,Total,,,143869,100.0,False,False
