year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2024,Delaware,DE,governor,Democratic primary results,Winning,Matt Meyer,Democratic,40518.0,46.98,True,False
2024,Delaware,DE,governor,Democratic primary results,Candidate,Bethany Hall-Long,Democratic,31588.0,36.62,False,False
2024,Delaware,DE,governor,Democratic primary results,Candidate,Collin O'Mara,Democratic,14142.0,16.4,False,False
2024,Delaware,DE,governor,Democratic primary results,Total,,,86248.0,100.0,False,False
2024,Delaware,DE,governor,Republican primary results,Winning,Mike Ramone,Republican,26414.0,72.29,True,False
2024,Delaware,DE,governor,Republican primary results,Candidate,Jerry Price,Republican,5971.0,16.34,False,False
2024,Delaware,DE,governor,Republican primary results,Candidate,Bobby Williamson,Republican,4153.0,11.37,False,False
2024,Delaware,DE,governor,Republican primary results,Total,,,36538.0,100.0,False,False
2024,Indiana,IN,governor,Republican primary results,Winning,Mike Braun,Republican,236641.0,39.6,True,False
2024,Indiana,IN,governor,Republican primary results,Candidate,Suzanne Crouch,Republican,130146.0,21.8,False,False
2024,Indiana,IN,governor,Republican primary results,Candidate,Brad Chambers,Republican,104653.0,17.5,False,False
2024,Indiana,IN,governor,Republican primary results,Candidate,Eric Doden,Republican,71135.0,11.9,False,False
2024,Indiana,IN,governor,Republican primary results,Candidate,Jamie Reitenour,Republican,28757.0,4.8,False,False
2024,Indiana,IN,governor,Republican primary results,Candidate,Curtis Hill,Republican,26837.0,4.5,False,False
2024,Indiana,IN,governor,Republican primary results,Total,,,598169.0,100.0,False,False
2024,Indiana,IN,governor,Democratic primary results,Winning,Jennifer McCormick,Democratic,180404.0,100.0,True,False
2024,Indiana,IN,governor,Democratic primary results,Total,,,180404.0,100.0,False,False
2024,Missouri,MO,attorney general,Republican primary results,Winning,Andrew Bailey,Republican,413465.0,63.0,True,True
2024,Missouri,MO,attorney general,Republican primary results,Candidate,Will Scharf,Republican,242680.0,37.0,False,False
2024,Missouri,MO,attorney general,Republican primary results,Total,,,656145.0,100.0,False,False
2024,Missouri,MO,attorney general,Democratic primary results,Winning,Elad Gross,Democratic,343934.0,100.0,True,False
2024,Missouri,MO,attorney general,Democratic primary results,Total,,,343934.0,100.0,False,False
2024,Missouri,MO,attorney general,Libertarian primary results,Winning,Ryan Munro,Libertarian,2401.0,100.0,True,False
2024,Missouri,MO,attorney general,Libertarian primary results,Total,,,2401.0,100.0,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Winning,Denny Hoskins,Republican,157116.0,24.42,True,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Shane Schoeller,Republican,108289.0,16.83,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Mike Carter,Republican,91866.0,14.28,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Dean Plocher,Republican,86659.0,13.47,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Mary Elizabeth Coleman,Republican,72938.0,11.34,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Valentina Gomez,Republican,47931.0,7.45,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Jamie Corley,Republican,46314.0,7.2,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Candidate,Adam Schwadron,Republican,32335.0,5.03,False,False
2024,Missouri,MO,secretary of state,Republican primary results,Total,,,643448.0,100.0,False,False
2024,Missouri,MO,secretary of state,Democratic primary results,Winning,Barbara Phifer,Democratic,146284.0,40.86,True,False
2024,Missouri,MO,secretary of state,Democratic primary results,Candidate,Monique Williams,Democratic,123270.0,34.43,False,False
2024,Missouri,MO,secretary of state,Democratic primary results,Candidate,Haley Jacobsen,Democratic,88491.0,24.72,False,False
