year,map_vintage,state,state_code,district,district_note,at_large,counties_whole,counties_partial,counties_whole_list,counties_partial_list,matched_counties,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,votes_from_partial_pct
2004,2000s,Alaska,AK,AK-AL,,True,0,0,,,0,0,0,0,0,,,48.79,,,
2004,2000s,Alabama,AL,AL-01,,False,5,1,Baldwin County; Escambia County; Mobile County; Monroe County; Washington County,Clarke County,6,91594,166771,1935,260300,35.45,64.55,48.79,-13.33,R+13.3,1.5
2004,2000s,Alabama,AL,AL-02,,False,15,1,Autauga County; Barbour County; Bullock County; Butler County; Coffee County; Conecuh County; Covington County; Crenshaw County; Dale County; Elmore County; Geneva County; Henry County; Houston County; Lowndes County; Pike County,Montgomery County,16,70977,152793,1171,224941,31.72,68.28,48.79,-17.07,R+17.1,8.1
2004,2000s,Alabama,AL,AL-03,,False,11,2,Calhoun County; Chambers County; Cherokee County; Clay County; Cleburne County; Lee County; Macon County; Randolph County; Russell County; Talladega County; Tallapoosa County,Coosa County; Montgomery County,13,115917,163839,1837,281593,41.43,58.57,48.79,-7.35,R+7.4,26.4
2004,2000s,Alabama,AL,AL-04,,False,11,3,Blount County; Cullman County; DeKalb County; Etowah County; Fayette County; Franklin County; Lamar County; Marion County; Marshall County; Walker County; Winston County,Morgan County; Pickens County; St. Clair County,14,82014,200246,2181,284441,29.06,70.94,48.79,-19.73,R+19.7,17.8
2004,2000s,Alabama,AL,AL-05,,False,6,1,Colbert County; Jackson County; Lauderdale County; Lawrence County; Limestone County; Madison County,Morgan County,7,103750,156002,2280,262033,39.94,60.06,48.79,-8.84,R+8.8,2.5
2004,2000s,Alabama,AL,AL-06,,False,3,4,Bibb County; Chilton County; Shelby County,Coosa County; Jefferson County; St. Clair County; Tuscaloosa County,7,143710,250169,2776,396654,36.49,63.51,48.79,-12.3,R+12.3,74.0
2004,2000s,Alabama,AL,AL-07,,False,8,4,Choctaw County; Dallas County; Greene County; Hale County; Marengo County; Perry County; Sumter County; Wilcox County,Clarke County; Jefferson County; Pickens County; Tuscaloosa County,12,85971,86574,942,173487,49.83,50.17,48.79,1.04,D+1.0,61.7
2004,2000s,Arkansas,AR,AR-01,,False,26,0,Arkansas County; Baxter County; Clay County; Cleburne County; Craighead County; Crittenden County; Cross County; Fulton County; Greene County; Independence County; Izard County; Jackson County; Lawrence County; Lee County; Lonoke County; Mississippi County; Monroe County; Phillips County; Poinsett County; Prairie County; Randolph County; St. Francis County; Searcy County; Sharp County; Stone County; Woodruff County,,26,115994,127179,3020,246193,47.7,52.3,48.79,-1.09,R+1.1,0.0
2004,2000s,Arkansas,AR,AR-02,,False,8,0,Conway County; Faulkner County; Perry County; Pulaski County; Saline County; Van Buren County; White County; Yell County,,8,134478,145392,2785,282655,48.05,51.95,48.79,-0.74,R+0.7,0.0
2004,2000s,Arkansas,AR,AR-03,,False,12,0,Benton County; Boone County; Carroll County; Crawford County; Franklin County; Johnson County; Madison County; Marion County; Newton County; Pope County; Sebastian County; Washington County,,12,100656,171853,3449,275958,36.94,63.06,48.79,-11.85,R+11.8,0.0
2004,2000s,Arkansas,AR,AR-04,,False,29,0,Ashley County; Bradley County; Calhoun County; Chicot County; Clark County; Cleveland County; Columbia County; Dallas County; Desha County; Drew County; Garland County; Grant County; Hempstead County; Hot Spring County; Howard County; Jefferson County; Lafayette County; Lincoln County; Little River County; Logan County; Miller County; Montgomery County; Nevada County; Ouachita County; Pike County; Polk County; Scott County; Sevier County; Union County,,29,118825,128474,2840,250139,48.05,51.95,48.79,-0.74,R+0.7,0.0
2004,2000s,Arizona,AZ,AZ-01,,False,5,3,Apache County; Gila County; Graham County; Greenlee County; Yavapai County,Coconino County; Navajo County; Pinal County,8,117770,142834,2502,263106,45.19,54.81,48.79,-3.59,R+3.6,44.3
2004,2000s,Arizona,AZ,AZ-02,,False,1,4,Mohave County,Coconino County; La Paz County; Maricopa County; Navajo County,5,157803,218916,3518,380236,41.89,58.11,48.79,-6.9,R+6.9,84.8
2004,2000s,Arizona,AZ,AZ-03,,False,0,1,,Maricopa County,1,32815,44165,693,77672,42.63,57.37,48.79,-6.16,R+6.2,100.0
2004,2000s,Arizona,AZ,AZ-04,,False,0,1,,Maricopa County,1,11107,14948,234,26289,42.63,57.37,48.79,-6.16,R+6.2,100.0
2004,2000s,Arizona,AZ,AZ-05,,False,0,1,,Maricopa County,1,77747,104636,1641,184024,42.63,57.37,48.79,-6.16,R+6.2,100.0
2004,2000s,Arizona,AZ,AZ-06,,False,0,2,,Maricopa County; Pinal County,2,19278,25971,391,45640,42.6,57.4,48.79,-6.18,R+6.2,100.0
2004,2000s,Arizona,AZ,AZ-07,,False,1,5,Yuma County,La Paz County; Maricopa County; Pima County; Pinal County; Santa Cruz County,6,412119,485163,7985,905267,45.93,54.07,48.79,-2.86,R+2.9,95.7
2004,2000s,Arizona,AZ,AZ-08,,False,1,2,Cochise County,Pima County; Santa Cruz County,3,64886,67662,1321,133868,48.95,51.05,48.79,0.17,D+0.2,66.7
2004,2000s,California,CA,CA-01,,False,5,2,Del Norte County; Humboldt County; Lake County; Mendocino County; Napa County,Sonoma County; Yolo County,7,176133,109745,6670,292547,61.61,38.39,48.79,12.83,D+12.8,33.3
2004,2000s,California,CA,CA-02,,False,8,2,Colusa County; Glenn County; Shasta County; Siskiyou County; Sutter County; Tehama County; Trinity County; Yuba County,Butte County; Yolo County,10,119914,182632,5170,307717,39.63,60.37,48.79,-9.15,R+9.2,37.5
2004,2000s,California,CA,CA-03,,False,3,2,Alpine County; Amador County; Calaveras County,Sacramento County; Solano County,5,224636,225376,5518,455530,49.92,50.08,48.79,1.13,D+1.1,91.0
2004,2000s,California,CA,CA-04,,False,7,1,El Dorado County; Lassen County; Modoc County; Nevada County; Placer County; Plumas County; Sierra County,Butte County,8,130838,208983,4817,344637,38.5,61.5,48.79,-10.28,R+10.3,6.4
2004,2000s,California,CA,CA-05,,False,0,1,,Sacramento County,1,36557,36384,876,73817,50.12,49.88,48.79,1.33,D+1.3,100.0
2004,2000s,California,CA,CA-06,,False,1,2,Marin County,San Francisco County; Sonoma County,3,210124,83411,4989,298524,71.58,28.42,48.79,22.8,D+22.8,54.7
2004,2000s,California,CA,CA-07,,False,0,2,,Contra Costa County; Solano County,2,73538,45899,1415,120852,61.57,38.43,48.79,12.79,D+12.8,100.0
2004,2000s,California,CA,CA-08,,False,0,1,,San Francisco County,1,217237,39788,4639,261664,84.52,15.48,48.79,35.73,D+35.7,100.0
2004,2000s,California,CA,CA-09,,False,0,1,,Alameda County,1,75643,23433,1538,100614,76.35,23.65,48.79,27.56,D+27.6,100.0
2004,2000s,California,CA,CA-10,,False,0,4,,Alameda County; Contra Costa County; Sacramento County; Solano County,4,296855,166373,5954,469182,64.08,35.92,48.79,15.3,D+15.3,100.0
2004,2000s,California,CA,CA-11,,False,0,4,,Alameda County; Contra Costa County; San Joaquin County; Santa Clara County,4,451981,262825,9652,724458,63.23,36.77,48.79,14.45,D+14.4,100.0
2004,2000s,California,CA,CA-12,,False,0,2,,San Francisco County; San Mateo County,2,118429,32704,2387,153521,78.36,21.64,48.79,29.58,D+29.6,100.0
2004,2000s,California,CA,CA-13,,False,0,1,,Alameda County,1,125508,38881,2552,166941,76.35,23.65,48.79,27.56,D+27.6,100.0
2004,2000s,California,CA,CA-14,,False,0,3,,San Mateo County; Santa Clara County; Santa Cruz County,3,262896,110591,5739,379227,70.39,29.61,48.79,21.6,D+21.6,100.0
2004,2000s,California,CA,CA-15,,False,0,1,,Santa Clara County,1,85112,46093,1901,133106,64.87,35.13,48.79,16.08,D+16.1,100.0
2004,2000s,California,CA,CA-16,,False,0,1,,Santa Clara County,1,69250,37503,1546,108300,64.87,35.13,48.79,16.08,D+16.1,100.0
2004,2000s,California,CA,CA-17,,False,2,1,Monterey County; San Benito County,Santa Cruz County,3,107010,64003,2396,173409,62.57,37.43,48.79,13.79,D+13.8,17.3
2004,2000s,California,CA,CA-18,,False,1,3,Merced County,Madera County; San Joaquin County; Stanislaus County,4,61398,84991,1573,147962,41.94,58.06,48.79,-6.84,R+6.8,60.8
2004,2000s,California,CA,CA-19,,False,2,3,Mariposa County; Tuolumne County,Fresno County; Madera County; Stanislaus County,5,61730,95424,1872,159027,39.28,60.72,48.79,-9.51,R+9.5,78.1
2004,2000s,California,CA,CA-20,,False,1,2,Kings County,Fresno County; Kern County,3,62083,98452,1519,162053,38.67,61.33,48.79,-10.11,R+10.1,80.2
2004,2000s,California,CA,CA-21,,False,1,1,Tulare County,Fresno County,2,88447,142417,2226,233090,38.31,61.69,48.79,-10.47,R+10.5,57.6
2004,2000s,California,CA,CA-22,,False,0,3,,Kern County; Los Angeles County; San Luis Obispo County,3,364646,323374,9132,697151,53.0,47.0,48.79,4.21,D+4.2,100.0
2004,2000s,California,CA,CA-23,,False,0,3,,San Luis Obispo County; Santa Barbara County; Ventura County,3,33234,31730,1041,66004,51.16,48.84,48.79,2.37,D+2.4,100.0
2004,2000s,California,CA,CA-24,,False,0,2,,Santa Barbara County; Ventura County,2,212067,212483,5962,430511,49.95,50.05,48.79,1.17,D+1.2,100.0
2004,2000s,California,CA,CA-25,,False,2,2,Inyo County; Mono County,Los Angeles County; San Bernardino County,4,821806,521337,17406,1360549,61.19,38.81,48.79,12.4,D+12.4,99.0
2004,2000s,California,CA,CA-26,,False,0,2,,Los Angeles County; San Bernardino County,2,231890,132908,4792,369590,63.57,36.43,48.79,14.78,D+14.8,100.0
2004,2000s,California,CA,CA-27,,False,0,1,,Los Angeles County,1,70586,39820,1455,111861,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-28,,False,0,1,,Los Angeles County,1,36247,20448,747,57442,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-29,,False,0,1,,Los Angeles County,1,47693,26906,983,75582,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-30,,False,0,1,,Los Angeles County,1,133542,75336,2752,211630,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-31,,False,0,1,,Los Angeles County,1,19077,10762,393,30233,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-32,,False,0,1,,Los Angeles County,1,43878,24753,904,69535,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-33,,False,0,1,,Los Angeles County,1,22893,12915,472,36279,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-34,,False,0,1,,Los Angeles County,1,26708,15067,550,42326,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-35,,False,0,1,,Los Angeles County,1,26708,15067,550,42326,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-36,,False,0,1,,Los Angeles County,1,34339,19372,708,54419,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-37,,False,0,1,,Los Angeles County,1,34339,19372,708,54419,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-38,,False,0,1,,Los Angeles County,1,49601,27982,1022,78605,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-39,,False,0,1,,Los Angeles County,1,30524,17220,629,48372,63.93,36.07,48.79,15.15,D+15.1,100.0
2004,2000s,California,CA,CA-40,,False,0,1,,Orange County,1,53243,81513,1820,136576,39.51,60.49,48.79,-9.27,R+9.3,100.0
2004,2000s,California,CA,CA-41,,False,0,2,,Riverside County; San Bernardino County,2,160428,205761,4039,370228,43.81,56.19,48.79,-4.98,R+5.0,100.0
2004,2000s,California,CA,CA-42,,False,0,3,,Orange County; Los Angeles County; San Bernardino County,3,125679,170037,3976,299692,42.5,57.5,48.79,-6.29,R+6.3,100.0
2004,2000s,California,CA,CA-43,,False,0,1,,San Bernardino County,1,2278,2893,57,5228,44.05,55.95,48.79,-4.73,R+4.7,100.0
2004,2000s,California,CA,CA-44,,False,0,2,,Orange County; Riverside County,2,92582,140320,3087,235989,39.75,60.25,48.79,-9.03,R+9.0,100.0
2004,2000s,California,CA,CA-45,,False,0,1,,Riverside County,1,189909,267653,5229,462791,41.5,58.5,48.79,-7.28,R+7.3,100.0
2004,2000s,California,CA,CA-46,,False,0,2,,Los Angeles County; Orange County,2,127772,112613,3202,243588,53.15,46.85,48.79,4.37,D+4.4,100.0
2004,2000s,California,CA,CA-47,,False,0,1,,Orange County,1,28927,44286,989,74203,39.51,60.49,48.79,-9.27,R+9.3,100.0
2004,2000s,California,CA,CA-48,,False,0,1,,Orange County,1,112356,172011,3840,288207,39.51,60.49,48.79,-9.27,R+9.3,100.0
2004,2000s,California,CA,CA-49,,False,0,2,,Riverside County; San Diego County,2,173903,200445,4598,378946,46.45,53.55,48.79,-2.33,R+2.3,100.0
2004,2000s,California,CA,CA-50,,False,0,1,,San Diego County,1,37903,42914,999,81817,46.9,53.1,48.79,-1.89,R+1.9,100.0
2004,2000s,California,CA,CA-51,,False,1,1,Imperial County,San Diego County,2,69028,73705,1766,144499,48.36,51.64,48.79,-0.42,R+0.4,76.3
2004,2000s,California,CA,CA-52,,False,0,1,,San Diego County,1,264271,299209,6965,570445,46.9,53.1,48.79,-1.89,R+1.9,100.0
2004,2000s,California,CA,CA-53,,False,0,1,,San Diego County,1,12108,13709,319,26136,46.9,53.1,48.79,-1.89,R+1.9,100.0
2004,2000s,Colorado,CO,CO-01,,False,1,1,Denver County,Arapahoe County,2,168340,72292,2841,243473,69.96,30.04,48.79,21.17,D+21.2,1.9
2004,2000s,Colorado,CO,CO-02,,False,6,3,Broomfield County; Clear Creek County; Eagle County; Gilpin County; Grand County; Summit County,Adams County; Boulder County; Jefferson County,9,150318,100470,3509,254297,59.94,40.06,48.79,11.15,D+11.2,71.7
2004,2000s,Colorado,CO,CO-03,,False,28,1,Alamosa County; Archuleta County; Conejos County; Costilla County; Custer County; Delta County; Dolores County; Garfield County; Gunnison County; Hinsdale County; Huerfano County; Jackson County; La Plata County; Las Animas County; Mesa County; Mineral County; Moffat County; Montezuma County; Montrose County; Ouray County; Pitkin County; Pueblo County; Rio Blanco County; Rio Grande County; Routt County; Saguache County; San Juan County; San Miguel County,Otero County,29,135287,170721,4174,310183,44.21,55.79,48.79,-4.58,R+4.6,2.1
2004,2000s,Colorado,CO,CO-04,,False,16,2,Baca County; Bent County; Cheyenne County; Crowley County; Kiowa County; Kit Carson County; Larimer County; Lincoln County; Logan County; Morgan County; Phillips County; Prowers County; Sedgwick County; Washington County; Weld County; Yuma County,Boulder County; Otero County,18,124342,172582,4231,301155,41.88,58.12,48.79,-6.91,R+6.9,6.0
2004,2000s,Colorado,CO,CO-05,,False,5,1,Chaffee County; El Paso County; Fremont County; Lake County; Teller County,Park County,6,95816,192470,3570,291856,33.24,66.76,48.79,-15.55,R+15.5,2.7
2004,2000s,Colorado,CO,CO-06,,False,2,3,Douglas County; Elbert County,Arapahoe County; Jefferson County; Park County,5,238053,303574,6688,548315,43.95,56.05,48.79,-4.83,R+4.8,75.8
2004,2000s,Colorado,CO,CO-07,,False,0,3,,Adams County; Arapahoe County; Jefferson County,3,89569,89147,2331,181047,50.12,49.88,48.79,1.33,D+1.3,100.0
2004,2000s,Connecticut,CT,CT-01,,False,0,3,,Hartford County; Litchfield County; Middlesex County,3,151952,106543,4713,263208,58.78,41.22,48.79,10.0,D+10.0,100.0
2004,2000s,Connecticut,CT,CT-02,,False,3,3,New London County; Tolland County; Windham County,Hartford County; Middlesex County; New Haven County,6,217993,166376,7473,391842,56.71,43.29,48.79,7.93,D+7.9,39.0
2004,2000s,Connecticut,CT,CT-03,,False,0,3,,Fairfield County; Middlesex County; New Haven County,3,139715,113014,4777,257506,55.28,44.72,48.79,6.5,D+6.5,100.0
2004,2000s,Connecticut,CT,CT-04,,False,0,2,,Fairfield County; New Haven County,2,148725,135714,4034,288473,52.29,47.71,48.79,3.5,D+3.5,100.0
2004,2000s,Connecticut,CT,CT-05,,False,0,4,,Fairfield County; Hartford County; Litchfield County; New Haven County,4,199102,172180,6458,377740,53.63,46.37,48.79,4.84,D+4.8,100.0
2004,2000s,District of Columbia,DC,DC-AL,,True,0,0,,,8,201905,21127,3345,226377,90.53,9.47,48.79,41.74,D+41.7,0.0
2004,2000s,Delaware,DE,DE-AL,,True,0,0,,,3,200152,171660,3458,375270,53.83,46.17,48.79,5.05,D+5.0,0.0
2004,2000s,Florida,FL,FL-01,,False,5,1,Escambia County; Holmes County; Okaloosa County; Santa Rosa County; Washington County,Walton County,6,92813,245302,3022,341137,27.45,72.55,48.79,-21.34,R+21.3,6.5
2004,2000s,Florida,FL,FL-02,,False,12,3,Bay County; Calhoun County; Dixie County; Franklin County; Gadsden County; Gulf County; Jackson County; Lafayette County; Liberty County; Suwannee County; Taylor County; Wakulla County,Jefferson County; Leon County; Walton County,15,148630,168184,2230,319044,46.91,53.09,48.79,-1.87,R+1.9,42.4
2004,2000s,Florida,FL,FL-03,,False,0,9,,Alachua County; Clay County; Duval County; Lake County; Marion County; Orange County; Putnam County; Seminole County; Volusia County,9,117866,147336,1964,267167,44.44,55.56,48.79,-4.34,R+4.3,100.0
2004,2000s,Florida,FL,FL-04,,False,6,3,Baker County; Columbia County; Hamilton County; Madison County; Nassau County; Union County,Duval County; Jefferson County; Leon County,9,122493,187422,2092,312007,39.52,60.48,48.79,-9.26,R+9.3,72.5
2004,2000s,Florida,FL,FL-05,,False,3,5,Citrus County; Hernando County; Sumter County,Lake County; Levy County; Marion County; Pasco County; Polk County,8,193167,254798,5414,453379,43.12,56.88,48.79,-5.66,R+5.7,59.9
2004,2000s,Florida,FL,FL-06,,False,2,6,Bradford County; Gilchrist County,Alachua County; Clay County; Duval County; Lake County; Levy County; Marion County,8,144166,206451,2544,353161,41.12,58.88,48.79,-7.67,R+7.7,94.9
2004,2000s,Florida,FL,FL-07,,False,2,3,Flagler County; St. Johns County,Putnam County; Seminole County; Volusia County,5,117592,164063,1949,283604,41.75,58.25,48.79,-7.03,R+7.0,56.0
2004,2000s,Florida,FL,FL-08,,False,0,3,,Lake County; Marion County; Orange County,3,107458,119832,1515,228805,47.28,52.72,48.79,-1.51,R+1.5,100.0
2004,2000s,Florida,FL,FL-09,,False,0,3,,Hillsborough County; Pasco County; Pinellas County,3,177182,193115,3269,373567,47.85,52.15,48.79,-0.94,R+0.9,100.0
2004,2000s,Florida,FL,FL-10,,False,0,1,,Pinellas County,1,138519,138658,2587,279765,49.97,50.03,48.79,1.19,D+1.2,100.0
2004,2000s,Florida,FL,FL-11,,False,0,3,,Hillsborough County; Manatee County; Pinellas County,3,56413,63134,955,120503,47.19,52.81,48.79,-1.6,R+1.6,100.0
2004,2000s,Florida,FL,FL-12,,False,0,3,,Hillsborough County; Osceola County; Polk County,3,151617,194435,2360,348413,43.81,56.19,48.79,-4.97,R+5.0,100.0
2004,2000s,Florida,FL,FL-13,,False,3,2,DeSoto County; Hardee County; Sarasota County,Charlotte County; Manatee County,5,155810,196594,3708,356112,44.21,55.79,48.79,-4.57,R+4.6,40.4
2004,2000s,Florida,FL,FL-14,,False,1,2,Lee County,Charlotte County; Collier County,3,101960,156900,2871,261731,39.39,60.61,48.79,-9.4,R+9.4,8.0
2004,2000s,Florida,FL,FL-15,,False,1,3,Indian River County,Brevard County; Osceola County; Polk County,4,134373,180185,2316,316874,42.72,57.28,48.79,-6.07,R+6.1,80.6
2004,2000s,Florida,FL,FL-16,,False,3,5,Glades County; Highlands County; Okeechobee County,Charlotte County; Hendry County; Martin County; Palm Beach County; St. Lucie County,8,123323,140111,2384,265818,46.81,53.19,48.79,-1.97,R+2.0,78.2
2004,2000s,Florida,FL,FL-17,,False,0,2,,Broward County; Miami-Dade County,2,25145,18743,327,44216,57.29,42.71,48.79,8.51,D+8.5,100.0
2004,2000s,Florida,FL,FL-18,,False,0,2,,Miami-Dade County; Monroe County,2,46259,41032,468,87758,52.99,47.01,48.79,4.21,D+4.2,100.0
2004,2000s,Florida,FL,FL-19,,False,0,2,,Broward County; Palm Beach County,2,46496,27979,624,75099,62.43,37.57,48.79,13.65,D+13.6,100.0
2004,2000s,Florida,FL,FL-20,,False,0,2,,Broward County; Miami-Dade County,2,59558,33228,1063,93850,64.19,35.81,48.79,15.4,D+15.4,100.0
2004,2000s,Florida,FL,FL-21,,False,0,2,,Broward County; Miami-Dade County,2,35420,26245,465,62131,57.44,42.56,48.79,8.65,D+8.7,100.0
2004,2000s,Florida,FL,FL-22,,False,0,2,,Broward County; Palm Beach County,2,59284,34979,851,95113,62.89,37.11,48.79,14.11,D+14.1,100.0
2004,2000s,Florida,FL,FL-23,,False,0,5,,Broward County; Hendry County; Martin County; Palm Beach County; St. Lucie County,5,609116,377359,9073,995549,61.75,38.25,48.79,12.96,D+13.0,100.0
2004,2000s,Florida,FL,FL-24,,False,0,4,,Brevard County; Orange County; Seminole County; Volusia County,4,234845,266886,3157,504888,46.81,53.19,48.79,-1.98,R+2.0,100.0
2004,2000s,Florida,FL,FL-25,,False,0,3,,Collier County; Miami-Dade County; Monroe County,3,384038,381548,4534,770120,50.16,49.84,48.79,1.38,D+1.4,100.0
2004,2000s,Georgia,GA,GA-01,,False,23,2,Appling County; Atkinson County; Bacon County; Berrien County; Brantley County; Bryan County; Camden County; Charlton County; Clinch County; Coffee County; Cook County; Echols County; Glynn County; Jeff Davis County; Lanier County; Liberty County; Long County; McIntosh County; Pierce County; Telfair County; Ware County; Wayne County; Wheeler County,Chatham County; Lowndes County,25,84367,143562,1215,229144,37.01,62.99,48.79,-11.77,R+11.8,29.8
2004,2000s,Georgia,GA,GA-02,,False,29,3,Baker County; Brooks County; Calhoun County; Chattahoochee County; Clay County; Crawford County; Crisp County; Decatur County; Dooly County; Dougherty County; Early County; Grady County; Lee County; Macon County; Marion County; Miller County; Mitchell County; Peach County; Quitman County; Randolph County; Schley County; Seminole County; Stewart County; Sumter County; Talbot County; Taylor County; Terrell County; Thomas County; Webster County,Lowndes County; Muscogee County; Worth County,32,89756,105633,960,196349,45.94,54.06,48.79,-2.85,R+2.8,15.0
2004,2000s,Georgia,GA,GA-03,,False,10,5,Coweta County; Fayette County; Harris County; Heard County; Lamar County; Meriwether County; Pike County; Spalding County; Troup County; Upson County,Carroll County; Douglas County; Henry County; Muscogee County; Rockdale County,15,115919,220228,2122,338269,34.48,65.52,48.79,-14.3,R+14.3,45.0
2004,2000s,Georgia,GA,GA-04,,False,0,3,,DeKalb County; Gwinnett County; Rockdale County,3,163585,80775,2109,246469,66.94,33.06,48.79,18.16,D+18.2,100.0
2004,2000s,Georgia,GA,GA-05,,False,0,3,,Clayton County; DeKalb County; Fulton County,3,105598,61541,1441,168579,63.18,36.82,48.79,14.39,D+14.4,100.0
2004,2000s,Georgia,GA,GA-06,,False,1,3,Cherokee County,Cobb County; DeKalb County; Fulton County,4,114912,142953,2332,260197,44.56,55.44,48.79,-4.22,R+4.2,71.7
2004,2000s,Georgia,GA,GA-07,,False,2,3,Barrow County; Walton County,Forsyth County; Gwinnett County; Newton County,5,88716,191014,2395,282125,31.71,68.29,48.79,-17.07,R+17.1,83.9
2004,2000s,Georgia,GA,GA-08,,False,18,3,Ben Hill County; Bibb County; Bleckley County; Butts County; Colquitt County; Dodge County; Houston County; Irwin County; Jasper County; Jones County; Laurens County; Monroe County; Pulaski County; Tift County; Turner County; Twiggs County; Wilcox County; Wilkinson County,Baldwin County; Newton County; Worth County,21,94620,148903,1460,244983,38.85,61.15,48.79,-9.93,R+9.9,11.8
2004,2000s,Georgia,GA,GA-09,,False,13,2,Catoosa County; Dade County; Dawson County; Fannin County; Gilmer County; Hall County; Lumpkin County; Murray County; Pickens County; Union County; Walker County; White County; Whitfield County,Forsyth County; Gordon County,15,60407,202830,2045,265282,22.95,77.05,48.79,-25.84,R+25.8,23.5
2004,2000s,Georgia,GA,GA-10,,False,20,1,Banks County; Clarke County; Columbia County; Elbert County; Franklin County; Greene County; Habersham County; Hart County; Jackson County; Lincoln County; McDuffie County; Madison County; Morgan County; Oconee County; Oglethorpe County; Putnam County; Rabun County; Stephens County; Towns County; Wilkes County,Richmond County,21,91122,163949,2040,257111,35.72,64.28,48.79,-13.06,R+13.1,9.2
2004,2000s,Georgia,GA,GA-11,,False,6,3,Bartow County; Chattooga County; Floyd County; Haralson County; Paulding County; Polk County,Carroll County; Cobb County; Gordon County,9,89929,190311,2316,282556,32.09,67.91,48.79,-16.7,R+16.7,52.9
2004,2000s,Georgia,GA,GA-12,,False,19,3,Bulloch County; Burke County; Candler County; Effingham County; Emanuel County; Evans County; Glascock County; Hancock County; Jefferson County; Jenkins County; Johnson County; Montgomery County; Screven County; Taliaferro County; Tattnall County; Toombs County; Treutlen County; Warren County; Washington County,Baldwin County; Chatham County; Richmond County,22,97278,118789,1144,217211,45.02,54.98,48.79,-3.76,R+3.8,47.1
2004,2000s,Georgia,GA,GA-13,,False,0,6,,Clayton County; Cobb County; DeKalb County; Douglas County; Fulton County; Henry County,6,169941,143767,2506,316214,54.17,45.83,48.79,5.39,D+5.4,100.0
2004,2000s,Hawaii,HI,HI-01,,False,0,1,,Honolulu County,1,49105,46419,609,96132,51.41,48.59,48.79,2.62,D+2.6,100.0
2004,2000s,Hawaii,HI,HI-02,,False,4,1,Hawaii County; Kalawao County; Kauai County; Maui County,Honolulu County,5,182256,147711,2495,332463,55.23,44.77,48.79,6.45,D+6.4,60.9
2004,2000s,Iowa,IA,IA-01,,False,12,0,Black Hawk County; Bremer County; Buchanan County; Butler County; Clayton County; Clinton County; Delaware County; Dubuque County; Fayette County; Jackson County; Jones County; Scott County,,12,157380,138073,2381,297834,53.27,46.73,48.79,4.48,D+4.5,0.0
2004,2000s,Iowa,IA,IA-02,,False,15,0,Appanoose County; Cedar County; Davis County; Des Moines County; Henry County; Jefferson County; Johnson County; Lee County; Linn County; Louisa County; Muscatine County; Van Buren County; Wapello County; Washington County; Wayne County,,15,171561,135991,3090,310642,55.78,44.22,48.79,7.0,D+7.0,0.0
2004,2000s,Iowa,IA,IA-03,,False,12,0,Benton County; Grundy County; Iowa County; Jasper County; Keokuk County; Lucas County; Mahaska County; Marion County; Monroe County; Polk County; Poweshiek County; Tama County,,12,154652,154919,2443,312014,49.96,50.04,48.79,1.17,D+1.2,0.0
2004,2000s,Iowa,IA,IA-04,,False,28,0,Allamakee County; Boone County; Calhoun County; Cerro Gordo County; Chickasaw County; Dallas County; Emmet County; Floyd County; Franklin County; Greene County; Hamilton County; Hancock County; Hardin County; Howard County; Humboldt County; Kossuth County; Madison County; Marshall County; Mitchell County; Palo Alto County; Pocahontas County; Story County; Warren County; Webster County; Winnebago County; Winneshiek County; Worth County; Wright County,,28,148331,155587,2711,306629,48.81,51.19,48.79,0.02,EVEN,0.0
2004,2000s,Iowa,IA,IA-05,,False,32,0,Adair County; Adams County; Audubon County; Buena Vista County; Carroll County; Cass County; Cherokee County; Clarke County; Clay County; Crawford County; Decatur County; Dickinson County; Fremont County; Guthrie County; Harrison County; Ida County; Lyon County; Mills County; Monona County; Montgomery County; O'Brien County; Osceola County; Page County; Plymouth County; Pottawattamie County; Ringgold County; Sac County; Shelby County; Sioux County; Taylor County; Union County; Woodbury County,,32,109974,167387,2428,279789,39.65,60.35,48.79,-9.14,R+9.1,0.0
2004,2000s,Idaho,ID,ID-01,,False,18,1,Adams County; Benewah County; Boise County; Bonner County; Boundary County; Canyon County; Clearwater County; Gem County; Idaho County; Kootenai County; Latah County; Lewis County; Nez Perce County; Owyhee County; Payette County; Shoshone County; Valley County; Washington County,Ada County,19,113762,223984,4998,342744,33.68,66.32,48.79,-15.1,R+15.1,34.5
