year,state,state_code,chamber,district,race,candidate,party,votes,percentage,winner,incumbent
2008,California,CA,State Senate,21,general,Steve Myers,Libertarian,23842,7.79,False,False
2008,California,CA,State Senate,23,general,Fran Pavley,Democratic,238172,67.4,True,False
2008,California,CA,State Senate,23,general,Rick Montaine,Republican,96274,27.25,False,False
2008,California,CA,State Senate,23,general,Colin Goldman,Libertarian,18906,5.35,False,False
2008,California,CA,State Senate,25,general,Roderick Wright,Democratic,179654,71.9,True,False
2008,California,CA,State Senate,25,general,Lydia Gutierrez,Republican,70199,28.1,False,False
2008,California,CA,State Senate,27,general,Alan Lowenthal,Democratic,171668,67.34,True,True
2008,California,CA,State Senate,27,general,Allen Wood,Republican,83268,32.66,False,False
2008,California,CA,State Senate,29,general,Bob Huff,Republican,178155,54.37,True,False
2008,California,CA,State Senate,29,general,Joseph Lyons,Democratic,127536,38.92,False,False
2008,California,CA,State Senate,29,general,Jill Stone,Libertarian,21983,6.71,False,False
2008,California,CA,State Senate,31,general,Robert Dutton,Republican,186191,58.7,True,True
2008,California,CA,State Senate,31,general,Ameenah Fuller,Democratic,130973,41.29,False,False
2008,California,CA,State Senate,31,general,Denise Sternberg (write-in),Independent (politician),5,0.0,False,False
2008,California,CA,State Senate,33,general,Mimi Walters,Republican,219068,58.11,True,False
2008,California,CA,State Senate,33,general,Gary Pritchard,Democratic,157945,41.89,False,False
2008,California,CA,State Senate,35,general,Tom Harman,Republican,222149,58.55,True,True
2008,California,CA,State Senate,35,general,Ginny Meyer,Democratic,157271,41.45,False,False
2008,California,CA,State Senate,37,general,John Benoit,Republican,190415,54.79,True,False
2008,California,CA,State Senate,37,general,Arthur Guerrero,Democratic,157142,45.21,False,False
2008,California,CA,State Senate,39,general,Christine Kehoe,Democratic,227475,65.21,True,True
2008,California,CA,State Senate,39,general,Jeff Perwin,Republican,108606,31.13,False,False
2008,California,CA,State Senate,39,general,Jesse Thomas,Libertarian,12742,3.65,False,False
2008,Connecticut,CT,State Senate,1,general,"John W. Fonfara 18,898 WF TP",,,,True,False
2008,Connecticut,CT,State Senate,2,general,"Bloomfield (part), Hartford (part), Windsor (part)",,,,True,False
2008,Connecticut,CT,State Senate,3,general,"East Hartford, East Windsor, Ellington, South Windsor",,,,True,False
2008,Connecticut,CT,State Senate,4,general,"Bolton, Glastonbury, Manchester, Marlborough",,,,True,False
2008,Connecticut,CT,State Senate,5,general,"Bloomfield (part), Burlington, Farmington (part), West Hartford",,,,True,False
2008,Connecticut,CT,State Senate,6,general,"Berlin, Farmington (part), New Britain",,,,True,False
2008,Connecticut,CT,State Senate,7,general,"East Granby, Enfield, Granby (part), Somers, Suffield, Windsor (part), Windsor Locks",,,,True,False
2008,Connecticut,CT,State Senate,8,general,"Avon, Barkhamsted, Canton, Colebrook, Granby (part), Hartland, Harwinton (part), New Hartford, Norfolk, Simsbury, Torrington (part)",,,,True,False
2008,Connecticut,CT,State Senate,9,general,"Cromwell, Middletown (part), Newington, Rocky Hill, Wethersfield (part)",,,,True,False
2008,Connecticut,CT,State Senate,10,general,"New Haven (part), West Haven (part)",,,,True,False
2008,Connecticut,CT,State Senate,11,general,"Hamden (part), New Haven (part)",,,,True,False
2008,Connecticut,CT,State Senate,12,general,"Branford, Durham, Gilford, Killingworth, Madison, North Branford",,,,True,False
2008,Connecticut,CT,State Senate,13,general,"Cheshire (part), Meriden, Middlefield, Middletown (part)",,,,True,False
2008,Connecticut,CT,State Senate,14,general,"Milford, Orange, West Haven (part)",,,,True,False
2008,Connecticut,CT,State Senate,15,general,"Naugatuck (part), Prospect, Waterbury (part)",,,,True,False
2008,Connecticut,CT,State Senate,16,general,"Cheshire (part), Southington, Waterbury (part), Wolcott",,,,True,False
2008,Connecticut,CT,State Senate,17,general,"Ansonia, Beacon Falls, Bethany, Derby, Hamden (part), Naugatuck (part), Woodbridge",,,,True,False
2008,Connecticut,CT,State Senate,18,general,"Griswold, Groton, North Stonington, Plainfield, Preston, Sterling, Stonington, Voluntown",,,,True,False
2008,Connecticut,CT,State Senate,19,general,"Edith G. Prague 32,458 WF RWI",,,,True,False
2008,Connecticut,CT,State Senate,20,general,"East Lyme, Montville (part), New London, Old Lyme, Old Saybrook (part), Salem, Waterford",,,,True,False
2008,Connecticut,CT,State Senate,21,general,"Monroe (part), Shelton, Stratford (part)",,,,True,False
2008,Connecticut,CT,State Senate,22,general,"Anthony J. Musto 21,747 WF RWI",,,,True,False
2008,Connecticut,CT,State Senate,23,general,"Bridgeport (part), Stratford (part)",,,,True,False
2008,Connecticut,CT,State Senate,24,general,"Michael A. McLachlan 19,262 I TP",,,,True,False
2008,Connecticut,CT,State Senate,25,general,"Darien (part), Norwalk",,,,True,False
2008,Connecticut,CT,State Senate,26,general,"Bethel (part), New Canaan (part), Redding, Ridgefield, Weston (part), Westport, Wilton",,,,True,False
2008,Connecticut,CT,State Senate,27,general,"Darien (part), Stamford (part)",,,,True,False
2008,Connecticut,CT,State Senate,28,general,"Easton, Fairfield, Newtown, Weston (part)",,,,True,False
2008,Connecticut,CT,State Senate,29,general,"Brooklyn, Canterbury, Killingly, Mansfield, Putnam, Scotland, Thompson, Windham",,,,True,False
2008,Connecticut,CT,State Senate,30,general,"Brookfield, Canaan, Cornwall, Goshen, Kent, Litchfield, Morris, New Milford, North Canaan, Salisbury, Sharon, Torrington (part), Warren, Washington, Winchester",,,,True,False
2008,Connecticut,CT,State Senate,31,general,"Bristol, Harwinton (part), Plainville, Plymouth",,,,True,False
2008,Connecticut,CT,State Senate,32,general,"Bethlehem, Bridgewater, Middlebury, Oxford, Roxbury, Seymour (part), Southbury, Thomaston, Watertown, Woodbury",,,,True,False
2008,Connecticut,CT,State Senate,33,general,"Chester, Clinton, Colechester, Deep River, East Haddam, East Hampton, Essex, Haddam, Lyme, Old Saybrook (part), Portland, Westbrook",,,,True,False
2008,Connecticut,CT,State Senate,34,general,"East Haven, North Haven, Wallingford",,,,True,False
2008,Connecticut,CT,State Senate,35,general,"Ashford, Chaplin, Coventry, Eastford, Ellington (part), Hampton, Pomfret, Stafford, Tolland, Union, Vernon, Willington, Woodstock",,,,True,False
2008,Connecticut,CT,State Senate,36,general,"Greenwich, New Canaan (part), Stamford (part)",,,,True,False
2008,Delaware,DE,State Senate,2,general,Margaret Rose Henry,Democratic,11872,100.0,True,True
2008,Delaware,DE,State Senate,3,general,Robert Marshall,Democratic,10225,100.0,True,True
2008,Delaware,DE,State Senate,4,general,Michael Katz,Democratic,11296,50.65,True,False
2008,Delaware,DE,State Senate,4,general,John Clatworthy,Republican,11004,49.35,False,False
2008,Delaware,DE,State Senate,6,general,Liane Sorenson,Republican,7195,51.3,True,True
2008,Delaware,DE,State Senate,6,general,John Mackenzie,Democratic,6831,48.7,False,False
2008,Delaware,DE,State Senate,10,general,Bethany Hall-Long,Democratic,13965,64.9,True,False
2008,Delaware,DE,State Senate,10,general,James Weldin,Republican,7554,35.1,False,False
2008,Delaware,DE,State Senate,11,general,Tony DeLuca,Democratic,13318,100.0,True,True
2008,Delaware,DE,State Senate,16,general,Colin Bonini,Republican,11156,56.39,True,True
2008,Delaware,DE,State Senate,16,general,Harold Stafford,Democratic,8629,43.61,False,False
2008,Delaware,DE,State Senate,17,general,Brian Bushweller,Democratic,10279,56.47,True,False
2008,Delaware,DE,State Senate,17,general,James Hutchinson,Republican,7923,43.53,False,False
2008,Delaware,DE,State Senate,18,general,Gary Simpson,Republican,14596,55.11,True,True
2008,Delaware,DE,State Senate,18,general,Gary Downes,Democratic,11891,44.89,False,False
2008,Delaware,DE,State Senate,21,general,Robert Venables Sr.,Democratic,12603,100.0,True,True
2008,Illinois,IL,State Senate,2,general,William 'Willie' Delgado,Democratic,42002,100.0,True,False
2008,Illinois,IL,State Senate,3,general,Mattie Hunter,Democratic,53889,100.0,True,False
2008,Illinois,IL,State Senate,5,general,Rickey R. Hendon,Democratic,69229,85.97,True,False
2008,Illinois,IL,State Senate,5,general,Jason Allen Braswell,Republican,11297,14.03,False,False
2008,Illinois,IL,State Senate,6,general,John Cullerton,Democratic,73323,77.47,True,False
2008,Illinois,IL,State Senate,6,general,Jay Valko,Republican,21320,22.53,False,False
2008,Illinois,IL,State Senate,7,general,Heather Steans,Democratic,55457,83.08,True,False
2008,Illinois,IL,State Senate,7,general,Tom Durkin,Green,11297,16.92,False,False
2008,Illinois,IL,State Senate,8,general,Ira I. Silverstein,Democratic,55691,100.0,True,False
2008,Illinois,IL,State Senate,9,general,Jeffrey Schoenberg,Democratic,70746,70.9,True,False
2008,Illinois,IL,State Senate,9,general,Brendan Appel,Republican,29036,29.1,False,False
2008,Illinois,IL,State Senate,11,general,Louis S. Viverito,Democratic,51353,70.0,True,False
2008,Illinois,IL,State Senate,11,general,Jeffrey Malinowski,Republican,21213,29.2,False,False
2008,Illinois,IL,State Senate,12,general,Martin A. Sandoval,Democratic,33807,100.0,True,False
2008,Illinois,IL,State Senate,14,general,Emil Jones III,Democratic,76090,80.1,True,False
2008,Illinois,IL,State Senate,14,general,Ray Wardingley,Republican,18929,19.9,False,False
2008,Illinois,IL,State Senate,15,general,James T. Meeks,Democratic,72950,100.0,True,False
2008,Illinois,IL,State Senate,17,general,Donne f. Trotter,Democratic,79070,100.0,True,False
2008,Illinois,IL,State Senate,18,general,Edward d. Maloney,Democratic,75229,99.92,True,False
2008,Illinois,IL,State Senate,18,general,Brendan Appel,Independent (politician),58,0.08,False,False
2008,Illinois,IL,State Senate,9,general,Iris Y. Martinez,Democratic,42310,100.0,True,False
2008,Illinois,IL,State Senate,21,general,Dan Cronin,Republican,64062,63.14,True,False
2008,Illinois,IL,State Senate,21,general,A. Ghani,Democratic,30771,30.33,False,False
2008,Illinois,IL,State Senate,21,general,John Basco,Green,6628,6.53,False,False
2008,Illinois,IL,State Senate,23,general,Carole Pankau,Republican,61795,99.91,True,False
2008,Illinois,IL,State Senate,23,general,Kevin Allen,Independent (politician),58,0.09,False,False
2008,Illinois,IL,State Senate,24,general,Kirk W. Dillard,Republican,80766,100.0,True,False
2008,Illinois,IL,State Senate,26,general,Dan Duffy,Republican,68463,62.1,True,False
2008,Illinois,IL,State Senate,26,general,Brendan Appel,Democratic,41740,37.9,False,False
2008,Illinois,IL,State Senate,27,general,Matt Murphy,Republican,52202,58.4,True,False
2008,Illinois,IL,State Senate,27,general,Peter Gutzmer,Democratic,37220,41.6,False,False
2008,Illinois,IL,State Senate,29,general,Susan Garret,Democratic,72911,100.0,True,False
2008,Illinois,IL,State Senate,30,general,Terry Link,Democratic,42407,64.7,True,False
2008,Illinois,IL,State Senate,30,general,Keith Grey,Republican,23141,35.3,False,False
2008,Illinois,IL,State Senate,32,general,Pamela J. Althoff,Republican,93855,100.0,True,False
2008,Illinois,IL,State Senate,33,general,Dan Kotowski,Democratic,48344,59.95,True,False
2008,Illinois,IL,State Senate,33,general,Michael H. Sweeney,Republican,32293,40.05,False,False
2008,Illinois,IL,State Senate,35,general,J. Bradley Burzynski,Republican,61749,58.98,True,False
2008,Illinois,IL,State Senate,35,general,Ryan Gailey,Democratic,42948,41.02,False,False
2008,Illinois,IL,State Senate,36,general,Mike Jacobs,Democratic,55448,58.78,True,False
2008,Illinois,IL,State Senate,36,general,Michael Bertelsen,Republican,38882,41.22,False,False
2008,Illinois,IL,State Senate,38,general,Gary G. Dahl,Republican,62790,61.88,True,False
2008,Illinois,IL,State Senate,38,general,Steve Stout,Democratic,38687,38.12,False,False
2008,Illinois,IL,State Senate,39,general,Don Harmon,Democratic,57487,100.0,True,False
2008,Illinois,IL,State Senate,41,general,Christine Radogno,Republican,74777,63.57,True,False
2008,Illinois,IL,State Senate,41,general,Audrey Manly,Democratic,42848,36.43,False,False
2008,Illinois,IL,State Senate,42,general,Linda Holmes,Democratic,57231,54.61,True,False
2008,Illinois,IL,State Senate,42,general,Terri Ann Wintermute,Republican,47567,45.39,False,False
2008,Illinois,IL,State Senate,44,general,Bill Brady,Republican,82718,100.0,True,False
2008,Illinois,IL,State Senate,45,general,Tim Bivins,Republican,61310,63.18,True,False
2008,Illinois,IL,State Senate,45,general,Marty Mulcahey,Democratic,35728,36.82,False,False
2008,Illinois,IL,State Senate,47,general,John M. Sullivan,Democratic,77597,100.0,True,False
2008,Illinois,IL,State Senate,48,general,"Randall M. ""Randy"" Hultgren",Republican,77310,100.0,True,False
2008,Illinois,IL,State Senate,50,general,Larry K. Bomke,Republican,82011,77.75,True,False
2008,Illinois,IL,State Senate,50,general,John Devine,Democratic,23474,22.25,False,False
2008,Illinois,IL,State Senate,51,general,Frank Watson,Republican,82718,100.0,True,False
2008,Illinois,IL,State Senate,53,general,Dan Rutherford,Republican,90199,100.0,True,False
2008,Illinois,IL,State Senate,54,general,John O. Jones,Republican,63944,70.05,True,False
2008,Illinois,IL,State Senate,54,general,Henry S. Kijonka,Democratic,27337,29.95,False,False
2008,Illinois,IL,State Senate,56,general,William R. Haine,Democratic,82672,100.0,True,False
2008,Illinois,IL,State Senate,57,general,"James Clayborne, Jr.",Democratic,76108,100.0,True,False
2008,Illinois,IL,State Senate,59,general,Gary Forby,Democratic,49552,51.47,True,False
2008,Illinois,IL,State Senate,59,general,Ken W. Burzynski,Republican,46727,48.53,False,False
2008,Kentucky,KY,State Senate,30,special general,Brandon Smith,Republican,10409,51.0,True,False
2008,Kentucky,KY,State Senate,30,special general,Scott Alexander,Democratic,10008,49.0,False,False
2008,Kentucky,KY,State Senate,1,general,Kenneth W. Winters,Republican,26430,53.85,True,True
2008,Kentucky,KY,State Senate,1,general,Carroll Hubbard,Democratic,22650,46.15,False,False
2008,Kentucky,KY,State Senate,3,general,Joey Pendleton,Democratic,21410,56.51,True,True
2008,Kentucky,KY,State Senate,3,general,Tom Jones,Republican,16479,43.49,False,False
2008,Kentucky,KY,State Senate,5,general,Carroll Gibson,Republican,31634,100.0,True,True
2008,Kentucky,KY,State Senate,7,general,Julian Carroll,Democratic,44692,100.0,True,True
2008,Kentucky,KY,State Senate,9,general,David P. Givens,Republican,24775,55.37,True,False
2008,Kentucky,KY,State Senate,9,general,Steve Newberry,Democratic,19967,44.63,False,False
2008,Kentucky,KY,State Senate,11,general,John Schickel,Republican,45047,100.0,True,False
2008,Kentucky,KY,State Senate,13,general,Kathy Stein,Democratic,26593,65.81,True,False
2008,Kentucky,KY,State Senate,13,general,Chuck Ellinger II,Republican,13815,34.19,True,False
2008,Kentucky,KY,State Senate,15,general,Vernie McGaha,Republican,36212,100.0,True,True
2008,Kentucky,KY,State Senate,17,general,Damon Thayer,Republican,31835,61.63,True,True
2008,Kentucky,KY,State Senate,17,general,Robert Powell,Democratic,18342,35.51,False,False
2008,Kentucky,KY,State Senate,17,general,Micah L. Ingram,Constitution,1478,2.86,False,False
2008,Kentucky,KY,State Senate,19,general,Tim Shaughnessy,Democratic,36199,59.52,True,True
2008,Kentucky,KY,State Senate,19,general,Bob Heleringer,Republican,24615,40.48,False,False
2008,Kentucky,KY,State Senate,21,general,Tom Jensen,Republican,29471,100.0,True,True
2008,Kentucky,KY,State Senate,23,general,Jack Westwood,Republican,21057,50.98,True,True
2008,Kentucky,KY,State Senate,23,general,Kathy Groob,Democratic,20250,49.02,False,False
2008,Kentucky,KY,State Senate,25,general,Robert Stivers,Republican,21459,65.21,True,True
2008,Kentucky,KY,State Senate,25,general,Michael Adkins,Democratic,11450,34.79,False,False
2008,Kentucky,KY,State Senate,27,general,Walter Blevins,Democratic,27202,64.89,True,True
2008,Kentucky,KY,State Senate,27,general,Richard White,Republican,14717,35.11,False,False
2008,Kentucky,KY,State Senate,29,general,Johnny Ray Turner,Democratic,26389,100.0,True,True
2008,Kentucky,KY,State Senate,31,general,Ray Jones II,Democratic,24814,100.0,True,True
2008,Kentucky,KY,State Senate,33,general,Gerald Neal,Democratic,36700,100.0,True,True
2008,Kentucky,KY,State Senate,35,general,Denise Harper Angel,Democratic,32022,83.68,True,True
2008,Kentucky,KY,State Senate,35,general,John Albers,Republican,6246,16.32,False,False
2008,Kentucky,KY,State Senate,37,general,Perry B. Clark,Democratic,25739,56.58,True,True
2008,Kentucky,KY,State Senate,37,general,Doug Hawkins,Republican,19749,43.42,False,False
2008,Massachusetts,MA,State Senate,,general,Rosenberg (D) 78.35% McCormic (R) 15.31% Others 6.34%,,,,True,False
2008,Massachusetts,MA,State Senate,,general,},,,,False,False
2008,New Mexico,NM,State Senate,1,general,William Sharer,Republican,14032,100.0,True,True
2008,New Mexico,NM,State Senate,2,general,Steven Neville,Republican,14223,100.0,True,True
2008,New Mexico,NM,State Senate,3,general,John Pinto,Democratic,12121,100.0,True,True
2008,New Mexico,NM,State Senate,4,general,George Muñoz,Democratic,10897,75.61,True,False
2008,New Mexico,NM,State Senate,4,general,Beatrice Woodward,Republican,3515,24.39,False,False
2008,New Mexico,NM,State Senate,5,general,Richard Martinez,Democratic,14975,100.0,True,True
2008,New Mexico,NM,State Senate,6,general,Carlos Cisneros,Democratic,18037,100.0,True,True
2008,New Mexico,NM,State Senate,7,general,Clinton Harden,Republican,10891,59.07,True,True
2008,New Mexico,NM,State Senate,7,general,Thomas Jeffrey Carr,Democratic,7547,40.93,False,False
2008,New Mexico,NM,State Senate,8,general,Pete Campos,Democratic,13254,100.0,True,True
2008,New Mexico,NM,State Senate,9,general,John Sapien,Democratic,11981,50.25,True,False
2008,New Mexico,NM,State Senate,9,general,Steve Komadina,Republican,11860,49.75,False,True
2008,New Mexico,NM,State Senate,10,general,John Ryan,Republican,13776,51.22,True,True
2008,New Mexico,NM,State Senate,10,general,Victor Paul Raigoza,Democratic,13120,48.78,False,False
2008,New Mexico,NM,State Senate,11,general,Linda Lopez,Democratic,14253,100.0,True,True
2008,New Mexico,NM,State Senate,12,general,Jerry Ortiz y Pino,Democratic,12828,100.0,True,True
2008,New Mexico,NM,State Senate,13,general,Dede Feldman,Democratic,17412,100.0,True,True
2008,New Mexico,NM,State Senate,14,general,Eric Griego,Democratic,10807,100.0,True,False
2008,New Mexico,NM,State Senate,15,general,Tim Eichenberg,Democratic,12643,56.52,True,False
2008,New Mexico,NM,State Senate,15,general,Diane Snyder,Republican,9728,43.48,False,True
2008,New Mexico,NM,State Senate,16,general,Cisco McSorley,Democratic,16369,100.0,True,True
2008,New Mexico,NM,State Senate,17,general,Tim Keller,Democratic,10889,100.0,True,False
2008,New Mexico,NM,State Senate,17,general,Shannon Robinson,Democratic,832,34.01,False,True
2008,New Mexico,NM,State Senate,18,general,Mark Boitano,Republican,13980,100.0,True,True
2008,New Mexico,NM,State Senate,19,general,Sue Wilson Beffort,Republican,14266,60.39,True,True
2008,New Mexico,NM,State Senate,19,general,Jason Michael Burnette,Democratic,9357,39.61,False,False
2008,New Mexico,NM,State Senate,20,general,William Payne,Republican,14068,100.0,True,True
2008,New Mexico,NM,State Senate,21,general,Kent Cravens,Republican,15638,56.96,True,True
2008,New Mexico,NM,State Senate,21,general,Jessica Lynn Wolfe,Democratic,11818,43.04,False,False
2008,New Mexico,NM,State Senate,22,general,Lynda Lovejoy,Democratic,16908,100.0,True,True
2008,New Mexico,NM,State Senate,23,general,Sander Rue,Republican,22338,100.0,True,False
2008,New Mexico,NM,State Senate,24,general,Nancy Rodriguez,Democratic,15852,100.0,True,True
2008,New Mexico,NM,State Senate,25,general,Peter Wirth,Democratic,24902,100.0,True,False
2008,New Mexico,NM,State Senate,26,general,Bernadette Sanchez,Democratic,13750,75.68,True,True
2008,New Mexico,NM,State Senate,26,general,Spiro Gregory Vassilopoulos,Republican,4419,24.32,False,False
2008,New Mexico,NM,State Senate,27,general,Stuart Ingle,Republican,9466,100.0,True,True
2008,New Mexico,NM,State Senate,28,general,Howie Morales,Democratic,13546,66.61,True,True
2008,New Mexico,NM,State Senate,28,general,Joseph Gros,Republican,6790,33.39,False,False
2008,New Mexico,NM,State Senate,29,general,Michael Sanchez,Democratic,14633,100.0,True,True
2008,New Mexico,NM,State Senate,30,general,David Ulibarri,Democratic,8262,52.59,True,True
2008,New Mexico,NM,State Senate,30,general,Jose Silva,Republican,7447,47.41,False,False
2008,New Mexico,NM,State Senate,31,general,Cynthia Nava,Democratic,7550,100.0,True,True
2008,New Mexico,NM,State Senate,32,general,Timothy Jennings,Democratic,8721,100.0,True,True
2008,New Mexico,NM,State Senate,33,general,Rod Adair,Republican,14274,100.0,True,True
2008,New Mexico,NM,State Senate,34,general,Vernon Asbill,Republican,14122,100.0,True,True
2008,New Mexico,NM,State Senate,35,general,John Arthur Smith,Democratic,10636,100.0,True,True
2008,New Mexico,NM,State Senate,36,general,Mary Jane Garcia,Democratic,9411,54.88,True,True
