Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1976,Nebraska,Republican primary,Primary,Candidate,False,Republican Party (United States),Scattering,122,0.06%
1976,Nebraska,Republican primary,Primary,Total,False,,,"192,373",100.00%
1976,New Jersey,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Harrison A. Williams,"378,553",85.12
1976,New Jersey,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Stephen J. Foley,"66,178",14.88
1976,New Jersey,Democratic primary results,Primary,Total,False,,,"444,731",100.00
1976,New Jersey,Republican primary results,Primary,Winning,False,Republican Party (United States),David F. Norcross,"196,457",68.34%
1976,New Jersey,Republican primary results,Primary,Candidate,False,Republican Party (United States),Martin E. Wendelken,"45,472",15.82%
1976,New Jersey,Republican primary results,Primary,Candidate,False,Republican Party (United States),James E. Parker,"27,672",9.63%
1976,New Jersey,Republican primary results,Primary,Candidate,False,Republican Party (United States),N. Leonard Smith,"17,892",6.22%
1976,New Jersey,Republican primary results,Primary,Total,False,,,"287,493",100.00
1976,New York,1976 Republican U.S. Senate primary,Primary,Winning,True,Republican Party (United States),James L. Buckley,"242,257",70.45
1976,New York,1976 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Peter Peyser,"101,629",29.55
1976,New York,1976 Republican U.S. Senate primary,Primary,Total,False,,,"343,886",100.00
1976,New York,1976 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Pat Moynihan,"333,697",36.41%
1976,New York,1976 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Bella Abzug,"323,705",35.32%
1976,New York,1976 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Ramsey Clark,"94,191",10.28%
1976,New York,1976 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Paul O'Dwyer,"82,689",9.02%
1976,New York,1976 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Abraham Hirschfeld,"82,331",8.98%
1976,New York,1976 Democratic U.S. Senate primary,Primary,Total,False,,,"916,613",100.00%
1976,Ohio,1976 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),Howard Metzenbaum,"576,124",53.58%
1976,Ohio,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),James V. Stanton,"400,552",37.26%
1976,Ohio,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),James D. Nolan,"62,979",5.86%
1976,Ohio,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Richard B. Kay,"35,522",3.30%
1976,Ohio,1976 Democratic Senate primary,Primary,Total,False,,,"1,075,177",100.00%
1976,Pennsylvania,Republican primary results,Primary,Winning,False,Republican Party (United States),H. John Heinz III,"358,715",37.73%
1976,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),Arlen Specter,"332,513",34.98%
1976,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),George Packard,"160,379",16.87%
1976,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),C. Homer Brown,"46,828",4.93%
1976,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),Mary Ellen Foltz,"29,160",3.07%
1976,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),Francis Worley,"20,421",2.15%
1976,Pennsylvania,Republican primary results,Primary,Write-in,False,,,"2,665",0.28%
1976,Pennsylvania,Republican primary results,Primary,Total,False,,,"950,681",100.00%
1976,Pennsylvania,Democratic primary results,Primary,Winning,False,Democratic Party (United States),William J. Green III,"762,733",68.71%
1976,Pennsylvania,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Jeanette Reibman,"345,264",31.10%
1976,Pennsylvania,Democratic primary results,Primary,Write-in,False,,,"2,058",0.19%
1976,Pennsylvania,Democratic primary results,Primary,Total,False,,,"1,110,055",100.00%
1976,Rhode Island,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Richard P. Lorber,"60,118",37.78
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Philip W. Noel,"60,018",37.71
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),John P. Hawkins,"25,456",16.00
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Paul E. Goulding,"5,500",3.46
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Ralph J. Perrotta,"4,481",2.82
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),John E. Caddick,"2,160",1.36
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Earl F. Pasbach,962,0.60
1976,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Arthur E. Marley,447,0.28
1976,Rhode Island,Democratic primary results,Primary,Total,False,,,"159,142",100.00
1976,Texas,1976 Democratic Senate primary,Primary,Winning,True,Democratic Party (US),Lloyd Bentsen,"970,983",63.54%
1976,Texas,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (US),Phil Gramm,"427,597",27.98%
1976,Texas,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (US),Hugh Wilson,"109,715",7.18%
1976,Texas,1976 Democratic Senate primary,Primary,Candidate,False,Democratic Party (US),Leon Dugi,"19,870",1.30%
1976,Texas,1976 Democratic Senate primary,Primary,Total,False,,,"1,528,165",100.00%
1976,Vermont,Republican primary results,Primary,Winning,True,Republican Party (United States),Robert Stafford,"24,338",68.7
1976,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),John J. Welch,"10,911",30.8
1976,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,178,0.5
1976,Vermont,Republican primary results,Primary,Total,False,,,"35,427",100.0
1976,Vermont,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Thomas P. Salmon,"21,674",52.7
1976,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Scott Skinner,"19,238",46.8
1976,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,178,0.4
1976,Vermont,Democratic primary results,Primary,Total,False,,,"41,090",100.0
1976,Washington,1976 United States Senate primary election in Washington,Primary,Winning,True,Democratic Party (US),Henry M. Jackson,"549,974",68.33%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Winning,False,Republican Party (US),George M. Brown,"51,885",6.45%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Dennis Kelley,"54,470",6.77%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Warren E. Hanson,"43,905",5.46%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Henry C. Nielsen,"28,030",3.48%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Paul Gumbell,"24,559",3.05%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Wilbur R. Parkin,"21,639",2.69%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),William H. Davis,"16,881",2.10%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Candidate,False,Republican Party (US),Clarice L.R. Privette,"13,526",1.68%
1976,Washington,1976 United States Senate primary election in Washington,Primary,Total,False,,,"804,869",100.00%
1976,West Virginia,Democratic Party primary results,Primary,Winning,True,Democratic Party (United States),Robert Byrd,"345,227",100.00%
1976,West Virginia,Democratic Party primary results,Primary,Total,False,,,"345,227",100.00%
1976,Wyoming,Democratic primary,Primary,Winning,True,Democratic Party (United States),Gale McGee,"44,437",100.00%
1976,Wyoming,Democratic primary,Primary,Total,False,,,"44,437",100.00%
1976,Wyoming,Republican primary,Primary,Winning,False,Republican Party (United States),Malcolm Wallop,"41,445",76.56%
1976,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),Nels T. Larson,"6,965",12.87%
1976,Wyoming,Republican primary,Primary,Candidate,False,Republican Party (United States),Doyle Henry,"5,727",10.58%
1976,Wyoming,Republican primary,Primary,Total,False,,,"54,137",100.00%
