Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1962,California,1962 Republican U.S. Senate primary results,Primary,Candidate,False,Republican Party (United States),William H. Reinholz,"24,100",1.33%
1962,California,1962 Republican U.S. Senate primary results,Primary,Total,False,,,"1,810,143",100.00
1962,California,1962 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Richard B. Richards,"1,674,563",82.58%
1962,California,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Gabriel Green,"171,379",8.45%
1962,California,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),J.F. Coleman,"170,926",8.43%
1962,California,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Thomas Kuchel (incumbent) (write-in),"10,927",0.54%
1962,California,1962 Democratic U.S. Senate primary,Primary,Total,False,,,"2,027,795",100.00%
1962,Florida,Democratic primary results,Primary,Winning,True,Democratic Party (United States),George Smathers,"587,562",84.18
1962,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Roger L. Davis,74.565,10.68
1962,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Douglas Randolph Voorhees,"35,832",5.13
1962,Florida,Democratic primary results,Primary,Total,False,,,"697,959",
1962,Florida,Republican primary results,Primary,Winning,False,Republican Party (United States),Emerson H. Rupert,unopposed,
1962,Georgia,1962 Democratic U.S. Senate primary results,Primary,Winning,True,Democratic Party (United States),Herman Talmadge,"673,782",88.03%
1962,Georgia,1962 Democratic U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Henry M. Henderson,"91,654",11.97%
1962,Georgia,1962 Democratic U.S. Senate primary results,Primary,Total,False,,,"765,436",100.00%
1962,Hawaii,1962 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Daniel Inouye,"80,707",93.65%
1962,Hawaii,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Frank Troy,"5,476",6.35%
1962,Hawaii,1962 Democratic U.S. Senate primary,Primary,Total,False,,,"126,961",100.00%
1962,Idaho,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Frank Church,unopposed,
1962,Idaho,Republican primary results,Primary,Winning,False,Republican Party (United States),Jack Hawley,"38,210",60.24
1962,Idaho,Republican primary results,Primary,Candidate,False,Republican Party (United States),George V. Hansen,"25,223",39.76
1962,Idaho,Republican primary results,Primary,Total,False,,,"63,433",
1962,Illinois,Democratic primary,Primary,Winning,False,Democratic Party (United States),Sidney R. Yates,"744,128",77.25
1962,Illinois,Democratic primary,Primary,Candidate,False,Democratic Party (United States),"Lar ""America First"" Daly","219,169",22.75
1962,Illinois,Democratic primary,Primary,Write-in,False,,,3,0.00
1962,Illinois,Democratic primary,Primary,Total,False,,,"963,300",100
1962,Illinois,Republican primary,Primary,Winning,True,Republican Party (United States),Everett McKinley Dirksen,"742,973",87.15
1962,Illinois,Republican primary,Primary,Candidate,False,Republican Party (United States),Harley D. Jones,"109,574",12.85
1962,Illinois,Republican primary,Primary,Write-in,False,,,2,0.00
1962,Illinois,Republican primary,Primary,Total,False,,,"852,549",100
1962,Iowa,1962 Republican Senate primary,Primary,Winning,True,Republican Party (United States),Bourke B. Hickenlooper,"164,535",85.41%
1962,Iowa,1962 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Herbert F. Hoover,"28,095",14.59%
1962,Iowa,1962 Republican Senate primary,Primary,Write-in,False,,,2,0.00%
1962,Iowa,1962 Republican Senate primary,Primary,Total,False,,,"192,632",100.00%
1962,Iowa,1962 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),E.B. Smith,"71,395",100.00%
1962,Iowa,1962 Democratic Senate primary,Primary,Write-in,False,,,2,0.00%
1962,Iowa,1962 Democratic Senate primary,Primary,Total,False,,,"71,397",100.00%
1962,Kansas,Democratic primary results,Primary,Winning,False,Democratic Party (United States),"K. L. ""Ken"" Smith","65,876",62.54
1962,Kansas,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Joseph J. Poizner,39.458,37.46
1962,Kansas,Democratic primary results,Primary,Total,False,,,"105,334",100.00
1962,Kansas,Republican primary results,Primary,Winning,True,Republican Party (United States),Frank Carlson,"167,498",86.94
1962,Kansas,Republican primary results,Primary,Candidate,False,Republican Party (United States),Joe Corpstein,"25,168",13.06
1962,Kansas,Republican primary results,Primary,Total,False,,,"192,666",100.00
1962,Kansas (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Paul L. Aylward,unopposed,
1962,Kansas (special),Republican primary results,Primary,Winning,True,Republican Party (United States),James B. Pearson,"124,854",62.31
1962,Kansas (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Edward F. Arn,"75,524",37.69
1962,Kansas (special),Republican primary results,Primary,Total,False,,,"200,378",100.00
1962,Kentucky,Republican primary results,Primary,Winning,True,Republican Party (United States),Thruston Ballard Morton,"41,892",91.19
1962,Kentucky,Republican primary results,Primary,Candidate,False,Republican Party (United States),Thurman J. Hamlin,"4,048",8.81
1962,Kentucky,Republican primary results,Primary,Total,False,,,"45,940",100.00
1962,Kentucky,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Wilson W. Wyatt,"127,403",77.03
1962,Kentucky,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Marion Vance,"28,513",17.24
1962,Kentucky,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),James L. Delk,"9,483",5.73
1962,Kentucky,Democratic primary results,Primary,Total,False,,,"165,399",100.00
1962,Louisiana,1962 United States Senate Democratic primary,Primary,Winning,True,Democratic Party (United States),Russell Long,"407,162",80.15%
1962,Louisiana,1962 United States Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),Philemon St. Amant,"100,843",19.85%
1962,Louisiana,1962 United States Senate Democratic primary,Primary,Total,False,,,"508,005",100.00%
1962,Maryland,1962 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Edward Tylor Miller,"43,437",48.15%
1962,Maryland,1962 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),James P. Gleason,"34,523",38.27%
1962,Maryland,1962 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Harry L. Simms,"7,689",8.52%
1962,Maryland,1962 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),"Henry J. Laque, Jr.","4,565",5.06%
1962,Maryland,1962 Republican U.S. Senate primary,Primary,Total,False,,,"90,214",100.00%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Daniel Brewster,"182,272",52.18%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Blair Lee III,"100,915",28.89%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),"Elbert M. Byrd, Jr.","32,147",9.20%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Herbert J. Hoover,"19,719",5.65%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Andrew J. Easter,"14,276",4.09%
1962,Maryland,1962 Democratic U.S. Senate primary,Primary,Total,False,,,"349,329",100.00%
1962,Massachusetts (special),1962 U.S. Senate special Democratic primary,Primary,Winning,False,Democratic Party (United States),Ted Kennedy,"559,303",69.33%
1962,Massachusetts (special),1962 U.S. Senate special Democratic primary,Primary,Candidate,False,Democratic Party (United States),"Edward J. McCormack, Jr.","247,403",30.67%
1962,Massachusetts (special),1962 U.S. Senate special Democratic primary,Primary,Write-in,False,,,26,0.00%
1962,Massachusetts (special),1962 U.S. Senate special Democratic primary,Primary,Total,False,,,"806,732",100.00%
1962,Massachusetts (special),1962 U.S. Senate special Republican primary,Primary,Winning,False,Republican Party (United States),George C. Lodge,"244,921",55.49
1962,Massachusetts (special),1962 U.S. Senate special Republican primary,Primary,Candidate,False,Republican Party (United States),Laurence Curtis,"196,444",44.51
1962,Massachusetts (special),1962 U.S. Senate special Republican primary,Primary,Write-in,False,,,35,0.01%
1962,Massachusetts (special),1962 U.S. Senate special Republican primary,Primary,Total,False,,,"441,400",100.00%
1962,Missouri,Democratic primary,Primary,Winning,True,Democratic Party (United States),Edward V. Long,"370,826",86.51
1962,Missouri,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Lewis Morris,"37,507",8.75
1962,Missouri,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Joseph Hartmeier,"20,313",4.74
1962,Missouri,Democratic primary,Primary,Total,False,,,"428,646",100
1962,Missouri,Republican primary,Primary,Winning,False,Republican Party (United States),R. Crosby Kemper Jr.,"119,136",66.64
1962,Missouri,Republican primary,Primary,Candidate,False,Republican Party (United States),Duane Cox,"23,606",13.21
1962,Missouri,Republican primary,Primary,Candidate,False,Republican Party (United States),Morris Duncan,"15,109",8.45
1962,Missouri,Republican primary,Primary,Candidate,False,Republican Party (United States),William Thomas,"14,131",7.90
1962,Missouri,Republican primary,Primary,Candidate,False,Republican Party (United States),Douglas Ries,"6,782",3.79
1962,Missouri,Republican primary,Primary,Total,False,,,"178,764",100
1962,New Hampshire,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Alfred Catalfo Jr.,"22,402",100.00
1962,New Hampshire,Democratic primary results,Primary,Total,False,,,"22,402",100.00
1962,New Hampshire,Republican primary results,Primary,Winning,True,Republican Party (United States),Norris Cotton,"87,445",94.42
1962,New Hampshire,Republican primary results,Primary,Candidate,False,Republican Party (United States),Norman A. LePage,"5,167",5.58
1962,New Hampshire,Republican primary results,Primary,Total,False,,,"92,612",100.00
1962,New Hampshire (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Thomas J. McIntyre,"24,885",100.00
1962,New Hampshire (special),Democratic primary results,Primary,Total,False,,,"24,885",100.00
1962,New Hampshire (special),Republican primary results,Primary,Winning,False,Republican Party (United States),Perkins Bass,"31,037",31.35
1962,New Hampshire (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Doloris Bridges,"29,345",29.64
1962,New Hampshire (special),Republican primary results,Primary,Candidate,True,Republican Party (United States),Maurice J. Murphy Jr.,"24,204",24.45
1962,New Hampshire (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Chester Earl Merrow,"14,417",14.56
1962,New Hampshire (special),Republican primary results,Primary,Total,False,,,"99,003",100.00
1962,North Carolina,1962 Republican Senate primary,Primary,Winning,False,Republican Party (United States),"Claude Greene, Jr.","31,756",61.07%
1962,North Carolina,1962 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Charles H. Babcock,"20,246",38.93%
1962,North Carolina,1962 Republican Senate primary,Primary,Total,False,,,"52,002",100.00%
1962,Ohio,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Frank Lausche,"437,902",73.96%
1962,Ohio,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Albert T. Ball,"90,609",15.30%
1962,Ohio,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Raymond Warren Beringer,"63,543",10.73%
1962,Ohio,Democratic primary results,Primary,Total,False,,,"592,054",100.00%
1962,Ohio,Republican primary results,Primary,Winning,False,Republican Party (United States),John Marshall Briley,"177,987",34.80%
1962,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Charles E. Fry,"143,320",28.02%
1962,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),John S. Ballard,"139,923",27.36%
1962,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Ross Pepple,"50,221",7.50%
1962,Ohio,Republican primary results,Primary,Total,False,,,"511,452",100.00%
1962,Oklahoma,Democratic primary,Primary,Winning,False,Democratic Party (United States),Mike Monroney (inc.),"335,922",74.31%
1962,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Wilson Wallace,"64,996",14.38%
1962,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Billy E. Brown,"26,440",5.85%
1962,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Woodrow W. Bussey,"24,725",5.47%
1962,Oklahoma,Democratic primary,Primary,Total,False,,,"452,083",100.00%
1962,South Carolina,"South Carolina U.S. Senate Primary Election, 1962",Primary,Winning,True,Democratic Party (United States),Olin D. Johnston,"216,918",66.3
1962,South Carolina,"South Carolina U.S. Senate Primary Election, 1962",Primary,Candidate,False,Democratic Party (United States),Fritz Hollings,"110,023",33.7
1962,South Dakota,Republican primary,Primary,Winning,True,Republican Party (United States),Francis H. Case,"57,583",83.46%
1962,South Dakota,Republican primary,Primary,Candidate,False,Republican Party (United States),A. C. Miller,"11,414",16.54%
1962,South Dakota,Republican primary,Primary,Total,False,,,"102,137",100.00%
1962,Vermont,Republican primary results,Primary,Winning,False,Republican Party (United States),George Aiken (inc.),"30,320",99.9%
1962,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,35,0.1%
1962,Vermont,Republican primary results,Primary,Total,False,,,"30,355",100.0%
1962,Vermont,Democratic primary results,Primary,Winning,False,Democratic Party (United States),W. Robert Johnson,"5,718",54.6%
1962,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),William H. Meyer,"4,741",45.3%
1962,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,13,0.1%
1962,Vermont,Democratic primary results,Primary,Total,False,,,"10,472",100.0%
1962,Washington,Blanket primary results,Primary,Winning,True,Democratic Party (United States),Warren G. Magnuson,"280,891",54.32%
1962,Washington,Blanket primary results,Primary,Winning,False,Republican Party (United States),Richard G. Christensen,"178,616",34.54%
1962,Washington,Blanket primary results,Primary,Candidate,False,Republican Party (United States),Ben Larson,"38,759",7.50%
1962,Washington,Blanket primary results,Primary,Candidate,False,Democratic Party (United States),John Patric,"18,849",3.65%
1962,Washington,Blanket primary results,Primary,Total,False,,,"517,115",100.00%
1962,Wyoming (special),Democratic primary,Primary,Winning,False,Democratic Party (United States),John J. Hickey (inc.),"32,507",100.00%
1962,Wyoming (special),Democratic primary,Primary,Total,False,,,"32,507",100.00%
1962,Wyoming (special),Republican primary,Primary,Winning,False,Republican Party (United States),Milward Simpson,"30,124",59.64%
1962,Wyoming (special),Republican primary,Primary,Candidate,False,Republican Party (United States),Kenny Sailors,"20,383",40.36%
1962,Wyoming (special),Republican primary,Primary,Total,False,,,"50,507",100.00%
