Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
2022,Alabama,Republican primary results,Primary,Winning,False,Republican Party (United States),Katie Britt,"289,425",44.75%
2022,Alabama,Republican primary results,Primary,Winning,False,Republican Party (United States),Mo Brooks,"188,539",29.15%
2022,Alabama,Republican primary results,Primary,Candidate,False,Republican Party (United States),Michael Durant,"150,817",23.32%
2022,Alabama,Republican primary results,Primary,Candidate,False,Republican Party (United States),Jake Schafer,"7,371",1.14%
2022,Alabama,Republican primary results,Primary,Candidate,False,Republican Party (United States),Karla DuPriest,"5,739",0.89%
2022,Alabama,Republican primary results,Primary,Candidate,False,Republican Party (United States),Lillie Boddie,"4,849",0.75%
2022,Alabama,Republican primary results,Primary,Total,False,,,"646,740",100.0%
2022,Alabama,Republican primary runoff results,Primary,Winning,False,Republican Party (United States),Katie Britt,"253,251",63.02%
2022,Alabama,Republican primary runoff results,Primary,Candidate,False,Republican Party (United States),Mo Brooks,"148,636",36.98%
2022,Alabama,Republican primary runoff results,Primary,Total,False,,,"401,887",100.0%
2022,Alabama,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Will Boyd,"107,588",63.72%
2022,Alabama,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Brandaun Dean,"32,863",19.46%
2022,Alabama,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Lanny Jackson,"28,402",16.82%
2022,Alabama,Democratic primary results,Primary,Total,False,,,"168,853",100.0%
2022,Alaska,Primary election results,Primary,Winning,True,Republican Party (United States),Lisa Murkowski,"85,794",45.05%
2022,Alaska,Primary election results,Primary,Winning,False,Republican Party (United States),Kelly Tshibaka,"73,414",38.55%
2022,Alaska,Primary election results,Primary,Winning,False,Democratic Party (United States),Patricia Chesbro,"12,989",6.82%
2022,Alaska,Primary election results,Primary,Winning,False,Republican Party (United States),Buzz Kelley,"4,055",2.13%
2022,Alaska,Primary election results,Primary,Candidate,False,Republican Party (United States),Pat Nolin,"2,004",1.05%
2022,Alaska,Primary election results,Primary,Candidate,False,Democratic Party (United States),Edgar Blatchford,"1,981",1.04%
2022,Alaska,Primary election results,Primary,Candidate,False,Democratic Party (United States),Ivan R. Taylor,"1,897",1.00%
2022,Alaska,Primary election results,Primary,Candidate,False,Republican Party (United States),Sam Merrill,"1,529",0.80%
2022,Alaska,Primary election results,Primary,Candidate,False,Libertarian Party (United States),Sean Thorne,"1,399",0.73%
2022,Alaska,Primary election results,Primary,Candidate,False,Independent,Shoshana Gungurstein,853,0.45%
2022,Alaska,Primary election results,Primary,Candidate,False,Alaskan Independence Party,Joe Stephens,805,0.42%
2022,Alaska,Primary election results,Primary,Candidate,False,Republican Party (United States),John Schiess,734,0.39%
2022,Alaska,Primary election results,Primary,Candidate,False,Alaskan Independence Party,Dustin Darden,649,0.34%
2022,Alaska,Primary election results,Primary,Candidate,False,Republican Party (United States),Kendall L. Shorkey,627,0.33%
2022,Alaska,Primary election results,Primary,Candidate,False,Republican Party (United States),Karl Speights,613,0.32%
