Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
2026,New Jersey,Hunterdon County Democratic Convention,General,Winning,True,Democratic Party (United States),Cory Booker,146,79.3%
2026,New Jersey,Hunterdon County Democratic Convention,General,Candidate,False,Democratic Party (United States),Chris Fields,30,16.3%
2026,New Jersey,Hunterdon County Democratic Convention,General,Candidate,False,Democratic Party (United States),Lisa McCormick,8,4.3%
2026,New Jersey,Hunterdon County Democratic Convention,General,Total,False,,,184,100.0%
2026,New Jersey,Sussex County Democratic Convention,General,Winning,True,Democratic Party (United States),Cory Booker,132,82.5%
2026,New Jersey,Sussex County Democratic Convention,General,Candidate,False,Democratic Party (United States),Chris Fields,28,17.5%
2026,New Jersey,Sussex County Democratic Convention,General,Total,False,,,160,100.0%
2026,New Jersey,Atlantic County Republican Convention,General,Winning,False,Republican Party (United States),Richard Tabor,644,71.8%
2026,New Jersey,Atlantic County Republican Convention,General,Candidate,False,Republican Party (United States),Alex Zdan,208,23.2%
2026,New Jersey,Atlantic County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,23,2.6%
2026,New Jersey,Atlantic County Republican Convention,General,Candidate,False,Republican Party (United States),Natalie Rivera,22,2.5%
2026,New Jersey,Atlantic County Republican Convention,General,Total,False,,,897,100.0%
2026,New Jersey,Hunterdon County Republican Convention,General,Winning,False,Republican Party (United States),Richard Tabor,57,53.8%
2026,New Jersey,Hunterdon County Republican Convention,General,Candidate,False,Republican Party (United States),Alex Zdan,43,40.6%
2026,New Jersey,Hunterdon County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,6,5.7%
2026,New Jersey,Hunterdon County Republican Convention,General,Total,False,,,106,100.0%
2026,New Jersey,Burlington County Republican Convention,General,Winning,False,Republican Party (United States),Alex Zdan,40,51.2%
2026,New Jersey,Burlington County Republican Convention,General,Candidate,False,Republican Party (United States),Richard Tabor,21,26.9%
2026,New Jersey,Burlington County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,17,21.8%
2026,New Jersey,Burlington County Republican Convention,General,Candidate,False,Republican Party (United States),Natalie Rivera,0,0.0%
2026,New Jersey,Burlington County Republican Convention,General,Total,False,,,78,100.0%
2026,New Jersey,Mercer County Republican Convention,General,Winning,False,Republican Party (United States),Justin Murphy,66,63.5%
2026,New Jersey,Mercer County Republican Convention,General,Candidate,False,Republican Party (United States),Richard Tabor,38,36.5%
2026,New Jersey,Mercer County Republican Convention,General,Total,False,,,104,100.0%
2026,New Jersey,Cumberland County Republican Convention,General,Winning,False,Republican Party (United States),Alex Zdan,48,67.6%
2026,New Jersey,Cumberland County Republican Convention,General,Candidate,False,Republican Party (United States),Richard Tabor,14,19.7%
2026,New Jersey,Cumberland County Republican Convention,General,Candidate,False,Republican Party (United States),Natalie Rivera,6,8.5%
2026,New Jersey,Cumberland County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,3,4.2%
2026,New Jersey,Cumberland County Republican Convention,General,Total,False,,,71,100.0%
2026,New Jersey,Salem County Republican Convention,General,Winning,False,Republican Party (United States),Alex Zdan,31,59.6%
2026,New Jersey,Salem County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,21,40.4%
2026,New Jersey,Salem County Republican Convention,General,Total,False,,,52,100.0%
2026,New Jersey,Bergen County Republican Convention,General,Winning,False,Republican Party (United States),Alex Zdan,246,74.8%
2026,New Jersey,Bergen County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,65,19.8%
2026,New Jersey,Bergen County Republican Convention,General,Candidate,False,Republican Party (United States),Natalie Rivera,18,5.5%
2026,New Jersey,Bergen County Republican Convention,General,Total,False,,,329,100.0%
2026,New Jersey,Ocean County Republican Convention,General,Winning,False,Republican Party (United States),Richard Tabor,167,88.4%
2026,New Jersey,Ocean County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,17,9.0%
2026,New Jersey,Ocean County Republican Convention,General,Candidate,False,Republican Party (United States),Alex Zdan,5,2.6%
2026,New Jersey,Ocean County Republican Convention,General,Total,False,,,189,100.0%
2026,New Jersey,Somerset County Republican Convention,General,Winning,False,Republican Party (United States),Richard Tabor,65,57.5%
2026,New Jersey,Somerset County Republican Convention,General,Candidate,False,Republican Party (United States),Alex Zdan,38,33.6%
2026,New Jersey,Somerset County Republican Convention,General,Candidate,False,Republican Party (United States),Robert Lebovics,10,8.8%
2026,New Jersey,Somerset County Republican Convention,General,Total,False,,,113,100.0%
2026,New Jersey,Middlesex County Republican Convention,General,Winning,False,Republican Party (United States),Richard Tabor,81,90.0%
2026,New Jersey,Middlesex County Republican Convention,General,Candidate,False,Republican Party (United States),Justin Murphy,6,6.7%
2026,New Jersey,Middlesex County Republican Convention,General,Candidate,False,Republican Party (United States),Alex Zdan,3,33.3%
2026,New Jersey,Middlesex County Republican Convention,General,Total,False,,,90,100.0%
