Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2006,Connecticut,2006 United States Senate election in Connecticut,General,Candidate,False,Alan Schlesinger,Republican Party (United States),"109,198",9.62%
2006,Connecticut,2006 United States Senate election in Connecticut,General,Candidate,False,Ralph Ferrucci,Green Party (United States),"5,922",0.52%
2006,Connecticut,2006 United States Senate election in Connecticut,General,Candidate,False,Timothy Knibbs,Concerned Citizens Party,"4,638",0.41%
2006,Connecticut,2006 United States Senate election in Connecticut,General,Candidate,False,Carl E. Vassar,Write-in,80,0.01%
2006,Connecticut,2006 United States Senate election in Connecticut,General,Total,False,,,"1,134,777",100.0%
2006,Delaware,General election results,General,Winning,True,Tom Carper,Democratic Party (United States),"170,567",67.13%
2006,Delaware,General election results,General,Candidate,False,Jan C. Ting,Republican Party (United States),"69,734",27.44%
2006,Delaware,General election results,General,Candidate,False,William E. Morris,Libertarian Party (United States),"2,671",1.05%
2006,Florida,General election results,General,Winning,True,Bill Nelson,Democratic Party (United States),"2,890,548",60.30%
2006,Florida,General election results,General,Candidate,False,Katherine Harris,Republican Party (United States),"1,826,127",38.10%
2006,Florida,General election results,General,Candidate,False,Belinda Noah,Independent politician,"24,880",0.52%
2006,Florida,General election results,General,Candidate,False,[[Brian Moore (political activist),Independent politician,"19,695",0.41%
2006,Florida,General election results,General,Candidate,False,Floyd Ray Frazier,Independent politician,"16,628",0.35%
2006,Florida,General election results,General,Candidate,False,Roy Tanner,Independent politician,"15,562",0.32%
2006,Florida,General election results,General,Write-in,False,,,94,0.00%
2006,Hawaii,General election results,General,Winning,True,Daniel Akaka,Democratic Party (United States),"210,330",61.35%
2006,Hawaii,General election results,General,Candidate,False,Cynthia Thielen,Republican Party (United States),"126,097",36.78%
2006,Hawaii,General election results,General,Candidate,False,Lloyd Mallan,Libertarian Party (United States),"6,415",1.87%
2006,Indiana,2006 United States Senate election in Indiana,General,Winning,True,Richard Lugar,Republican Party (United States),"1,171,553",87.36%
2006,Indiana,2006 United States Senate election in Indiana,General,Candidate,False,Steve Osborn,Libertarian Party (United States),"168,820",12.59%
2006,Indiana,2006 United States Senate election in Indiana,General,Write-in,False,,,738,0.06%
2006,Indiana,2006 United States Senate election in Indiana,General,Total,False,,,"1,341,111",100.0%
2006,Maine,General election results,General,Winning,True,Olympia Snowe,Republican Party (United States),"402,598",74.01%
2006,Maine,General election results,General,Candidate,False,Jean Hay Bright,Democratic Party (United States),"111,984",20.59%
2006,Maine,General election results,General,Candidate,False,Bill Slavick,Independent politician,"29,220",5.37%
2006,Maryland,"Maryland United States Senate election results, 2006",General,Winning,False,Ben Cardin,Democratic Party (United States),"965,477",54.21
2006,Maryland,"Maryland United States Senate election results, 2006",General,Candidate,False,Michael Steele,Republican Party (United States),"787,182",44.19
2006,Maryland,"Maryland United States Senate election results, 2006",General,Candidate,False,Kevin Zeese,Green Party (United States),"27,564",1.55
2006,Maryland,"Maryland United States Senate election results, 2006",General,Write-in,False,,,916,0.05
2006,Massachusetts,General election,General,Winning,True,Ted Kennedy,Democratic Party (United States),"1,500,738",69.30
2006,Massachusetts,General election,General,Candidate,False,Kenneth Chase,Republican Party (United States),"661,532",30.55
2006,Michigan,2006 United States Senate election in Michigan,General,Winning,True,Debbie Stabenow,Democratic Party (United States),"2,151,278",56.91%
2006,Michigan,2006 United States Senate election in Michigan,General,Candidate,False,Mike Bouchard,Republican Party (United States),"1,559,597",41.26%
2006,Michigan,2006 United States Senate election in Michigan,General,Candidate,False,Leonard Schwartz,Libertarian Party (United States),"27,012",0.72%
2006,Michigan,2006 United States Senate election in Michigan,General,Candidate,False,David Sole,Green Party (United States),"23,890",0.63%
2006,Michigan,2006 United States Senate election in Michigan,General,Candidate,False,Dennis FitzSimons,Constitution Party (United States),"18,341",0.48%
2006,Minnesota,General election results,General,Winning,False,Amy Klobuchar,Minnesota Democratic–Farmer–Labor Party,"1,278,849",58.06%
2006,Minnesota,General election results,General,Candidate,False,[[Mark Kennedy (politician),Republican Party of Minnesota,"835,653",37.94%
2006,Minnesota,General election results,General,Candidate,False,Robert Fitzgerald,Independence Party of Minnesota,"71,194",3.23%
2006,Minnesota,General election results,General,Candidate,False,Michael Cavlan,Green Party (United States),"10,714",0.49%
2006,Minnesota,General election results,General,Candidate,False,Ben Powers,Constitution Party (United States),"5,408",0.25%
2006,Mississippi,2006 United States Senate election in Mississippi,General,Winning,True,Trent Lott,Republican Party (United States),"388,399",63.58
2006,Mississippi,2006 United States Senate election in Mississippi,General,Candidate,False,Erik R. Fleming,Democratic Party (United States),"213,000",34.87
2006,Mississippi,2006 United States Senate election in Mississippi,General,Candidate,False,Harold Taylor,Libertarian Party (United States),"9,522",1.56
2006,Mississippi,2006 United States Senate election in Mississippi,General,Total,False,,,"610,921",100.00
2006,Missouri,General election results,General,Winning,False,Claire McCaskill,Democratic Party (United States),"1,055,255",49.58%
2006,Missouri,General election results,General,Candidate,True,Jim Talent,Republican Party (United States),"1,006,941",47.31%
2006,Missouri,General election results,General,Candidate,False,Frank Gilmour,Libertarian Party (United States),"47,792",2.25%
2006,Missouri,General election results,General,Write-in,False,,,88,0.00%
2006,Missouri,General election results,General,Total,False,,,"2,128,459",100.0
2006,Montana,2006 United States Senate election in Montana,General,Winning,False,Jon Tester,Democratic Party (United States),"199,845",49.16%
2006,Montana,2006 United States Senate election in Montana,General,Candidate,True,Conrad Burns,Republican Party (United States),"196,283",48.29%
2006,Montana,2006 United States Senate election in Montana,General,Candidate,False,[[Stan Jones (Libertarian politician),Libertarian Party (United States),"10,377",2.55%
2006,Montana,2006 United States Senate election in Montana,General,Total,False,,,"406,505",100.00%
2006,Nebraska,2006 United States Senate election in Nebraska,General,Winning,False,Ben Nelson ([[incumbent,Democratic Party (United States),"378,388",63.88%
2006,Nebraska,2006 United States Senate election in Nebraska,General,Candidate,False,Pete Ricketts,Republican Party (United States),"213,928",36.12%
2006,Nebraska,2006 United States Senate election in Nebraska,General,Total,False,,,"590,961",100.00%
2006,Nevada,General election results,General,Winning,True,John Ensign,Republican Party (United States),"322,501",55.36
2006,Nevada,General election results,General,Candidate,False,[[Jack Carter (politician),Democratic Party (United States),"238,796",40.99
2006,Nevada,General election results,General,Candidate,False,David K. Schumann,Independent American Party of Nevada,"7,774",1.33
2006,Nevada,General election results,General,Candidate,False,Brendan Trainor,Libertarian Party (United States),"5,269",0.90
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Winning,True,Bob Menendez,Democratic Party (United States),"1,200,843",53.37%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,"Thomas Kean, Jr.",Republican Party (United States),"997,775",44.34%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,Len Flynn,Libertarian Party (United States),"14,637",0.65%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,Edward Forchion,US Marijuana Party,"11,593",0.52%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,J.M. Carter,Independent politician,"7,918",0.35%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,N. Leonard Smith,Independent politician,"6,243",0.28%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,Daryl Brooks,Independent politician,"5,138",0.23%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,Angela Lariscy,Socialist Workers Party (United States),"3,433",0.15%
2006,New Jersey,"United States Senate election in New Jersey, 2006",General,Candidate,False,Gregory Pason,Socialist Party USA,"2,490",0.11%
2006,New Mexico,"United States Senate election in New Mexico, 2006",General,Winning,True,Jeff Bingaman,Democratic Party (United States),"394,217",70.60%
2006,New Mexico,"United States Senate election in New Mexico, 2006",General,Candidate,False,Allen McCulloch,Republican Party (United States),"163,761",29.33%
2006,New Mexico,"United States Senate election in New Mexico, 2006",General,Write-in,False,,,364,0.06%
2006,New York,"2006 United States Senate election, New York",General,Winning,True,Hillary Clinton,Democratic Party (United States),"2,698,931",60.11%
2006,New York,"2006 United States Senate election, New York",General,Candidate,True,Hillary Clinton,Independence Party of New York,"160,705",3.58%
2006,New York,"2006 United States Senate election, New York",General,Candidate,True,Hillary Clinton,Working Families Party,"148,792",3.31%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,[[John Spencer (mayor),Republican Party (United States),"1,212,902",27.01%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,[[John Spencer (mayor),Conservative Party (New York),"179,287",3.99%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,Howie Hawkins,Green Party (United States),"55,469",1.24%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,[[Jeff Russell (Libertarian),Libertarian Party (United States),"20,996",0.47%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,Roger Calero,Socialist Workers Party (United States),"6,967",0.16%
2006,New York,"2006 United States Senate election, New York",General,Candidate,False,Bill Van Auken,Socialist Equality Party (United States),"6,004",0.13%
2006,North Dakota,General election results,General,Winning,True,Kent Conrad,North Dakota Democratic-NPL Party,"150,146",68.83%
2006,North Dakota,General election results,General,Candidate,False,Dwight Grotberg,Republican Party (United States),"64,417",29.53%
2006,North Dakota,General election results,General,Candidate,False,Roland Riemers,Independent politician,"2,194",1.01%
2006,North Dakota,General election results,General,Candidate,False,James Germalic,Independent politician,"1,395",0.64%
2006,Ohio,2006 United States Senate election in Ohio,General,Winning,False,Sherrod Brown,Democratic Party (United States),"2,257,485",56.16%
2006,Ohio,2006 United States Senate election in Ohio,General,Candidate,True,Mike DeWine,Republican Party (United States),"1,761,092",43.82%
2006,Ohio,2006 United States Senate election in Ohio,General,Candidate,False,Richard Duncan (write-in),Independent politician,830,0.02%
2006,Ohio,2006 United States Senate election in Ohio,General,Total,False,,,"4,019,407",100.00%
2006,Pennsylvania,General election results,General,Winning,False,Bob Casey Jr.,Democratic Party (United States),"2,392,984",58.64%
2006,Pennsylvania,General election results,General,Candidate,True,Rick Santorum,Republican Party (United States),"1,684,778",41.28%
2006,Pennsylvania,General election results,General,Write-in,False,,,"3,281",0.08%
2006,Pennsylvania,General election results,General,Total,False,,,"4,081,043",100.00%
2006,Rhode Island,"United States Senate election in Rhode Island, 2006",General,Winning,False,Sheldon Whitehouse,Democratic Party (United States),"206,043",53.52%
2006,Rhode Island,"United States Senate election in Rhode Island, 2006",General,Candidate,True,Lincoln Chafee,Republican Party (United States),"178,950",46.48%
2006,Rhode Island,"United States Senate election in Rhode Island, 2006",General,Total,False,,,"384,993",100.00%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Winning,False,Bob Corker,Republican Party (United States),"929,911",50.71%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,"Harold Ford, Jr.",Democratic Party (United States),"879,976",47.99%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,Ed Choate,Independent politician,"10,831",0.59%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,David Gatchell,Independent politician,"3,746",0.20%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,"Emory ""Bo"" Heyward",Independent politician,"3,580",0.20%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,H. Gary Keplinger,Independent politician,"3,033",0.17%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,Chris Lugo,Green Party (United States),"2,589",0.14%
2006,Tennessee,"United States Senate election in Tennessee, 2006",General,Candidate,False,,Write-in,29,0.00%
2006,Texas,Democratic runoff results,General,Winning,False,Barbara Ann Radnofsky,Texas Democratic Party,"124,663",60.15%
2006,Texas,Democratic runoff results,General,Candidate,False,Gene Kelly,Texas Democratic Party,"82,589",39.85%
2006,Texas,Democratic runoff results,General,Total,False,,,"207,252",100.00%
2006,Texas,"United States Senate election in Texas, 2006",General,Winning,True,Kay Bailey Hutchison,Republican Party (United States),"2,661,789",61.69%
2006,Texas,"United States Senate election in Texas, 2006",General,Candidate,False,Barbara Ann Radnofsky,Democratic Party (United States),"1,555,202",36.04%
2006,Texas,"United States Senate election in Texas, 2006",General,Candidate,False,Scott Jameson,Libertarian Party (United States),"97,672",2.26%
2006,Utah,General election results,General,Winning,True,Orrin Hatch,Republican Party (United States),"356,238",62.36%
2006,Utah,General election results,General,Candidate,False,Pete Ashdown,Democratic Party (United States),"177,459",31.06%
2006,Utah,General election results,General,Candidate,False,[[Scott Bradley (politician),Constitution Party (United States),"21,526",3.77%
2006,Utah,General election results,General,Candidate,False,Roger Price,Personal Choice Party,"9,089",1.59%
2006,Utah,General election results,General,Candidate,False,Dave Seely,Libertarian Party (United States),"4,428",0.78%
2006,Utah,General election results,General,Candidate,False,Julian Hatch,Green Party (United States),"2,512",0.44%
2006,Vermont,2006 United States Senate election in Vermont,General,Winning,False,Bernie Sanders,Independent politician,"171,638",65.41%
2006,Vermont,2006 United States Senate election in Vermont,General,Candidate,False,[[Richard Tarrant (politician),Republican Party (United States),"84,924",32.36%
2006,Vermont,2006 United States Senate election in Vermont,General,Candidate,False,Cris Ericson,Independent politician,"1,735",0.66%
2006,Vermont,2006 United States Senate election in Vermont,General,Candidate,False,Craig Hill,Green Party (United States),"1,536",0.59%
2006,Vermont,2006 United States Senate election in Vermont,General,Candidate,False,Peter D. Moss,Independent politician,"1,518",0.58%
2006,Vermont,2006 United States Senate election in Vermont,General,Candidate,False,Peter Diamondstone,Liberty Union Party,801,0.31%
2006,Vermont,2006 United States Senate election in Vermont,General,Write-in,False,,,267,0.10%
2006,Vermont,2006 United States Senate election in Vermont,General,Total,False,,,"262,419",100.00%
2006,Virginia,"United States Senate election in Virginia, 2006",General,Winning,False,Jim Webb,Democratic Party (United States),"1,175,606",49.59%
2006,Virginia,"United States Senate election in Virginia, 2006",General,Candidate,False,[[George Allen (U.S. politician),Republican Party (United States),"1,166,277",49.20%
2006,Virginia,"United States Senate election in Virginia, 2006",General,Candidate,False,Gail Parker,Independent Greens of Virginia,"26,102",1.10%
2006,Virginia,"United States Senate election in Virginia, 2006",General,Write-in,False,,,"2,460",0.10%
2006,Virginia,"United States Senate election in Virginia, 2006",General,Total,False,,,"2,370,445",100.00%
2006,Washington,2006 United States Senate election in Washington,General,Winning,True,Maria Cantwell,Democratic Party (United States),"1,184,659",56.85%
2006,Washington,2006 United States Senate election in Washington,General,Candidate,False,Mike McGavick,Republican Party (United States),"832,106",39.93%
2006,Washington,2006 United States Senate election in Washington,General,Candidate,False,Bruce Guthrie,Libertarian Party (United States),"29,331",1.41%
2006,Washington,2006 United States Senate election in Washington,General,Candidate,False,Aaron Dixon,Green Party (United States),"21,254",1.02%
2006,Washington,2006 United States Senate election in Washington,General,Candidate,False,Robin Adair,Independent politician,"16,384",0.79%
2006,Washington,2006 United States Senate election in Washington,General,Total,False,,,"2,083,734",100.00%
2006,West Virginia,2006 West Virginia United States Senate General Election,General,Winning,True,Robert Byrd,Democratic Party (United States),"296,276",64.42%
2006,West Virginia,2006 West Virginia United States Senate General Election,General,Candidate,False,John Raese,Republican Party (United States),"155,043",33.71%
2006,West Virginia,2006 West Virginia United States Senate General Election,General,Candidate,False,[[Jesse Johnson (West Virginia politician),Mountain Party,"8,565",1.86%
2006,Wisconsin,"2006 United States Senate election, Wisconsin [http://elections.state.wi.us/docview.asp?docid=9719&locid=47]",General,Winning,True,Herb Kohl,Democratic Party (United States),"1,439,214",67.31%
2006,Wisconsin,"2006 United States Senate election, Wisconsin [http://elections.state.wi.us/docview.asp?docid=9719&locid=47]",General,Candidate,False,Robert Lorge,Republican Party (United States),"630,299",29.48%
2006,Wisconsin,"2006 United States Senate election, Wisconsin [http://elections.state.wi.us/docview.asp?docid=9719&locid=47]",General,Candidate,False,Rae Vogeler,Green Party (United States),"42,434",1.98%
2006,Wisconsin,"2006 United States Senate election, Wisconsin [http://elections.state.wi.us/docview.asp?docid=9719&locid=47]",General,Candidate,False,Ben Glatzel,Independent politician,"25,096",1.17%
2006,Wyoming,General election results,General,Winning,True,Craig L. Thomas,Republican Party (United States),"135,174",69.99%
2006,Wyoming,General election results,General,Candidate,False,Dale Groutage,Democratic Party (United States),"57,671",29.86%
