Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),James H. R. Cromwell,"823,893",44.11
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Socialist Party (US),McAlister Coleman,"8,836",0.47
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Independent,James A. Tumulty Jr.,"2,784",0.15
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Mary Ellen Dooner,"1,519",0.08
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Prohibition Party (US),Edson R. Leach,645,0.03
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),Harry Santhouse,464,0.02
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Socialist Workers Party (US),George Breitman,303,0.02
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Albert K. Mitchell,"81,257",44.05
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),James M. Mead,"2,893,407",47.06
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,American Labor Party,James M. Mead,"381,359",6.20
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Bruce Barton,"2,842,942",46.66
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Prohibition Party (US),Stephen W. Paine,"4,944",0.08
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Independent (politician),William Lemke,"92,593",35.06%
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Democratic Party (United States),[[Charles Joseph Vogel,"69,847",26.45%
1940,West Virginia,1940 United States Senate election in Arizona,General,Candidate,False,Independent (politician),Jasper Haaland,"1,1014",0.38%
1940,West Virginia,1940 United States Senate election in Arizona,General,Total,False,,,"6,148,562",100.00
1940,Wisconsin,1940 U.S. Senate election in Wisconsin,General,Candidate,False,Communist Party (United States),Ted Furman,"1,308",0.10%
1940,Wisconsin,1940 U.S. Senate election in Wisconsin,General,Candidate,False,Socialist Labor Party (United States),Adolf Wiggert,838,0.06%
1940,Wisconsin,1940 U.S. Senate election in Wisconsin,General,Total,False,,,"1,538,135",100.00%
1940,Wyoming,1940 United States Senate election in Wyoming,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney ([[incumbent,"65,022",58.74%
1940,Wyoming,1940 United States Senate election in Wyoming,General,Candidate,False,Republican Party (United States),Milward Simpson,"45,682",41.26%
