Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
2024,Maine,Democratic Primary,SurveyUSA,"October 24–29, 2024","1,079 (LV)",± 3.6%,Angus King,I,54%,True
2024,Maine,Democratic Primary,Pan Atlantic Research,"September 5–15, 2024",812 (LV),± 3.5%,Angus King,I,53%,True
2024,Maine,Democratic Primary,University of New Hampshire,"August 15–19, 2024",951 (LV),± 3.2%,Angus King,I,43%,True
2024,Maine,Democratic Primary,Digital Research,"April 8–30, 2024",609 (RV),± 4.0%,Angus King,I,57%,True
2024,Maine,Democratic Primary,University of New Hampshire,"October 29 – November 2, 2024","1,485 (LV)",± 2.4%,Demi Kouzounas,R,35%,False
2024,Maine,Democratic Primary,SurveyUSA,"October 24–29, 2024","1,079 (LV)",± 3.6%,Demi Kouzounas,R,28%,False
2024,Maine,Democratic Primary,Pan Atlantic Research,"September 5–15, 2024",812 (LV),± 3.5%,Demi Kouzounas,R,23%,False
2024,Maine,Democratic Primary,University of New Hampshire,"August 15–19, 2024",951 (LV),± 3.2%,Demi Kouzounas,R,33%,False
2024,Maine,Democratic Primary,Digital Research,"April 8–30, 2024",609 (RV),± 4.0%,Demi Kouzounas,R,28%,False
2024,Maine,Democratic Primary,University of New Hampshire,"October 29 – November 2, 2024","1,485 (LV)",± 2.4%,David Costello,D,7%,False
2024,Maine,Democratic Primary,SurveyUSA,"October 24–29, 2024","1,079 (LV)",± 3.6%,David Costello,D,8%,False
2024,Maine,Democratic Primary,Pan Atlantic Research,"September 5–15, 2024",812 (LV),± 3.5%,David Costello,D,8%,False
2024,Maine,Democratic Primary,University of New Hampshire,"August 15–19, 2024",951 (LV),± 3.2%,David Costello,D,9%,False
2024,Maine,Democratic Primary,Digital Research,"April 8–30, 2024",609 (RV),± 4.0%,David Costello,D,12%,False
2024,Massachusetts,Republican Primary,YouGov,"May 17–30, 2024",292 (A),± 4.4%,Robert Antonellis,R,19%,False
2024,Massachusetts,Republican Primary,Suffolk University,"April 16–20, 2024",99(LV),± 4.4%,Robert Antonellis,R,4%,False
2024,Massachusetts,Republican Primary,YouGov,"May 17–30, 2024",292 (A),± 4.4%,Ian Cain,R,5%,False
2024,Massachusetts,Republican Primary,Suffolk University,"April 16–20, 2024",99(LV),± 4.4%,Ian Cain,R,2%,False
2024,Massachusetts,Republican Primary,YouGov,"May 17–30, 2024",292 (A),± 4.4%,John Deaton,R,15%,False
2024,Massachusetts,Republican Primary,Suffolk University,"April 16–20, 2024",99(LV),± 4.4%,John Deaton,R,4%,False
2024,Michigan,single_party,Public Policy Polling,"December 28–29, 2023",549 (LV),,Nasser Beydoun,D,2%,False
2024,Michigan,single_party,Emerson College,"August 1–2, 2023",551 (RV),± 4.1%,Nasser Beydoun,D,2%,False
2024,Michigan,single_party,Public Policy Polling,"December 28–29, 2023",549 (LV),,Hill Harper,D,12%,False
2024,Michigan,single_party,Emerson College,"August 1–2, 2023",551 (RV),± 4.1%,Hill Harper,D,8%,False
2024,Michigan,single_party,Public Policy Polling,"December 28–29, 2023",549 (LV),,Leslie Love,D,3%,False
2024,Michigan,single_party,Emerson College,"August 1–2, 2023",551 (RV),± 4.1%,Leslie Love,D,2%,False
2024,Michigan,single_party,Public Policy Polling,"December 28–29, 2023",549 (LV),,Elissa Slotkin,D,50%,False
2024,Michigan,single_party,Emerson College,"August 1–2, 2023",551 (RV),± 4.1%,Elissa Slotkin,D,34%,False
2024,Minnesota,single_party,RealClearPolitics,"October 16 - November 4, 2024",,Klobuchar +13.0%,Amy Klobuchar (DFL),R,52.0%,False
2024,Minnesota,single_party,538,"through November 4, 2024",,Klobuchar +12.8%,Amy Klobuchar (DFL),R,51.2%,False
2024,Minnesota,single_party,270toWin,"October 16 - November 4, 2024",,Klobuchar +13.7%,Amy Klobuchar (DFL),R,49.7%,False
2024,Minnesota,single_party,RealClearPolitics,"October 16 - November 4, 2024",,Klobuchar +13.0%,Royce White,R,39.0%,False
2024,Minnesota,single_party,538,"through November 4, 2024",,Klobuchar +12.8%,Royce White,R,38.4%,False
2024,Minnesota,single_party,270toWin,"October 16 - November 4, 2024",,Klobuchar +13.7%,Royce White,R,36.0%,False
2024,Montana,Republican Primary,Public Policy Polling,"June 19–20, 2023",510 (LV),± 4.3%,Matt Rosendale,R,64%,False
2024,Montana,Republican Primary,Public Policy Polling,"June 19–20, 2023",510 (LV),± 4.3%,Tim Sheehy,R,10%,False
2024,Nebraska,Democratic Primary,538,"through October 31, 2024",,Fischer +2.4,Deb Fischer,R,46.6%,True
2024,Nebraska,Democratic Primary,TheHill,"through October 31, 2024",,Fischer +1.3,Deb Fischer,R,48.3%,True
2024,Nebraska,Democratic Primary,Race to the WH,"through October 28, 2024",,Fischer +1.0,Deb Fischer,R,47.0%,True
2024,Nebraska,Democratic Primary,538,"through October 31, 2024",,Fischer +2.4,Dan Osborn,I,44.2%,False
2024,Nebraska,Democratic Primary,TheHill,"through October 31, 2024",,Fischer +1.3,Dan Osborn,I,47.0%,False
2024,Nebraska,Democratic Primary,Race to the WH,"through October 28, 2024",,Fischer +1.0,Dan Osborn,I,46.0%,False
2024,Nebraska (special),Democratic Primary,Economist,"October 21–28, 2024","1,202 (LV)",± 3.5%,Pete Ricketts,R,54%,True
2024,Nebraska (special),Democratic Primary,NYT,"October 23–26, 2024","1,194 (LV)",± 3.2%,Pete Ricketts,R,56%,True
2024,Nebraska (special),Democratic Primary,SurveyUSA,"October 9–12, 2024",563 (LV),± 4.7%,Pete Ricketts,R,53%,True
2024,Nebraska (special),Democratic Primary,SurveyUSA,"September 20–23, 2024",558 (LV),± 4.8%,Pete Ricketts,R,53%,True
2024,Nebraska (special),Democratic Primary,SurveyUSA,"August 23–27, 2024","1,293 (RV)",± 3.6%,Pete Ricketts,R,50%,True
2024,Nebraska (special),Democratic Primary,Economist,"October 21–28, 2024","1,202 (LV)",± 3.5%,Preston Love Jr.,D,36%,False
2024,Nebraska (special),Democratic Primary,NYT,"October 23–26, 2024","1,194 (LV)",± 3.2%,Preston Love Jr.,D,38%,False
2024,Nebraska (special),Democratic Primary,SurveyUSA,"October 9–12, 2024",563 (LV),± 4.7%,Preston Love Jr.,D,37%,False
2024,Nebraska (special),Democratic Primary,SurveyUSA,"September 20–23, 2024",558 (LV),± 4.8%,Preston Love Jr.,D,35%,False
2024,Nebraska (special),Democratic Primary,SurveyUSA,"August 23–27, 2024","1,293 (RV)",± 3.6%,Preston Love Jr.,D,33%,False
2024,Nevada,Republican Primary,Tarrance Group,"May 13–16, 2024",500 (LV),± 4.5%,Sam Brown,R,52%,False
2024,Nevada,Republican Primary,Tarrance Group,"April 7–10, 2024",500 (LV),± 4.5%,Sam Brown,R,58%,False
2024,Nevada,Republican Primary,Tarrance Group,"February 27 – March 5, 2024",296 (RV),± 5.7%,Sam Brown,R,39%,False
2024,Nevada,Republican Primary,Tarrance Group,"October 23–26, 2023",600 (LV),± 4.1%,Sam Brown,R,24%,False
2024,Nevada,Republican Primary,Public Opinion Strategies,"August 15–17, 2023",500 (LV),± 4.4%,Sam Brown,R,33%,False
2024,Nevada,Republican Primary,Tarrance Group,"April 7–10, 2024",500 (LV),± 4.5%,Tony Grady,R,3%,False
2024,Nevada,Republican Primary,Tarrance Group,"October 23–26, 2023",600 (LV),± 4.1%,Tony Grady,R,5%,False
2024,Nevada,Republican Primary,Public Opinion Strategies,"August 15–17, 2023",500 (LV),± 4.4%,Tony Grady,R,2%,False
2024,Nevada,Republican Primary,Tarrance Group,"May 13–16, 2024",500 (LV),± 4.5%,Jeff Gunter,R,14%,False
2024,Nevada,Republican Primary,Tarrance Group,"April 7–10, 2024",500 (LV),± 4.5%,Jeff Gunter,R,3%,False
2024,Nevada,Republican Primary,Tarrance Group,"October 23–26, 2023",600 (LV),± 4.1%,Jeff Gunter,R,1%,False
2024,Nevada,Republican Primary,Public Opinion Strategies,"August 15–17, 2023",500 (LV),± 4.4%,Jeff Gunter,R,1%,False
2024,Nevada,Republican Primary,Tarrance Group,"May 13–16, 2024",500 (LV),± 4.5%,Jim Marchant,R,7%,False
2024,Nevada,Republican Primary,Tarrance Group,"April 7–10, 2024",500 (LV),± 4.5%,Jim Marchant,R,6%,False
2024,Nevada,Republican Primary,Tarrance Group,"February 27 – March 5, 2024",296 (RV),± 5.7%,Jim Marchant,R,26%,False
2024,Nevada,Republican Primary,Tarrance Group,"October 23–26, 2023",600 (LV),± 4.1%,Jim Marchant,R,9%,False
2024,Nevada,Republican Primary,Public Opinion Strategies,"August 15–17, 2023",500 (LV),± 4.4%,Jim Marchant,R,15%,False
2024,New Jersey,Democratic Primary,Emerson College,"March 26–29, 2024",408 (RV),± 4.8%,Patricia,D,6%,False
2024,New Jersey,Democratic Primary,Braun Research,"January 21–28, 2024",504 (LV),± 4.5%,Patricia,D,8%,False
2024,New Jersey,Democratic Primary,Emerson College,"March 26–29, 2024",408 (RV),± 4.8%,Lawrence Hamm,D,5%,False
2024,New Jersey,Democratic Primary,Breakthrough Campaigns,"December 7–14, 2023","1,040 (LV)",± 3.0%,Lawrence Hamm,D,4%,False
2024,New Jersey,Democratic Primary,Braun Research,"January 21–28, 2024",504 (LV),± 4.5%,Bob Menendez,D,9%,False
2024,New Jersey,Democratic Primary,Breakthrough Campaigns,"December 7–14, 2023","1,040 (LV)",± 3.0%,Bob Menendez,D,6%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"November 13–14, 2023",560 (LV),,Bob Menendez,D,5%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"October 3–4, 2023",502 (LV),± 4.4%,Bob Menendez,D,5%,False
2024,New Jersey,Democratic Primary,Data for Progress,"September 29 – October 3, 2023",551 (LV),± 4.4%,Bob Menendez,D,9%,False
2024,New Jersey,Democratic Primary,Emerson College,"March 26–29, 2024",408 (RV),± 4.8%,Andy Kim,D,51%,False
2024,New Jersey,Democratic Primary,Braun Research,"January 21–28, 2024",504 (LV),± 4.5%,Andy Kim,D,32%,False
2024,New Jersey,Democratic Primary,Breakthrough Campaigns,"December 7–14, 2023","1,040 (LV)",± 3.0%,Andy Kim,D,45%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"November 13–14, 2023",560 (LV),,Andy Kim,D,40%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"October 3–4, 2023",502 (LV),± 4.4%,Andy Kim,D,42%,False
2024,New Jersey,Democratic Primary,Data for Progress,"September 29 – October 3, 2023",551 (LV),± 4.4%,Andy Kim,D,48%,False
2024,New Jersey,Democratic Primary,Braun Research,"January 21–28, 2024",504 (LV),± 4.5%,Tammy Murphy,D,20%,False
2024,New Jersey,Democratic Primary,Breakthrough Campaigns,"December 7–14, 2023","1,040 (LV)",± 3.0%,Tammy Murphy,D,22%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"November 13–14, 2023",560 (LV),,Tammy Murphy,D,21%,False
2024,New Jersey,Democratic Primary,Public Policy Polling,"October 3–4, 2023",502 (LV),± 4.4%,Tammy Murphy,D,19%,False
2024,New Jersey,Republican Primary,Emerson College,"March 26–29, 2024",310 (RV),± 5.5%,Curtis Bashaw,R,3%,False
2024,New Jersey,Republican Primary,Emerson College,"March 26–29, 2024",310 (RV),± 5.5%,Albert Harshaw,R,2%,False
2024,New Jersey,Republican Primary,Emerson College,"March 26–29, 2024",310 (RV),± 5.5%,Justin Murphy,R,4%,False
2024,New Jersey,Republican Primary,Emerson College,"March 26–29, 2024",310 (RV),± 5.5%,Peter Vallorosi,R,3%,False
2024,New Jersey,Republican Primary,Emerson College,"March 26–29, 2024",310 (RV),± 5.5%,Christine,R,5%,False
2024,New Mexico,Republican Primary,FiveThirtyEight,"through November 3, 2024",,Heinrich +9.5,Martin Heinrich,D,48.4%,True
2024,New Mexico,Republican Primary,RCP,"June 13 – October 26, 2024",,Heinrich +9.4,Martin Heinrich,D,48.7%,True
2024,New Mexico,Republican Primary,270ToWin,"October 22 – November 4, 2024",,Heinrich +6.0%,Martin Heinrich,D,50.5%,True
2024,New Mexico,Republican Primary,TheHill,"through November 3, 2024",,Heinrich +7.7%,Martin Heinrich,D,50.8%,True
2024,New Mexico,Republican Primary,FiveThirtyEight,"through November 3, 2024",,Heinrich +9.5,Nella Domenici,R,38.9%,False
2024,New Mexico,Republican Primary,RCP,"June 13 – October 26, 2024",,Heinrich +9.4,Nella Domenici,R,39.3%,False
2024,New Mexico,Republican Primary,270ToWin,"October 22 – November 4, 2024",,Heinrich +6.0%,Nella Domenici,R,44.5%,False
2024,New Mexico,Republican Primary,TheHill,"through November 3, 2024",,Heinrich +7.7%,Nella Domenici,R,43.1%,False
2024,New York,single_party,American Pulse & Research Polling,"November 30 – December 1, 2023",417 (V),± 4.8%,Kirsten Gillibrand,D,49%,True
2024,New York,single_party,American Pulse & Research Polling,"November 30 – December 1, 2023",417 (V),± 4.8%,Andrew Cuomo,D,35%,False
2024,North Dakota,single_party,WPA Intelligence,"September 28–30, 2024",500 (LV),± 4.4%,Kevin Cramer,R,51%,True
2024,North Dakota,single_party,Lake Research Partners,"September 23–26, 2024",500 (LV),± 4.4%,Kevin Cramer,R,49%,True
2024,North Dakota,single_party,WPA Intelligence,"September 22–24, 2024",521 (LV),± 4.4%,Kevin Cramer,R,60%,True
2024,North Dakota,single_party,Lake Research Partners,"June 28 – August 2, 2024",500 (LV),± 4.4%,Kevin Cramer,R,51%,True
2024,North Dakota,single_party,Public Opinion Strategies,"June 15–19, 2024",500 (LV),± 4.4%,Kevin Cramer,R,65%,True
2024,North Dakota,single_party,Emerson College,"October 1–4, 2023",419 (RV),± 4.8%,Kevin Cramer,R,45%,True
2024,North Dakota,single_party,WPA Intelligence,"September 28–30, 2024",500 (LV),± 4.4%,Katrina Christiansen,D,29%,False
2024,North Dakota,single_party,Lake Research Partners,"September 23–26, 2024",500 (LV),± 4.4%,Katrina Christiansen,D,40%,False
2024,North Dakota,single_party,WPA Intelligence,"September 22–24, 2024",521 (LV),± 4.4%,Katrina Christiansen,D,31%,False
2024,North Dakota,single_party,Lake Research Partners,"June 28 – August 2, 2024",500 (LV),± 4.4%,Katrina Christiansen,D,38%,False
2024,North Dakota,single_party,Public Opinion Strategies,"June 15–19, 2024",500 (LV),± 4.4%,Katrina Christiansen,D,28%,False
2024,North Dakota,single_party,Emerson College,"October 1–4, 2023",419 (RV),± 4.8%,Katrina Christiansen,D,19%,False
2024,Ohio,Democratic Primary,Ohio Northern University,"October 16–19, 2023",256 (LV),± 8.3%,Sherrod Brown,D,58%,True
2024,Ohio,Democratic Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Sherrod Brown,D,59%,True
2024,Ohio,Democratic Primary,Ohio Northern University,"October 16–19, 2023",256 (LV),± 8.3%,Shontel Brown,D,6%,False
2024,Ohio,Democratic Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Shontel Brown,D,7%,False
2024,Ohio,Democratic Primary,Ohio Northern University,"October 16–19, 2023",256 (LV),± 8.3%,Tim Ryan,D,15%,False
2024,Ohio,Democratic Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Tim Ryan,D,17%,False
2024,Ohio,Republican Primary,Mainstreet Research,"March 13–15, 2024",818 (RV),± 3.4%,Matt Dolan,R,31%,False
2024,Ohio,Republican Primary,SurveyUSA,"March 6–11, 2024",533 (LV),± 3.3%,Matt Dolan,R,18%,False
2024,Ohio,Republican Primary,Emerson College,"March 7–10, 2024",443 (LV),± 2.6%,Matt Dolan,R,26%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 27 – March 3, 2024",568 (LV),± 4.6%,Matt Dolan,R,27%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 25–26, 2024",500 (LV),± 4.4%,Matt Dolan,R,19%,False
2024,Ohio,Republican Primary,Emerson College,"January 23–25, 2024",1844 (RV),± 2.3%,Matt Dolan,R,15%,False
2024,Ohio,Republican Primary,Emerson College,"December 12–14, 2023",600 (LV),± 4.0%,Matt Dolan,R,16%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 8–12, 2023",573 (LV),± 4.6%,Matt Dolan,R,18%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 3–5, 2023",600 (LV),± 4.0%,Matt Dolan,R,18%,False
2024,Ohio,Republican Primary,SurveyUSA,"November 18–20, 2023",950 (LV),± 3.18%,Matt Dolan,R,13%,False
2024,Ohio,Republican Primary,Emerson College,"November 10–13, 2023",468 (LV),± 4.5%,Matt Dolan,R,15%,False
2024,Ohio,Republican Primary,Data for Progress,"October 31 – November 2, 2023",294 (LV),± 6.0%,Matt Dolan,R,20%,False
2024,Ohio,Republican Primary,Ohio Northern University,"October 16–19, 2023",269 (LV),± 8.2%,Matt Dolan,R,13%,False
2024,Ohio,Republican Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Matt Dolan,R,18%,False
2024,Ohio,Republican Primary,Suffolk,"July 9–12, 2023",190 (RV),,Matt Dolan,R,14%,False
2024,Ohio,Republican Primary,East Carolina University,"June 21–24, 2023",405 (RV),± 4.0%,Matt Dolan,R,14%,False
2024,Ohio,Republican Primary,East Carolina University,"May 19–27, 2023",526 (RV),± 2.5%,Matt Dolan,R,11%,False
2024,Ohio,Republican Primary,Mainstreet Research,"March 13–15, 2024",818 (RV),± 3.4%,Frank LaRose,R,19%,False
2024,Ohio,Republican Primary,SurveyUSA,"March 6–11, 2024",533 (LV),± 3.3%,Frank LaRose,R,16%,False
2024,Ohio,Republican Primary,Emerson College,"March 7–10, 2024",443 (LV),± 2.6%,Frank LaRose,R,16%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 27 – March 3, 2024",568 (LV),± 4.6%,Frank LaRose,R,21%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 25–26, 2024",500 (LV),± 4.4%,Frank LaRose,R,21%,False
2024,Ohio,Republican Primary,Emerson College,"January 23–25, 2024",1844 (RV),± 2.3%,Frank LaRose,R,21%,False
2024,Ohio,Republican Primary,Emerson College,"December 12–14, 2023",600 (LV),± 4.0%,Frank LaRose,R,18%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 8–12, 2023",573 (LV),± 4.6%,Frank LaRose,R,33%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 3–5, 2023",600 (LV),± 4.0%,Frank LaRose,R,19%,False
2024,Ohio,Republican Primary,SurveyUSA,"November 18–20, 2023",950 (LV),± 3.18%,Frank LaRose,R,14%,False
2024,Ohio,Republican Primary,Emerson College,"November 10–13, 2023",468 (LV),± 4.5%,Frank LaRose,R,18%,False
2024,Ohio,Republican Primary,Data for Progress,"October 31 – November 2, 2023",294 (LV),± 6.0%,Frank LaRose,R,30%,False
2024,Ohio,Republican Primary,Ohio Northern University,"October 16–19, 2023",269 (LV),± 8.2%,Frank LaRose,R,30%,False
2024,Ohio,Republican Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Frank LaRose,R,32%,False
2024,Ohio,Republican Primary,Suffolk,"July 9–12, 2023",190 (RV),,Frank LaRose,R,19%,False
2024,Ohio,Republican Primary,East Carolina University,"June 21–24, 2023",405 (RV),± 4.0%,Frank LaRose,R,17%,False
2024,Ohio,Republican Primary,East Carolina University,"May 19–27, 2023",526 (RV),± 2.5%,Frank LaRose,R,24%,False
2024,Ohio,Republican Primary,Mainstreet Research,"March 13–15, 2024",818 (RV),± 3.4%,Bernie Moreno,R,29%,False
2024,Ohio,Republican Primary,SurveyUSA,"March 6–11, 2024",533 (LV),± 3.3%,Bernie Moreno,R,22%,False
2024,Ohio,Republican Primary,Emerson College,"March 7–10, 2024",443 (LV),± 2.6%,Bernie Moreno,R,23%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 27 – March 3, 2024",568 (LV),± 4.6%,Bernie Moreno,R,29%,False
2024,Ohio,Republican Primary,SurveyUSA,"February 25–26, 2024",500 (LV),± 4.4%,Bernie Moreno,R,31%,False
2024,Ohio,Republican Primary,Emerson College,"January 23–25, 2024",1844 (RV),± 2.3%,Bernie Moreno,R,22%,False
2024,Ohio,Republican Primary,Emerson College,"December 12–14, 2023",600 (LV),± 4.0%,Bernie Moreno,R,22%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 8–12, 2023",573 (LV),± 4.6%,Bernie Moreno,R,12%,False
2024,Ohio,Republican Primary,SurveyUSA,"December 3–5, 2023",600 (LV),± 4.0%,Bernie Moreno,R,23%,False
2024,Ohio,Republican Primary,SurveyUSA,"November 18–20, 2023",950 (LV),± 3.18%,Bernie Moreno,R,15%,False
2024,Ohio,Republican Primary,Emerson College,"November 10–13, 2023",468 (LV),± 4.5%,Bernie Moreno,R,10%,False
2024,Ohio,Republican Primary,Data for Progress,"October 31 – November 2, 2023",294 (LV),± 6.0%,Bernie Moreno,R,7%,False
2024,Ohio,Republican Primary,Ohio Northern University,"October 16–19, 2023",269 (LV),± 8.2%,Bernie Moreno,R,7%,False
2024,Ohio,Republican Primary,Ohio Northern University,"July 17–26, 2023",675 (RV),± 3.7%,Bernie Moreno,R,7%,False
2024,Ohio,Republican Primary,Suffolk,"July 9–12, 2023",190 (RV),,Bernie Moreno,R,9%,False
2024,Ohio,Republican Primary,East Carolina University,"June 21–24, 2023",405 (RV),± 4.0%,Bernie Moreno,R,7%,False
2024,Ohio,Republican Primary,East Carolina University,"May 19–27, 2023",526 (RV),± 2.5%,Bernie Moreno,R,6%,False
2024,Pennsylvania,Republican Primary,Public Policy Polling,"March 9–10, 2023",616 (LV),,Kathy Barnette,R,11%,False
2024,Pennsylvania,Republican Primary,Public Policy Polling,"March 9–10, 2023",616 (LV),,Doug Mastriano,R,39%,False
2024,Pennsylvania,Republican Primary,Public Policy Polling,"March 9–10, 2023",616 (LV),,David McCormick,R,21%,False
2024,Rhode Island,Republican Primary,University of New Hampshire,"October 29 – November 2, 2024",708 (LV),± 3.7%,Sheldon Whitehouse,D,54%,True
2024,Rhode Island,Republican Primary,Embold Research,"September 16–20, 2024",876 (LV),± 3.5%,Sheldon Whitehouse,D,52%,True
2024,Rhode Island,Republican Primary,MassINC Polling Group,"September 12–18, 2024",800 (LV),± 3.9%,Sheldon Whitehouse,D,52%,True
2024,Rhode Island,Republican Primary,University of New Hampshire,"September 12–16, 2024",683 (LV),± 3.7%,Sheldon Whitehouse,D,51%,True
2024,Rhode Island,Republican Primary,University of Rhode Island,"August 15 - September 8, 2024",500 (A),± 6.02%,Sheldon Whitehouse,D,52%,True
2024,Rhode Island,Republican Primary,University of New Hampshire,"October 29 – November 2, 2024",708 (LV),± 3.7%,Patricia Morgan,R,40%,False
2024,Rhode Island,Republican Primary,Embold Research,"September 16–20, 2024",876 (LV),± 3.5%,Patricia Morgan,R,36%,False
2024,Rhode Island,Republican Primary,MassINC Polling Group,"September 12–18, 2024",800 (LV),± 3.9%,Patricia Morgan,R,37%,False
2024,Rhode Island,Republican Primary,University of New Hampshire,"September 12–16, 2024",683 (LV),± 3.7%,Patricia Morgan,R,33%,False
2024,Rhode Island,Republican Primary,University of Rhode Island,"August 15 - September 8, 2024",500 (A),± 6.02%,Patricia Morgan,R,24%,False
2024,Tennessee,single_party,Targoz Market Research,"March 15 – April 2, 2024",282 (LV),± 2.77%,Marquita Bradshaw,D,7%,False
2024,Tennessee,single_party,Targoz Market Research,"December 14–28, 2023",251 (LV),± 2.66%,Marquita Bradshaw,D,11%,False
2024,Tennessee,single_party,Targoz Market Research,"March 15 – April 2, 2024",282 (LV),± 2.77%,Gloria Johnson,D,38%,False
2024,Tennessee,single_party,Targoz Market Research,"December 14–28, 2023",251 (LV),± 2.66%,Gloria Johnson,D,41%,False
2024,Tennessee,single_party,Targoz Market Research,"March 15 – April 2, 2024",282 (LV),± 2.77%,Civil Miller-Watkins,D,2%,False
2024,Tennessee,single_party,Targoz Market Research,"December 14–28, 2023",251 (LV),± 2.66%,Civil Miller-Watkins,D,2%,False
2024,Texas,Democratic Primary,UT Tyler,"February 18–26, 2024",441 (LV),± 5.3%,Colin Allred,D,37%,False
2024,Texas,Democratic Primary,YouGov,"February 2–12, 2024",354 (RV),± 5.2%,Colin Allred,D,52%,False
2024,Texas,Democratic Primary,YouGov,"January 11–24, 2024","1,500 (LV)",± 2.5%,Colin Allred,D,40%,False
2024,Texas,Democratic Primary,Emerson College,"January 13–15, 2024",460 (RV),± 4.8%,Colin Allred,D,29%,False
2024,Texas,Democratic Primary,YouGov,"December 1–10, 2023",415 (RV),± 4.8%,Colin Allred,D,28%,False
2024,Texas,Democratic Primary,YouGov,"October 5–17, 2023",409 (RV),± 4.8%,Colin Allred,D,21%,False
2024,Texas,Democratic Primary,YouGov,"May 8–17, 2023","1,000 (RV)",± 2.9%,Colin Allred,D,33%,False
2024,Texas,Democratic Primary,YouGov,"February 2–12, 2024",354 (RV),± 5.2%,Meri Gomez,D,3%,False
2024,Texas,Democratic Primary,YouGov,"January 11–24, 2024","1,500 (LV)",± 2.5%,Meri Gomez,D,4%,False
2024,Texas,Democratic Primary,Emerson College,"January 13–15, 2024",460 (RV),± 4.8%,Meri Gomez,D,4%,False
2024,Texas,Democratic Primary,YouGov,"December 1–10, 2023",415 (RV),± 4.8%,Meri Gomez,D,3%,False
2024,Texas,Democratic Primary,YouGov,"October 5–17, 2023",409 (RV),± 4.8%,Meri Gomez,D,2%,False
2024,Texas,Democratic Primary,YouGov,"February 2–12, 2024",354 (RV),± 5.2%,Mark Gonzalez,D,5%,False
2024,Texas,Democratic Primary,YouGov,"January 11–24, 2024","1,500 (LV)",± 2.5%,Mark Gonzalez,D,2%,False
2024,Texas,Democratic Primary,Emerson College,"January 13–15, 2024",460 (RV),± 4.8%,Mark Gonzalez,D,6%,False
2024,Texas,Democratic Primary,YouGov,"December 1–10, 2023",415 (RV),± 4.8%,Mark Gonzalez,D,2%,False
