Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1932,Arizona,"United States Senate election in Arizona, 1932",General,Winning,True,Democratic Party (United States),Carl T. Hayden,"74,310",66.67%
1932,Arizona,"United States Senate election in Arizona, 1932",General,Candidate,False,Republican Party (United States),Ralph H. Cameron,"35,737",32.06%
1932,Arizona,"United States Senate election in Arizona, 1932",General,Candidate,False,Socialist Party (United States),Lester B. Woolever,"1,110",1.00%
1932,Arizona,"United States Senate election in Arizona, 1932",General,Candidate,False,Communist Party (United States),Edward Haustgen,306,0.27%
1932,Arkansas (special),Alabama election,General,Winning,True,Democratic Party (US),Hugo Black,"209,615",86.25%
1932,Arkansas (special),Alabama election,General,Candidate,False,Republican Party (US),J. Theodore Johnson,"33,425",13.75%
1932,Arkansas (special),1932 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),Carl T. Hayden,"74,310",66.67%
1932,Arkansas (special),1932 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Ralph H. Cameron,"35,737",32.06%
1932,Arkansas (special),1932 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Lester B. Woolever,"1,110",1.00%
1932,Arkansas (special),1932 United States Senate election in Arizona,General,Candidate,False,Communist Party USA,Edward Haustgen,306,0.28%
1932,Arkansas (special),"Arkansas special election (January 12, 1932)",General,Winning,True,Democratic Party (US),Hattie Wyatt Caraway,"31,133",91.62%
1932,Arkansas (special),"Arkansas special election (January 12, 1932)",General,Candidate,False,Independent,Rex Floyd,"1,752",5.16%
1932,Arkansas (special),"Arkansas special election (January 12, 1932)",General,Candidate,False,Independent,Sam D. Carson,"1,095",3.22%
1932,Arkansas (special),"Arkansas general election (November 8, 1932)",General,Winning,True,Democratic Party (US),Hattie Wyatt Caraway,"187,994",89.71%
1932,Arkansas (special),"Arkansas general election (November 8, 1932)",General,Candidate,False,Republican Party (US),John W. White,"21,558",10.29%
1932,Arkansas (special),California election,General,Winning,False,Democratic Party (US),William Gibbs McAdoo,"943,164",43.39%
1932,Arkansas (special),California election,General,Candidate,False,Republican Party (US),Tallant Tubbs,"669,676",30.81%
1932,Arkansas (special),California election,General,Candidate,False,Prohibition Party (US),Robert P. Shuler,"560,088",25.76%
1932,Arkansas (special),Colorado special election,General,Winning,False,Republican Party (US),Karl C. Schuyler,"207,540",48.76%
1932,Arkansas (special),Colorado special election,General,Candidate,False,Democratic Party (US),[[Walter Walker (politician),"206,475",48.51%
1932,Arkansas (special),Colorado special election,General,Candidate,False,Socialist Party of America,Carle Whitehead,"11,619",2.73%
1932,Arkansas (special),Colorado regular election,General,Winning,False,Democratic Party (US),Alva B. Adams,"226,516",52.23%
1932,Arkansas (special),Colorado regular election,General,Candidate,False,Republican Party (US),Karl C. Schuyler,"198,519",45.78%
