Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1972,Arkansas,1972 Democratic U.S. Senate primary results,Primary,Winning,False,John L. McClellan (inc.),Democratic Party (United States),"220,588",44.70%
1972,Arkansas,1972 Democratic U.S. Senate primary results,Primary,Winning,False,David Pryor,Democratic Party (United States),"204,058",41.35%
1972,Arkansas,1972 Democratic U.S. Senate primary results,Primary,Candidate,False,Ted Boswell,Democratic Party (United States),"62,496",12.66%
1972,Arkansas,1972 Democratic U.S. Senate primary results,Primary,Candidate,False,Foster Johnson,Democratic Party (United States),"6,358",1.29%
1972,Arkansas,1972 Democratic U.S. Senate primary results,Primary,Total,False,,,"493,500",100.00%
1972,Colorado,1972 Democratic U.S. Senate primary,Primary,Winning,False,Floyd Haskell,Democratic Party (United States),"77,574",58.83%
1972,Colorado,1972 Democratic U.S. Senate primary,Primary,Candidate,False,Anthony Vollack,Democratic Party (United States),"54,298",41.18%
1972,Colorado,1972 Democratic U.S. Senate primary,Primary,Total,False,,,"131,872",100.00%
1972,Idaho,1972 Republican U.S. Senate primary,Primary,Winning,False,Jim McClure,Republican Party (United States),"46,522",36.06%
1972,Idaho,1972 Republican U.S. Senate primary,Primary,Candidate,False,George Hansen,Republican Party (United States),"35,412",27.45%
1972,Idaho,1972 Republican U.S. Senate primary,Primary,Candidate,False,Glenn Wegner,Republican Party (United States),"24,582",19.05%
1972,Idaho,1972 Republican U.S. Senate primary,Primary,Candidate,False,Robert Smylie,Republican Party (United States),"22,497",17.44%
1972,Idaho,1972 Republican U.S. Senate primary,Primary,Total,False,,,"129,013",100.00%
1972,Idaho,1972 Democratic U.S. Senate primary,Primary,Winning,False,Bud Davis,Democratic Party (United States),"23,953",36.05%
1972,Idaho,1972 Democratic U.S. Senate primary,Primary,Candidate,False,Tony Park,Democratic Party (United States),"17,636",26.54%
1972,Idaho,1972 Democratic U.S. Senate primary,Primary,Candidate,False,Byron Johnson,Democratic Party (United States),"15,526",23.37%
1972,Idaho,1972 Democratic U.S. Senate primary,Primary,Candidate,False,Rose Bowman,Democratic Party (United States),"9,327",14.04%
1972,Idaho,1972 Democratic U.S. Senate primary,Primary,Total,False,,,"66,442",100.00%
1972,Illinois,Democratic primary results,Primary,Winning,False,Roman C. Pucinski,Democratic Party (United States),"859,890",70.62
1972,Illinois,Democratic primary results,Primary,Candidate,False,W. Dakin Williams,Democratic Party (United States),"357,744",29.38
1972,Illinois,Democratic primary results,Primary,Candidate,False,Write Ins,Democratic Party (United States),71,0
1972,Illinois,Democratic primary results,Primary,Total,False,,,"1,217,705",100
1972,Illinois,Republican primary results,Primary,Winning,True,Charles H. Percy,Republican Party (United States),"535,911",99.98
1972,Illinois,Republican primary results,Primary,Winning,False,Others,Write-in,111,0.02
1972,Illinois,Republican primary results,Primary,Total,False,,,"536,022",100
1972,Iowa,1972 Republican Senate primary,Primary,Winning,True,Jack Miller,Republican Party (United States),"170,590",84.36%
1972,Iowa,1972 Republican Senate primary,Primary,Candidate,False,Ralph Scott,Republican Party (United States),"31,607",15.63%
1972,Iowa,1972 Republican Senate primary,Primary,Candidate,False,All others,Republican Party (United States),11,0.01%
1972,Iowa,1972 Republican Senate primary,Primary,Total,False,,,"202,208",100.00%
1972,Kansas,Democratic primary results,Primary,Winning,False,Archibald O. Tetzlaff,Democratic Party (United States),,unopposed
1972,Kansas,Republican primary results,Primary,Winning,True,James B. Pearson,Republican Party (United States),"229,908",82.19%
1972,Kansas,Republican primary results,Primary,Candidate,False,Harlan D. House,Republican Party (United States),"49,825",17.81%
1972,Kansas,Republican primary results,Primary,Total,False,,,"279,733",100.00%
1972,Kentucky,Republican Primary results,Primary,Winning,False,Louie Nunn,Republican Party (United States),"57,348",69.71%
1972,Kentucky,Republican Primary results,Primary,Candidate,False,Robert E. Gable,Republican Party (United States),"18,107",22.01%
1972,Kentucky,Republican Primary results,Primary,Candidate,False,W. Howard Clay,Republican Party (United States),"2,786",3.39%
1972,Kentucky,Republican Primary results,Primary,Candidate,False,George Wooton,Republican Party (United States),"2,716",3.30%
1972,Kentucky,Republican Primary results,Primary,Candidate,False,Thurman Jerome Hamlin,Republican Party (United States),"1,312",1.60%
1972,Kentucky,Republican Primary results,Primary,Total,False,,,"82,269",100.00%
