Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2002,Alabama,"2002 United States Senate election, Alabama",General,Winning,True,Jeff Sessions,Republican Party (United States),"792,561",58.58%
2002,Alabama,"2002 United States Senate election, Alabama",General,Candidate,False,Susan Parker,Democratic Party (United States),"538,878",39.83%
2002,Alabama,"2002 United States Senate election, Alabama",General,Candidate,False,Jeff Allen,Libertarian Party (United States),"20,234",1.50%
2002,Alabama,"2002 United States Senate election, Alabama",General,Write-in,False,,,"1,350",0.10%
2002,Alaska,2002 United States Senate election in Alaska,General,Winning,True,Ted Stevens,Republican Party (United States),"179,438",78.17%
2002,Alaska,2002 United States Senate election in Alaska,General,Candidate,False,Frank Vondersaar,Democratic Party (United States),"24,133",10.51%
2002,Alaska,2002 United States Senate election in Alaska,General,Candidate,False,Jim Sykes,Green Party (United States),"16,608",7.24%
2002,Alaska,2002 United States Senate election in Alaska,General,Candidate,False,Jim Dore,Alaskan Independence Party,"6,724",2.93%
2002,Alaska,2002 United States Senate election in Alaska,General,Candidate,False,Leonard Karpinski,Alaska Libertarian Party,"2,354",1.03%
2002,Arkansas,2002 United States Senate election in Arkansas,General,Winning,False,Mark Pryor,Democratic Party (United States),"435,347",53.86%
2002,Arkansas,2002 United States Senate election in Arkansas,General,Candidate,True,Tim Hutchinson,Republican Party (United States),"372,909",46.14%
2002,Arkansas,2002 United States Senate election in Arkansas,General,Total,False,,,"808,256",100.0%
2002,Colorado,General election results,General,Winning,True,Wayne Allard,Republican Party (United States),"717,899",50.70%
2002,Colorado,General election results,General,Candidate,False,Tom Strickland,Democratic Party (United States),"648,130",45.77%
2002,Colorado,General election results,General,Candidate,False,Douglas Campbell,Constitution Party (United States),"21,547",1.52%
2002,Colorado,General election results,General,Candidate,False,Rick Stanley,Libertarian Party (United States),"20,776",1.47%
2002,Colorado,General election results,General,Candidate,False,John Heckman,Independent,"7,140",0.50%
2002,Colorado,General election results,General,Write-in,False,,,596,0.04%
2002,Delaware,General election results,General,Winning,True,Joe Biden,Democratic Party (United States),"135,253",58.22%
2002,Delaware,General election results,General,Candidate,False,Raymond J. Clatworthy,Republican Party (United States),"94,793",40.80%
2002,Delaware,General election results,General,Candidate,False,Maurice Barros,Independent Party of Delaware,996,0.43%
2002,Delaware,General election results,General,Candidate,False,Raymond T. Buranello,Libertarian Party (United States),922,0.40%
2002,Delaware,General election results,General,Candidate,False,Robert E. Mattson,Natural Law Party (United States),350,0.15%
2002,Georgia,General election results,General,Winning,False,Saxby Chambliss,Republican Party (United States),"1,071,153",52.77%
2002,Georgia,General election results,General,Candidate,True,Max Cleland,Democratic Party (United States),"931,857",45.90%
2002,Georgia,General election results,General,Candidate,False,Claude Thomas,Libertarian Party (United States),"26,981",1.33%
2002,Georgia,General election results,General,Total,False,,,"2,029,991",100.0%
2002,Idaho,General election results,General,Winning,True,Larry Craig,Republican Party (United States),"266,215",65.16%
2002,Idaho,General election results,General,Candidate,False,Alan Blinken,Democratic Party (United States),"132,975",32.55%
2002,Idaho,General election results,General,Candidate,False,Donovan Bramwell,Libertarian Party (United States),"9,354",2.29%
2002,Illinois,"United States Senate election in Illinois, 2002",General,Winning,True,Dick Durbin,Democratic Party (United States),"2,103,766",60.33%
2002,Illinois,"United States Senate election in Illinois, 2002",General,Candidate,False,Jim Durkin,Republican Party (United States),"1,325,703",38.02%
2002,Illinois,"United States Senate election in Illinois, 2002",General,Candidate,False,Steven Burgauer,Libertarian Party (United States),"57,382",1.65%
2002,Iowa,"United States Senate election in Iowa, 2002",General,Winning,True,Tom Harkin,Democratic Party (United States),"554,278",54.18%
2002,Iowa,"United States Senate election in Iowa, 2002",General,Candidate,False,Greg Ganske,Republican Party (United States),"447,892",43.78%
2002,Iowa,"United States Senate election in Iowa, 2002",General,Candidate,False,Timothy A. Harthan,Green Party (United States),"11,340",1.11%
2002,Iowa,"United States Senate election in Iowa, 2002",General,Candidate,False,Richard J. Moore,Libertarian Party (United States),"8,864",0.87%
2002,Iowa,"United States Senate election in Iowa, 2002",General,Write-in,False,,,701,0.06%
2002,Kansas,General election results,General,Winning,True,Pat Roberts,Republican Party (United States),"641,075",82.52%
2002,Kansas,General election results,General,Candidate,False,Steven Rosile,Libertarian Party (United States),"70,725",9.10%
2002,Kansas,General election results,General,Candidate,False,George Cook,Reform Party (United States),"65,050",8.37%
2002,Kentucky,General election results,General,Winning,True,Mitch McConnell,Republican Party (United States),"731,679",64.68%
2002,Kentucky,General election results,General,Candidate,False,Lois Combs Weinberg,Democratic Party (United States),"399,634",35.32%
2002,Kentucky,General election results,General,Total,False,,,"1,131,313",100.00%
