Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1988,Arizona,General election results,General,Winning,True,Democratic Party (United States),Dennis DeConcini,"660,403",56.71%
1988,Arizona,General election results,General,Candidate,False,Republican Party (United States),Keith DeGreen,"478,060",41.05%
1988,Arizona,General election results,General,Candidate,False,Arizona Libertarian Party,Rick Tompkins,"20,849",1.79%
1988,Arizona,General election results,General,Candidate,False,New Alliance Party,Ed Finkelstein,"5,195",0.45%
1988,Arizona,General election results,General,Write-in,False,,,32,0.00%
1988,California,1988 U.S. Senate election in California,General,Candidate,False,Independent (United States),Joel Britton,51,0.00%
1988,California,1988 U.S. Senate election in California,General,Total,False,,,"9,743,601",100.00%
1988,Connecticut,General election results,General,Winning,False,Democratic Party (United States),Joe Lieberman,"688,499",49.76%
1988,Connecticut,General election results,General,Candidate,True,Republican Party (United States),Lowell Weicker,"678,454",49.04%
1988,Connecticut,General election results,General,Candidate,False,Libertarian Party (United States),Howard A. Grayson Jr.,"12,409",0.90%
1988,Connecticut,General election results,General,Candidate,False,New Alliance Party,Melissa M. Fisher,"4,154",0.30%
1988,Connecticut,General election results,General,Total,False,,,"1,383,516",100.00%
1988,Delaware,General election results,General,Winning,True,Republican Party (United States),William V. Roth,"151,115",62.06%
1988,Delaware,General election results,General,Candidate,False,Democratic Party (United States),S.B. Woo,"92,378",37.94%
1988,Florida,General election results,General,Winning,False,Republican Party (United States),Connie Mack III,"2,051,071",50.42%
1988,Florida,General election results,General,Candidate,False,Democratic Party (United States),Buddy MacKay,"2,016,553",49.57%
1988,Florida,General election results,General,Write-in,False,,,585,0.01%
1988,Hawaii,General election results,General,Winning,True,Democratic Party (United States),Spark Matsunaga,"247,941",76.55%
1988,Hawaii,General election results,General,Candidate,False,Republican Party (United States),Maria Hustace,"66,987",20.68%
1988,Hawaii,General election results,General,Candidate,False,Libertarian Party (United States),Ken Schoolland,"8,948",2.76%
1988,Hawaii,General election results,General,Total,False,,,"323,876",100.00%
1988,Indiana,General election results,General,Winning,True,Republican Party (United States),Richard Lugar,"1,430,525",68.14%
1988,Indiana,General election results,General,Candidate,False,Democratic Party (United States),Jack Wickes,"668,778",31.86%
1988,Indiana,General election results,General,Total,False,,,"2,099,303",100.00%
1988,Maine,General election results,General,Winning,True,Democratic Party (United States),George J. Mitchell,"452,581",81.29%
1988,Maine,General election results,General,Candidate,False,Republican Party (United States),Jasper Wyman,"104,164",18.71%
1988,Maine,General election results,General,Total,False,,,"556,745",100.00%
1988,Maryland,General election results,General,Winning,True,Democratic Party (United States),Paul Sarbanes,"999,166",61.79%
1988,Maryland,General election results,General,Candidate,False,Republican Party (United States),Alan Keyes,"617,537",38.19%
1988,Maryland,General election results,General,Candidate,False,Independent (United States),[[Imad-ad-Dean Ahmad,349,0.02%
1988,Maryland,General election results,General,Candidate,False,Independent (United States),Rashaad Ali (Write-in),13,0.00%
1988,Maryland,General election results,General,Total,False,,,"1,617,065",100.0%
1988,Massachusetts,1988 United States Senate election in Massachusetts,General,Write-in,False,,,207,0.01
1988,Massachusetts,1988 United States Senate election in Massachusetts,General,Total,False,,,"2,606,225",100.00%
1988,Michigan,General election results,General,Winning,True,Democratic Party (United States),Donald Riegle,"2,116,865",60.38%
1988,Michigan,General election results,General,Candidate,False,Republican Party (United States),Jim Dunn,"1,348,216",38.46%
1988,Michigan,General election results,General,Candidate,False,Libertarian Party (United States),Dick Jacobs,"27,116",0.77%
1988,Michigan,General election results,General,Candidate,False,Independent (United States),Mark Friedman,"4,821",0.14%
1988,Michigan,General election results,General,Total,False,,,"3,505,926",100.00%
1988,Minnesota,General election results,General,Winning,True,Independent-Republican Party,David Durenberger,"1,176,210",56.18%
1988,Minnesota,General election results,General,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Skip Humphrey,"856,694",40.92%
1988,Minnesota,General election results,General,Candidate,False,Grassroots Party,Derrick Grimmer,"9,016",0.43%
1988,Minnesota,General election results,General,Candidate,False,Libertarian Party (United States),Arlen Overvig,"4,039",0.19%
1988,Minnesota,General election results,General,Candidate,False,Socialist Workers Party (United States),Wendy Lyons,"3,105",0.15%
1988,Minnesota,General election results,General,Total,False,,,"2,093,538",100.00%
1988,Mississippi,General election results,General,Winning,False,Republican Party (United States),Trent Lott,"510,380",53.91%
1988,Mississippi,General election results,General,Candidate,False,Democratic Party (United States),Wayne Dowdy,"436,339",46.09%
1988,Mississippi,General election results,General,Total,False,,,"946,719",100.0%
1988,Missouri,"Missouri United States Senate election, 1988",General,Winning,True,Republican Party (United States),John Danforth,"1,407,416",67.70
1988,Missouri,"Missouri United States Senate election, 1988",General,Candidate,False,Democratic Party (United States),Jay Nixon,"660,045",31.75
1988,Missouri,"Missouri United States Senate election, 1988",General,Candidate,False,Libertarian Party (United States),John Guze,"11,410",0.55
1988,Montana,"United States Senate election in Montana, 1988",General,Winning,False,Republican Party (United States),Conrad Burns,"189,445",51.87%
1988,Montana,"United States Senate election in Montana, 1988",General,Candidate,True,Democratic Party (United States),John Melcher,"175,809",48.13%
1988,Nebraska,1988 United States Senate election in Nebraska,General,Winning,False,Democratic Party (United States),Bob Kerrey,"378,717",56.71%
1988,Nebraska,1988 United States Senate election in Nebraska,General,Candidate,False,Republican Party (United States),David Karnes ([[incumbent,"278,250",41.66%
1988,Nebraska,1988 United States Senate election in Nebraska,General,Candidate,False,New Alliance Party,Ernie Chambers,"10,372",1.55%
1988,Nebraska,1988 United States Senate election in Nebraska,General,Write-in,False,,,521,0.08%
1988,Nebraska,1988 United States Senate election in Nebraska,General,Total,False,,,"667,860",100.00%
1988,Nevada,General election results,General,Winning,False,Democratic Party (United States),Richard Bryan,"175,548",50.21%
1988,Nevada,General election results,General,Candidate,True,Republican Party (United States),Chic Hecht,"161,336",46.14%
1988,Nevada,General election results,General,Candidate,False,Libertarian Party (United States),James Frye,"5,523",1.58%
1988,Nevada,General election results,General,Total,False,,,"349,649",100.00%
1988,New Jersey,"United States Senate election in New Jersey, 1988",General,Candidate,False,Independent (United States),Joseph F. Job,"20,091",0.67%
1988,New Jersey,"United States Senate election in New Jersey, 1988",General,Total,False,,,"2,987,634",100.00%
1988,New Mexico,General election results,General,Winning,True,Democratic Party (United States),Jeff Bingaman,"321,983",63.31%
1988,New Mexico,General election results,General,Candidate,False,Republican Party (United States),Bill Valentine,"186,579",36.68%
1988,New York,General election results,General,Winning,True,Democratic Party (United States),Daniel Patrick Moynihan,"4,048,649",67.02%
1988,New York,General election results,General,Candidate,False,Republican Party (United States),Robert R. McMillan,"1,875,784",31.05%
1988,New York,General election results,General,Candidate,False,New York State Right to Life Party,Adelle R. Nathanson,"64,845",1.07%
1988,New York,General election results,General,Candidate,False,Independent Progressive,Charlene Mitchell,"14,770",0.24%
1988,New York,General election results,General,Candidate,False,Workers World Party,Lydia Bayoneta,"13,573",0.22%
1988,New York,General election results,General,Candidate,False,Libertarian Party (United States),William P. McMillen,"12,064",0.20%
1988,New York,General election results,General,Candidate,False,Socialist Workers Party (United States),James E. Harris,"11,239",0.19%
1988,North Dakota,1988 United States Senate election in North Dakota,General,Winning,True,North Dakota Democratic–Nonpartisan League Party,Quentin Burdick,"171,899",59.45%
1988,North Dakota,1988 United States Senate election in North Dakota,General,Candidate,False,North Dakota Republican Party,Earl Strinden,"112,937",39.06%
1988,North Dakota,1988 United States Senate election in North Dakota,General,Candidate,False,Libertarian Party (United States),Kenneth C. Gardner,"4,334",1.50%
1988,North Dakota,1988 United States Senate election in North Dakota,General,Total,False,,,"289,170",100.00%
1988,Ohio,1988 United States Senate election in Ohio,General,Winning,True,Democratic Party (United States),Howard Metzenbaum,"2,480,038",56.97%
1988,Ohio,1988 United States Senate election in Ohio,General,Candidate,False,Republican Party (United States),George Voinovich,"1,872,716",42.31%
1988,Ohio,1988 United States Senate election in Ohio,General,Candidate,False,Independent (United States),David Marshall,151,0.00%
1988,Pennsylvania,General election results,General,Winning,True,Republican Party (United States),H. John Heinz III,"2,901,715",66.45%
1988,Pennsylvania,General election results,General,Candidate,False,Democratic Party (United States),Joseph Vignola,"1,416,764",32.45%
1988,Pennsylvania,General election results,General,Candidate,False,Libertarian Party (United States),Henry E. Haller II,"11,822",0.27%
1988,Pennsylvania,General election results,General,Candidate,False,Populist Party (United States),Samuel Cross,"6,455",0.15%
1988,Pennsylvania,General election results,General,Candidate,False,New Alliance Party,Sam Blancato,"4,569",0.11%
1988,Pennsylvania,General election results,General,Total,False,,,"4,366,598",100%
1988,Rhode Island,General election results,General,Winning,True,Republican Party (United States),John Chafee,"217,273",54.59%
1988,Rhode Island,General election results,General,Candidate,False,Democratic Party (United States),[[Richard A. Licht,"180,717",45.41%
1988,Tennessee,1988 United States Senate election in Tennessee{{sfn|Thomas|1989|p=23,General,Winning,True,Democratic Party (United States),Jim Sasser,"1,020,061",65.09%
1988,Tennessee,1988 United States Senate election in Tennessee{{sfn|Thomas|1989|p=23,General,Candidate,False,Republican Party (United States),Bill Andersen,"541,033",34.52%
1988,Tennessee,1988 United States Senate election in Tennessee{{sfn|Thomas|1989|p=23,General,Candidate,False,Independent politician,Khalil-Ullah Al-Muhaymin,"6,042",0.39%
1988,Tennessee,1988 United States Senate election in Tennessee{{sfn|Thomas|1989|p=23,General,Candidate,False,Independent politician,Write-ins,45,0.39%
1988,Tennessee,1988 United States Senate election in Tennessee{{sfn|Thomas|1989|p=23,General,Total,False,,,"1,567,181",100.00%
1988,Texas,April 12 Republican run-off results,General,Winning,False,Republican Party (United States),Beau Boulter,"111,134",60.2
1988,Texas,April 12 Republican run-off results,General,Candidate,False,Republican Party (United States),Wes Gilbreath,"73,573",39.8
1988,Texas,April 12 Republican run-off results,General,Total,False,,,"184,707",100
1988,Texas,General election results,General,Winning,True,Democratic Party (United States),Lloyd Bentsen,"3,149,806",59.17%
