Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1974,Alabama,1974 United States Senate election in Alabama,General,Winning,True,Democratic Party (United States),James B. Allen,"501,541",95.84%
1974,Alabama,1974 United States Senate election in Alabama,General,Candidate,False,Prohibition Party (United States),Alvin Abercrombie,"21,749",4.16%
1974,Alabama,1974 United States Senate election in Alabama,General,Total,False,,,"523,290",100.00%
1974,Alaska,1974 United States Senate election in Alaska,General,Winning,True,Democratic Party (United States),Mike Gravel,"54,361",58.28%
1974,Alaska,1974 United States Senate election in Alaska,General,Candidate,False,Republican Party (United States),"Clyde ""C.R."" Lewis","38,914",41.72%
1974,Alaska,1974 United States Senate election in Alaska,General,Total,False,,,"93,275",100.00%
1974,Arizona,"United States Senate election in Arizona, 1974",General,Winning,True,Republican Party (United States),Barry Goldwater,"320,396",58.26%
1974,Arizona,"United States Senate election in Arizona, 1974",General,Candidate,False,Democratic Party (United States),Jonathan Marshall,"229,523",41.74%
1974,California,1974 United States Senate election in California,General,Winning,True,Democratic Party (United States),Alan Cranston,"3,693,160",60.52%
1974,California,1974 United States Senate election in California,General,Candidate,False,Republican Party (United States),H. L. Richardson,"2,210,267",36.22%
1974,California,1974 United States Senate election in California,General,Candidate,False,American Independent Party,Jack McCoy,"101,145",1.66%
1974,California,1974 United States Senate election in California,General,Candidate,False,Peace and Freedom Party,Gayle M. Justice,"96,436",1.58%
1974,Colorado,1974 United States Senate election in Colorado,General,Winning,False,Democratic Party (United States),Gary Hart,"471,691",57.23%
1974,Colorado,1974 United States Senate election in Colorado,General,Candidate,True,Republican Party (United States),Peter Dominick,"325,508",39.50%
1974,Colorado,1974 United States Senate election in Colorado,General,Candidate,False,Independent politician,John M. King,"16,131",1.96%
1974,Colorado,1974 United States Senate election in Colorado,General,Candidate,False,Prohibition Party (United States),Joseph Fred Hyskell,"8,410",1.02%
1974,Colorado,1974 United States Senate election in Colorado,General,Candidate,False,Independent politician,Henry John Olshaw,"2,395",0.29%
