Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2002,Alabama,Democratic primary results,Primary,Winning,False,Susan Parker,Democratic Party (United States),"190,978",47.99%
2002,Alabama,Democratic primary results,Primary,Winning,False,Julian L. McPhillips,Democratic Party (United States),"170,222",42.78%
2002,Alabama,Democratic primary results,Primary,Candidate,False,Wayne Sowell,Democratic Party (United States),"36,719",9.23%
2002,Alabama,Democratic primary results,Primary,Total,False,,,"397,919",100.00%
2002,Alabama,Democratic primary runoff results,Primary,Winning,False,Susan Parker,Democratic Party (United States),"176,708",65.15%
2002,Alabama,Democratic primary runoff results,Primary,Candidate,False,Julian L. McPhillips,Democratic Party (United States),"94,540",34.85%
2002,Alabama,Democratic primary runoff results,Primary,Total,False,,,"271,248",100.00%
2002,Alaska,Democratic primary results,Primary,Winning,False,Frank Vondersaar,Democratic Party (United States),"18,256",66.27%
2002,Alaska,Democratic primary results,Primary,Candidate,False,Theresa Obermeyer,Democratic Party (United States),"9,292",33.73%
2002,Alaska,Democratic primary results,Primary,Total,False,,,"27,548",100.00%
2002,Alaska,Republican primary results,Primary,Winning,True,Ted Stevens,Republican Party (United States),"64,315",88.94%
2002,Alaska,Republican primary results,Primary,Candidate,False,Mike Aubrey,Republican Party (United States),"7,997",11.06%
2002,Alaska,Republican primary results,Primary,Total,False,,,"72,312",100.00%
2002,Alaska,Alaskan Independence Party primary results,Primary,Winning,False,Jim Dore,Alaskan Independence Party,"2,665",100.00%
2002,Alaska,Alaskan Independence Party primary results,Primary,Total,False,,,"2,665",100.00%
2002,Alaska,Green Party primary results,Primary,Winning,False,Jim Sykes,Green Party (United States),"1,182",76.65%
2002,Alaska,Green Party primary results,Primary,Candidate,False,Thomas M. Higgins,Green Party (United States),360,23.35%
2002,Alaska,Green Party primary results,Primary,Total,False,,,"1,542",100.00%
2002,Alaska,Libertarian Party primary results,Primary,Winning,False,Leonard Karpinski,Alaska Libertarian Party,558,100.00%
2002,Alaska,Libertarian Party primary results,Primary,Total,False,,,558,100.00%
2002,Arkansas,Republican primary results,Primary,Winning,True,Tim Hutchinson,Republican Party (United States),"71,576",77.7%
2002,Arkansas,Republican primary results,Primary,Candidate,False,Jim Bob Duggar,Republican Party (United States),"20,546",22.3%
2002,Arkansas,Republican primary results,Primary,Total,False,,,"92,116",100.0%
2002,Colorado,Democratic primary results,Primary,Winning,False,Tom Strickland,Democratic Party (United States),"110,309",100.00%
2002,Colorado,Democratic primary results,Primary,Total,False,,,"110,309",100.00%
2002,Colorado,Republican primary results,Primary,Winning,True,Wayne Allard,Republican Party (United States),"190,250",100.00%
2002,Colorado,Republican primary results,Primary,Total,False,,,"190,250",100.00%
2002,Georgia,Republican primary results,Primary,Winning,False,Saxby Chambliss,Republican Party (United States),"300,371",61.1
2002,Georgia,Republican primary results,Primary,Candidate,False,Bob Irvin,Republican Party (United States),"132,132",26.9
2002,Georgia,Republican primary results,Primary,Candidate,False,Robert Brown,Republican Party (United States),"59,109",12.0
2002,Georgia,Republican primary results,Primary,Total,False,,,"491,612",100.00
2002,Idaho,Democratic primary results,Primary,Winning,False,Alan Blinken,Democratic Party (United States),"26,346",70.90%
2002,Idaho,Democratic primary results,Primary,Candidate,False,Dave Sneddon,Democratic Party (United States),"10,812",29.10%
2002,Idaho,Democratic primary results,Primary,Total,False,,,"37,158",100.00%
