Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1936,Massachusetts,General election,General,Candidate,False,Union Party (United States),Thomas C. O'Brien,"134,245",7.44%
1936,Massachusetts,General election,General,Candidate,False,Socialist Party USA,Albert Sprague Coolidge,"9,763",0.54%
1936,Massachusetts,General election,General,Candidate,False,Townsend Party,Moses H. Gulesian,"7,408",0.41%
1936,Massachusetts,General election,General,Candidate,False,Socialist Labor Party of America,Ernest L. Dodge,"7,091",0.39%
1936,Massachusetts,General election,General,Candidate,False,Communist Party USA,Charles Flaherty,"4,821",0.27%
1936,Massachusetts,General election,General,Candidate,False,Prohibition Party,Wilbur D. Moon,"3,677",0.20%
1936,Massachusetts,General election,General,Write-in,False,,,16,0.00%
1936,Massachusetts,General election,General,Total,False,,,"1,803,357",100.00%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Winning,False,Democratic Party (US),Prentiss M. Brown,"910,937",53.29%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Candidate,False,Republican Party (US),Wilber M. Brucker,"714,602",41.80%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Candidate,False,Socialist Party (United States),Roy E. Mathews,"4,994",0.29%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Candidate,False,Communist Party (United States),Lawrence Emery,"2,145",0.13%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Candidate,False,Socialist Labor Party (United States),Ralph Naylor,510,0.03%
1936,Michigan,1936 U.S. Senate election in Michigan,General,Total,False,,,"1,709,444",100.00%
1936,Minnesota (special),Special election results,General,Winning,False,Republican Party of Minnesota,Guy V. Howard,"317,457",42.89%
1936,Minnesota (special),Special election results,General,Candidate,False,Independent (United States),N. J. Holmberg,"210,364",28.42%
1936,Minnesota (special),Special election results,General,Candidate,False,Independent (United States),Andrew Olaf Devold,"147,858",19.98%
1936,Minnesota (special),Special election results,General,Candidate,False,Independent (United States),John G. Alexander,"64,493",8.71%
1936,Minnesota (special),Special election results,General,Total,False,,,"740,172",100.00%
1936,Minnesota,General election results,General,Winning,False,Farmer–Labor Party,Ernest Lundeen,"663,363",62.24%
1936,Minnesota,General election results,General,Candidate,False,Republican Party of Minnesota,Theodore Christianson,"402,404",37.76%
1936,Minnesota,General election results,General,Total,False,,,"1,065,767",100.00%
1936,Mississippi,1936 U.S. Senate election in Mississippi,General,Winning,True,Democratic Party (United States),Pat Harrison,"140,570",100.00%
1936,Mississippi,1936 U.S. Senate election in Mississippi,General,Candidate,False,Democratic Party (United States),Martin S. Conner,1,0.00%
1936,Mississippi,1936 U.S. Senate election in Mississippi,General,Candidate,False,Democratic Party (United States),Frank H. Harper,1,0.00%
1936,Mississippi,1936 U.S. Senate election in Mississippi,General,Total,False,,,"140,572",100.00%
1936,Montana,"United States Senate election in Montana, 1936",General,Winning,True,Democratic Party (United States),James E. Murray,"121,769",54.98%
1936,Montana,"United States Senate election in Montana, 1936",General,Candidate,False,Republican Party (United States),Thomas O. Larson,"60,038",27.11%
1936,Montana,"United States Senate election in Montana, 1936",General,Candidate,False,Independent (politician),Joseph P. Monaghan,"39,655",17.91%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Winning,False,Democratic Party (US),William H. Smathers,"916,414",54.90%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,True,Republican Party (US),William Warren Barbour,"740,088",44.34%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,False,Townsend Party,Fred Turner,"6,651",0.40%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,False,Socialist Party USA,Herman F. Niessner,"3,309",0.20%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,False,Communist Party USA,Herbert Coley,"1,414",0.08%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,False,Prohibition Party (US),Malcolm G. Thomas,967,0.06%
1936,New Jersey,1936 United States Senate election in New Jersey,General,Candidate,False,Socialist Labor Party of America,George E. Bopp,448,0.03%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Winning,False,Democratic Party (United States),Joshua B. Lee,"493,407",67.97%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Candidate,False,Republican Party (United States),Herbert K. Hyde,"229,004",31.55%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Candidate,False,Socialist Party (United States),Edgar Clemons,"1,895",0.26%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Candidate,False,Prohibition Party (United States),P. C. Nelson,973,0.13%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Candidate,False,Independent (politician),Frank M. Kimes,344,0.05%
1936,Oklahoma,1936 United States Senate election in Oklahoma,General,Candidate,False,Independent (politician),R. M. Funk,298,0.04%
1936,South Carolina,"South Carolina U.S. Senate Election, 1936",General,Winning,True,Democratic Party (United States),James F. Byrnes,"113,696",98.56%
1936,South Dakota,1936 United States Senate election in South Dakota,General,Winning,False,Democratic Party (United States),William J. Bulow (inc.),"141,509",48.83%
1936,South Dakota,1936 United States Senate election in South Dakota,General,Candidate,False,Republican Party (United States),Chan Gurney,"135,461",46.75%
1936,South Dakota,1936 United States Senate election in South Dakota,General,Candidate,False,Independent (politician),Arthur Bennett,"12,816",4.42%
1936,Tennessee,General election results,General,Winning,True,Democratic Party (US),Nathan L. Bachman,"273,298",75.88%
1936,Tennessee,General election results,General,Candidate,False,Republican Party (US),Dwayne D. Maddox,"69,753",19.37%
1936,Tennessee,General election results,General,Candidate,False,Independent (US),John Randolph Neal Jr.,"14,617",4.06%
1936,Tennessee,General election results,General,Candidate,False,Socialist Party USA,Howard Kester,"2,516",0.70%
1936,Texas,1936 United States Senate election in Texas,General,Winning,True,Democratic Party (United States),Morris Sheppard,"616,293",64.56%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Democratic Party (United States),Joe Eagle,"136,718",14.32%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Democratic Party (United States),Guy B. Fisher,"89,215",9.35%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Democratic Party (United States),Joseph H. Price,"45,919",4.81%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Democratic Party (United States),Richard C. Bush,"37,842",3.96%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Democratic Party (United States),J. Ed Glenn,"28,641",3.00%
1936,Texas,1936 United States Senate election in Texas,General,Total,False,,,"954,628",100.00%
1936,Texas,1936 United States Senate election in Texas,General,Winning,True,Democratic Party (United States),Morris Sheppard,"774,975",92.56%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Republican Party (United States),Carlos G. Watson,"59,491",7.11%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Union Party (United States),Gertrude Wilson,"1,836",0.22%
1936,Texas,1936 United States Senate election in Texas,General,Candidate,False,Socialist Party (United States),William Burr Starr,958,0.11%
1936,Texas,1936 United States Senate election in Texas,General,Total,False,,,"837,260",100.00%
1936,Virginia,1936 U.S. Senate election in Virginia,General,Winning,False,Democratic Party (United States),Carter Glass (inc.),"244,518",91.66%
1936,Virginia,1936 U.S. Senate election in Virginia,General,Candidate,False,Republican Party (United States),George Rohken,"12,573",4.71%
1936,Virginia,1936 U.S. Senate election in Virginia,General,Candidate,False,Communist Party USA,Donald Burke,"8,907",3.34%
1936,Virginia,1936 U.S. Senate election in Virginia,General,Candidate,False,Independent Democrat,Elbert Lee Trinkle,469,0.18%
1936,Virginia,1936 U.S. Senate election in Virginia,General,Candidate,False,Independent (politician),A. J. Dunning,125,0.05%
1936,Wyoming,1936 United States Senate election in Wyoming,General,Winning,False,Democratic Party (United States),Harry Schwartz,"53,919",53.83%
1936,Wyoming,1936 United States Senate election in Wyoming,General,Candidate,False,Republican Party (United States),Robert D. Carey (inc.),"45,483",45.40%
1936,Wyoming,1936 United States Senate election in Wyoming,General,Candidate,False,Union Party (United States),George E. Geier,682,0.68%
1936,Wyoming,1936 United States Senate election in Wyoming,General,Candidate,False,Communist Party (United States),Merton Willer,88,0.09%
