Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1958,Michigan,1958 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Philip Hart,"297,767",80.24%
1958,Michigan,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (US),Homer Martin,"73,334",19.76%
1958,Michigan,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Write-in,All others,18,0.00%
1958,Michigan,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"371,114",100.00%
1958,Minnesota,Democratic primary election results,Primary,Winning,False,Democratic–Farmer–Labor Party (Minnesota),Eugene J. McCarthy,"279,796",75.65%
1958,Minnesota,Democratic primary election results,Primary,Candidate,False,Democratic–Farmer–Labor Party (Minnesota),Hjalmar Petersen,"76,340",20.64%
1958,Minnesota,Democratic primary election results,Primary,Candidate,False,Democratic–Farmer–Labor Party (Minnesota),Hans R. Miller,"13,736",3.71%
1958,Minnesota,Democratic primary election results,Primary,Total,False,,,"369,872",100.00%
1958,Minnesota,Republican primary election results,Primary,Winning,True,Republican Party (Minnesota),Edward John Thye,"224,833",91.81%
1958,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party (Minnesota),Edward C. Slettedahl,"13,734",5.61%
1958,Minnesota,Republican primary election results,Primary,Candidate,False,Republican Party (Minnesota),Mrs. Peder P. Schmidt,"6,332",2.58%
1958,Minnesota,Republican primary election results,Primary,Total,False,,,"244,899",100.00%
1958,Mississippi,1958 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),John C. Stennis,,unopposed
1958,Missouri,1958 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Stuart Symington,"365,470",92.13%
1958,Missouri,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Lawrence Hastings,"19,954",5.03%
1958,Missouri,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Lamar Dye,"11,262",2.84%
1958,Missouri,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"396,686",100.00%
1958,Missouri,1958 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Hazel Palmer,"61,481",44.63%
1958,Missouri,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),William McKinley Thomas,"36,438",26.45%
1958,Missouri,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Homer Cotton,"27,023",19.62%
1958,Missouri,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Herman G. Grosby,"12,818",9.31%
1958,Missouri,1958 Republican U.S. Senate primary,Primary,Total,False,,,"137,760",100.00%
1958,Montana,Democratic Party primary results,Primary,Winning,False,Democratic Party (United States),Mike Mansfield (inc.),"97,207",91.72
1958,Montana,Democratic Party primary results,Primary,Candidate,False,Democratic Party (United States),J. M. Nickey,"4,710",4.44
1958,Montana,Democratic Party primary results,Primary,Candidate,False,Democratic Party (United States),Thomas G. Stimatz,"4,061",3.83
1958,Montana,Democratic Party primary results,Primary,Total,False,,,"105,978",100.00
1958,Montana,Republican Primary results,Primary,Winning,False,Republican Party (United States),Lou W. Welch,"19,860",50.30
1958,Montana,Republican Primary results,Primary,Candidate,False,Republican Party (United States),Blanche Anderson,"19,624",49.70
1958,Montana,Republican Primary results,Primary,Total,False,,,"39,484",100.00
1958,Nebraska,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Frank B. Morrison,"35,482",51.85%
1958,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Eugene D. O'Sullivan,"26,436",38.63%
1958,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Mike F. Kracher,"6,500",9.50%
1958,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Scattering,13,0.02%
1958,Nebraska,Democratic primary results,Primary,Total,False,,,"68,431",100.00%
1958,Nebraska,Republican primary,Primary,Winning,False,Republican Party (United States),Roman Hruska (inc.),"103,348",99.95%
1958,Nebraska,Republican primary,Primary,Candidate,False,Republican Party (United States),Scattering,51,0.05%
1958,Nebraska,Republican primary,Primary,Total,False,,,"103,399",100.00%
1958,Nevada,1958 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Howard Cannon,"22,787",51.66%
1958,Nevada,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Fred Anderson,"21,319",48.34%
1958,Nevada,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"44,106",100.00%
1958,New Jersey,1958 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),Robert Kean,"152,884",43.00%
1958,New Jersey,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Bernard M. Shanley,"128,990",36.28%
1958,New Jersey,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Robert J. Morris,"73,658",20.72%
1958,New Jersey,1958 Republican U.S. Senate primary,Primary,Total,False,,,"355,532",100.00%
1958,New Jersey,1958 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Harrison A. Williams,"152,413",43.12%
1958,New Jersey,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),John Grogan,"139,605",39.49%
1958,New Jersey,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Joseph E. McLean,"61,478",17.39%
1958,New Jersey,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"353,496",100.00%
1958,New Mexico,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Dennis Chávez,"68,689",65.66
1958,New Mexico,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),E. S. Johnny Walker,"35,927",34.34
1958,New Mexico,Democratic primary results,Primary,Total,False,,,"104,616",
1958,New Mexico,Republican primary results,Primary,Winning,False,Republican Party (United States),Forrest S. Atchley,"10,384",51.29
1958,New Mexico,Republican primary results,Primary,Candidate,False,Republican Party (United States),Reginaldo Espinoza,"9,861",48.71
1958,New Mexico,Republican primary results,Primary,Total,False,,,"20,245",
1958,Rhode Island,Democratic primary results,Primary,Winning,True,Democratic Party (United States),John Pastore,,unopposed
1958,Rhode Island,Republican primary results,Primary,Winning,False,Republican Party (United States),Bayard Ewing,,unopposed
1958,Tennessee,1958 Democratic Senate primary,Primary,Winning,True,Democratic Party (United States),Albert Gore Sr.,"375,439",59.00%
1958,Tennessee,1958 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Prentice Cooper,"253,191",39.79%
1958,Tennessee,1958 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Robert C. Gregory,"7,711",1.21%
1958,Tennessee,1958 Democratic Senate primary,Primary,Total,False,,,"636,331",100.00%
1958,Texas,1958 Democratic U.S. Senate primary,Primary,Winning,True,Democratic Party (United States),Ralph Yarborough,"761,511",58.72%
1958,Texas,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),William Blakley,"535,418",41.28%
1958,Texas,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"1,296,929",100.00%
1958,Utah,1958 Republican U.S. Senate primary,Primary,Winning,True,Republican Party (United States),Arthur V. Watkins,"38,970",67.87%
1958,Utah,1958 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),Carvel Mattsson,"18,451",32.13%
1958,Utah,1958 Republican U.S. Senate primary,Primary,Total,False,,,"57,421",97.40%
1958,Utah,1958 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Frank Moss,"35,582",59.08%
1958,Utah,1958 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Brigham E. Roberts,"24,641",40.92%
1958,Utah,1958 Democratic U.S. Senate primary,Primary,Total,False,,,"60,223",97.40%
1958,Vermont,Republican primary results,Primary,Winning,False,Republican Party (United States),Winston L. Prouty,"31,866",64.6
1958,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Lee E. Emerson,"17,468",35.4
1958,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,4,0.0
1958,Vermont,Republican primary results,Primary,Total,False,,,"49,338",100.0
1958,Vermont,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Frederick J. Fayette,"6,546",99.5
1958,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,32,0.5
1958,Vermont,Democratic primary results,Primary,Total,False,,,"6,578",100.0
1958,Washington,1958 U.S. Senate primary election in Washington,Primary,Winning,True,Democratic Party (US),Henry M. Jackson,"334,862",59.61%
1958,Washington,1958 U.S. Senate primary election in Washington,Primary,Winning,False,Republican Party (US),William B. Bantz,"143,110",26.84%
1958,Washington,1958 U.S. Senate primary election in Washington,Primary,Candidate,False,Democratic Party (US),Alice Franklin Bryant,"55,200",10.35%
1958,Washington,1958 U.S. Senate primary election in Washington,Primary,Total,False,,,"533,172",100.00%
1958,West Virginia (special),Primary results,Primary,Winning,False,Democratic Party (United States),Jennings Randolph,"102,547",47.16%
1958,West Virginia (special),Primary results,Primary,Candidate,False,Democratic Party (United States),William C. Marland,"77,901",35.82%
1958,West Virginia (special),Primary results,Primary,Candidate,False,Democratic Party (United States),Arnold Vickers,"25,439",11.70%
1958,West Virginia (special),Primary results,Primary,Candidate,False,Democratic Party (United States),Squibb Wilson,"11,540",5.31%
1958,West Virginia (special),Primary results,Primary,Total,False,,,"217,427",100.00%
1958,West Virginia (special),Republican primary,Primary,Winning,True,Republican Party (United States),"John D. Hoblitzell, Jr.","82,094",100.00%
1958,West Virginia (special),Republican primary,Primary,Total,False,,,"82,094",100.00%
1958,Wyoming,Democratic primary,Primary,Winning,False,Democratic Party (United States),Gale McGee,"22,098",59.53%
1958,Wyoming,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Hepburn T. Armstrong,"15,024",40.47%
1958,Wyoming,Democratic primary,Primary,Total,False,,,"37,122",100.00%
1958,Wyoming,Republican primary,Primary,Winning,False,Republican Party (United States),Frank A. Barrett (inc.),"35,444",100.00%
1958,Wyoming,Republican primary,Primary,Total,False,,,"35,444",100.00%
