Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
2013,Massachusetts (special),2013 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),Ed Markey,"311,219",57.35%
2013,Massachusetts (special),2013 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Stephen F. Lynch,"230,335",42.44%
2013,Massachusetts (special),2013 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),All others,"1,150",0.21%
2013,Massachusetts (special),2013 Democratic Senate primary,Primary,Total,False,,,"542,704",100%
2013,Massachusetts (special),2013 Republican Senate primary,Primary,Winning,False,Republican Party (United States),Gabriel E. Gomez,"96,057",50.75%
2013,Massachusetts (special),2013 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Michael J. Sullivan,"67,946",35.89%
2013,Massachusetts (special),2013 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),Daniel Winslow,"24,662",13.03%
2013,Massachusetts (special),2013 Republican Senate primary,Primary,Candidate,False,Republican Party (United States),All others,628,0.33%
2013,Massachusetts (special),2013 Republican Senate primary,Primary,Total,False,,,"189,293",100%
2013,New Jersey (special),Republican primary results,Primary,Winning,False,Republican Party (United States),Steve Lonegan,"103,280",80.09%
2013,New Jersey (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Alieta Eck,"25,669",19.91%
2013,New Jersey (special),Republican primary results,Primary,Total,False,,,"128,958",100.00%
2013,New Jersey (special),Democratic primary results,Primary,Winning,False,Democratic Party (United States),Cory Booker,"216,936",59.17%
2013,New Jersey (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Frank Pallone,"72,584",19.80%
2013,New Jersey (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Rush Holt Jr.,"61,463",16.76%
2013,New Jersey (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Sheila Oliver,"15,656",4.27%
2013,New Jersey (special),Democratic primary results,Primary,Total,False,,,"366,639",100.00%
