Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1974,Alabama,1974 Democratic primary results,Primary,Winning,True,Democratic Party (United States),James B. Allen,"572,584",82.81%
1974,Alabama,1974 Democratic primary results,Primary,Candidate,False,Democratic Party (United States),John Taylor,"118,848",17.19%
1974,Alabama,1974 Democratic primary results,Primary,Total,False,,,"691,432",100.00%
1974,Alaska,U.S. Senate primary results,Primary,Winning,True,Democratic Party (United States),Mike Gravel,22834,54.3
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Gene Guess,15090,35.9
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Dick Greuel,3367,8.0
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Democratic Party (United States),Donald W. Hobbs,756,1.8
1974,Alaska,U.S. Senate primary results,Primary,Total,False,,,42047,100.00
1974,Alaska,U.S. Senate primary results,Primary,Winning,False,Republican Party (United States),"Clyde ""C.R."" Lewis",21065,52.6
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Republican Party (United States),Terry Miller,16336,40.8
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Republican Party (United States),Red Stevens,2207,5.5
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Republican Party (United States),Bob M. Aaron,203,0.5
1974,Alaska,U.S. Senate primary results,Primary,Candidate,False,Republican Party (United States),Merle W. Gnagy,192,0.4
1974,Alaska,U.S. Senate primary results,Primary,Total,False,,,40003,100.00
1974,Arizona,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Jonathan Marshall,"79,225",53.6%
1974,Arizona,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),George Oglesby,"36,262",24.5%
1974,Arizona,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),William Mathews Feighan,"32,449",21.9%
1974,Arizona,Democratic primary results,Primary,Total,False,,,"147,936",100.0
1974,California,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Alan Cranston,"2,262,574",83.54
1974,California,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Howard L. Gifford,"318,080",11.75
1974,California,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Frank Kacsinta,"127,149",4.70%
1974,California,Democratic primary results,Primary,Total,False,,,"2,707,803",100.00
1974,California,Republican primary results,Primary,Winning,False,Republican Party (United States),H. L. Richardson,"1,061,986",64.64
1974,California,Republican primary results,Primary,Candidate,False,Republican Party (United States),Earl W. Brian,"273,636",16.65
1974,California,Republican primary results,Primary,Candidate,False,Republican Party (United States),James E. Johnson,"118,715",7.23
1974,California,Republican primary results,Primary,Candidate,False,Republican Party (United States),William H. Reinholz,"107,217",6.53
1974,California,Republican primary results,Primary,Candidate,False,Republican Party (United States),Thomas A. Malatesta,"79,955",4.87
1974,California,Republican primary results,Primary,Total,False,,,"1,641,509",100.00
1974,Colorado,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Gary Hart,"81,161",39.92%
1974,Colorado,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Herrick Roth,"66,819",32.86%
1974,Colorado,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Marty Miller,"55,339",27.22%
1974,Colorado,Democratic primary results,Primary,Total,False,,,"203,319",100.00%
1974,Florida,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Richard Stone,"236,185",29.80%
1974,Florida,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Bill Gunter,"157,301",19.85%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Richard A. Pettigrew,"146,728",18.51%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Mallory Horne,"90,684",11.44%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Glenn W. Turner,"51,326",6.48%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),George Balmer,"24,408",3.08%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Burton Young,"23,199",2.93%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Bob Brewster,"19,913",2.51%
1974,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),David B. Higginbottom,"17,401",1.64%
