Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Dirk Allen Konopik,Republican Party (United States),"29,997",0.6%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,John Boruff,Republican Party (United States),"29,357",0.6%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Nak Shah,Democratic Party (United States),"27,203",0.6%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Rogelio T. Gloria,Republican Party (United States),"22,529",0.5%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Nachum Shifren,Republican Party (United States),"21,762",0.4%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Kabiruddin Karim Ali,Peace and Freedom Party,"12,269",0.3%
2012,California,"United States Senate primary election in California, 2012",Primary,Candidate,False,Linda R. Price (write-in),Republican Party (United States),25,0.0%
2012,California,"United States Senate primary election in California, 2012",Primary,Total,False,,,"4,852,406",100.0%
2012,Connecticut,Democratic primary results,Primary,Winning,False,Chris Murphy,Democratic Party (United States),"89,283",67.4%
2012,Connecticut,Democratic primary results,Primary,Candidate,False,Susan Bysiewicz,Democratic Party (United States),"43,135",32.6%
2012,Connecticut,Democratic primary results,Primary,Total,False,,,"132,418",100.0%
2012,Connecticut,Republican primary results,Primary,Winning,False,Linda McMahon,Republican Party (United States),"83,413",72.7%
2012,Connecticut,Republican primary results,Primary,Candidate,False,Chris Shays,Republican Party (United States),"31,305",27.3%
2012,Connecticut,Republican primary results,Primary,Total,False,,,"114,718",100.0%
2012,Delaware,Democratic primary results,Primary,Winning,True,Tom Carper,Democratic Party (United States),"43,587",87.9
2012,Delaware,Democratic primary results,Primary,Candidate,False,Keith Spanarelli,Democratic Party (United States),"6,028",12.1
2012,Delaware,Democratic primary results,Primary,Total,False,,,"49,615",100.0
2012,Florida,Democratic primary results,Primary,Winning,True,Bill Nelson,Democratic Party (United States),"684,804",78.7
2012,Florida,Democratic primary results,Primary,Candidate,False,Glenn Burkett,Democratic Party (United States),"184,815",21.3
2012,Florida,Democratic primary results,Primary,Total,False,,,"869,619",100.0
2012,Florida,Republican primary results,Primary,Winning,False,Connie Mack IV,Republican Party (United States),"657,331",58.7
2012,Florida,Republican primary results,Primary,Candidate,False,Dave Weldon,Republican Party (United States),"226,083",20.2
2012,Florida,Republican primary results,Primary,Candidate,False,Mike McCalister,Republican Party (United States),"155,421",13.9
2012,Florida,Republican primary results,Primary,Candidate,False,Marielena Stuart,Republican Party (United States),"81,808",7.3
2012,Florida,Republican primary results,Primary,Total,False,,,"1,120,643",100.0
2012,Hawaii,Democratic primary results,Primary,Winning,False,Mazie Hirono,Democratic Party (United States),"134,745",57%
2012,Hawaii,Democratic primary results,Primary,Candidate,False,Ed Case,Democratic Party (United States),"95,553",40%
2012,Hawaii,Democratic primary results,Primary,Candidate,False,Arturo Reyes,Democratic Party (United States),"1,720",1%
2012,Hawaii,Democratic primary results,Primary,Candidate,False,Michael Gillespie,Democratic Party (United States),"1,104",1%
2012,Hawaii,Democratic primary results,Primary,Candidate,False,Antonio Gimbernat,Democratic Party (United States),517,0.2%
2012,Hawaii,Democratic primary results,Primary,Total,False,,,"237,080",100%
2012,Hawaii,Republican primary results,Primary,Winning,False,Linda Lingle,Republican Party (United States),"44,252",90%
2012,Hawaii,Republican primary results,Primary,Candidate,False,[[John Carroll (Hawaii politician),Republican Party (United States),"2,900",6%
2012,Hawaii,Republican primary results,Primary,Candidate,False,John Roco,Republican Party (United States),545,1%
2012,Hawaii,Republican primary results,Primary,Candidate,False,Charles Collins,Republican Party (United States),366,1%
2012,Hawaii,Republican primary results,Primary,Candidate,False,Eddie Pirkowski,Republican Party (United States),232,0.5%
2012,Hawaii,Republican primary results,Primary,Total,False,,,"49,069",100%
2012,Indiana,Republican primary results,Primary,Winning,False,Richard Mourdock,Republican Party (United States),"400,321",60.5%
2012,Indiana,Republican primary results,Primary,Candidate,True,Richard Lugar,Republican Party (United States),"261,285",39.5%
2012,Indiana,Republican primary results,Primary,Total,False,,,"661,606",100.0%
2012,Indiana,Democratic primary results,Primary,Winning,False,Joe Donnelly,Democratic Party (United States),"207,715",100.00%
2012,Indiana,Democratic primary results,Primary,Total,False,,,"207,715",100.00%
2012,Maine,Republican primary results,Primary,Winning,False,Charlie Summers,Republican Party (United States),"20,578",29.46
2012,Maine,Republican primary results,Primary,Candidate,False,Bruce Poliquin,Republican Party (United States),"15,973",22.86
2012,Maine,Republican primary results,Primary,Candidate,False,Rick Bennett,Republican Party (United States),"12,544",17.96
2012,Maine,Republican primary results,Primary,Candidate,False,Scott D'Amboise,Republican Party (United States),"7,735",11.07
2012,Maine,Republican primary results,Primary,Candidate,False,William Schneider,Republican Party (United States),"6,784",9.71
2012,Maine,Republican primary results,Primary,Candidate,False,Deborah Plowman,Republican Party (United States),"6,244",8.94
2012,Maine,Republican primary results,Primary,Total,False,,,"69,098",100.00
2012,Maine,Democratic primary results,Primary,Winning,False,Cynthia Dill,Democratic Party (United States),"22,629",44.31
2012,Maine,Democratic primary results,Primary,Candidate,False,Matt Dunlap,Democratic Party (United States),"18,202",35.64
2012,Maine,Democratic primary results,Primary,Candidate,False,Jon Hinck,Democratic Party (United States),"6,302",12.34
2012,Maine,Democratic primary results,Primary,Candidate,False,Benjamin Pollard,Democratic Party (United States),"3,945",7.72
2012,Maine,Democratic primary results,Primary,Total,False,,,"51,078",100.00
2012,Maryland,Democratic primary results,Primary,Winning,True,Ben Cardin,Democratic Party (United States),"240,704",74.2
2012,Maryland,Democratic primary results,Primary,Candidate,False,C. Anthony Muse,Democratic Party (United States),"50,807",15.7
2012,Maryland,Democratic primary results,Primary,Candidate,False,Chris Garner,Democratic Party (United States),"9,274",2.9
2012,Maryland,Democratic primary results,Primary,Candidate,False,Raymond Levi Blagmon,Democratic Party (United States),"5,909",1.8
2012,Maryland,Democratic primary results,Primary,Candidate,False,J. P. Cusick,Democratic Party (United States),"4,778",1.5
2012,Maryland,Democratic primary results,Primary,Candidate,False,Blaine Taylor,Democratic Party (United States),"4,376",1.3
2012,Maryland,Democratic primary results,Primary,Candidate,False,Lih Young,Democratic Party (United States),"3,993",1.2
2012,Maryland,Democratic primary results,Primary,Candidate,False,Ralph Jaffe,Democratic Party (United States),"3,313",1.0
2012,Maryland,Democratic primary results,Primary,Candidate,False,Ed Tinus,Democratic Party (United States),"1,064",0.3
2012,Maryland,Democratic primary results,Primary,Total,False,,,"324,218",100.0
2012,Maryland,Republican primary results,Primary,Winning,False,Dan Bongino,Republican Party (United States),"68,597",33.6
2012,Maryland,Republican primary results,Primary,Candidate,False,Richard J. Douglas,Republican Party (United States),"57,776",28.3
2012,Maryland,Republican primary results,Primary,Candidate,False,Joseph Alexander,Republican Party (United States),"18,171",8.9
2012,Maryland,Republican primary results,Primary,Candidate,False,Bro Broadus,Republican Party (United States),"11,020",5.4
2012,Maryland,Republican primary results,Primary,Candidate,False,Rick Hoover,Republican Party (United States),"10,787",5.3
2012,Maryland,Republican primary results,Primary,Candidate,False,John B. Kimble,Republican Party (United States),"10,506",5.1
2012,Maryland,Republican primary results,Primary,Candidate,False,David Jones,Republican Party (United States),"8,380",4.1
2012,Maryland,Republican primary results,Primary,Candidate,False,Corrogan R. Vaughn,Republican Party (United States),"8,158",4.0
2012,Maryland,Republican primary results,Primary,Candidate,False,"William Thomas Capps, Jr.",Republican Party (United States),"7,092",3.5
2012,Maryland,Republican primary results,Primary,Candidate,False,Brian Vaeth,Republican Party (United States),"3,781",1.9
2012,Maryland,Republican primary results,Primary,Total,False,,,"204,268",100.0
2012,Massachusetts,Republican primary results,Primary,Winning,True,Scott Brown,Republican Party (United States),"133,860",99.46
2012,Massachusetts,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),733,0.54
2012,Massachusetts,Republican primary results,Primary,Total,False,,,"134,593",100.00
2012,Massachusetts,Democratic primary vote,Primary,Winning,False,Elizabeth Warren,Democratic Party (United States),"308,979",97.59
2012,Massachusetts,Democratic primary vote,Primary,Candidate,False,Write-ins,Democratic Party (United States),"7,638",2.41
2012,Massachusetts,Democratic primary vote,Primary,Total,False,,,"316,617",100.00
2012,Michigan,Democratic primary results,Primary,Winning,True,Debbie Stabenow,Democratic Party (United States),"702,773",100.00%
2012,Michigan,Democratic primary results,Primary,Total,False,,,"702,773",100.00%
2012,Michigan,Republican primary results,Primary,Winning,False,Pete Hoekstra,Republican Party (United States),"398,793",54.2
2012,Michigan,Republican primary results,Primary,Candidate,False,Clark Durant,Republican Party (United States),"246,584",33.5
2012,Michigan,Republican primary results,Primary,Candidate,False,Randy Hekman,Republican Party (United States),"49,080",6.7
2012,Michigan,Republican primary results,Primary,Candidate,False,Gary Glenn,Republican Party (United States),"40,726",5.5
2012,Michigan,Republican primary results,Primary,Total,False,,,"735,183",100.0
2012,Minnesota,Democratic–Farmer–Labor primary results,Primary,Winning,True,Amy Klobuchar,Minnesota Democratic–Farmer–Labor Party,"183,702",90.79
2012,Minnesota,Democratic–Farmer–Labor primary results,Primary,Candidate,False,Dick Franson,Minnesota Democratic–Farmer–Labor Party,"6,832",3.38
2012,Minnesota,Democratic–Farmer–Labor primary results,Primary,Candidate,False,Jack Shepard,Minnesota Democratic–Farmer–Labor Party,"6,638",3.28
2012,Minnesota,Democratic–Farmer–Labor primary results,Primary,Candidate,False,Darryl Stanton,Minnesota Democratic–Farmer–Labor Party,"5,160",2.55
2012,Minnesota,Democratic–Farmer–Labor primary results,Primary,Total,False,,,"202,332",100
2012,Minnesota,Republican primary results,Primary,Winning,False,Kurt Bills,Republican Party (United States),"63,380",51.12
2012,Minnesota,Republican primary results,Primary,Candidate,False,David Carlson,Republican Party (United States),"43,847",35.37
2012,Minnesota,Republican primary results,Primary,Candidate,False,"Bob Carney, Jr.",Republican Party (United States),"16,755",13.51
2012,Minnesota,Republican primary results,Primary,Total,False,,,"123,982",100
2012,Minnesota,Independence Party primary results,Primary,Winning,False,Stephen Williams,Independence Party of Minnesota,"3,068",59.67
2012,Minnesota,Independence Party primary results,Primary,Candidate,False,Glen R. Anderson Menze,Independence Party of Minnesota,"2,074",40.33
2012,Minnesota,Independence Party primary results,Primary,Total,False,,,"5,142",100
2012,Mississippi,Republican primary results,Primary,Winning,True,Roger Wicker,Republican Party (United States),"254,936",89.17
2012,Mississippi,Republican primary results,Primary,Candidate,False,Robert Maloney,Republican Party (United States),"18,857",6.6
2012,Mississippi,Republican primary results,Primary,Candidate,False,Allen Hathcock,Republican Party (United States),"12,106",4.23
2012,Mississippi,Republican primary results,Primary,Total,False,,,"285,899",100
2012,Mississippi,Democratic primary results,Primary,Winning,False,Albert Gore,Democratic Party (United States),"49,157",56.77
2012,Mississippi,Democratic primary results,Primary,Candidate,False,Roger Weiner,Democratic Party (United States),"21,131",24.4
2012,Mississippi,Democratic primary results,Primary,Candidate,False,Will Oatis,Democratic Party (United States),"16,300",18.83
2012,Mississippi,Democratic primary results,Primary,Total,False,,,"86,588",100
2012,Missouri,Democratic primary results,Primary,Winning,True,Claire McCaskill,Democratic Party (United States),"289,481",100.00
2012,Missouri,Democratic primary results,Primary,Total,False,,,"289,481",100.00
2012,Missouri,Republican primary results,Primary,Winning,False,Todd Akin,Republican Party (United States),"217,404",36.05
2012,Missouri,Republican primary results,Primary,Candidate,False,John Brunner,Republican Party (United States),"180,788",29.98
2012,Missouri,Republican primary results,Primary,Candidate,False,Sarah Steelman,Republican Party (United States),"176,127",29.20
2012,Missouri,Republican primary results,Primary,Candidate,False,Jerry Beck,Republican Party (United States),"9,801",1.62
2012,Missouri,Republican primary results,Primary,Candidate,False,Hector Maldonado,Republican Party (United States),"7,410",1.23
2012,Missouri,Republican primary results,Primary,Candidate,False,Robert Poole,Republican Party (United States),"6,100",1.01
2012,Missouri,Republican primary results,Primary,Candidate,False,Mark Memoly,Republican Party (United States),"3,205",0.53
2012,Missouri,Republican primary results,Primary,Candidate,False,Mark Lodes,Republican Party (United States),"2,285",0.38
2012,Missouri,Republican primary results,Primary,Total,False,,,"603,120",100.00
2012,Missouri,Libertarian primary results,Primary,Winning,False,Jonathan Dine,Libertarian Party (United States),"2,470",100.00
2012,Missouri,Libertarian primary results,Primary,Total,False,,,"2,470",100.00
2012,Montana,U.S. Senate election in Montana Republican primary,Primary,Winning,False,Denny Rehberg,Republican Party (United States),"105,632",76.2
2012,Montana,U.S. Senate election in Montana Republican primary,Primary,Candidate,False,Dennis Teske,Republican Party (United States),"33,079",23.8
2012,Montana,U.S. Senate election in Montana Republican primary,Primary,Total,False,,,"138,711",100.0
2012,Nebraska,Democratic primary results,Primary,Winning,False,Bob Kerrey,Democratic Party (United States),"66,586",80.98%
2012,Nebraska,Democratic primary results,Primary,Candidate,False,Chuck Hassebrook,Democratic Party (United States),"9,886",12.02%
2012,Nebraska,Democratic primary results,Primary,Candidate,False,Steven P. Lustgarten,Democratic Party (United States),"2,177",2.65%
2012,Nebraska,Democratic primary results,Primary,Candidate,False,Larry Marvin,Democratic Party (United States),"2,076",2.52%
2012,Nebraska,Democratic primary results,Primary,Candidate,False,Sherman Yates,Democratic Party (United States),"1,500",1.82%
2012,Nebraska,Democratic primary results,Primary,Total,False,,,"82,225",100.00%
2012,Nebraska,Republican primary results,Primary,Winning,False,Deb Fischer,Republican Party (United States),"79,941",40.99%
2012,Nebraska,Republican primary results,Primary,Candidate,False,Jon Bruning,Republican Party (United States),"70,067",35.92%
2012,Nebraska,Republican primary results,Primary,Candidate,False,Don Stenberg,Republican Party (United States),"36,727",18.83%
2012,Nebraska,Republican primary results,Primary,Candidate,False,Pat Flynn,Republican Party (United States),"5,413",2.78%
2012,Nebraska,Republican primary results,Primary,Candidate,False,Spencer Zimmerman,Republican Party (United States),"1,601",0.82%
2012,Nebraska,Republican primary results,Primary,Candidate,False,Sharyn Elander,Republican Party (United States),"1,294",0.66%
2012,Nebraska,Republican primary results,Primary,Total,False,,,"195,043",100.00%
2012,Nevada,Republican primary results,Primary,Winning,True,Dean Heller,Republican Party (United States),"88,958",86.3
2012,Nevada,Republican primary results,Primary,Candidate,False,Sherry Brooks,Republican Party (United States),"5,356",5.2
2012,Nevada,Republican primary results,Primary,Candidate,False,"Eddie ""In Liberty"" Hamilton",Republican Party (United States),"2,628",2.6
2012,Nevada,Republican primary results,Primary,Candidate,False,Richard Charles,Republican Party (United States),"2,295",2.2
2012,Nevada,Republican primary results,Primary,Candidate,False,"Carlo ""Nakusa"" Poliak",Republican Party (United States),512,0.5
2012,Nevada,Republican primary results,Primary,Total,False,,,"103,107",100.0
2012,Nevada,Democratic primary results,Primary,Winning,False,Shelley Berkley,Democratic Party (United States),"62,081",79.5
2012,Nevada,Democratic primary results,Primary,Candidate,False,Nancy Price,Democratic Party (United States),"4,210",5.4
2012,Nevada,Democratic primary results,Primary,Candidate,False,Steve Brown,Democratic Party (United States),"3,998",5.1
2012,Nevada,Democratic primary results,Primary,Candidate,False,Barry Ellsworth,Democratic Party (United States),"2,491",3.2
2012,Nevada,Democratic primary results,Primary,Candidate,False,Louis Macias,Democratic Party (United States),"1,714",2.2
2012,Nevada,Democratic primary results,Primary,Total,False,,,"78,131",100
2012,New Jersey,Democratic primary results,Primary,Winning,True,Bob Menendez,Democratic Party (United States),"235,321",100
2012,New Jersey,Democratic primary results,Primary,Total,False,,,"235,321",100
2012,New Jersey,Republican primary results,Primary,Winning,False,Joe Kyrillos,Republican Party (United States),"161,146",77.1
2012,New Jersey,Republican primary results,Primary,Candidate,False,David Brown,Republican Party (United States),"18,671",8.9
2012,New Jersey,Republican primary results,Primary,Candidate,False,Joseph Rullo,Republican Party (United States),"16,690",8.0
2012,New Jersey,Republican primary results,Primary,Candidate,False,Bader Qarmout,Republican Party (United States),"12,637",6.0
2012,New Jersey,Republican primary results,Primary,Total,False,,,"209,144",100%
2012,New Mexico,Democratic primary results,Primary,Winning,False,Martin Heinrich,Democratic Party (United States),"83,432",58.9
2012,New Mexico,Democratic primary results,Primary,Candidate,False,Hector Balderas,Democratic Party (United States),"58,128",41.1
2012,New Mexico,Democratic primary results,Primary,Total,False,,,"141,560",100
2012,New Mexico,Republican primary results,Primary,Winning,False,Heather Wilson,Republican Party (United States),"63,631",70.0
2012,New Mexico,Republican primary results,Primary,Candidate,False,Greg Sowards,Republican Party (United States),"27,214",30.0
2012,New Mexico,Republican primary results,Primary,Total,False,,,"90,845",100
2012,New York,Republican primary results,Primary,Winning,False,Wendy Long,Republican Party (United States),"75,924",50.2%
2012,New York,Republican primary results,Primary,Candidate,False,[[Bob Turner (New York politician),Republican Party (United States),"54,196",35.9%
2012,New York,Republican primary results,Primary,Candidate,False,George Maragos,Republican Party (United States),"21,002",13.9%
2012,New York,Republican primary results,Primary,Total,False,,,"151,122",100.0%
2012,North Dakota,Republican primary results,Primary,Winning,False,Rick Berg,Republican Party (United States),"67,849",66.41%
2012,North Dakota,Republican primary results,Primary,Candidate,False,Duane Sand,Republican Party (United States),"34,209",33.48%
2012,North Dakota,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),111,.41%
2012,North Dakota,Republican primary results,Primary,Total,False,,,"102,281",100.00%
2012,Ohio,Democratic primary results,Primary,Winning,True,Sherrod Brown,Democratic Party (United States),"522,827",100.00%
2012,Ohio,Democratic primary results,Primary,Total,False,,,"522,827",100.00%
2012,Ohio,Republican primary results,Primary,Winning,False,Josh Mandel,Republican Party (United States),"586,556",63.02%
2012,Ohio,Republican primary results,Primary,Candidate,False,Michael Pryce,Republican Party (United States),"132,205",14.20%
2012,Ohio,Republican primary results,Primary,Candidate,False,Donna Glisman,Republican Party (United States),"115,621",12.42%
2012,Ohio,Republican primary results,Primary,Candidate,False,David Dodt,Republican Party (United States),"47,933",5.15%
2012,Ohio,Republican primary results,Primary,Candidate,False,Eric Gregory,Republican Party (United States),"47,740",5.13%
2012,Ohio,Republican primary results,Primary,Candidate,False,Russell Bliss (write-in),Republican Party (United States),644,0.07%
2012,Ohio,Republican primary results,Primary,Total,False,,,"930,699",100.00%
2012,Pennsylvania,Democratic primary results,Primary,Winning,True,"Bob Casey, Jr.",Democratic Party (United States),"565,488",80.9
2012,Pennsylvania,Democratic primary results,Primary,Candidate,False,Joseph Vodvarka,Democratic Party (United States),"133,683",19.1
2012,Pennsylvania,Democratic primary results,Primary,Total,False,,,"699,171",100.0
2012,Pennsylvania,Republican primary results,Primary,Winning,False,Tom Smith,Republican Party (United States),"299,726",39.5
2012,Pennsylvania,Republican primary results,Primary,Candidate,False,Sam Rohrer,Republican Party (United States),"169,118",22.3
2012,Pennsylvania,Republican primary results,Primary,Candidate,False,Steve Welch,Republican Party (United States),"158,181",20.9
2012,Pennsylvania,Republican primary results,Primary,Candidate,False,David Christian,Republican Party (United States),"79,581",10.5
2012,Pennsylvania,Republican primary results,Primary,Candidate,False,Marc Scaringi,Republican Party (United States),"51,908",6.8
2012,Pennsylvania,Republican primary results,Primary,Total,False,,,"758,514",100.0
2012,Rhode Island,Democratic primary results,Primary,Winning,True,Sheldon Whitehouse,Democratic Party (United States),"60,223",100.00%
2012,Rhode Island,Democratic primary results,Primary,Total,False,,,"60,223",100.00%
2012,Rhode Island,Republican primary results,Primary,Winning,False,Barry Hinckley,Republican Party (United States),"6,890",100.00%
2012,Rhode Island,Republican primary results,Primary,Total,False,,,"6,890",100.00%
2012,Tennessee,Tennessee Republican primary,Primary,Winning,True,Bob Corker,Republican Party (US),"389,483",85.25%
2012,Tennessee,Tennessee Republican primary,Primary,Winning,False,Mark E. Clayton,Democratic Party (United States),"48,126",29.99%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Zach Poskevich,Republican Party (US),"28,299",6.19%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Fred Anderson,Republican Party (US),"15,942",3.49%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Mark Twain Clemens,Republican Party (US),"11,788",2.58%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Brenda Lenard,Republican Party (US),"11,378",2.49%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Gary Gene Davis,Democratic Party (United States),"24,789",15.45%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Park Overall,Democratic Party (United States),"24,263",15.12%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Larry Crim,Democratic Party (United States),"17,383",10.83%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Benjamin Roberts,Democratic Party (United States),"16,369",10.20%
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,David Hancock,Democratic Party (United States),"16,167",10.08
2012,Tennessee,Tennessee Republican primary,Primary,Candidate,False,Thomas Owens,Democratic Party (United States),"13,366",8.33
2012,Tennessee,Tennessee Republican primary,Primary,Total,False,,,"456,890",100.00%
2012,Tennessee,Tennessee Republican primary,Primary,Total,False,,,"160,463",100.00
2012,Texas,Republican primary results,Primary,Winning,False,David Dewhurst,Republican Party (United States),"627,731",44.63
2012,Texas,Republican primary results,Primary,Winning,False,Ted Cruz,Republican Party (United States),"480,558",34.16
2012,Texas,Republican primary results,Primary,Candidate,False,Tom Leppert,Republican Party (United States),"187,900",13.36
2012,Texas,Republican primary results,Primary,Candidate,False,Craig James,Republican Party (United States),"50,569",3.60
2012,Texas,Republican primary results,Primary,Candidate,False,Glenn Addison,Republican Party (United States),"23,177",1.65
2012,Texas,Republican primary results,Primary,Candidate,False,Lela Pittenger,Republican Party (United States),"18,143",1.29
2012,Texas,Republican primary results,Primary,Candidate,False,Ben Gambini,Republican Party (United States),"7,225",0.51
2012,Texas,Republican primary results,Primary,Candidate,False,Curt Cleaver,Republican Party (United States),"6,671",0.47
2012,Texas,Republican primary results,Primary,Candidate,False,Joe Argis,Republican Party (United States),"4,674",0.33
2012,Texas,Republican primary results,Primary,Total,False,,,"1,406,648",100
2012,Texas,Democratic primary results,Primary,Winning,False,Paul Sadler,Democratic Party (United States),"174,772",35.13
2012,Texas,Democratic primary results,Primary,Winning,False,Grady Yarbrough,Democratic Party (United States),"128,746",25.88
2012,Texas,Democratic primary results,Primary,Candidate,False,Addie Allen,Democratic Party (United States),"113,935",22.90
2012,Texas,Democratic primary results,Primary,Candidate,False,Sean Hubbard,Democratic Party (United States),"80,034",16.09
2012,Texas,Democratic primary results,Primary,Total,False,,,"497,487",100
2012,Utah,Republican primary results,Primary,Winning,True,Orrin Hatch,Republican Party (United States),"146,394",66.5%
2012,Utah,Republican primary results,Primary,Candidate,False,Dan Liljenquist,Republican Party (United States),"73,668",33.5%
2012,Utah,Republican primary results,Primary,Total,False,,,"220,062",100.0%
2012,Vermont,Republican primary results,Primary,Winning,False,John MacGovern,Republican Party (United States),"6,343",75.4
2012,Vermont,Republican primary results,Primary,Candidate,False,H. Brooke Paige,Republican Party (United States),"2,073",24.6
2012,Vermont,Republican primary results,Primary,Total,False,,,"8,416",100.0
2012,Virginia,Republican primary results,Primary,Winning,False,[[George Allen (American politician),Republican Party (United States),"167,607",65.5
2012,Virginia,Republican primary results,Primary,Candidate,False,Jamie Radtke,Republican Party (United States),"59,005",23.0
2012,Virginia,Republican primary results,Primary,Candidate,False,[[Bob Marshall (Virginia politician),Republican Party (United States),"17,302",6.8
2012,Virginia,Republican primary results,Primary,Candidate,False,E. W. Jackson,Republican Party (United States),"12,083",4.7
2012,Virginia,Republican primary results,Primary,Total,False,,,"255,997",100
2012,Washington,Blanket primary results,Primary,Winning,True,Maria Cantwell,Democratic Party (United States),"772,058",55.66
2012,Washington,Blanket primary results,Primary,Winning,False,Michael Baumgartner,Republican Party (United States),"417,141",30.07
2012,Washington,Blanket primary results,Primary,Candidate,False,Art Coday,Republican Party (United States),"79,727",5.75
2012,Washington,Blanket primary results,Primary,Candidate,False,Timothy Wilson,Democratic Party (United States),"31,817",2.29
2012,Washington,Blanket primary results,Primary,Candidate,False,Chuck Jackson,Republican Party (United States),"25,983",1.87
2012,Washington,Blanket primary results,Primary,Candidate,False,Glenn R. Stockwell,Republican Party (United States),"25,793",1.86
2012,Washington,Blanket primary results,Primary,Candidate,False,Mike the Mover,Republican Party (United States),"19,535",1.41
2012,Washington,Blanket primary results,Primary,Candidate,False,Will Baker,Reform Party (United States),"15,005",1.08
2012,Washington,Blanket primary results,Primary,Total,False,,,"1,387,059",100.00
2012,West Virginia,Democratic primary results,Primary,Winning,True,Joe Manchin,Democratic Party (United States),"163,891",79.94
2012,West Virginia,Democratic primary results,Primary,Candidate,False,Sheirl Fletcher,Democratic Party (United States),"41,118",20.06
2012,West Virginia,Democratic primary results,Primary,Total,False,,,"205,009",100
