Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
2016,Kansas,General,Fort Hays State University,"November 1–3, 2016",313,± 3.5%,Patrick Wiesner,D,13%,False
2016,Kansas,General,SurveyMonkey,"October 28–November 3, 2016","1,162",± 4.6%,Patrick Wiesner,D,38%,False
2016,Kansas,General,SurveyMonkey,"October 27–November 2, 2016","1,123",± 4.6%,Patrick Wiesner,D,38%,False
2016,Kansas,General,SurveyMonkey,"October 26–November 1, 2016","1,164",± 4.6%,Patrick Wiesner,D,38%,False
2016,Kansas,General,SurveyMonkey,"October 25–31, 2016","1,273",± 4.6%,Patrick Wiesner,D,39%,False
2016,Kansas,General,KSN News,"October 26–30, 2016",596,± 4.1%,Patrick Wiesner,D,31%,False
2016,Kansas,General,KSN News,"October 11–15, 2016",549,± 4.2%,Patrick Wiesner,D,31%,False
2016,Kansas,General,KSN News,"September 6–11, 2016",565,± 4.2%,Patrick Wiesner,D,34%,False
2016,Kansas,General,KSN News,"August 3–7, 2016",566,± 4.2%,Patrick Wiesner,D,32%,False
2016,Kansas,General,KSN News,"July 8–11, 2016",537,± 4.3%,Patrick Wiesner,D,33%,False
2016,Kansas,General,Fort Hays State University,"November 1–3, 2016",313,± 3.5%,Robert Garrard,L,10%,False
2016,Kansas,General,KSN News,"October 26–30, 2016",596,± 4.1%,Robert Garrard,L,6%,False
2016,Kansas,General,KSN News,"October 11–15, 2016",549,± 4.2%,Robert Garrard,L,5%,False
2016,Kansas,General,KSN News,"September 6–11, 2016",565,± 4.2%,Robert Garrard,L,6%,False
2016,Kansas,General,KSN News,"August 3–7, 2016",566,± 4.2%,Robert Garrard,L,6%,False
