Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
2018,Arizona,Republican Primary,OH Predictive Insights,"August 14–15, 2018",578,± 4.1%,Martha McSally,R,47%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"July 23–25, 2018",576,± 4.1%,Martha McSally,R,35%,False
2018,Arizona,Republican Primary,Gravis Marketing,"June 27 – July 2, 2018",501,± 4.4%,Martha McSally,R,36%,False
2018,Arizona,Republican Primary,Emerson College,"June 21–22, 2018",305,± 5.9%,Martha McSally,R,32%,False
2018,Arizona,Republican Primary,Data Orbital,"June 19–21, 2018",550,± 4.2%,Martha McSally,R,38%,False
2018,Arizona,Republican Primary,Marist College,"June 17–21, 2018",371,± 6.7%,Martha McSally,R,30%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"June 11–12, 2018",600,± 4.0%,Martha McSally,R,39%,False
2018,Arizona,Republican Primary,Remington (R),"May 23–24, 2018","2,011",± 2.3%,Martha McSally,R,42%,False
2018,Arizona,Republican Primary,Magellan Strategies (R),"April 11–12 and 15, 2018",755,± 3.6%,Martha McSally,R,36%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"April 10–11, 2018",302,± 5.6%,Martha McSally,R,27%,False
2018,Arizona,Republican Primary,Data Orbital,"January 11–15, 2018",500,± 4.4%,Martha McSally,R,31%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"January 9, 2018",504,± 4.4%,Martha McSally,R,31%,False
2018,Arizona,Republican Primary,WPA Intelligence (R),"November 15–16, 2017",500,± 4.4%,Martha McSally,R,38%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"November 9, 2017",323,± 5.5%,Martha McSally,R,34%,False
2018,Arizona,Republican Primary,Revily (R),"October 28–31, 2017",380,± 3.0%,Martha McSally,R,21%,False
2018,Arizona,Republican Primary,Data Orbital,"August 21–22, 2018",600,± 4.0%,Kelli Ward,R,22%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"August 14–15, 2018",578,± 4.1%,Kelli Ward,R,27%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"July 23–25, 2018",576,± 4.1%,Kelli Ward,R,27%,False
2018,Arizona,Republican Primary,Gravis Marketing,"June 27 – July 2, 2018",501,± 4.4%,Kelli Ward,R,27%,False
2018,Arizona,Republican Primary,Emerson College,"June 21–22, 2018",305,± 5.9%,Kelli Ward,R,19%,False
2018,Arizona,Republican Primary,Data Orbital,"June 19–21, 2018",550,± 4.2%,Kelli Ward,R,23%,False
2018,Arizona,Republican Primary,Marist College,"June 17–21, 2018",371,± 6.7%,Kelli Ward,R,28%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"June 11–12, 2018",600,± 4.0%,Kelli Ward,R,25%,False
2018,Arizona,Republican Primary,Remington (R),"May 23–24, 2018","2,011",± 2.3%,Kelli Ward,R,23%,False
2018,Arizona,Republican Primary,Magellan Strategies (R),"April 11–12 and 15, 2018",755,± 3.6%,Kelli Ward,R,25%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"April 10–11, 2018",302,± 5.6%,Kelli Ward,R,36%,False
2018,Arizona,Republican Primary,Data Orbital,"January 11–15, 2018",500,± 4.4%,Kelli Ward,R,19%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"January 9, 2018",504,± 4.4%,Kelli Ward,R,25%,False
2018,Arizona,Republican Primary,WPA Intelligence (R),"November 15–16, 2017",500,± 4.4%,Kelli Ward,R,36%,False
2018,Arizona,Republican Primary,OH Predictive Insights,"November 9, 2017",323,± 5.5%,Kelli Ward,R,42%,False
2018,Arizona,Republican Primary,Revily (R),"October 28–31, 2017",380,± 3.0%,Kelli Ward,R,32%,False
2018,California,jungle,UC Berkeley,"May 22−28, 2018","2,106",± 3.5%,James P. Bradley,R,7%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,James P. Bradley,R,6%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,James P. Bradley,R,9%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,James P. Bradley,R,3%,False
2018,California,jungle,Gravis Marketing,"May 4–5, 2018",525,± 4.3%,James P. Bradley,R,19%,False
2018,California,jungle,UC Berkeley,"April 16–22, 2018","1,738",± 3.5%,James P. Bradley,R,10%,False
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Erin Cruz,R,5%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Erin Cruz,R,2%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Erin Cruz,R,2%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Erin Cruz,R,1%,False
2018,California,jungle,Gravis Marketing,"May 4–5, 2018",525,± 4.3%,Erin Cruz,R,13%,False
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Pat Harris,D,6%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Pat Harris,D,2%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Pat Harris,D,2%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Pat Harris,D,2%,False
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Rocky De,R,4%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Rocky De,R,4%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Rocky De,R,3%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Rocky De,R,0%,False
2018,California,jungle,SurveyUSA,"April 19–23, 2018",520,± 5.5%,Rocky De,R,8%,False
2018,California,jungle,UC Berkeley,"May 22−28, 2018","2,106",± 3.5%,Kevin de León,D,11%,False
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Kevin de León,D,6%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Kevin de León,D,11%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Kevin de León,D,11%,False
2018,California,jungle,Public Policy Institute of California,"May 11–20, 2018",901,± 4.1%,Kevin de León,D,17%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Kevin de León,D,7%,False
2018,California,jungle,Gravis Marketing,"May 4–5, 2018",525,± 4.3%,Kevin de León,D,8%,False
2018,California,jungle,SurveyUSA,"April 19–23, 2018",520,± 5.5%,Kevin de León,D,8%,False
2018,California,jungle,UC Berkeley,"April 16–22, 2018","1,738",± 3.5%,Kevin de León,D,11%,False
2018,California,jungle,Public Policy Institute of California,"March 4–13, 2018","1,706",± 3.4%,Kevin de León,D,16%,False
2018,California,jungle,Public Policy Institute of California,"January 21–30, 2018","1,705",± 3.2%,Kevin de León,D,17%,False
2018,California,jungle,UC Berkeley,"December 7–16, 2017",672,± 3.8%,Kevin de León,D,27%,False
2018,California,jungle,Public Policy Institute of California,"November 10–19, 2017","1,070",± 4.3%,Kevin de León,D,21%,False
2018,California,jungle,Sextant Strategies & Research,September 2017,"1,197",± 3.4%,Kevin de León,D,15%,False
2018,California,jungle,UC Berkeley,"May 22−28, 2018","2,106",± 3.5%,Dianne Feinstein,D,36%,True
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Dianne Feinstein,D,38%,True
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Dianne Feinstein,D,36%,True
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Dianne Feinstein,D,36%,True
2018,California,jungle,Public Policy Institute of California,"May 11–20, 2018",901,± 4.1%,Dianne Feinstein,D,41%,True
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Dianne Feinstein,D,31%,True
2018,California,jungle,Gravis Marketing,"May 4–5, 2018",525,± 4.3%,Dianne Feinstein,D,32%,True
2018,California,jungle,SurveyUSA,"April 19–23, 2018",520,± 5.5%,Dianne Feinstein,D,38%,True
2018,California,jungle,UC Berkeley,"April 16–22, 2018","1,738",± 3.5%,Dianne Feinstein,D,28%,True
2018,California,jungle,Public Policy Institute of California,"March 4–13, 2018","1,706",± 3.4%,Dianne Feinstein,D,42%,True
2018,California,jungle,Public Policy Institute of California,"January 21–30, 2018","1,705",± 3.2%,Dianne Feinstein,D,46%,True
2018,California,jungle,UC Berkeley,"December 7–16, 2017",672,± 3.8%,Dianne Feinstein,D,41%,True
2018,California,jungle,Public Policy Institute of California,"November 10–19, 2017","1,070",± 4.3%,Dianne Feinstein,D,45%,True
2018,California,jungle,Sextant Strategies & Research,September 2017,"1,197",± 3.4%,Dianne Feinstein,D,38%,True
2018,California,jungle,Emerson College,"May 21–24, 2018",600,± 4.2%,Alison Hartson,D,4%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Alison Hartson,D,1%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Alison Hartson,D,1%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Alison Hartson,D,1%,False
2018,California,jungle,Gravis Marketing,"May 4–5, 2018",525,± 4.3%,Alison Hartson,D,6%,False
2018,California,jungle,SurveyUSA,"April 19–23, 2018",520,± 5.5%,Alison Hartson,D,4%,False
2018,California,jungle,YouGov,"May 12–24, 2018","1,113",± 4.0%,Patrick Little,R,1%,False
2018,California,jungle,SurveyUSA,"May 21, 2018",678,± 6.1%,Patrick Little,R,0%,False
2018,California,jungle,USC Dornsife,"April 18 – May 18, 2018",517,± 4.0%,Patrick Little,R,2%,False
2018,California,jungle,SurveyUSA,"April 19–23, 2018",520,± 5.5%,Patrick Little,R,18%,False
2018,Delaware,Democratic Primary,Gravis Marketing,"July 24–29, 2018",354,± 5.2%,Tom Carper,D,51%,True
2018,Delaware,Democratic Primary,Gravis Marketing,"July 24–29, 2018",354,± 5.2%,Harris,D,19%,False
2018,Delaware,Republican Primary,Gravis Marketing,"July 24–29, 2018",288,± 5.8%,Rob Arlett,R,19%,False
2018,Delaware,Republican Primary,Gravis Marketing,"July 24–29, 2018",288,± 5.8%,Rocky,R,7%,False
2018,Delaware,Republican Primary,Gravis Marketing,"July 24–29, 2018",288,± 5.8%,Gene Truono,R,15%,False
2018,Florida,Republican Primary,Gravis Marketing,"August 21–25, 2018",579,± 4.1%,Rocky,R,12%,False
2018,Florida,Republican Primary,Gravis Marketing,"August 21–22, 2018",321,± 5.5%,Rocky,R,12%,False
2018,Florida,Republican Primary,Gravis Marketing,"July 13–14, 2018",905,± 3.3%,Rocky,R,16%,False
2018,Florida,Republican Primary,Gravis Marketing,"August 21–25, 2018",579,± 4.1%,Rick Scott,R,73%,False
2018,Florida,Republican Primary,Gravis Marketing,"August 21–22, 2018",321,± 5.5%,Rick Scott,R,73%,False
2018,Florida,Republican Primary,Gravis Marketing,"July 13–14, 2018",905,± 3.3%,Rick Scott,R,74%,False
2018,Indiana,Republican Primary,Strategic National (R),"May 5–6, 2018",300,± 5.7%,Luke Messer,R,29%,False
2018,Indiana,Republican Primary,Gravis Marketing,"April 6–11, 2018",280,± 5.9%,Luke Messer,R,13%,False
2018,Indiana,Republican Primary,GS Strategy Group (R-Rokita),"January 6–9, 2018",500,± 4.4%,Luke Messer,R,9%,False
2018,Indiana,Republican Primary,OnMedia (R-Messer),"July 10–12, 2017",400,± 4.8%,Luke Messer,R,23%,False
2018,Indiana,Republican Primary,Strategic National (R),"May 5–6, 2018",300,± 5.7%,Todd Rokita,R,28%,False
2018,Indiana,Republican Primary,Gravis Marketing,"April 6–11, 2018",280,± 5.9%,Todd Rokita,R,16%,False
2018,Indiana,Republican Primary,GS Strategy Group (R-Rokita),"January 6–9, 2018",500,± 4.4%,Todd Rokita,R,24%,False
2018,Indiana,Republican Primary,OnMedia (R-Messer),"July 10–12, 2017",400,± 4.8%,Todd Rokita,R,23%,False
2018,Indiana,Republican Primary,Strategic National (R),"May 5–6, 2018",300,± 5.7%,Mike Braun,R,44%,False
2018,Indiana,Republican Primary,Gravis Marketing,"April 6–11, 2018",280,± 5.9%,Mike Braun,R,26%,False
2018,Indiana,Republican Primary,GS Strategy Group (R-Rokita),"January 6–9, 2018",500,± 4.4%,Mike Braun,R,9%,False
2018,Indiana,Republican Primary,OnMedia (R-Messer),"July 10–12, 2017",400,± 4.8%,Mike Braun,R,2%,False
2018,Maryland,Democratic Primary,Goucher College,"February 12–18, 2018",409,± 4.8%,Ben Cardin,D,61%,True
2018,Maryland,Democratic Primary,Goucher College,"February 12–18, 2018",409,± 4.8%,Chelsea Manning,D,17%,False
2018,Massachusetts,Republican Primary,MassINC,"June 22–25, 2018",399,± 4.9%,Geoff Diehl,R,26%,False
2018,Massachusetts,Republican Primary,MassINC,"June 22–25, 2018",399,± 4.9%,John Kingston,R,12%,False
2018,Massachusetts,Republican Primary,MassINC,"June 22–25, 2018",399,± 4.9%,Beth Lindstrom,R,15%,False
2018,Michigan,Republican Primary,Mitchell Research,"July 30, 2018",413,± 5.0%,John James,R,44%,False
2018,Michigan,Republican Primary,EPIC-MRA,"July 21–22, 2018","1,045",± 3.1%,John James,R,39%,False
2018,Michigan,Republican Primary,Emerson College,"July 19–21, 2018",202,± 7.3%,John James,R,28%,False
2018,Michigan,Republican Primary,Marist College,"July 15–19, 2018",337,± 6.3%,John James,R,30%,False
2018,Michigan,Republican Primary,National Research Inc. (R-Outsider PAC),"July 11–14, 2018",600,± 4.0%,John James,R,21%,False
2018,Michigan,Republican Primary,Target-Insyght,"June 24–26, 2018",400,± 5.0%,John James,R,29%,False
2018,Michigan,Republican Primary,Strategic National (R),"June 16–21, 2018","1,000",± 3.1%,John James,R,18%,False
2018,Michigan,Republican Primary,Strategic National (R),"June 9–10, 2018",400,± 4.9%,John James,R,16%,False
2018,Michigan,Republican Primary,Marketing Resource Group (R-Pensler),"May 28–29, 2018",627,± 3.8%,John James,R,26%,False
2018,Michigan,Republican Primary,Strategic National (R),"April 21, 2018",350,± 5.2%,John James,R,13%,False
2018,Michigan,Republican Primary,Strategic National (R),"April 4–5, 2018",600,± 4.0%,John James,R,12%,False
2018,Michigan,Republican Primary,Denno Research,"April 2–3, 2018",500,± 4.0%,John James,R,12%,False
2018,Michigan,Republican Primary,Strategic National (R),"March 19–20, 2018",400,± 4.9%,John James,R,17%,False
2018,Michigan,Republican Primary,Mitchell Research,"July 30, 2018",413,± 5.0%,Sandy Pensler,R,30%,False
2018,Michigan,Republican Primary,EPIC-MRA,"July 21–22, 2018","1,045",± 3.1%,Sandy Pensler,R,38%,False
2018,Michigan,Republican Primary,Emerson College,"July 19–21, 2018",202,± 7.3%,Sandy Pensler,R,28%,False
2018,Michigan,Republican Primary,Marist College,"July 15–19, 2018",337,± 6.3%,Sandy Pensler,R,23%,False
2018,Michigan,Republican Primary,National Research Inc. (R-Outsider PAC),"July 11–14, 2018",600,± 4.0%,Sandy Pensler,R,28%,False
2018,Michigan,Republican Primary,Target-Insyght,"June 24–26, 2018",400,± 5.0%,Sandy Pensler,R,32%,False
2018,Michigan,Republican Primary,Strategic National (R),"June 16–21, 2018","1,000",± 3.1%,Sandy Pensler,R,33%,False
2018,Michigan,Republican Primary,Strategic National (R),"June 9–10, 2018",400,± 4.9%,Sandy Pensler,R,29%,False
2018,Michigan,Republican Primary,Marketing Resource Group (R-Pensler),"May 28–29, 2018",627,± 3.8%,Sandy Pensler,R,36%,False
2018,Michigan,Republican Primary,Strategic National (R),"April 21, 2018",350,± 5.2%,Sandy Pensler,R,26%,False
2018,Michigan,Republican Primary,Strategic National (R),"April 4–5, 2018",600,± 4.0%,Sandy Pensler,R,20%,False
2018,Michigan,Republican Primary,Denno Research,"April 2–3, 2018",500,± 4.0%,Sandy Pensler,R,16%,False
2018,Michigan,Republican Primary,Strategic National (R),"March 19–20, 2018",400,± 4.9%,Sandy Pensler,R,21%,False
2018,Minnesota (special),single_party,Change Research,"November 2–4, 2018",953,,Tina Smith (DFL),R,51%,False
2018,Minnesota (special),single_party,Research Co.,"November 1–3, 2018",450,± 4.6%,Tina Smith (DFL),R,49%,False
2018,Minnesota (special),single_party,SurveyUSA,"October 29–31, 2018",600,± 5.3%,Tina Smith (DFL),R,48%,False
2018,Minnesota (special),single_party,St. Cloud State University,"October 15–30, 2018",420,,Tina Smith (DFL),R,44%,False
2018,Minnesota (special),single_party,Mason-Dixon,"October 15–17, 2018",800,± 3.5%,Tina Smith (DFL),R,47%,False
2018,Minnesota (special),single_party,Change Research,"October 12–13, 2018","1,413",,Tina Smith (DFL),R,46%,False
2018,Minnesota (special),single_party,Marist College,"September 30 – October 4, 2018",637 LV,± 4.9%,Tina Smith (DFL),R,54%,False
2018,Minnesota (special),single_party,Mason-Dixon,"September 10–12, 2018",800,± 3.5%,Tina Smith (DFL),R,44%,False
2018,Minnesota (special),single_party,SurveyUSA,"September 6–8, 2018",574,± 4.9%,Tina Smith (DFL),R,48%,False
2018,Minnesota (special),single_party,Suffolk University,"August 17–20, 2018",500,± 4.4%,Tina Smith (DFL),R,44%,False
2018,Minnesota (special),single_party,Emerson College,"August 8–11, 2018",500,± 4.6%,Tina Smith (DFL),R,32%,False
2018,Minnesota (special),single_party,Marist College,"July 15–19, 2018",876,± 4.0%,Tina Smith (DFL),R,49%,False
2018,Minnesota (special),single_party,BK Strategies (R),"June 24–25, 2018","1,574",± 2.5%,Tina Smith (DFL),R,48%,False
2018,Minnesota (special),single_party,Change Research,"November 2–4, 2018",953,,Karin Housley,R,42%,False
2018,Minnesota (special),single_party,Research Co.,"November 1–3, 2018",450,± 4.6%,Karin Housley,R,39%,False
2018,Minnesota (special),single_party,SurveyUSA,"October 29–31, 2018",600,± 5.3%,Karin Housley,R,40%,False
2018,Minnesota (special),single_party,St. Cloud State University,"October 15–30, 2018",420,,Karin Housley,R,29%,False
2018,Minnesota (special),single_party,Mason-Dixon,"October 15–17, 2018",800,± 3.5%,Karin Housley,R,41%,False
2018,Minnesota (special),single_party,Change Research,"October 12–13, 2018","1,413",,Karin Housley,R,43%,False
2018,Minnesota (special),single_party,Marist College,"September 30 – October 4, 2018",637 LV,± 4.9%,Karin Housley,R,38%,False
2018,Minnesota (special),single_party,Mason-Dixon,"September 10–12, 2018",800,± 3.5%,Karin Housley,R,37%,False
2018,Minnesota (special),single_party,SurveyUSA,"September 6–8, 2018",574,± 4.9%,Karin Housley,R,39%,False
2018,Minnesota (special),single_party,Suffolk University,"August 17–20, 2018",500,± 4.4%,Karin Housley,R,37%,False
2018,Minnesota (special),single_party,Emerson College,"August 8–11, 2018",500,± 4.6%,Karin Housley,R,28%,False
2018,Minnesota (special),single_party,Marist College,"July 15–19, 2018",876,± 4.0%,Karin Housley,R,35%,False
2018,Minnesota (special),single_party,BK Strategies (R),"June 24–25, 2018","1,574",± 2.5%,Karin Housley,R,39%,False
2018,Minnesota (special),single_party,Change Research,"November 2–4, 2018",953,,Sarah,R,3%,False
2018,Minnesota (special),single_party,Mason-Dixon,"October 15–17, 2018",800,± 3.5%,Sarah,R,1%,False
2018,Minnesota (special),single_party,Change Research,"October 12–13, 2018","1,413",,Sarah,R,5%,False
2018,Minnesota (special),single_party,Mason-Dixon,"September 10–12, 2018",800,± 3.5%,Sarah,R,2%,False
2018,Minnesota (special),single_party,Suffolk University,"August 17–20, 2018",500,± 4.4%,Sarah,R,2%,False
2018,Mississippi,Democratic Primary,Triumph Campaigns,"April 10–11, 2018",446,7%,David Baria,D,4%,False
2018,Mississippi,Democratic Primary,Triumph Campaigns,"April 10–11, 2018",446,7%,Jensen Bohren,D,9%,False
2018,Mississippi,Democratic Primary,Triumph Campaigns,"April 10–11, 2018",446,7%,Omeria Scott,D,2%,False
2018,Mississippi,Democratic Primary,Triumph Campaigns,"April 10–11, 2018",446,7%,Howard Sherman,D,79%,False
2018,Missouri,Republican Primary,Emerson College,"April 26–29, 2018",283,± 6.0%,Josh Hawley,R,37%,False
2018,Missouri,Republican Primary,Emerson College,"April 26–29, 2018",283,± 6.0%,Austin Petersen,R,8%,False
2018,Missouri,Republican Primary,Emerson College,"April 26–29, 2018",283,± 6.0%,Courtland Sykes,R,6%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Club for Growth),"April 15–16, 2018",503,± 4.4%,Troy Downing,R,12%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Rosendale),"February 5–7, 2018",401,± 4.4%,Troy Downing,R,12%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Club for Growth),"April 15–16, 2018",503,± 4.4%,Russell Fagg,R,17%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Rosendale),"February 5–7, 2018",401,± 4.4%,Russell Fagg,R,11%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Club for Growth),"April 15–16, 2018",503,± 4.4%,Al Olszewski,R,8%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Rosendale),"February 5–7, 2018",401,± 4.4%,Al Olszewski,R,5%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Club for Growth),"April 15–16, 2018",503,± 4.4%,Matt Rosendale,R,40%,False
2018,Montana,Republican Primary,WPA Intelligence (R-Rosendale),"February 5–7, 2018",401,± 4.4%,Matt Rosendale,R,28%,False
2018,Nebraska,Democratic Primary,DFM Research,"October 23–27, 2018",683,± 3.8%,Deb Fischer,R,54%,True
2018,Nebraska,Democratic Primary,Grassroots Targeting (R),Late June 2018,"1,000",± 3.1%,Deb Fischer,R,63%,True
2018,Nebraska,Democratic Primary,Meeting Street Research (R-Fischer),"January 24–28, 2018",500,,Deb Fischer,R,51%,True
2018,Nebraska,Democratic Primary,Public Policy Polling (D-Raybould),"November 10–12, 2017","1,190",± 2.8%,Deb Fischer,R,42%,True
2018,Nebraska,Democratic Primary,DFM Research,"October 23–27, 2018",683,± 3.8%,Jane Raybould,D,39%,False
2018,Nebraska,Democratic Primary,Grassroots Targeting (R),Late June 2018,"1,000",± 3.1%,Jane Raybould,D,28%,False
2018,Nebraska,Democratic Primary,Meeting Street Research (R-Fischer),"January 24–28, 2018",500,,Jane Raybould,D,34%,False
2018,Nebraska,Democratic Primary,Public Policy Polling (D-Raybould),"November 10–12, 2017","1,190",± 2.8%,Jane Raybould,D,31%,False
2018,Nevada,Republican Primary,JMC Analytics,"October 24–26, 2017",500,± 4.4%,Dean Heller,R,38%,True
2018,Nevada,Republican Primary,JMC Analytics,"August 24–25, 2017",700,± 3.7%,Dean Heller,R,31%,True
2018,Nevada,Republican Primary,The Tarrance Group (R-Heller),"August 14–16, 2017",300,± 5.8%,Dean Heller,R,55%,True
2018,Nevada,Republican Primary,JMC Analytics,"October 24–26, 2017",500,± 4.4%,Danny Tarkanian,R,44%,False
2018,Nevada,Republican Primary,JMC Analytics,"August 24–25, 2017",700,± 3.7%,Danny Tarkanian,R,39%,False
2018,Nevada,Republican Primary,The Tarrance Group (R-Heller),"August 14–16, 2017",300,± 5.8%,Danny Tarkanian,R,33%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Rick Becker,R,3%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"May 30 – June 1, 2017",400,± 4.0%,Rick Becker,R,9%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Rick Berg,R,24%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"May 30 – June 1, 2017",400,± 4.0%,Rick Berg,R,39%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Tom Campbell,R,32%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"May 30 – June 1, 2017",400,± 4.0%,Tom Campbell,R,7%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Tammy Miller,R,1%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Kathy Neset,R,4%,False
2018,North Dakota,single_party,1892 Polling (R-Campbell),"October 11–12, 2017",400,± 4.0%,Kelly Schmidt,R,1%,False
2018,Ohio,Republican Primary,Baldwin Wallace University,"April 24 – May 2, 2018",323,,Melissa Ackison,R,4%,False
2018,Ohio,Republican Primary,Fallon Research,"April 4–7, 2018",502,± 4.4%,Melissa Ackison,R,3%,False
2018,Ohio,Republican Primary,OnMessage (R-Renacci),"March 20, 2018",–,,Melissa Ackison,R,3%,False
2018,Ohio,Republican Primary,SurveyUSA,"March 16–20, 2018",541,± 5.7%,Melissa Ackison,R,5%,False
2018,Ohio,Republican Primary,Baldwin Wallace University,"April 24 – May 2, 2018",323,,Don Eckhart,R,1%,False
2018,Ohio,Republican Primary,Fallon Research,"April 4–7, 2018",502,± 4.4%,Don Eckhart,R,2%,False
2018,Ohio,Republican Primary,OnMessage (R-Renacci),"March 20, 2018",–,,Don Eckhart,R,3%,False
2018,Ohio,Republican Primary,SurveyUSA,"March 16–20, 2018",541,± 5.7%,Don Eckhart,R,5%,False
2018,Ohio,Republican Primary,Baldwin Wallace University,"April 24 – May 2, 2018",323,,Mike Gibbons,R,11%,False
2018,Ohio,Republican Primary,Fallon Research,"April 4–7, 2018",502,± 4.4%,Mike Gibbons,R,7%,False
2018,Ohio,Republican Primary,OnMessage (R-Renacci),"March 20, 2018",–,,Mike Gibbons,R,8%,False
2018,Ohio,Republican Primary,SurveyUSA,"March 16–20, 2018",541,± 5.7%,Mike Gibbons,R,10%,False
