Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1914,New York,1914 Democratic Senate Primary,Primary,Candidate,False,Franklin Delano Roosevelt,Democratic Party (United States),"63,879",29.64%
1914,New York,1914 Democratic Senate Primary,Primary,Candidate,False,James S. McDonough,Democratic Party (United States),"17,862",8.29%
1914,New York,1914 Democratic Senate Primary,Primary,Total,False,,,"154,221",100.00%
1914,New York,1914 Progressive Senate Primary,Primary,Winning,False,Bainbridge Colby,Bull Moose Party,"27,517",100.00%
1914,New York,1914 Progressive Senate Primary,Primary,Total,False,,,"27,517",100.00%
1914,North Dakota,Democratic primary,Primary,Winning,False,William E. Purcell,Democratic Party (United States),"6,609",51.60%
1914,North Dakota,Democratic primary,Primary,Candidate,False,George P. Jones,Democratic Party (United States),"6,200",48.40%
1914,North Dakota,Democratic primary,Primary,Total,False,,,"12,809",100.00%
1914,North Dakota,Republican primary,Primary,Winning,False,Asle Gronna (inc.),Republican Party (United States),"27,740",47.60%
1914,North Dakota,Republican primary,Primary,Candidate,False,John W. Worst,Republican Party (United States),"14,639",25.12%
1914,North Dakota,Republican primary,Primary,Candidate,False,Andrew Miller,Republican Party (United States),"13,588",23.32%
1914,North Dakota,Republican primary,Primary,Candidate,False,Herman N. Midtbo,Republican Party (United States),"2,305",3.96%
1914,North Dakota,Republican primary,Primary,Total,False,,,"58,272",100.00%
1914,Oklahoma,Democratic primary,Primary,Winning,False,Thomas Gore (inc.),Democratic Party (United States),"86,957",75.06%
1914,Oklahoma,Democratic primary,Primary,Candidate,False,Samuel W. Hayes,Democratic Party (United States),"28,891",24.94%
1914,Oklahoma,Democratic primary,Primary,Total,False,,,"115,848",100.00%
1914,Oklahoma,Republican primary,Primary,Winning,False,John H. Burford,Republican Party (United States),"25,438",100.00%
1914,Oklahoma,Republican primary,Primary,Total,False,,,"25,438",100.00%
1914,Oklahoma,Socialist primary,Primary,Winning,False,Patrick S. Nagle,Socialist Party (United States),"15,272",100.00%
1914,Oklahoma,Socialist primary,Primary,Total,False,,,"15,272",100.00%
1914,Oklahoma,Progressive primary,Primary,Winning,False,William O. Cromwell,"Progressive Party (United States, 1912)","1,116",55.52%
1914,Oklahoma,Progressive primary,Primary,Candidate,False,Charles F. Dyer,"Progressive Party (United States, 1912)",894,44.48%
1914,Oklahoma,Progressive primary,Primary,Total,False,,,"2,010",100.00%
1914,South Carolina,"South Carolina U.S. Senate Primary Election, 1914",Primary,Winning,True,Ellison D. Smith,Democratic Party (United States),"72,256",54.66%
1914,South Carolina,"South Carolina U.S. Senate Primary Election, 1914",Primary,Candidate,False,Coleman Livingston Blease,Democratic Party (United States),"55,908",42.29%
1914,South Carolina,"South Carolina U.S. Senate Primary Election, 1914",Primary,Candidate,False,Lang D. Jennings,Democratic Party (United States),"2,400",1.82%
1914,South Carolina,"South Carolina U.S. Senate Primary Election, 1914",Primary,Candidate,False,William P. Pollock,Democratic Party (United States),"1,630",1.23%
1914,South Dakota,Democratic primary,Primary,Winning,False,Edward S. Johnson,Democratic Party (United States),"11,422",100.00%
1914,South Dakota,Democratic primary,Primary,Total,False,,,"11,422",100.00%
1914,South Dakota,Republican primary,Primary,Winning,False,Charles H. Burke,Republican Party (United States),"25,201",55.76%
1914,South Dakota,Republican primary,Primary,Candidate,False,Coe I. Crawford (inc.),Republican Party (United States),"19,992",44.24%
1914,South Dakota,Republican primary,Primary,Total,False,,,"45,193",100.00%
1914,South Dakota,Socialist primary,Primary,Winning,False,E. P. Johnson,Socialist Party (United States),757,100.00%
1914,South Dakota,Socialist primary,Primary,Total,False,,,757,100.00%
1914,South Dakota,Prohibition primary,Primary,Winning,False,O. W. Butterfield,Prohibition Party (United States),582,100.00%
1914,South Dakota,Prohibition primary,Primary,Total,False,,,582,100.00%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Winning,True,Wesley Livsey Jones,Republican Party (United States),"66,800",42.11%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Winning,False,Ole Hanson,"Progressive Party (United States, 1912)","15,552",9.80%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Winning,False,William Wilson Black,Democratic Party (United States),"12,550",7.91%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Winning,False,Adam H. Barth,Socialist Party (United States),"5,692",3.59%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,Jacob Falconer,"Progressive Party (United States, 1912)","13,956",8.80%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,George Turner,Democratic Party (United States),"12,535",7.90%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,George F. Cotterill,Democratic Party (United States),"10,093",6.36%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,Hugh C. Todd,Democratic Party (United States),"8,903",5.61%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,A.V. Fawcett,"Progressive Party (United States, 1912)","5,609",3.54%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,James H. Dege,Democratic Party (United States),"3,787",2.39%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Candidate,False,Lewis J. Kreger,"Progressive Party (United States, 1912)","3,170",2.00%
1914,Washington,1914 U.S. Senate blanket primary,Primary,Total,False,,,"158,647",100.00%
1914,Wisconsin,Republican primary results,Primary,Winning,False,Francis E. McGovern,Republican Party (United States),"37,125",32.23%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,Levi H. Bancroft,Republican Party (United States),"26,156",22.71%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,Thomas Morris,Republican Party (United States),"26,012",22.58%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,John Strange,Republican Party (United States),"11,983",10.40%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,Charles E. Estabrook,Republican Party (United States),"7,179",6.23%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,Timothy Burke,Republican Party (United States),"6,721",5.84%
1914,Wisconsin,Republican primary results,Primary,Candidate,False,Scattering,Republican Party (United States),2,0.00%
1914,Wisconsin,Republican primary results,Primary,Total,False,,,"115,178",100.00%
1914,Wisconsin,Democratic primary results,Primary,Winning,False,Paul O. Husting,Democratic Party (United States),"35,963",54.93%
1914,Wisconsin,Democratic primary results,Primary,Candidate,False,Thomas Kearney,Democratic Party (United States),"29,459",45.00%
1914,Wisconsin,Democratic primary results,Primary,Candidate,False,Scattering,Democratic Party (United States),47,0.07%
1914,Wisconsin,Democratic primary results,Primary,Total,False,,,"65,469",100.00%
1914,Wisconsin,Socialist primary results,Primary,Winning,False,Emil Seidel,Socialist Party of America,"12,417",100.00%
1914,Wisconsin,Socialist primary results,Primary,Total,False,,,"12,417",100.00%
1914,Wisconsin,Prohibition primary results,Primary,Winning,False,Charles L. Hill,Prohibition Party,"1,754",99.66%
1914,Wisconsin,Prohibition primary results,Primary,Candidate,False,Scattering,Prohibition Party,6,0.34%
1914,Wisconsin,Prohibition primary results,Primary,Total,False,,,1.760,100.00%
