Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1986,Alabama,Republican primary results,Primary,Winning,True,Jeremiah Denton,Republican Party (United States),"29,805",88.55%
1986,Alabama,Republican primary results,Primary,Candidate,False,Richard Vickers,Republican Party (United States),"3,854",11.45%
1986,Alabama,Republican primary results,Primary,Total,False,,,"33,659",100.00%
1986,Alabama,Democratic primary results,Primary,Winning,False,Richard Shelby,Democratic Party (United States),"420,155",51.33%
1986,Alabama,Democratic primary results,Primary,Candidate,False,"Jim Allen, Jr.",Democratic Party (United States),"284,206",34.72%
1986,Alabama,Democratic primary results,Primary,Candidate,False,Ted McLaughlin,Democratic Party (United States),"70,784",8.65%
1986,Alabama,Democratic primary results,Primary,Candidate,False,Margaret Stewart,Democratic Party (United States),"26,723",3.27%
1986,Alabama,Democratic primary results,Primary,Candidate,False,Steve Arnold,Democratic Party (United States),"16,722",2.04%
1986,Alabama,Democratic primary results,Primary,Total,False,,,"818,590",100.00%
1986,Alaska,Open primary results,Primary,Winning,False,Frank Murkowski (inc.),Republican Party (United States),"91,705",63.11%
1986,Alaska,Open primary results,Primary,Winning,False,Glenn Olds,Democratic Party (United States),"36,995",25.46%
1986,Alaska,Open primary results,Primary,Winning,False,Chuck House,Alaska Libertarian Party,"4,265",2.94%
1986,Alaska,Open primary results,Primary,Candidate,False,Bill Barnes,Democratic Party (United States),"4,871",3.35%
1986,Alaska,Open primary results,Primary,Candidate,False,Dave J. Carlson,Democratic Party (United States),"4,211",2.90%
1986,Alaska,Open primary results,Primary,Candidate,False,Michael J. Bruner,Democratic Party (United States),"1,809",1.24%
1986,Alaska,Open primary results,Primary,Candidate,False,Karl Francis,Democratic Party (United States),"1,454",1.00%
1986,Alaska,Open primary results,Primary,Total,False,,,"145,310",100.00%
1986,California,1986 Democratic Senate primary,Primary,Winning,True,Alan Cranston,Democratic Party (United States),"1,807,244",80.71%
1986,California,1986 Democratic Senate primary,Primary,Candidate,False,Charles Greene,Democratic Party (United States),"165,594",7.40%
1986,California,1986 Democratic Senate primary,Primary,Candidate,False,John Hancock Abbott,Democratic Party (United States),"124,218",5.55%
1986,California,1986 Democratic Senate primary,Primary,Candidate,False,Robert John Banuelos,Democratic Party (United States),"77,286",3.45%
1986,California,1986 Democratic Senate primary,Primary,Candidate,False,Brian Lantz,Democratic Party (United States),"64,907",2.90%
1986,California,1986 Democratic Senate primary,Primary,Total,False,,,"2,239,249",100.00%
1986,California,1986 Republican Senate primary,Primary,Winning,False,Ed Zschau,Republican Party (United States),"737,384",37.12%
