Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1956,Alabama,1956 United States Senate election,General,Winning,True,J. Lister Hill,Democratic Party (United States),"330,182",100.00%
1956,Alabama,1956 United States Senate election,General,Total,False,,,"330,191",100.00%
1956,Arizona,"United States Senate election in Arizona, 1956",General,Winning,True,Carl T. Hayden,Democratic Party (United States),"170,816",61.39%
1956,Arizona,"United States Senate election in Arizona, 1956",General,Candidate,False,Ross F. Jones,Republican Party (United States),"107,447",38.61%
1956,Arkansas,1956 U.S. Senate election in Arkansas,General,Winning,False,J. William Fulbright (inc.),Democratic Party (United States),"331,679",82.98%
1956,Arkansas,1956 U.S. Senate election in Arkansas,General,Candidate,False,Ben C. Henley,Republican Party (United States),"68,016",17.02%
1956,Arkansas,1956 U.S. Senate election in Arkansas,General,Total,False,,,"399,695",100.00%
1956,California,1956 United States Senate election in California,General,Winning,True,Thomas Kuchel,Republican Party (United States),"2,892,918",53.96%
1956,California,1956 United States Senate election in California,General,Candidate,False,Richard B. Richards,Democratic Party (United States),"2,445,816",45.62%
1956,California,1956 United States Senate election in California,General,Candidate,False,Ray Gourley,Prohibition Party (United States),"22,410",0.42%
1956,California,1956 United States Senate election in California,General,Total,False,,,"5,361,144",100.00%
1956,Colorado,1956 United States Senate election in Colorado,General,Winning,False,John A. Carroll,Democratic Party (United States),"319,872",50.22%
1956,Colorado,1956 United States Senate election in Colorado,General,Candidate,False,Dan Thornton,Republican Party (United States),"317,102",49.78%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Winning,True,Prescott Bush,Republican Party (US),"610,829",54.84%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Candidate,False,Thomas J. Dodd,Democratic Party (US),"479,460",43.05%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Candidate,False,Suzanne S. Stevenson,Independent Republican (US),"10,199",0.92%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Candidate,False,Jasper McLevy,Socialist Party (US),"7,079",0.64%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Candidate,False,Vivien Kellems (write-in),Independent politician,"6,219",0.56%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Write-in,False,,,33,0.00%
1956,Connecticut,1956 U.S. Senate election in Connecticut,General,Total,False,,,"1,113,819",100.00%
1956,Florida,"United States Senate election in Florida, 1956",General,Winning,True,George Smathers,Democratic Party (United States),"655,418",100.00%
1956,Florida,"United States Senate election in Florida, 1956",General,Total,False,,,"655,418",100.00%
1956,Georgia,1956 U.S. Senate election in Georgia,General,Winning,False,Herman Talmadge,Democratic Party (United States),"541,094",99.97%
1956,Georgia,1956 U.S. Senate election in Georgia,General,Write-in,False,,,173,0.03%
1956,Georgia,1956 U.S. Senate election in Georgia,General,Total,False,,,"541,267",100.00%
1956,Illinois,General election,General,Winning,True,Everett McKinley Dirksen,Republican Party (United States),"2,307,552",54.11
1956,Illinois,General election,General,Candidate,False,Richard Stengel,Democratic Party (United States),"1,949,883",45.72
1956,Illinois,General election,General,Candidate,False,Louis Fisher,Socialist Labor Party of America,"7,587",0.18
1956,Illinois,General election,General,Write-in,False,,,8,0.00
1956,Illinois,General election,General,Total,False,,,"4,264,830",100
1956,Indiana,1956 United States Senate election in Indiana,General,Winning,True,Homer Capehart,Republican Party (United States),"1,084,262",55.21%
1956,Indiana,1956 United States Senate election in Indiana,General,Candidate,False,Claude R. Wickard,Democratic Party (United States),"871,781",44.39%
1956,Indiana,1956 United States Senate election in Indiana,General,Candidate,False,Carl W. Thompson,Prohibition Party (United States),"6,685",0.34%
1956,Indiana,1956 United States Senate election in Indiana,General,Candidate,False,Gordon A. Long,Socialist Labor Party (United States),"1,258",0.06%
1956,Indiana,1956 United States Senate election in Indiana,General,Total,False,,,"1,963,986",100.00%
1956,Iowa,1956 U.S. Senate election in Iowa,General,Winning,True,Bourke B. Hickenlooper,Republican Party (United States),"635,499",53.92%
1956,Iowa,1956 U.S. Senate election in Iowa,General,Candidate,False,Rudolph M. Evans,Democratic Party (United States),"543,156",46.08%
1956,Iowa,1956 U.S. Senate election in Iowa,General,Total,False,,,"1,178,655",100.00%
1956,Kansas,1956 United States Senate election in Kansas,General,Winning,False,Frank Carlson (inc.),Republican Party (United States),"477,822",57.90%
1956,Kansas,1956 United States Senate election in Kansas,General,Candidate,False,George Hart,Democratic Party (United States),"333,939",40.46%
