Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1990,Alabama,General election results,General,Winning,True,Democratic Party (United States),Howell Heflin,"717,814",60.57%
1990,Alabama,General election results,General,Candidate,False,Republican Party (United States),[[William J. Cabaniss,"467,190",39.43%
1990,Alabama,General election results,General,Total,False,,,"1,184,954",100.00%
1990,Alaska,1990 United States Senate election in Alaska,General,Winning,True,Republican Party (United States),Ted Stevens,"125,806",66.23%
1990,Alaska,1990 United States Senate election in Alaska,General,Candidate,False,Democratic Party (United States),Michael Beasley,"61,152",32.19%
1990,Arkansas,1990 United States Senate election in Arkansas,General,Winning,True,Democratic Party (United States),David Pryor,"493,910",99.83%
1990,Arkansas,1990 United States Senate election in Arkansas,General,Candidate,False,Independent,Betty White (write-in),825,0.17%
1990,Colorado,General election results,General,Winning,False,Republican Party (United States),Hank Brown,"569,048",55.68%
1990,Colorado,General election results,General,Candidate,False,Democratic Party (United States),Josie Heath,"425,746",41.66%
1990,Colorado,General election results,General,Candidate,False,Write-in candidate,Others,32,0.00%
1990,Delaware,General election results{{Sfn|Dennis|1985|p=2,General,Winning,True,Democratic Party (United States),Joe Biden,"112,918",62.68%
1990,Delaware,General election results{{Sfn|Dennis|1985|p=2,General,Candidate,False,Republican Party (United States),M. Jane Brady,"64,554",35.83%
1990,Delaware,General election results{{Sfn|Dennis|1985|p=2,General,Candidate,False,Libertarian Party (United States),Lee Rosenbaum,"2,680",1.49%
1990,Georgia,"General election results, 1990",General,Winning,True,Democratic Party (United States),Sam Nunn,"1,033,439",100.00%
1990,Hawaii (special),General election results,General,Winning,True,Democratic Party (United States),Daniel Akaka,"188,901",54.02%
1990,Hawaii (special),General election results,General,Candidate,False,Republican Party (United States),Pat Saiki,"155,978",44.61%
1990,Hawaii (special),General election results,General,Candidate,False,Libertarian Party (United States),Ken Schoolland,"4,787",1.37%
1990,Idaho,General election results,General,Winning,False,Republican Party (US),Larry Craig,"193,641",61.29%
1990,Idaho,General election results,General,Candidate,False,Democratic Party (US),Ron Twilegar,"122,295",38.71%
1990,Illinois,"United States Senate election in Illinois, 1990",General,Winning,False,Democratic Party (United States),[[Paul Simon (politician),"2,115,377",65.07%
1990,Illinois,"United States Senate election in Illinois, 1990",General,Candidate,False,Republican Party (United States),[[Lynn Morley Martin,"1,135,628",34.93%
1990,Illinois,"United States Senate election in Illinois, 1990",General,Total,False,,,"3,251,005",100.00%
1990,Indiana (special),1990 United States Senate special election in Indiana,General,Winning,True,Republican Party (United States),Dan Coats,"806,048",53.64%
1990,Indiana (special),1990 United States Senate special election in Indiana,General,Candidate,False,Democratic Party (United States),[[Baron Hill (politician),"696,639",46.36%
1990,Indiana (special),1990 United States Senate special election in Indiana,General,Total,False,,,"1,502,687",100.0%
1990,Iowa,"United States Senate election in Iowa, 1990",General,Winning,True,Democratic Party (United States),Tom Harkin,"535,975",54.47%
1990,Iowa,"United States Senate election in Iowa, 1990",General,Candidate,False,Republican Party (United States),Tom Tauke,"446,869",45.42%
1990,Iowa,"United States Senate election in Iowa, 1990",General,Write-in,False,,,"1,089",0.11%
1990,Kansas,General election results,General,Winning,True,Republican Party (United States),Nancy Kassebaum,"578,605",73.60%
1990,Kansas,General election results,General,Candidate,False,Democratic Party (United States),Dick Williams,"207,491",26.40%
1990,Kentucky,General election results,General,Winning,True,Republican Party (United States),Mitch McConnell,"478,034",52.19%
1990,Kentucky,General election results,General,Candidate,False,Democratic Party (United States),Harvey I. Sloane,"437,976",47.81%
1990,Kentucky,General election results,General,Total,False,,,"916,010",100.0%
1990,Louisiana,"United States Senate election, 1990",General,Winning,True,Democratic Party (United States),J. Bennett Johnston,"753,198",53.95%
1990,Louisiana,"United States Senate election, 1990",General,Candidate,False,Republican Party (United States),David Duke,"607,091",43.48%
1990,Louisiana,"United States Senate election, 1990",General,Candidate,False,Democratic Party (United States),Nick Joseph Accardo,"21,578",1.55%
1990,Louisiana,"United States Senate election, 1990",General,Candidate,False,Democratic Party (United States),Larry Crowe,"14,345",1.03%
1990,Louisiana,"United States Senate election, 1990",General,Total,False,,,"1,396,212",100%
1990,Maine,General election results,General,Winning,True,Republican Party (United States),William Cohen,"319,167",61.35%
1990,Maine,General election results,General,Candidate,False,Democratic Party (United States),Neil Rolde,"201,053",38.65%
1990,Maine,General election results,General,Total,False,,,"520,220",100.00%
1990,Massachusetts,1990 U.S. Senate election in Massachusetts,General,Total,False,,,"2,316,212",100.00%
1990,Michigan,General election results,General,Winning,True,Democratic Party (United States),Carl Levin,"1,471,753",57.48%
1990,Michigan,General election results,General,Candidate,False,Republican Party (United States),Bill Schuette,"1,055,695",41.23%
1990,Michigan,General election results,General,Candidate,False,Workers World Party,Susan Farquhar,"32,796",1.28%
1990,Michigan,General election results,General,Total,False,,,"2,560,244",100.0%
1990,Minnesota,General election results,General,Winning,False,Minnesota Democratic–Farmer–Labor Party,Paul Wellstone,"911,999",50.49%
1990,Minnesota,General election results,General,Candidate,True,Independent-Republicans of Minnesota,Rudy Boschwitz,"864,375",47.86%
1990,Minnesota,General election results,General,Total,False,,,"1,806,194",100.00%
1990,Mississippi,"Mississippi United States Senate election, 1990",General,Winning,True,Republican Party (United States),Thad Cochran,"274,244",100.00%
1990,Montana,"United States Senate election in Montana, 1990",General,Winning,True,Democratic Party (United States),Max Baucus,"217,563",68.13%
1990,Montana,"United States Senate election in Montana, 1990",General,Candidate,False,Republican Party (United States),Allen Kolstad,"93,836",29.38%
1990,Montana,"United States Senate election in Montana, 1990",General,Candidate,False,Libertarian Party (United States),Westley F. Deitchler,"7,937",2.49%
1990,Nebraska,1990 United States Senate election in Nebraska,General,Winning,False,Democratic Party (United States),J. James Exon ([[incumbent,"349,779",58.90%
1990,Nebraska,1990 United States Senate election in Nebraska,General,Candidate,False,Republican Party (United States),Hal Daub,"243,013",40.92%
1990,Nebraska,1990 United States Senate election in Nebraska,General,Write-in,False,,,"1,036",0.17%
1990,Nebraska,1990 United States Senate election in Nebraska,General,Total,False,,,"593,828",100.00%
1990,New Hampshire,1990 U.S. Senate election in New Hampshire,General,Winning,False,Republican Party (United States),Bob Smith,"189,792",65.13%
1990,New Hampshire,1990 U.S. Senate election in New Hampshire,General,Candidate,False,Democratic Party (United States),John A. Durkin,"91,299",31.33%
1990,New Hampshire,1990 U.S. Senate election in New Hampshire,General,Candidate,False,Libertarian Party (United States),John G. Elsnau,"9,102",3.34%
1990,New Hampshire,1990 U.S. Senate election in New Hampshire,General,Write-in,False,,,585,0.20%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Winning,True,Democratic Party (United States),Bill Bradley,"977,810",50.44%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Candidate,False,Republican Party (United States),Christine Todd Whitman,"918,874",47.40%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Candidate,False,Populist Party (United States),John Kucek,"19,978",1.0%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Candidate,False,Libertarian Party (United States),Louis Stefanelli,"13,988",0.7%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Candidate,False,Socialist Workers Party (United States),Don Mackle,"7,804",0.4%
1990,New Jersey,1990 United States Senate election in New Jersey,General,Total,False,,,"1,938,454",100.0%
1990,New Mexico,General election results,General,Winning,True,Republican Party (United States),Pete Domenici,"296,712",72.95%
1990,New Mexico,General election results,General,Candidate,False,Democratic Party (United States),Tom Benavidez,"110,033",27.05%
1990,North Carolina,1990 North Carolina U.S. Senate election,General,Winning,True,Republican Party (United States),Jesse Helms,"1,089,012",52.58%
1990,North Carolina,1990 North Carolina U.S. Senate election,General,Candidate,False,Democratic Party (United States),Harvey Gantt,"981,573",47.39%
1990,North Carolina,1990 North Carolina U.S. Senate election,General,Candidate,False,Socialist Workers Party (United States),Rich Stuart,681,0.03%
1990,Oklahoma,1990 United States Senate election in Oklahoma,General,Winning,True,Democratic Party (United States),David Boren,"735,684",83.18%
1990,Oklahoma,1990 United States Senate election in Oklahoma,General,Candidate,False,Republican Party (United States),[[Stephen Jones (attorney),"148,814",16.82%
1990,Oklahoma,1990 United States Senate election in Oklahoma,General,Total,False,,,"884,498",100.00%
1990,Oregon,1990 United States Senate election in Oregon,General,Winning,True,Republican Party (United States),Mark Hatfield,"590,095",53.68%
1990,Oregon,1990 United States Senate election in Oregon,General,Candidate,False,Democratic Party (United States),Harry Lonsdale,"507,743",46.19%
1990,Oregon,1990 United States Senate election in Oregon,General,Total,False,,,"1,099,255",100.00%
1990,Rhode Island,1990 United States Senate election in Rhode Island,General,Winning,True,Democratic Party (United States),Claiborne Pell,"225,105",61.83%
1990,Rhode Island,1990 United States Senate election in Rhode Island,General,Candidate,False,Republican Party (United States),Claudine Schneider,"138,947",38.17%
1990,Rhode Island,1990 United States Senate election in Rhode Island,General,Write-in,False,,,10,0.01%
1990,Rhode Island,1990 United States Senate election in Rhode Island,General,Total,False,,,"364,062",100.00%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Winning,True,Republican Party (United States),Strom Thurmond,"482,032",64.21%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Candidate,False,Democratic Party (United States),Bob Cunningham,"244,112",32.52%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Candidate,False,Libertarian Party (United States),William H. Griffin,"13,804",1.84%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Candidate,False,American Party (1969),Marion C. Metts,"10,317",1.37%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Write-in,False,,,464,0.06%
1990,South Carolina,1990 United States Senate election in South Carolina,General,Total,False,,,"750,729",100.00%
1990,South Dakota,"South Dakota U.S. Senate Election, 1990",General,Winning,True,Republican Party (United States),Larry Pressler,"135,682",52.39%
1990,South Dakota,"South Dakota U.S. Senate Election, 1990",General,Candidate,False,Democratic Party (United States),[[Ted Muenster,"116,727",45.07%
1990,South Dakota,"South Dakota U.S. Senate Election, 1990",General,Candidate,False,Independent (United States),Dean L. Sinclair,"6,567",2.54%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Winning,True,Democratic Party (United States),Al Gore,"530,898",67.73%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Candidate,False,Republican Party (United States),William R. Hawkins,"233,703",29.81%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Candidate,False,Independent (United States),Bill Jacox,"11,172",1.43%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Candidate,False,Independent (United States),Charles Gordon Vick,"7,995",1.02%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Write-in,False,,,109,0.01%
1990,Tennessee,1990 United States Senate election in Tennessee,General,Total,False,,,"783,877",100.00%
1990,Texas,General election results,General,Winning,True,Republican Party (United States),Phil Gramm,"2,302,357",60.24%
1990,Texas,General election results,General,Candidate,False,Democratic Party (United States),Hugh Parmer,"1,429,986",37.41%
1990,Texas,General election results,General,Candidate,False,Libertarian Party (United States),Gary Johnson,"89,089",2.33%
1990,Texas,General election results,General,Total,False,,,"3,822,157",100.0%
