Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1982,Arizona,Democratic primary results,Primary,Winning,True,Dennis DeConcini,Democratic Party (United States),"140,328",84.4
1982,Arizona,Democratic primary results,Primary,Candidate,False,Caroline P. Killeen,Democratic Party (United States),"25,909",15.6
1982,Arizona,Democratic primary results,Primary,Total,False,,,"166,237",100.0
1982,Arizona,Republican Primary results,Primary,Winning,False,Pete Dunn,Republican Party (United States),"97,391",55.1
1982,Arizona,Republican Primary results,Primary,Candidate,False,Dean Sellers,Republican Party (United States),"79,375",44.9
1982,Arizona,Republican Primary results,Primary,Total,False,,,"176,766",100.0
1982,California,1982 Republican U.S. Senate primary,Primary,Winning,False,Pete Wilson,Republican Party (United States),"851,292",37.54%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Pete McCloskey,Republican Party (United States),"577,267",25.46%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Barry Goldwater Jr.,Republican Party (United States),"408,308",18.01%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Bob Dornan,Republican Party (United States),"181,970",8.03%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Maureen Reagan,Republican Party (United States),"118,326",5.22%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,John G. Schmitz,Republican Party (United States),"48,267",2.13%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Ted Bruinsma,Republican Party (United States),"37,762",1.67%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,William Shockley,Republican Party (United States),"8,308",0.37%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Rafael D. Cortes,Republican Party (United States),"8,064",0.36%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,John Hickey,Republican Party (United States),"7,737",0.34%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Robert K. Booher,Republican Party (United States),"7,546",0.33%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,Edison McDaniels,Republican Party (United States),"6,945",0.31%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,William H. Pemberton,Republican Party (United States),"5,760",0.25%
1982,California,1982 Republican U.S. Senate primary,Primary,Candidate,False,May Chote (write-in),Democratic Party (United States),15,0.00%
1982,California,1982 Republican U.S. Senate primary,Primary,Total,False,,,"2,267,577",100.00%
1982,California,1982 Democratic U.S. Senate primary,Primary,Winning,False,Jerry Brown,Democratic Party (United States),"1,392,660",50.67%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Gore Vidal,Democratic Party (United States),"415,366",15.11%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Paul B. Carpenter,Democratic Party (United States),"415,198",15.11%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Daniel K. Whitehurst,Democratic Party (United States),"167,574",6.10%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Richard Morgan,Democratic Party (United States),"94,908",3.45%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Tom Metzger,Democratic Party (United States),"76,502",2.78%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Walter R. Buchanan,Democratic Party (United States),"55,727",2.03%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Bob Hampton,Democratic Party (United States),"37,427",1.36%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,"Raymond ""RayJ"" Caplette",Democratic Party (United States),"31,865",1.16%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,William F. Wertz,Democratic Party (United States),"30,795",1.12%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,May Chote,Democratic Party (United States),"30,743",1.12%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Daniel Fallon (write-in),Democratic Party (United States),6,0.00%
1982,California,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Aristotle Scoledes (write-in),Democratic Party (United States),4,0.00%
1982,California,1982 Democratic U.S. Senate primary,Primary,Total,False,,,"2,748,775",100.0
1982,Florida,Democratic primary results,Primary,Winning,True,Lawton Chiles,Democratic Party (United States),"1,044,246",100.00%
1982,Florida,Republican primary results,Primary,Winning,False,Van Poole,Republican Party (United States),"154,163",41.57%
1982,Florida,Republican primary results,Primary,Winning,False,David H. Bludworth,Republican Party (United States),"116,040",31.29%
1982,Florida,Republican primary results,Primary,Candidate,False,George Snyder,Republican Party (United States),"100,609",27.13%
1982,Florida,Republican primary results,Primary,Total,False,,,"370,812",100.00%
1982,Florida,Republican primary runoff results,Primary,Winning,False,Van Poole,Republican Party (United States),"131,655",58.08%
1982,Florida,Republican primary runoff results,Primary,Candidate,False,David H. Bludworth,Republican Party (United States),"95,035",41.92%
1982,Florida,Republican primary runoff results,Primary,Total,False,,,"226,690",100.00%
1982,Indiana,Republican primary results,Primary,Winning,True,Richard Lugar,Republican Party (United States),"498,248",100
1982,Indiana,Republican primary results,Primary,Total,False,,,"498,248",
1982,Indiana,Democratic primary results,Primary,Winning,False,Floyd Fithian,Democratic Party (United States),"262,644",59.5
1982,Indiana,Democratic primary results,Primary,Candidate,False,Michael Kendall,Democratic Party (United States),"178,702",40.5
1982,Indiana,Democratic primary results,Primary,Total,False,,,"441,346",100
1982,Maine,Democratic primary results,Primary,Winning,True,George J. Mitchell,Democratic Party (United States),"68,169",100.00%
1982,Maine,Democratic primary results,Primary,Total,False,,,"68,169",100.00%
1982,Maine,Republican primary results,Primary,Winning,False,David F. Emery,Republican Party (United States),"75,167",100.00%
1982,Maine,Republican primary results,Primary,Total,False,,,"75,167",100.00%
1982,Michigan,Republican primary results,Primary,Winning,False,Philip Ruppe,Republican Party (United States),"253,082",45.99%
1982,Michigan,Republican primary results,Primary,Candidate,False,William S. Ballenger Jr.,Republican Party (United States),"122,523",22.27%
1982,Michigan,Republican primary results,Primary,Candidate,False,Robert J. Huber,Republican Party (United States),"102,693",18.67%
1982,Michigan,Republican primary results,Primary,Candidate,False,Deane Baker,Republican Party (United States),"71,902",13.07%
1982,Michigan,Republican primary results,Primary,Total,False,,,"550,200",100.00%
1982,Minnesota,Democratic primary election results,Primary,Winning,False,Mark Dayton,Minnesota Democratic–Farmer–Labor Party,"359,014",69.06%
1982,Minnesota,Democratic primary election results,Primary,Candidate,False,Eugene McCarthy,Minnesota Democratic–Farmer–Labor Party,"125,229",24.09%
1982,Minnesota,Democratic primary election results,Primary,Candidate,False,Charles E. Pearson,Minnesota Democratic–Farmer–Labor Party,"19,855",3.82%
1982,Minnesota,Democratic primary election results,Primary,Candidate,False,William A. Branstner,Minnesota Democratic–Farmer–Labor Party,"15,754",3.03%
1982,Minnesota,Democratic primary election results,Primary,Total,False,,,"519,852",100.00%
1982,Minnesota,Republican primary election results,Primary,Winning,True,David Durenberger,Independent-Republicans of Minnesota,"287,651",94.38%
1982,Minnesota,Republican primary election results,Primary,Candidate,False,Mary Jane Rachner,Independent-Republicans of Minnesota,"20,401",6.62%
1982,Minnesota,Republican primary election results,Primary,Total,False,,,"308,052",100.00%
1982,Mississippi,Democratic primary results,Primary,Winning,True,John C. Stennis,Democratic Party (United States),"145,817",75.1%
1982,Mississippi,Democratic primary results,Primary,Candidate,False,Charles Pittman,Democratic Party (United States),"33,651",17.3%
1982,Mississippi,Democratic primary results,Primary,Candidate,False,Colon Johnson,Democratic Party (United States),"14,696",7.6%
1982,Mississippi,Democratic primary results,Primary,Total,False,,,"194,164",
1982,Missouri,1982 Republican U.S. Senate primary,Primary,Winning,True,John Danforth,Republican Party (United States),"217,162",73.91%
1982,Missouri,1982 Republican U.S. Senate primary,Primary,Candidate,False,Mel Hancock,Republican Party (United States),"61,378",20.89%
1982,Missouri,1982 Republican U.S. Senate primary,Primary,Candidate,False,Gregory Hansman,Republican Party (United States),"7,846",2.67%
1982,Missouri,1982 Republican U.S. Senate primary,Primary,Candidate,False,Vernon Riehl,Republican Party (United States),"7,443",2.53%
1982,Missouri,1982 Republican U.S. Senate primary,Primary,Total,False,,,"293,829",100.00%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Winning,False,Harriett Woods,Democratic Party (United States),"263,259",44.80%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Burleigh Arnold,Democratic Party (United States),"140,446",23.90%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Tom Ryan,Democratic Party (United States),"75,599",12.86%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Tom Zych,Democratic Party (United States),"35,876",6.10%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Betty Jane Jackson,Democratic Party (United States),"21,002",3.57%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Lee C. Sutton,Democratic Party (United States),"12,363",2.10%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Herb Fillmore,Democratic Party (United States),"10,951",1.86%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Larry D. Hurt,Democratic Party (United States),"10,232",1.74%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Sidney Phillips,Democratic Party (United States),"8,527",1.45%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,"Theodis Brown, Sr.",Democratic Party (United States),"5,322",0.91%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Candidate,False,Judith Soignet,Democratic Party (United States),"4,114",0.70%
1982,Missouri,1982 Democratic U.S. Senate primary,Primary,Total,False,,,"587,701",100.00%
1982,Montana,Democratic Party primary results,Primary,Winning,True,Jack Melcher,Democratic Party (United States),"83,539",68.27
1982,Montana,Democratic Party primary results,Primary,Candidate,False,Mike Bond,Democratic Party (United States),"33,565",27.43
1982,Montana,Democratic Party primary results,Primary,Total,False,,,"122,369",100.00
1982,Montana,Republican Primary results,Primary,Winning,False,Larry Williams,Republican Party (United States),"49,615",88.11
1982,Montana,Republican Primary results,Primary,Candidate,False,Willie Dee Morris,Republican Party (United States),"6,696",11.89
1982,Montana,Republican Primary results,Primary,Total,False,,,"56,311",100.00
1982,Nebraska,Democratic primary results,Primary,Winning,False,Edward Zorinsky (inc.),Democratic Party (United States),"124,288",99.42%
1982,Nebraska,Democratic primary results,Primary,Candidate,False,Write-ins,Democratic Party (United States),731,0.58%
1982,Nebraska,Democratic primary results,Primary,Total,False,,,"125,019",100.00%
1982,Nebraska,Republican primary results,Primary,Winning,False,Jim Keck,Republican Party (United States),"104,550",66.02%
1982,Nebraska,Republican primary results,Primary,Candidate,False,Ken Cameron,Republican Party (United States),"53,453",33.76%
1982,Nebraska,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),347,0.22%
1982,Nebraska,Republican primary results,Primary,Total,False,,,"158,350",100.00%
1982,New Jersey,Republican Party primary results,Primary,Winning,False,Millicent Fenwick,Republican Party (United States),"193,683",54.28%
1982,New Jersey,Republican Party primary results,Primary,Candidate,False,Jeff Bell,Republican Party (United States),"163,145",45.72%
