Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2004,Florida,Republican Primary results,Primary,Candidate,False,Sonya March,Republican Party (United States),"17,804",1.5%
2004,Florida,Republican Primary results,Primary,Candidate,False,Larry Klayman,Republican Party (United States),"13,257",1.1%
2004,Florida,Republican Primary results,Primary,Candidate,False,William Billy Kogut,Republican Party (United States),"3,695",0.3%
2004,Florida,Republican Primary results,Primary,Total,False,,,"1,165,931",100.0%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Winning,False,Denise Majette,Democratic Party (United States),"258,480",41.3%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Winning,False,Cliff Oxford,Democratic Party (United States),"128,540",20.6%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Candidate,False,Jim Boyd,Democratic Party (United States),"87,702",14.3%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Candidate,False,Mary Squires,Democratic Party (United States),"55,046",8.1%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Candidate,False,Leigh Baier,Democratic Party (United States),"47,487",7.6%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Candidate,False,Sid Cottingham,Democratic Party (United States),"16,200",2.9%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Candidate,False,Govind N. Patel,Democratic Party (United States),"9,166",1.4%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election,Primary,Total,False,,,"625,154",100.0%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election -runoff,Primary,Winning,False,Denise Majette,Democratic Party (United States),"161,733",59.4%
2004,Georgia,2004 Georgia U.S. Senate Democratic primary election -runoff,Primary,Candidate,False,Cliff Oxford,Democratic Party (United States),"110,526",40.6%
2004,Georgia,Republican Primary Election,Primary,Winning,False,Johnny Isakson,Republican Party (United States),"346,765",53.2%
2004,Georgia,Republican Primary Election,Primary,Candidate,False,Herman Cain,Republican Party (United States),"170,464",26.2%
2004,Georgia,Republican Primary Election,Primary,Candidate,False,Mac Collins,Republican Party (United States),"134,053",20.6%
2004,Idaho,Republican Party primary results,Primary,Winning,True,Mike Crapo,Republican Party (United States),"118,286",100.00%
2004,Idaho,Republican Party primary results,Primary,Total,False,,,"118,286",100.00%
2004,Illinois,Republican primary results,Primary,Winning,False,[[Jack Ryan (politician),Republican Party (United States),"234,791",35.5%
2004,Illinois,Republican primary results,Primary,Candidate,False,Jim Oberweis,Republican Party (United States),"155,794",23.5%
2004,Illinois,Republican primary results,Primary,Candidate,False,Steve Rauschenberger,Republican Party (United States),"132,655",20.0%
2004,Illinois,Republican primary results,Primary,Candidate,False,Andrew McKenna,Republican Party (United States),"97,238",14.7%
2004,Illinois,Republican primary results,Primary,Candidate,False,Jonathan C. Wright,Republican Party (United States),"17,189",2.6%
2004,Illinois,Republican primary results,Primary,Candidate,False,John L. Borling,Republican Party (United States),"13,390",2.0%
2004,Illinois,Republican primary results,Primary,Candidate,False,Norm Hill,Republican Party (United States),"5,637",0.9%
2004,Illinois,Republican primary results,Primary,Candidate,False,Chirinjeev Kathuria,Republican Party (United States),"5,110",0.8%
2004,Illinois,Republican primary results,Primary,Total,False,,,"661,804",100.0%
2004,Illinois,Democratic primary results,Primary,Winning,False,Barack Obama,Democratic Party (United States),"655,923",52.8%
2004,Illinois,Democratic primary results,Primary,Candidate,False,[[Daniel Hynes,Democratic Party (United States),"294,717",23.7%
2004,Illinois,Democratic primary results,Primary,Candidate,False,[[Blair Hull,Democratic Party (United States),"134,453",10.8%
2004,Illinois,Democratic primary results,Primary,Candidate,False,Maria Pappas,Democratic Party (United States),"74,987",6.0%
2004,Illinois,Democratic primary results,Primary,Candidate,False,Gery Chico,Democratic Party (United States),"53,433",4.3%
2004,Illinois,Democratic primary results,Primary,Candidate,False,[[Nancy Skinner (commentator),Democratic Party (United States),"16,098",1.3%
2004,Illinois,Democratic primary results,Primary,Candidate,False,Joyce Washington,Democratic Party (United States),"13,375",1.1%
2004,Illinois,Democratic primary results,Primary,Candidate,False,Estella Johnson-Hunt ([[write-in candidate,Democratic Party (United States),10,0.0%
2004,Illinois,Democratic primary results,Primary,Total,False,,,"1,242,996",100.0%
2004,Iowa,Democratic primary results,Primary,Winning,False,Arthur A. Small,Democratic Party (United States),"52,318",99.25%
2004,Iowa,Democratic primary results,Primary,Candidate,False,Write-ins,Democratic Party (United States),398,0.75%
2004,Iowa,Democratic primary results,Primary,Total,False,,,"52,716",100.00%
2004,Iowa,Republican primary results,Primary,Winning,True,Chuck Grassley,Republican Party (United States),"78,819",99.72%
2004,Iowa,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),218,0.28%
2004,Iowa,Republican primary results,Primary,Total,False,,,"79,037",100.00%
2004,Kansas,Democratic primary results,Primary,Winning,False,Robert A. Conroy,Democratic Party (United States),"61,052",55.92%
2004,Kansas,Democratic primary results,Primary,Candidate,False,Lee Jones,Democratic Party (United States),"48,133",44.08%
2004,Kansas,Democratic primary results,Primary,Total,False,,,"109,185",100.00%
2004,Kansas,Republican primary results,Primary,Winning,True,Sam Brownback,Republican Party (United States),"286,839",86.99%
2004,Kansas,Republican primary results,Primary,Candidate,False,Arch Naramore,Republican Party (United States),"42,880",13.01%
2004,Kansas,Republican primary results,Primary,Total,False,,,"329,719",100.00%
2004,Kentucky,Republican primary results,Primary,Winning,True,Jim Bunning,Republican Party (United States),"96,545",84.00%
2004,Kentucky,Republican primary results,Primary,Candidate,False,Barry Metcalf,Republican Party (United States),"18,395",16.00%
2004,Kentucky,Republican primary results,Primary,Total,False,,,"114,940",100.00%
2004,Kentucky,Democratic primary results,Primary,Winning,False,Daniel Mongiardo,Democratic Party (United States),"142,162",64.92
2004,Kentucky,Democratic primary results,Primary,Candidate,False,David L. Williams,Democratic Party (United States),"76,807",35.08
2004,Kentucky,Democratic primary results,Primary,Total,False,,,"218,969",100.0
2004,Maryland,Democratic Primary results,Primary,Winning,True,Barbara A. Mikulski,Democratic Party (United States),"408,848",89.88%
2004,Maryland,Democratic Primary results,Primary,Candidate,False,A. Robert Kaufman,Democratic Party (United States),"32,127",7.06%
2004,Maryland,Democratic Primary results,Primary,Candidate,False,Sid Altman,Democratic Party (United States),"13,901",3.06%
2004,Maryland,Democratic Primary results,Primary,Total,False,,,"454,876",100.00%
2004,Maryland,Republican Primary results,Primary,Winning,False,E. J. Pipkin,Republican Party (United States),"70,229",50.58%
2004,Maryland,Republican Primary results,Primary,Candidate,False,John Stafford,Republican Party (United States),"14,661",10.56%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Eileen Martin,Republican Party (United States),"11,748",8.46%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Dorothy Curry Jennings,Republican Party (United States),"10,401",7.49%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Earl S. Gordon,Republican Party (United States),"8,233",5.93%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Gene Zarwell,Republican Party (United States),"6,865",4.94%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Ray Bly,Republican Party (United States),"6,244",4.50%
2004,Maryland,Republican Primary results,Primary,Candidate,False,James A. Kodak,Republican Party (United States),"5,328",3.84%
2004,Maryland,Republican Primary results,Primary,Candidate,False,Corrogan R. Vaughn,Republican Party (United States),"5,146",3.71%
2004,Maryland,Republican Primary results,Primary,Total,False,,,"138,855",100.00%
2004,Missouri,Democratic primary results,Primary,Winning,False,Nancy Farmer,Democratic Party (United States),"544,830",73.68%
2004,Missouri,Democratic primary results,Primary,Candidate,False,Charles Berry,Democratic Party (United States),"143,229",19.37%
2004,Missouri,Democratic primary results,Primary,Candidate,False,Ronald Bonar,Democratic Party (United States),"51,375",6.95%
2004,Missouri,Democratic primary results,Primary,Total,False,,,"739,434",100.00%
2004,Missouri,Libertarian primary results,Primary,Winning,False,Kevin Tull,Libertarian Party (United States),"3,916",100.00%
2004,Missouri,Libertarian primary results,Primary,Total,False,,,"3,916",100.00%
2004,Missouri,Republican primary results,Primary,Winning,True,Kit Bond,Republican Party (United States),"541,998",88.08%
2004,Missouri,Republican primary results,Primary,Candidate,False,Mike Steger,Republican Party (United States),"73,354",11.92%
2004,Missouri,Republican primary results,Primary,Total,False,,,"615,352",100.00%
2004,Nevada,Republican primary results,Primary,Winning,False,Richard Ziser,Republican Party (United States),"40,533",33.50
2004,Nevada,Republican primary results,Primary,Candidate,False,Kenneth A. Wegner,Republican Party (United States),"21,406",17.69
2004,Nevada,Republican primary results,Primary,Candidate,False,Robert Brown,Republican Party (United States),"19,553",16.16
2004,Nevada,Republican primary results,Primary,Candidate,False,None of these candidates,Republican Party (United States),"16,827",13.91
2004,Nevada,Republican primary results,Primary,Candidate,False,Royle Melton,Republican Party (United States),"10,552",8.72
2004,Nevada,Republican primary results,Primary,Candidate,False,Cherie M. Tilley,Republican Party (United States),"10,357",8.56
2004,Nevada,Republican primary results,Primary,Candidate,False,Carlo Poliak,Republican Party (United States),"1,769",1.46
2004,Nevada,Republican primary results,Primary,Total,False,,,"120,997",100.0
2004,New Hampshire,Democratic primary results,Primary,Winning,False,Doris Haddock,Democratic Party (United States),"46,745",99.19%
2004,New Hampshire,Democratic primary results,Primary,Candidate,False,Write-ins,Democratic Party (United States),381,0.81%
2004,New Hampshire,Democratic primary results,Primary,Total,False,,,"47,126",100.00%
2004,New Hampshire,Republican primary results,Primary,Winning,False,Judd Gregg (inc.),Republican Party (United States),"60,597",91.83%
2004,New Hampshire,Republican primary results,Primary,Candidate,False,Tom Alciere,Republican Party (United States),"2,682",4.06%
2004,New Hampshire,Republican primary results,Primary,Candidate,False,Michael D. Tipa,Republican Party (United States),"2,563",3.88%
2004,New Hampshire,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),143,0.22%
2004,New Hampshire,Republican primary results,Primary,Total,False,,,"65,985",100.00%
2004,North Carolina,Republican primary results,Primary,Winning,False,Richard Burr,Republican Party (United States),"302,319",87.92%
2004,North Carolina,Republican primary results,Primary,Candidate,False,John Ross Hendrix,Republican Party (United States),"25,971",7.55%
2004,North Carolina,Republican primary results,Primary,Candidate,False,Albert Wiley,Republican Party (United States),"15,585",4.53%
2004,North Carolina,Republican primary results,Primary,Total,False,,,"343,875",100.00%
2004,Ohio,Republican primary,Primary,Winning,True,George Voinovich,Republican Party (United States),"640,082",76.61%
2004,Ohio,Republican primary,Primary,Candidate,False,John Mitchel,Republican Party (United States),"195,476",23.39%
2004,Ohio,Republican primary,Primary,Total,False,,,"835,558",100.00%
2004,Ohio,Democratic primary,Primary,Winning,False,Eric Fingerhut,Democratic Party (United States),"672,989",70.79%
2004,Ohio,Democratic primary,Primary,Candidate,False,Norbert Dennerll,Democratic Party (United States),"277,721",29.21%
2004,Ohio,Democratic primary,Primary,Total,False,,,"950,710",100.00%
2004,Oklahoma,Democratic primary results,Primary,Winning,False,Brad Carson,Democratic Party (United States),"280,026",79.37%
2004,Oklahoma,Democratic primary results,Primary,Candidate,False,Carroll Fisher,Democratic Party (United States),"28,385",8.05%
2004,Oklahoma,Democratic primary results,Primary,Candidate,False,Jim Rogers,Democratic Party (United States),"20,179",5.72%
2004,Oklahoma,Democratic primary results,Primary,Candidate,False,Monte E. Johnson,Democratic Party (United States),"17,274",4.90%
2004,Oklahoma,Democratic primary results,Primary,Candidate,False,W. B. G. Woodson,Democratic Party (United States),"6,932",1.96%
2004,Oklahoma,Democratic primary results,Primary,Total,False,,,"352,796",100.00%
2004,Oklahoma,Republican primary results,Primary,Winning,False,Tom Coburn,Republican Party (United States),"145,974",61.23%
2004,Oklahoma,Republican primary results,Primary,Candidate,False,Kirk Humphreys,Republican Party (United States),"59,877",25.12%
2004,Oklahoma,Republican primary results,Primary,Candidate,False,Bob Anthony,Republican Party (United States),"29,596",12.41%
2004,Oklahoma,Republican primary results,Primary,Candidate,False,Jay Richard Hunt,Republican Party (United States),"2,944",1.23%
2004,Oklahoma,Republican primary results,Primary,Total,False,,,"238,391",100.00%
2004,Oregon,Oregon Democratic U.S. Senate primary results,Primary,Winning,True,Ron Wyden,Democratic Party (United States),"345,219",99.03%
2004,Oregon,Oregon Democratic U.S. Senate primary results,Primary,Candidate,False,Miscellaneous,,"3,387",0.97%
2004,Oregon,Oregon Democratic U.S. Senate primary results,Primary,Total,False,,,"348,606",100.00%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Winning,False,Al King,Republican Party (United States),"85,035",35.16%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,Bruce Broussard,Republican Party (United States),"53,084",21.95%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,Thomas Lee Abshier,Republican Party (United States),"51,879",21.45%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,E. Bowerman,Republican Party (United States),"18,779",7.77%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,Philip Petrie,Republican Party (United States),"15,838",6.55%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,Pavel Goberman,Republican Party (United States),"12,230",5.06%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Candidate,False,Miscellaneous,,"4,990",2.06%
2004,Oregon,Oregon Republican U.S. Senate primary results,Primary,Total,False,,,"241,835",100.00%
2004,Pennsylvania,Democratic Party primary for Pennsylvania Senate Election,Primary,Winning,False,Joe Hoeffel,Democratic Party (United States),"595,816",100.00%
2004,Pennsylvania,"Republican Party primary for Pennsylvania United States Senate election, 2004",Primary,Winning,True,Arlen Specter,Republican Party (United States),"530,839",50.82%
2004,Pennsylvania,"Republican Party primary for Pennsylvania United States Senate election, 2004",Primary,Candidate,False,Pat Toomey,Republican Party (United States),"513,693",49.18%
2004,Pennsylvania,"Republican Party primary for Pennsylvania United States Senate election, 2004",Primary,Total,False,,,"1,044,532",100.00%
2004,South Carolina,2004 South Carolina U.S. Senate Democratic primary election,Primary,Winning,False,Inez Tenenbaum,Democratic Party (United States),"126,720",75.5%
2004,South Carolina,2004 South Carolina U.S. Senate Democratic primary election,Primary,Candidate,False,Ben Frasier,Democratic Party (United States),"41,070",24.5%
2004,Vermont,Democratic primary results,Primary,Winning,True,Patrick Leahy,Democratic Party (United States),"27,459",94.32%
2004,Vermont,Democratic primary results,Primary,Candidate,False,Craig Hill,Democratic Party (United States),"1,573",5.40%
2004,Vermont,Democratic primary results,Primary,Candidate,False,Write-ins,Democratic Party (United States),81,0.28%
2004,Vermont,Democratic primary results,Primary,Total,False,,,"29,113",100.00%
2004,Vermont,Republican primary results,Primary,Winning,False,Jack McMullen,Republican Party (United States),"9,591",67.69%
2004,Vermont,Republican primary results,Primary,Candidate,False,Peter D. Moss,Republican Party (United States),"2,058",14.52%
2004,Vermont,Republican primary results,Primary,Candidate,False,Ben Mitchell,Republican Party (United States),"1,715",12.10%
2004,Vermont,Republican primary results,Primary,Candidate,False,Write-ins,Republican Party (United States),806,5.69%
2004,Vermont,Republican primary results,Primary,Total,False,,,"14,170",100.00%
2004,Wisconsin,Democratic primary results,Primary,Winning,True,Russ Feingold,Democratic Party (United States),"251,915",99.66%
2004,Wisconsin,Democratic primary results,Primary,Candidate,False,Scattering,Democratic Party (United States),862,0.34%
2004,Wisconsin,Democratic primary results,Primary,Total,False,,,"252,777",100.00%
2004,Wisconsin,Republican Primary results,Primary,Winning,False,Tim Michels,Republican Party (United States),"183,654",42.43%
2004,Wisconsin,Republican Primary results,Primary,Candidate,False,Russ Darrow,Republican Party (United States),"130,088",30.05%
2004,Wisconsin,Republican Primary results,Primary,Candidate,False,Robert Welch,Republican Party (United States),"99,971",23.09%
2004,Wisconsin,Republican Primary results,Primary,Candidate,False,Robert Gerald Lorge,Republican Party (United States),"18,809",4.35%
2004,Wisconsin,Republican Primary results,Primary,Candidate,False,Scattering,Republican Party (United States),350,0.08%
2004,Wisconsin,Republican Primary results,Primary,Total,False,,,"432,872",100.0%
