Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1918,Michigan,1918 United States Senate election in Michigan,General,Total,False,,,"438,437",100%
1918,Minnesota,1918 Minnesota US Senate election results,General,Winning,True,Knute Nelson,Republican Party of Minnesota,"206,428",60.05%
1918,Minnesota,1918 Minnesota US Senate election results,General,Candidate,False,Willis G. Calderwood,National Party (United States),"137,334",39.95%
1918,Minnesota,1918 Minnesota US Senate election results,General,Total,False,,,"343,762",100.00%
1918,Mississippi,1918 U.S. Senate election in Mississippi,General,Winning,False,Pat Harrison,Democratic Party (United States),"30,055",95.04%
1918,Mississippi,1918 U.S. Senate election in Mississippi,General,Candidate,False,Sumner W. Rose,Socialist Party (United States),"1,569",4.96%
1918,Mississippi,1918 U.S. Senate election in Mississippi,General,Total,False,,,"31,624",100.00%
1918,Montana,1918 United States Senate election in Montana,General,Winning,True,Thomas J. Walsh,Democratic Party (United States),"46,160",41.07%
1918,Montana,1918 United States Senate election in Montana,General,Candidate,False,Oscar M. Lanstrum,Republican Party (United States),"40,229",35.79%
1918,Montana,1918 United States Senate election in Montana,General,Candidate,False,Jeannette Rankin,National Party (United States),"26,013",23.14%
1918,Nebraska,1918 United States Senate election in Nebraska,General,Winning,False,George W. Norris (inc.),Republican Party (United States),"120,086",54.64%
1918,Nebraska,1918 United States Senate election in Nebraska,General,Candidate,False,John H. Morehead,Democratic Party (United States),"99,690",45.36%
1918,Nebraska,1918 United States Senate election in Nebraska,General,Total,False,,,"219,776",100.00%
1918,New Hampshire,1918 United States Senate election in New Hampshire,General,Winning,False,Henry W. Keyes,Republican Party (United States),"37,783",53.55%
1918,New Hampshire,1918 United States Senate election in New Hampshire,General,Candidate,False,Eugene E. Reed,Democratic Party (United States),"32,763",46.44%
1918,New Hampshire,1918 United States Senate election in New Hampshire,General,Write-in,False,,,5,0.01%
1918,New Hampshire,1918 United States Senate election in New Hampshire,General,Total,False,,,"70,551",100.00%
1918,New Hampshire (special),1918 United States Senate special election in New Hampshire,General,Winning,False,George H. Moses,Republican Party (United States),"35,528",50.76%
1918,New Hampshire (special),1918 United States Senate special election in New Hampshire,General,Candidate,False,John B. Jameson,Democratic Party (United States),"34,458",49.23%
1918,New Hampshire (special),1918 United States Senate special election in New Hampshire,General,Write-in,False,,,6,0.01%
1918,New Hampshire (special),1918 United States Senate special election in New Hampshire,General,Total,False,,,"69,992",100.00%
1918,New Jersey,1918 United States Senate election in New Jersey,General,Winning,False,Walter Evans Edge,Republican Party (US),"179,022",50.34%
1918,New Jersey,1918 United States Senate election in New Jersey,General,Candidate,False,George M. LaMonte,Democratic Party (US),"153,743",43.23%
1918,New Jersey,1918 United States Senate election in New Jersey,General,Candidate,False,James M. Reilly,Socialist Party USA,"14,723",4.14%
1918,New Jersey,1918 United States Senate election in New Jersey,General,Candidate,False,Grafton E. Day,Prohibition Party (US),"5,768",1.62%
1918,Oklahoma,1918 United States Senate election in Oklahoma,General,Winning,False,Robert L. Owen (inc.),Democratic Party (United States),"105,009",55.47%
1918,Oklahoma,1918 United States Senate election in Oklahoma,General,Candidate,False,W. B. Johnson,Republican Party (United States),"77,043",40.69%
1918,Oklahoma,1918 United States Senate election in Oklahoma,General,Candidate,False,C. M. Greenland,Socialist Party (United States),"7,272",3.84%
1918,Oklahoma,1918 United States Senate election in Oklahoma,General,Total,False,,,"189,324",100.00%
1918,South Carolina,"South Carolina U.S. Senate Election, 1918",General,Winning,False,Nathaniel B. Dial,Democratic Party (United States),"25,792",100.0
1918,South Carolina (special),"South Carolina U.S. Senate Special Election, 1918",General,Winning,False,William P. Pollock,Democratic Party (United States),"25,733",100.00%
1918,South Dakota,1918 United States Senate election in South Dakota,General,Winning,False,Thomas Sterling (inc.),Republican Party (United States),"51,198",55.07%
1918,South Dakota,1918 United States Senate election in South Dakota,General,Candidate,False,Orville V. Rinehart,Democratic Party (United States),"36,210",38.95%
1918,South Dakota,1918 United States Senate election in South Dakota,General,Candidate,False,W. T. Rafferty,Independent (politician),"5,560",5.98%
1918,South Dakota,1918 United States Senate election in South Dakota,General,Total,False,,,"92,968",100.00%
1918,Tennessee,General election results,General,Winning,True,John K. Shields,Democratic Party (United States),"98,605",62.17%
1918,Tennessee,General election results,General,Candidate,False,Henry Clay Evans,Republican Party (United States),"59,989",37.83%
1918,Tennessee,General election results,General,Total,False,,,"158,594",100.00%
1918,Texas,1918 United States Senate election in Texas,General,Winning,True,Morris Sheppard,Democratic Party (United States),"155,178",86.69%
1918,Texas,1918 United States Senate election in Texas,General,Candidate,False,J. Webster Flanagan,Republican Party (United States),"22,214",12.41%
1918,Texas,1918 United States Senate election in Texas,General,Candidate,False,M. A. Smith,Socialist Party (United States),"1,608",0.90%
1918,Texas,1918 United States Senate election in Texas,General,Total,False,,,"179,000",100.00%
1918,Wyoming,1918 United States Senate election in Wyoming,General,Winning,False,Francis E. Warren (inc.),Republican Party (United States),"23,975",57.77%
1918,Wyoming,1918 United States Senate election in Wyoming,General,Candidate,False,John E. Osborne,Democratic Party (United States),"17,528",42.23%
1918,Wyoming,1918 United States Senate election in Wyoming,General,Total,False,,,"41,503",100.00%
