Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Ling Ling Shi,"23,506",0.35%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,Peace and Freedom Party,John Thompson Parker,"22,825",0.34%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Lee Olson,"20,393",0.31%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,Democratic Party (United States),Gerald Plummer,"18,234",0.27%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Jason M. Hanania,"18,171",0.27%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Don J. Grundmann,"15,125",0.23%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Colleen Shea Fernald,"13,536",0.20%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Rash Bihari Ghosh,"12,557",0.19%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Tim Gildersleeve,"8,482",0.13%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Michael Fahmy Girgis,"2,986",0.05%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,Green Party (United States),Michael V. Ziesing (write-in),842,0.01%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,No party preference,Ursula M. Schilling (write-in),17,0.00%
2018,California,Nonpartisan blanket primary results,Primary,Candidate,False,Democratic Party (United States),Seelam Prabhakar Reddy (write-in),4,0.00%
2018,California,Nonpartisan blanket primary results,Primary,Total,False,,,"6,670,720",100.00%
2018,Connecticut,Republican primary results,Primary,Winning,False,Republican Party (United States),Matthew Corey,"99,899",76.54%
2018,Connecticut,Republican primary results,Primary,Candidate,False,Republican Party (United States),Dominic Rapini,"30,624",23.46%
2018,Connecticut,Republican primary results,Primary,Total,False,,,"130,523",100.00%
2018,Delaware,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Tom Carper,"53,633",64.59%
2018,Delaware,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Kerri Evelyn Harris,"29,406",35.41%
2018,Delaware,Democratic primary results,Primary,Total,False,,,"83,039",100.00%
2018,Delaware,Republican primary results,Primary,Winning,False,Republican Party (United States),Rob Arlett,"25,284",66.77%
2018,Delaware,Republican primary results,Primary,Candidate,False,Republican Party (United States),Gene Truono,"10,587",27.96%
2018,Delaware,Republican primary results,Primary,Candidate,False,Republican Party (United States),Rocky De La Fuente,"1,998",5.28%
2018,Delaware,Republican primary results,Primary,Total,False,,,"37,869",100.00%
2018,Florida,Republican primary results,Primary,Winning,False,Republican Party (United States),Rick Scott,"1,456,187",88.61%
2018,Florida,Republican primary results,Primary,Candidate,False,Republican Party (United States),Rocky De La Fuente,"187,209",11.39%
2018,Florida,Republican primary results,Primary,Total,False,,,"1,643,396",100.00%
2018,Hawaii,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Mazie Hirono,"201,679",100%
2018,Hawaii,Democratic primary results,Primary,Total,False,,,"201,679",100%
2018,Hawaii,Republican primary results,Primary,Winning,False,Republican Party (United States),Ron Curtis,"6,370",23.73%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Consuelo Anderson,"5,172",19.26%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Robert C. Helsham,"3,988",14.85%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Thomas E. White,"3,657",13.62%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Rocky De La Fuente,"3,065",11.42%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),George L. Berish,"1,658",6.18%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Michael R. Hodgkiss,"1,576",5.87%
2018,Hawaii,Republican primary results,Primary,Candidate,False,Republican Party (United States),Eddie Pirkowski,"1,358",5.06%
2018,Hawaii,Republican primary results,Primary,Total,False,,,"26,848",100%
2018,Hawaii,Nonpartisan primary results,Primary,Winning,False,Nonpartisan politician,Arturo Pacheco Reyes,441,38.02%
2018,Hawaii,Nonpartisan primary results,Primary,Candidate,False,Nonpartisan politician,Charles Haverty,416,35.86%
2018,Hawaii,Nonpartisan primary results,Primary,Candidate,False,Nonpartisan politician,Matthew K. Maertens,303,26.12%
2018,Hawaii,Nonpartisan primary results,Primary,Total,False,,,"1,160",100%
2018,Indiana,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Joe Donnelly,"284,621",100.00%
2018,Indiana,Democratic primary results,Primary,Total,False,,,"284,621",100.00%
2018,Indiana,Republican primary results,Primary,Winning,False,Republican Party (United States),Mike Braun,"208,602",41.17%
2018,Indiana,Republican primary results,Primary,Candidate,False,Republican Party (United States),Todd Rokita,"151,967",29.99%
2018,Indiana,Republican primary results,Primary,Candidate,False,Republican Party (United States),Luke Messer,"146,131",28.84%
2018,Indiana,Republican primary results,Primary,Total,False,,,"506,700",100.00%
2018,Maine,Republican primary results,Primary,Winning,False,Republican Party (United States),Eric Brakey,"59,853",58.92%
2018,Maine,Republican primary results,Primary,Candidate,False,Republican Party (United States),Blank ballots,"41,732",41.08%
2018,Maine,Republican primary results,Primary,Total,False,,,"101,585",100.00%
2018,Maine,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Zak Ringelstein,"89,841",67.65%
2018,Maine,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Blank ballots,"42,955",32.35%
2018,Maine,Democratic primary results,Primary,Total,False,,,"132,795",100.00%
2018,Maryland,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Ben Cardin,"447,441",79.24%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Chelsea Manning,"34,611",6.13%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Jerome Segal,"20,027",3.55%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Debbie Wilson,"18,953",3.36%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Marcia H. Morgan,"16,047",2.84%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Lih Young,"9,874",1.75%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Richard Vaughn,"9,480",1.68%
2018,Maryland,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Erik Jetmir,"8,259",1.46%
2018,Maryland,Democratic primary results,Primary,Total,False,,,"564,692",100.00%
2018,Maryland,Republican primary results,Primary,Winning,False,Republican Party (United States),Tony Campbell,"51,426",29.22%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Chris Chaffee,"42,328",24.05%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Christina J. Grigorian,"30,786",17.49%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),John Graziani,"15,435",8.77%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Blaine Taylor,"8,848",5.03%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),"Gerald I. Smith, Jr.","7,564",4.30%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Brian Vaeth,"5,411",3.08%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Evan M. Cronhardt,"4,445",2.53%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Bill Krehnbrink,"3,606",2.05%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Nnabu Eze,"3,442",1.96%
2018,Maryland,Republican primary results,Primary,Candidate,False,Republican Party (United States),Albert Howard,"2,720",1.55%
2018,Maryland,Republican primary results,Primary,Total,False,,,"175,981",100.00%
2018,Massachusetts,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Elizabeth Warren,"590,835",98.08%
2018,Massachusetts,Democratic primary results,Primary,Write-in,False,,,"11,558",1.92%
2018,Massachusetts,Democratic primary results,Primary,Total,False,,,"602,393",100.00%
2018,Massachusetts,Republican primary results,Primary,Winning,False,Republican Party (United States),Geoff Diehl,"144,043",55.15%
2018,Massachusetts,Republican primary results,Primary,Candidate,False,Republican Party (United States),John Kingston,"69,636",26.66%
2018,Massachusetts,Republican primary results,Primary,Candidate,False,Republican Party (United States),Beth Lindstrom,"46,693",17.88%
2018,Massachusetts,Republican primary results,Primary,Write-in,False,,,798,0.31%
2018,Massachusetts,Republican primary results,Primary,Total,False,,,"261,170",100.00%
2018,Michigan,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Debbie Stabenow,"1,045,450",100.00%
2018,Michigan,Democratic primary results,Primary,Total,False,,,"1,045,450",100.00%
2018,Michigan,Republican primary results,Primary,Winning,False,Republican Party (United States),John James,"518,564",54.67%
2018,Michigan,Republican primary results,Primary,Candidate,False,Republican Party (United States),Sandy Pensler,"429,885",45.32%
2018,Michigan,Republican primary results,Primary,Write-in,False,,,57,<0.01%
2018,Michigan,Republican primary results,Primary,Total,False,,,"948,506",100.00%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Winning,True,Minnesota Democratic–Farmer–Labor Party,Amy Klobuchar,"557,306",95.70%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Steve Carlson,"9,934",1.71%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Stephen Emery,"7,047",1.21%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,David Groves,"4,511",0.77%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Leonard Richards,"3,552",0.61%
2018,Minnesota,Democratic–Farmer–Labor Party primary results,Primary,Total,False,,,"582,350",100%
2018,Minnesota,Republican Party primary results,Primary,Winning,False,Republican Party of Minnesota,Jim Newberger,"201,531",69.50%
2018,Minnesota,Republican Party primary results,Primary,Candidate,False,Republican Party of Minnesota,Merrill Anderson,"45,492",15.69%
2018,Minnesota,Republican Party primary results,Primary,Candidate,False,Republican Party of Minnesota,Rae Hart Anderson,"25,883",8.93%
2018,Minnesota,Republican Party primary results,Primary,Candidate,False,Republican Party of Minnesota,"Roque ""Rocky"" de la Fuente","17,051",5.88%
2018,Minnesota,Republican Party primary results,Primary,Total,False,,,"289,957",100%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Winning,True,Minnesota Democratic–Farmer–Labor Party,Tina Smith,"433,705",76.06%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Richard Painter,"78,193",13.71%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Ali Chehem Ali,"18,897",3.31%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Gregg Iverson,"17,825",3.13%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Nick Leonard,"16,529",2.90%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Christopher L. Seymore Sr.,"5,041",0.88%
2018,Minnesota (special),Democratic–Farmer–Labor Party primary results,Primary,Total,False,,,"570,190",100%
2018,Minnesota (special),Republican Party primary results,Primary,Winning,False,Republican Party of Minnesota,Karin Housley,"186,384",61.95%
2018,Minnesota (special),Republican Party primary results,Primary,Candidate,False,Republican Party of Minnesota,Bob Anderson,"107,102",35.60%
2018,Minnesota (special),Republican Party primary results,Primary,Candidate,False,Republican Party of Minnesota,Nikolay Nikolayevich Bey,"7,355",2.45%
2018,Minnesota (special),Republican Party primary results,Primary,Total,False,,,"300,861",100%
2018,Mississippi,Republican primary results,Primary,Winning,True,Republican Party (United States),Roger Wicker,"130,118",82.79%
2018,Mississippi,Republican primary results,Primary,Candidate,False,Republican Party (United States),Richard Boyanton,"27,052",17.21%
2018,Mississippi,Republican primary results,Primary,Total,False,,,"157,170",100%
2018,Mississippi,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Howard Sherman,"27,957",31.79%
2018,Mississippi,Democratic primary results,Primary,Winning,False,Democratic Party (United States),David Baria,"27,244",30.98%
2018,Mississippi,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Omeria Scott,"21,278",24.20%
2018,Mississippi,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Victor G. Maurice Jr.,"4,361",4.96%
2018,Mississippi,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Jerone Garland,"4,266",4.85%
2018,Mississippi,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Jensen Bohren,"2,825",3.21%
2018,Mississippi,Democratic primary results,Primary,Total,False,,,"87,931",100%
2018,Mississippi,Democratic primary runoff results,Primary,Winning,False,Democratic Party (United States),David Baria,"44,156",58.64%
2018,Mississippi,Democratic primary runoff results,Primary,Candidate,False,Democratic Party (United States),Howard Sherman,"31,149",41.36%
2018,Mississippi,Democratic primary runoff results,Primary,Total,False,,,"75,305",100%
2018,Missouri,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Claire McCaskill,"501,872",82.60%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Carla Wright,"41,126",6.77%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),John Hogan,"15,984",2.63%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),David Faust,"15,958",2.63%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Angelica Earl,"15,500",2.55%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Travis Gonzalez,"9,480",1.56%
2018,Missouri,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Leonard Steinman,"7,657",1.26%
2018,Missouri,Democratic primary results,Primary,Total,False,,,"607,577",100.00%
2018,Missouri,Republican primary results,Primary,Winning,False,Republican Party (United States),Josh Hawley,"389,878",58.64%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Tony Monetti,"64,834",9.75%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Austin Petersen,"54,916",8.26%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Kristi Nichols,"49,640",7.47%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Christina Smith,"35,024",5.27%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Ken Patterson,"19,579",2.95%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Peter Pfeifer,"16,594",2.50%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Courtland Sykes,"13,870",2.09%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Fred Ryman,"8,781",1.32%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Brian Hagg,"6,871",1.03%
2018,Missouri,Republican primary results,Primary,Candidate,False,Republican Party (United States),Bradley Krembs,"4,902",0.74%
2018,Missouri,Republican primary results,Primary,Total,False,,,"664,889",100.00%
2018,Missouri,Libertarian primary results,Primary,Winning,False,Libertarian Party (United States),Japheth Campbell,"5,380",100.00%
2018,Missouri,Libertarian primary results,Primary,Total,False,,,"5,380",100.00%
2018,Missouri,Green primary results,Primary,Winning,False,Green Party (United States),Jo Crain,906,57.67%
2018,Missouri,Green primary results,Primary,Candidate,False,Green Party (United States),Jerome Bauer,665,42.33%
2018,Missouri,Green primary results,Primary,Total,False,,,"1,571",100.00%
2018,Montana,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Jon Tester,"114,948",100.00%
2018,Montana,Democratic primary results,Primary,Total,False,,,"114,948",100.00%
2018,Montana,Republican primary results,Primary,Winning,False,Republican Party (United States),Matt Rosendale,"51,859",33.82%
2018,Montana,Republican primary results,Primary,Candidate,False,Republican Party (United States),Russ Fagg,"43,465",28.34%
2018,Montana,Republican primary results,Primary,Candidate,False,Republican Party (United States),Troy Downing,"29,341",19.13%
2018,Montana,Republican primary results,Primary,Candidate,False,Republican Party (United States),Al Olszewski,"28,681",18.70%
2018,Montana,Republican primary results,Primary,Total,False,,,"153,346",100.00%
2018,Montana,Green primary results,Primary,Winning,False,Green Party (United States),Steve Kelly,971,61.22%
2018,Montana,Green primary results,Primary,Candidate,False,Green Party (United States),Timothy Adams,615,38.78%
2018,Montana,Green primary results,Primary,Total,False,,,"1,586",100%
2018,Nebraska,Republican primary results,Primary,Winning,False,Republican Party (United States),Deb Fischer (inc.),"128,157",75.79%
2018,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Todd F. Watson,"19,661",11.63%
2018,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Jack Heidel,"9,413",5.57%
2018,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Jeffrey Lynn Stein,"6,380",3.77%
2018,Nebraska,Republican primary results,Primary,Candidate,False,Republican Party (United States),Dennis Frank Macek,"5,483",3.24%
2018,Nebraska,Republican primary results,Primary,Total,False,,,"169,094",100.00%
2018,Nebraska,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Jane Raybould,"59,067",63.75%
2018,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Chris Janicek,"18,752",20.24%
2018,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Frank B. Svoboda,"10,548",11.38%
2018,Nebraska,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Larry Marvin,"4,393",4.74%
2018,Nebraska,Democratic primary results,Primary,Total,False,,,"92,660",100.00%
2018,Nebraska,Libertarian primary results,Primary,Winning,False,Libertarian Party (United States),Jim Schultz,"1,202",100.00%
2018,Nebraska,Libertarian primary results,Primary,Total,False,,,"1,202",100.00%
2018,Nevada,Republican primary results,Primary,Winning,True,Republican Party (United States),Dean Heller,"99,509",69.97%
2018,Nevada,Republican primary results,Primary,Candidate,False,Republican Party (United States),Tom Heck,"26,296",18.49%
2018,Nevada,Republican primary results,Primary,Candidate,False,Republican Party (United States),None of These Candidates,"5,978",4.20%
2018,Nevada,Republican primary results,Primary,Candidate,False,Republican Party (United States),Sherry Brooks,"5,145",3.62%
2018,Nevada,Republican primary results,Primary,Candidate,False,Republican Party (United States),Sarah Gazala,"4,011",2.82%
2018,Nevada,Republican primary results,Primary,Candidate,False,Republican Party (United States),Vic Harrell,"1,282",0.90%
2018,Nevada,Republican primary results,Primary,Total,False,,,"142,221",100.00%
2018,Nevada,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Jacky Rosen,"110,567",77.11%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),None of These Candidates,"10,078",7.03%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),David Knight,"6,346",4.43%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Allen Rheinhart,"4,782",3.33%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Jesse Sbaih,"4,540",3.17%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Bobby Mahendra,"3,835",2.67%
2018,Nevada,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Danny Burleigh,"3,244",2.26%
2018,Nevada,Democratic primary results,Primary,Total,False,,,"143,392",100.00%
2018,New Jersey,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Bob Menendez,"262,477",62.28%
2018,New Jersey,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Lisa McCormick,"158,998",37.72%
2018,New Jersey,Democratic primary results,Primary,Total,False,,,"421,475",100%
2018,New Jersey,Republican primary results,Primary,Winning,False,Republican Party (United States),Bob Hugin,"168,052",75.13%
2018,New Jersey,Republican primary results,Primary,Candidate,False,Republican Party (United States),Brian Goldberg,"55,624",24.87%
2018,New Jersey,Republican primary results,Primary,Total,False,,,"223,676",100%
2018,New Mexico,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Martin Heinrich,"152,145",100%
2018,New Mexico,Democratic primary results,Primary,Total,False,,,"152,145",100%
2018,New Mexico,Republican primary results,Primary,Winning,False,Republican Party (United States),Mick Rich,"67,502",100%
2018,New Mexico,Republican primary results,Primary,Total,False,,,"67,502",100%
2018,New Mexico,Libertarian primary results,Primary,Winning,False,Libertarian Party (United States),Aubrey Dunn,623,100%
2018,New Mexico,Libertarian primary results,Primary,Total,False,,,623,100%
2018,North Dakota,Democratic primary results,Primary,Winning,True,North Dakota Democratic-NPL Party,Heidi Heitkamp,"36,729",99.58%
2018,North Dakota,Democratic primary results,Primary,Candidate,False,North Dakota Democratic-NPL Party,Write-ins,152,0.42%
2018,North Dakota,Democratic primary results,Primary,Total,False,,,"36,883",100.00%
2018,North Dakota,Republican primary results,Primary,Winning,False,Republican Party (United States),Kevin Cramer,"61,529",87.73%
2018,North Dakota,Republican primary results,Primary,Candidate,False,Republican Party (United States),Thomas O'Neill,"8,509",12.13%
2018,North Dakota,Republican primary results,Primary,Candidate,False,Republican Party (United States),Write-ins,95,0.14%
2018,North Dakota,Republican primary results,Primary,Total,False,,,"70,133",100.00%
2018,Ohio,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Sherrod Brown,"613,373",100.00%
2018,Ohio,Democratic primary results,Primary,Total,False,,,"613,373",100.00%
2018,Ohio,Republican primary results,Primary,Winning,False,Republican Party (United States),Jim Renacci,"363,622",47.34%
2018,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Mike Gibbons,"243,426",31.69%
2018,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Melissa Ackison,"100,543",13.09%
2018,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Dan Kiley,"30,684",3.99%
2018,Ohio,Republican primary results,Primary,Candidate,False,Republican Party (United States),Don Eckhart,"29,796",3.88%
2018,Ohio,Republican primary results,Primary,Write-in,False,,,78,0.01%
2018,Ohio,Republican primary results,Primary,Total,False,,,"768,149",100.00%
2018,Pennsylvania,Democratic primary results,Primary,Total,False,,,"752,008",100.00%
2018,Pennsylvania,Republican primary results,Primary,Winning,False,Republican Party (United States),Lou Barletta,"433,312",63.03%
2018,Pennsylvania,Republican primary results,Primary,Candidate,False,Republican Party (United States),Jim Christiana,"254,118",36.97%
2018,Pennsylvania,Republican primary results,Primary,Total,False,,,"687,430",100.00%
2018,Rhode Island,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Sheldon Whitehouse,"89,140",76.79%
2018,Rhode Island,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Patricia J. Fontes,"26,947",23.21%
2018,Rhode Island,Democratic primary results,Primary,Total,False,,,"116,087",100.00%
2018,Rhode Island,Republican primary results,Primary,Winning,False,Republican Party (United States),Robert G. Flanders Jr.,"26,543",87.70%
2018,Rhode Island,Republican primary results,Primary,Candidate,False,Republican Party (United States),"Roque ""Rocky"" De La Fuente","3,722",12.30%
2018,Rhode Island,Republican primary results,Primary,Total,False,,,"30,265",100.00%
2018,Tennessee,Republican primary results,Primary,Winning,False,Republican Party (United States),Marsha Blackburn,"613,513",84.48%
2018,Tennessee,Republican primary results,Primary,Candidate,False,Republican Party (United States),Aaron Pettigrew,"112,705",15.52%
2018,Tennessee,Republican primary results,Primary,Write-in,False,,,13,<0.01%
2018,Tennessee,Republican primary results,Primary,Total,False,,,"726,231",100.00%
2018,Tennessee,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Phil Bredesen,"349,718",91.51%
2018,Tennessee,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Gary Davis,"20,170",5.28%
2018,Tennessee,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),John Wolfe Jr.,"12,269",3.21%
2018,Tennessee,Democratic primary results,Primary,Total,False,,,"382,157",100.00%
