Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1924,Colorado (special),Democratic primary results,Primary,Winning,False,Morrison Shafroth,Democratic Party (United States),"34,478",72.48
1924,Colorado (special),Democratic primary results,Primary,Candidate,False,Benjamin Hilliard,Democratic Party (United States),"13,089",27.52
1924,Colorado (special),Democratic primary results,Primary,Total,False,,,"47,567",100.00
1924,Colorado (special),Republican primary results,Primary,Winning,False,Rice W. Means,Republican Party (United States),"48,778",43.04
1924,Colorado (special),Republican primary results,Primary,Candidate,False,Charles W. Waterman,Republican Party (United States),"38,903",34.33
1924,Colorado (special),Republican primary results,Primary,Candidate,False,Charles T. Moynihan,Republican Party (United States),"25,655",22.64
1924,Colorado (special),Republican primary results,Primary,Total,False,,,"113,336",100.00
1924,Colorado,Democratic primary results,Primary,Winning,False,Alva B. Adams,Democratic Party (United States),"44,891",100.00
1924,Colorado,Democratic primary results,Primary,Total,False,,,"44,891",100.00
1924,Colorado,Republican primary results,Primary,Winning,False,Lawrence C. Phipps (inc.),Republican Party (United States),"81,596",100.00
1924,Colorado,Republican primary results,Primary,Total,False,,,"81,596",100.00
1924,Illinois,Democratic primary,Primary,Winning,False,Albert A. Sprague,Democratic Party (United States),"169,285",62.67
1924,Illinois,Democratic primary,Primary,Candidate,False,[[William B. McKinley (Illinois state legislator),Democratic Party (United States),"100,859",37.34
1924,Illinois,Democratic primary,Primary,Candidate,False,Others,Write-in,6,0.00
1924,Illinois,Democratic primary,Primary,Total,False,,,"270,150",100
1924,Illinois,Republican primary,Primary,Winning,False,Charles S. Deneen,Republican Party (United States),"357,545",41.70
1924,Illinois,Republican primary,Primary,Candidate,True,Medill McCormick,Republican Party (United States),"351,601",41.01
1924,Illinois,Republican primary,Primary,Candidate,False,Newton Jenkins,Republican Party (United States),"114,239",13.32
1924,Illinois,Republican primary,Primary,Candidate,False,Gilbert Gile Ogden,Republican Party (United States),"18,002",2.10
1924,Illinois,Republican primary,Primary,Candidate,False,Adelbert McPherson,Republican Party (United States),"15,973",0.19
1924,Illinois,Republican primary,Primary,Candidate,False,Others,Write-in,1,0.00
1924,Illinois,Republican primary,Primary,Total,False,,,"857,361",100
1924,Illinois,Socialist primary,Primary,Winning,False,George Koop,Socialist Party of America,946,100
1924,Illinois,Socialist primary,Primary,Total,False,,,946,100
1924,Iowa,1924 Republican U.S. Senate primary,Primary,Winning,True,Smith W. Brookhart,Republican Party (United States),"199,828",55.01%
1924,Iowa,1924 Republican U.S. Senate primary,Primary,Candidate,False,Burton E. Sweet,Republican Party (United States),"163,413",44.99%
1924,Iowa,1924 Republican U.S. Senate primary,Primary,Total,False,,,"363,241",100.00%
1924,Iowa,1924 Democratic U.S. Senate primary,Primary,Winning,False,Daniel F. Steck,Democratic Party (United States),"21,318",38.98%
1924,Iowa,1924 Democratic U.S. Senate primary,Primary,Candidate,False,John D. Denison,Democratic Party (United States),"19,738",36.09%
1924,Iowa,1924 Democratic U.S. Senate primary,Primary,Candidate,False,Charles R. Keyes,Democratic Party (United States),"13,639",24.94%
1924,Iowa,1924 Democratic U.S. Senate primary,Primary,Total,False,,,"54,695",100.00%
1924,Kansas,Democratic primary results,Primary,Winning,False,James Malone,Democratic Party (United States),"19,477",30.21%
1924,Kansas,Democratic primary results,Primary,Candidate,False,Edward T. Hackney,Democratic Party (United States),"15,315",23.76%
1924,Kansas,Democratic primary results,Primary,Candidate,False,Ben S. Gaitskill,Democratic Party (United States),"11,377",17.65%
1924,Kansas,Democratic primary results,Primary,Candidate,False,Sam Houston Carr,Democratic Party (United States),"9,483",14.71%
1924,Kansas,Democratic primary results,Primary,Candidate,False,Edward E. Sapp,Democratic Party (United States),"8,817",13.68%
1924,Kansas,Democratic primary results,Primary,Total,False,,,"64,469",100.00%
1924,Kansas,Republican primary results,Primary,Winning,False,Arthur Capper (inc.),Republican Party (United States),"169,037",71.47%
1924,Kansas,Republican primary results,Primary,Candidate,False,Sheffield Ingalls,Republican Party (United States),"50,783",21.47%
