Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1988,California,1988 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),Leo T. McCarthy,"2,367,067",81.69%
1988,California,1988 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),John H. Abbott,"220,331",7.60%
1988,California,1988 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Robert J. Banuelos,"163,882",5.66%
1988,California,1988 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Charles Greene,"146,307",5.05%
1988,California,1988 Democratic Senate primary,Primary,Total,False,,,"2,897,587",100.0%
1988,California,1988 Peace and Freedom Senate primary,Primary,Winning,False,Peace and Freedom Party (United States),Maria Elizabeth Muñoz,"3,701",58.52%
1988,California,1988 Peace and Freedom Senate primary,Primary,Candidate,False,Peace and Freedom Party (United States),Gloria Garcia,"2,623",41.48%
1988,California,1988 Peace and Freedom Senate primary,Primary,Total,False,,,"6,324",100.0%
1988,Delaware,Democratic Party primary results,Primary,Winning,False,Democratic Party (United States),S. B. Woo,"20,225",50.09
1988,Delaware,Democratic Party primary results,Primary,Candidate,False,Democratic Party (United States),Samuel Beard,"20,154",49.91
1988,Delaware,Democratic Party primary results,Primary,Total,False,,,"40,379",100.00
1988,Florida,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Bill Gunter,"383,721",38.00%
1988,Florida,Democratic primary results,Primary,Winning,False,Democratic Party (United States),Buddy MacKay,"263,946",26.14%
1988,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Dan Mica,"179,524",17.78%
1988,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Pat Frank,"119,277",11.81%
1988,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Claude Kirk,"51,387",5.09%
1988,Florida,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Fred Rader,"11,820",1.17%
1988,Florida,Democratic primary results,Primary,Total,False,,,"1,009,675",100.00%
1988,Florida,Democratic primary runoff results,Primary,Winning,False,Democratic Party (United States),Buddy MacKay,"369,266",52.00
