Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1956,Alabama,1956 United States Senate Democratic primary,Primary,Winning,True,J. Lister Hill,Democratic Party (United States),"247,519",68.19%
1956,Alabama,1956 United States Senate Democratic primary,Primary,Candidate,False,John G. Crommelin,Democratic Party (United States),"115,440",31.81%
1956,Alabama,1956 United States Senate Democratic primary,Primary,Total,False,,,"362,959",100.00%
1956,Arizona,Democratic primary results,Primary,Winning,True,Carl T. Hayden,Democratic Party (United States),"99,859",82.4%
1956,Arizona,Democratic primary results,Primary,Candidate,False,Robert E. Miller,Democratic Party (United States),"21,370","17,6%"
1956,Arizona,Democratic primary results,Primary,Total,False,,,"121,229",100.0
1956,Arizona,Republican primary results,Primary,Winning,False,Ross F. Jones,Republican Party (United States),"31,246",79.3%
1956,Arizona,Republican primary results,Primary,Candidate,False,Albert H. Mackenzie,Republican Party (United States),"8,147",20.9%
1956,Arizona,Republican primary results,Primary,Total,False,,,"39,393",100.0
1956,California,1956 Republican U.S. Senate primary results,Primary,Winning,True,Thomas Kuchel,Republican Party (United States),"1,332,074",80.45%
1956,California,1956 Republican U.S. Senate primary results,Primary,Candidate,False,Sam Yorty (cross-filing),Democratic Party (United States),"247,300",13.66%
1956,California,1956 Republican U.S. Senate primary results,Primary,Candidate,False,Raymond R. Pritchard,Republican Party (United States),"47,515",3.23%
1956,California,1956 Republican U.S. Senate primary results,Primary,Candidate,False,Tilden W. Johnson,Republican Party (United States),"30,243",2.05%
1956,California,1956 Republican U.S. Senate primary results,Primary,Total,False,,,"1,472,745",100.00%
1956,California,1956 Democratic U.S. Senate primary,Primary,Winning,False,Richard B. Richards,Democratic Party (United States),"1,004,336",53.36%
1956,California,1956 Democratic U.S. Senate primary,Primary,Candidate,False,Thomas Kuchel (inc.) (cross-filing),Republican Party (United States),"494,066",26.25%
1956,California,1956 Democratic U.S. Senate primary,Primary,Candidate,False,Sam Yorty,Democratic Party (United States),"383,813",20.39%
1956,California,1956 Democratic U.S. Senate primary,Primary,Total,False,,,"1,882,215",100.00%
1956,Colorado,Democratic primary results,Primary,Winning,False,John A. Carroll,Democratic Party (United States),"62,688",50.81
1956,Colorado,Democratic primary results,Primary,Candidate,False,Charles F. Brannan,Democratic Party (United States),"60,701",49.19
1956,Colorado,Democratic primary results,Primary,Total,False,,,"123,389",100.00
1956,Colorado,Republican primary results,Primary,Winning,False,Dan Thornton,Republican Party (United States),"79,349",100.00
1956,Colorado,Republican primary results,Primary,Total,False,,,"79,349",100.00
