Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
1978,New Jersey,General,Rutgers-Eagleton,"May 7–16, 1978",793 RV,36%,Bill Bradley,D,17%,False
1978,New Jersey,General,Rutgers-Eagleton,"October 23–29, 1978",946 RV,50%,Bill Bradley,D,32%,False
1978,New Jersey,General,Rutgers-Eagleton,"May 7–16, 1978",793 RV,36%,Jeffrey Bell,R,47%,False
1978,New Jersey,General,Rutgers-Eagleton,"October 23–29, 1978",946 RV,50%,Jeffrey Bell,R,18%,False
