Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
1914,Arizona,"United States Senate election in Arizona, 1914",General,Candidate,False,J. Bernard Nelson,"Progressive Party (United States, 1912)","2,608",5.38%
1914,Arkansas,1914 United States Senate special election in Alabama,General,Winning,False,[[Frank White (Alabama politician),Democratic Party (United States),"84,720",99.93%
1914,Arkansas,1914 United States Senate special election in Alabama,General,Write-in,False,,,58,0.07%
1914,Arkansas,1914 United States Senate special election in Alabama,General,Total,False,,,"84,778",100.00%
1914,Arkansas,1914 United States Senate election in Alabama,General,Winning,False,Oscar Underwood,Democratic Party (United States),"63,389",78.13%
1914,Arkansas,1914 United States Senate election in Alabama,General,Candidate,False,Alex C. Birch,Republican Party (United States),"12,320",15.18%
1914,Arkansas,1914 United States Senate election in Alabama,General,Candidate,False,Adolphus P. Longshore,Bull Moose Party,"4,263",5.25%
1914,Arkansas,1914 United States Senate election in Alabama,General,Candidate,False,S. F. Hinton,Socialist Party (United States),"1,159",1.43%
1914,Arkansas,1914 United States Senate election in Alabama,General,Write-in,False,,,2,0.00%
1914,Arkansas,1914 United States Senate election in Alabama,General,Total,False,,,"81,133",100.00%
1914,Arkansas,Arizona election,General,Winning,True,Marcus A. Smith,Democratic Party (US),"25,800",53.23
1914,Arkansas,Arizona election,General,Winning,True,James P. Clarke,Democratic Party (US),"33,449",74.88
1914,Arkansas,Arizona election,General,Winning,False,James Duval Phelan,Democratic Party (US),"279,896",31.59
1914,Arkansas,Arizona election,General,Winning,True,Charles S. Thomas,Democratic Party (US),"102,037",40.30
1914,Arkansas,Arizona election,General,Winning,True,Frank B. Brandegee,Republican Party (US),"89,983",49.77
1914,Arkansas,Arizona election,General,Winning,True,Duncan U. Fletcher,Democratic Party (US),"32,042",59.59
1914,Arkansas,Arizona election,General,Winning,True,Duncan U. Fletcher,Democratic Party (US),"22,761",99.52
1914,Arkansas,Arizona election,General,Winning,False,Thomas W. Hardwick,Democratic Party (US),"62,589",68.96
1914,Arkansas,Arizona election,General,Winning,True,M. Hoke Smith,Democratic Party (US),"61,789",68.48
1914,Arkansas,Arizona election,General,Winning,True,James H. Brady,Republican Party (US),"47,486",43.89
1914,Arkansas,Arizona election,General,Winning,True,Lawrence Y. Sherman,Republican Party (US),"390,661",38.46
1914,Arkansas,Arizona election,General,Winning,True,Benjamin F. Shively,Democratic Party (US),"272,249",42.14
1914,Arkansas,Arizona election,General,Winning,True,Albert B. Cummins,Republican Party (US),"205,832",48.19
1914,Arkansas,Arizona election,General,Candidate,False,Don Lorenzo Hubbell,Republican Party (US),"9,183",18.95
1914,Arkansas,Arizona election,General,Candidate,False,Eugene W. Chafin,Prohibition Party,"7,293",15.05
1914,Arkansas,Arizona election,General,Candidate,False,Bert Davis,Socialist Party of America,"3,582",7.39
1914,Arkansas,Arizona election,General,Candidate,False,J. Bernard Nelson,"Progressive Party (US, 1912)","2,608",5.38
1914,Arkansas,Arizona election,General,Candidate,False,Harry H. Myers,Republican Party (US),"11,222",25.12
1914,Arkansas,Arizona election,General,Candidate,False,Francis J. Heney,"Progressive Party (US, 1912)","255,232",28.81
1914,Arkansas,Arizona election,General,Candidate,False,Joseph R. Knowland,Republican Party (US),"254,159",28.69
1914,Arkansas,Arizona election,General,Candidate,False,Ernest Untermann,Socialist Party of America,"56,805",6.41
1914,Arkansas,Arizona election,General,Candidate,False,Frederick F. Wheeler,Prohibition Party,"39,921",4.51
1914,Arkansas,Arizona election,General,Candidate,False,Hubert Work,Republican Party (US),"98,728",38.99
1914,Arkansas,Arizona election,General,Candidate,False,Benjamin Griffith,"Progressive Party (US, 1912)","27,072",10.69
1914,Arkansas,Arizona election,General,Candidate,False,James C. Griffiths,Socialist Party of America,"13,943",5.51
1914,Arkansas,Arizona election,General,Candidate,False,George J. Kindel,Independent,"11,433",4.52
1914,Arkansas,Arizona election,General,Candidate,False,Simeon E. Baldwin,Democratic Party (US),"76,081",42.08
1914,Arkansas,Arizona election,General,Candidate,False,[[Herbert Smith (politician),"Progressive Party (US, 1912)","6,853",3.79
1914,Arkansas,Arizona election,General,Candidate,False,George Spiess,Socialist Party of America,"5,890",3.26
1914,Arkansas,Arizona election,General,Candidate,False,Frederick Platt,Prohibition Party,"1,356",0.75
1914,Arkansas,Arizona election,General,Candidate,False,Clarence Warner,Socialist Labor Party of America,650,0.36
1914,Arkansas,Arizona election,General,Candidate,False,J. N. C. Stockton,Democratic Party (US),"21,733",40.42
1914,Arkansas,Arizona election,General,Candidate,False,Scattering,N/A,110,0.48
1914,Arkansas,Arizona election,General,Candidate,False,Rufe G. Hutchens,"Progressive Party (US, 1912)","28,169",31.04
1914,Arkansas,Arizona election,General,Candidate,False,C. W. McClure,"Progressive Party (US, 1912)","28,441",31.52
1914,Arkansas,Arizona election,General,Candidate,False,James H. Hawley,Democratic Party (US),"41,266",38.14
1914,Arkansas,Arizona election,General,Candidate,False,Paul Clagstone,"Progressive Party (US, 1912)","10,321",9.54
1914,Arkansas,Arizona election,General,Candidate,False,Calistus Cooper,Socialist Party of America,"7,888",7.29
1914,Arkansas,Arizona election,General,Candidate,False,W. M. Duthie,Prohibition Party,"1,237",1.14
1914,Arkansas,Arizona election,General,Candidate,False,Roger C. Sullivan,Democratic Party (US),"373,403",36.76
1914,Arkansas,Arizona election,General,Candidate,False,Raymond Robins,"Progressive Party (US, 1912)","203,027",19.99
1914,Arkansas,Arizona election,General,Candidate,False,Adolph Germer,Socialist Party of America,"39,889",3.93
1914,Arkansas,Arizona election,General,Candidate,False,George W. Woolsey,Prohibition Party (US),"6,750",0.67
1914,Arkansas,Arizona election,General,Candidate,False,John M. Frances,Socialist Labor Party of America,"2,078",0.21
1914,Arkansas,Arizona election,General,Candidate,False,Hugh Thomas Miller,Republican Party (US),"226,766",35.10
1914,Arkansas,Arizona election,General,Candidate,False,Albert J. Beveridge,"Progressive Party (US, 1912)","108,581",16.81
1914,Arkansas,Arizona election,General,Candidate,False,Stephen N. Reynolds,Socialist Party of America,"21,719",3.36
1914,Arkansas,Arizona election,General,Candidate,False,Sumner W. Haynes,Prohibition Party,"13,860",2.15
1914,Arkansas,Arizona election,General,Candidate,False,James Matthews,Socialist Labor Party of America,"2,884",0.45
1914,Arkansas,Arizona election,General,Candidate,False,Maurice Connolly,Democratic Party (US),"167,251",39.16
1914,Arkansas,Arizona election,General,Candidate,False,Otis Spurgeon,Independent,"24,490",5.73
1914,Arkansas,Arizona election,General,Candidate,False,Casper Schenk,"Progressive Party (US, 1912)","15,058",3.53
1914,Arkansas,Arizona election,General,Candidate,False,I. S. McCullis,Socialist Party of America,"8,462",1.98
1914,Arkansas,Arizona election,General,Candidate,False,M. L. Christian,Prohibition Party,"6,009",1.41
1914,Arkansas,Arizona election,General,Total,False,,,"48,466",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"44,671",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"886,013",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"253,213",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"180,813",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"53,775",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"22,871",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"90,758",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"90,230",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"108,198",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"1,015,808",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"646,059",100.00
1914,Arkansas,Arizona election,General,Total,False,,,"427,102",100.00
1914,Arkansas,Kansas election,General,Winning,False,Charles Curtis,Republican Party (US),"180,823",35.53
1914,Arkansas,Kansas election,General,Winning,True,Johnson N. Camden Jr.,Democratic Party (US),"177,797",53.99
1914,Arkansas,Kansas election,General,Winning,False,J. C. W. Beckham,Democratic Party (US),"176,605",51.89
1914,Arkansas,Kansas election,General,Winning,True,John Walter Smith,Democratic Party (US),"110,204",50.99
1914,Arkansas,Kansas election,General,Candidate,False,George A. Neeley,Democratic Party (US),"176,929",34.77
1914,Arkansas,Kansas election,General,Candidate,False,Victor Murdock,"Progressive Party (US, 1912)","116,755",22.94
1914,Arkansas,Kansas election,General,Candidate,False,Christian B. Hoffman,Socialist Party (US),"24,502",4.82
1914,Arkansas,Kansas election,General,Candidate,False,Earle R. Delay,Prohibition Party (US),"9,885",1.94
1914,Arkansas,Kansas election,General,Candidate,False,William Marshall Bullitt,Republican Party (US),"133,139",40.43
1914,Arkansas,Kansas election,General,Candidate,False,George Nicholas,"Progressive Party (US, 1912)","13,641",4.14
1914,Arkansas,Kansas election,General,Candidate,False,Frank E. Seeds,Socialist Party of America,"4,770",1.45
1914,Arkansas,Kansas election,General,Candidate,False,Augustus E. Willson,Republican Party (US),"144,758",42.53
1914,Arkansas,Kansas election,General,Candidate,False,Burton Vance,"Progressive Party (US, 1912)","14,108",4.15
1914,Arkansas,Kansas election,General,Candidate,False,H. J. Robertson,Socialist Party of America,"4,890",1.44
1914,Arkansas,Kansas election,General,Candidate,False,Edward Carrington,Republican Party (US),"94,864",43.89
1914,Arkansas,Kansas election,General,Candidate,False,V. Milton Reichard,"Progressive Party (US, 1912)","3,697",1.71
1914,Arkansas,Kansas election,General,Candidate,False,Charles E. Develin,Socialist Party of America,"3,255",1.51
1914,Arkansas,Kansas election,General,Candidate,False,Richard Henry Holme,Prohibition Party,"3,144",1.46
1914,Arkansas,Kansas election,General,Candidate,False,Robert W. Stevens,Labor Party of the United States,969,0.45
1914,Arkansas,Kansas election,General,Total,False,,,"508,894",100.00
1914,Arkansas,Kansas election,General,Total,False,,,"329,347",100.00
1914,Arkansas,Kansas election,General,Total,False,,,"340,361",100.00
1914,Arkansas,Kansas election,General,Total,False,,,"216,133",100.00
1914,Arkansas,Missouri election,General,Winning,True,William J. Stone,Democratic Party (US),"311,616",50.41
1914,Arkansas,Missouri election,General,Candidate,False,Thomas Akins,Republican Party (US),"257,054",41.58
1914,Arkansas,Missouri election,General,Candidate,False,Arthur N. Sager,"Progressive Party (US, 1912)","27,609",4.47
1914,Arkansas,Missouri election,General,Candidate,False,Thomas E. Greene,Socialist Party of America,"17,061",2.76
1914,Arkansas,Missouri election,General,Candidate,False,Orange J. Hill,Prohibition Party,"3,636",0.59
1914,Arkansas,Missouri election,General,Candidate,False,J. W. Molineaux,Socialist Labor Party of America,"1,251",0.20
1914,Arkansas,Missouri election,General,Total,False,,,"618,227",100.00
1914,Arkansas,Nevada election,General,Winning,True,Francis G. Newlands,Democratic Party (US),"8,078",37.46
1914,Arkansas,Nevada election,General,Candidate,False,Samuel Platt,Republican Party (US),"8,038",37.27
1914,Arkansas,Nevada election,General,Candidate,False,Ashley G. Miller,Socialist Party of America,"5,451",25.28
1914,Arkansas,Nevada election,General,Total,False,,,"21,567",100.00
1914,Arkansas,New Hampshire election,General,Winning,True,Jacob Harold Gallinger,Republican Party (US),"42,113",51.66
1914,Arkansas,New Hampshire election,General,Candidate,False,Raymond Bartlett Stevens,Democratic Party (US),"36,382",44.63
1914,Arkansas,New Hampshire election,General,Candidate,False,Benjamin F. Grier,Prohibition Party,"1,938",2.38
1914,Arkansas,New Hampshire election,General,Candidate,False,William H. Wilkins,Socialist Party of America,"1,089",1.34
1914,Arkansas,New Hampshire election,General,Total,False,,,"81,522",100.00
1914,Arkansas,New York election,General,Winning,False,James Wolcott Wadsworth Jr.,Republican Party (US),"639,112",47.04
1914,Arkansas,New York election,General,Candidate,False,James Watson Gerard,Democratic Party (US),"571,419",42.06
1914,Arkansas,New York election,General,Candidate,False,Bainbridge Colby,"Progressive Party (US, 1912)","61,977",4.56
1914,Arkansas,New York election,General,Candidate,False,Charles Edward Russell,Socialist Party of America,"55,266",4.07
1914,Arkansas,New York election,General,Candidate,False,Francis E. Baldwin,Prohibition Party,"27,813",2.05
1914,Arkansas,New York election,General,Candidate,False,Erwin A. Aucher,Socialist Labor Party of America,"3,064",0.23
1914,Arkansas,New York election,General,Total,False,,,"1,358,651",100.00
1914,Arkansas,North Carolina election,General,Winning,True,Lee S. Overman,Democratic Party (US),"121,342",58.10
1914,Arkansas,North Carolina election,General,Candidate,False,Adolphus A. Whitener,Republican Party (US),"87,101",41.70
1914,Arkansas,North Carolina election,General,Candidate,False,Henry J. Oliver,Socialist Party of America,425,0.20
1914,Arkansas,North Carolina election,General,Total,False,,,"208,868",100.00
1914,Arkansas,North Dakota election,General,Winning,True,Asle Gronna,Republican Party (US),"48,732",55.82
1914,Arkansas,North Dakota election,General,Candidate,False,William E. Purcell,Democratic Party (US),"29,640",33.95
1914,Arkansas,North Dakota election,General,Candidate,False,W. H. Brown,Socialist Party of America,"6,231",7.14
1914,Arkansas,North Dakota election,General,Candidate,False,Sever Serumgard,Independent,"2,707",3.10
1914,Arkansas,North Dakota election,General,Total,False,,,"87,310",100.00
1914,Arkansas,Ohio election,General,Winning,False,Warren G. Harding,Republican Party (US),"526,115",49.16
1914,Arkansas,Ohio election,General,Candidate,False,[[Timothy Sylvester Hogan (politician),Democratic Party (US),"423,742",39.60
1914,Arkansas,Ohio election,General,Candidate,False,Arthur Lovett Garford,"Progressive Party (US, 1912)","67,509",6.31
1914,Arkansas,Ohio election,General,Candidate,False,F. K. Hitchens,Socialist Party of America,"52,803",4.93
1914,Arkansas,Ohio election,General,Total,False,,,"1,070,169",100.00
1914,Arkansas,Oklahoma election,General,Winning,True,Thomas Gore,Democratic Party (US),"119,443",47.98
1914,Arkansas,Oklahoma election,General,Candidate,False,John H. Burford,Republican Party (US),"73,292",29.44
1914,Arkansas,Oklahoma election,General,Candidate,False,Patrick S. Nagle,Socialist Party of America,"52,259",20.99
1914,Arkansas,Oklahoma election,General,Candidate,False,William O. Cromwell,"Progressive Party (US, 1912)","3,966",1.59
1914,Arkansas,Oklahoma election,General,Total,False,,,"248,960",100.00
1914,Arkansas,Oregon election,General,Winning,True,George E. Chamberlain,Democratic Party (US),"111,748",45.50
1914,Arkansas,Oregon election,General,Candidate,False,R. A. Booth,Republican Party (US),"88,297",35.95
1914,Arkansas,Oregon election,General,Candidate,False,[[Bill Hanley (rancher),"Progressive Party (US, 1912)","28,220",10.68
1914,Arkansas,Oregon election,General,Candidate,False,Benjamin Franklin Ramp,Socialist Party of America,"10,666",4.34
1914,Arkansas,Oregon election,General,Candidate,False,H. S. Stine,Prohibition Party,"8,649",3.52
1914,Arkansas,Oregon election,General,Total,False,,,"245,580",100.00
1914,Arkansas,Pennsylvania election,General,Winning,True,Boies Penrose,Republican Party (US),"519,810",46.75
1914,Arkansas,Pennsylvania election,General,Candidate,False,Gifford Pinchot,"Progressive Party (US, 1912)","269,265",24.22
1914,Arkansas,Pennsylvania election,General,Candidate,False,Alexander Mitchell Palmer,Democratic Party (US),"266,436",23.96
1914,Arkansas,Pennsylvania election,General,Candidate,False,Fred W. Whiteside,Socialist Party of America,"37,950",3.41
1914,Arkansas,Pennsylvania election,General,Candidate,False,Madison F. Larkin,Prohibition Party,"17,685",1.59
1914,Arkansas,Pennsylvania election,General,Candidate,False,A. S. Landis,Industrial Party (US),680,0.06
1914,Arkansas,Pennsylvania election,General,Write-in,False,,,106,0.01
1914,Arkansas,Pennsylvania election,General,Total,False,,,"1,111,932",100.00
1914,Arkansas,South Carolina election,General,Winning,True,Ellison D. Smith,Democratic Party (US),"32,950",99.73
1914,Arkansas,South Carolina election,General,Candidate,False,J. H. Roberts,Socialist Party of America,89,0.27
1914,Arkansas,South Carolina election,General,Total,False,,,"33,039",100.00
1914,Arkansas,South Dakota election,General,Winning,False,Edwin S. Johnson,Democratic Party (US),"48,076",48.32
1914,Arkansas,South Dakota election,General,Winning,True,Reed Smoot,Republican Party (US),"56,281",49.08
1914,Arkansas,South Dakota election,General,Candidate,False,Charles H. Burke,Republican Party (US),"44,244",44.47
1914,Arkansas,South Dakota election,General,Candidate,False,E. P. Johnson,Socialist Party of America,"2,674",2.69
1914,Arkansas,South Dakota election,General,Candidate,False,O. W. Butterfield,Prohibition Party,"2,406",2.42
1914,Arkansas,South Dakota election,General,Candidate,False,H. L. Loucks,Independent,"2,104",2.11
1914,Arkansas,South Dakota election,General,Candidate,False,James Moyle,Democratic Party (US),"53,128",46.33
1914,Arkansas,South Dakota election,General,Candidate,False,J. F. Parsons,Socialist Party of America,"5,257",4.59
1914,Arkansas,South Dakota election,General,Total,False,,,"99,504",100.00
1914,Arkansas,South Dakota election,General,Total,False,,,"114,666",100.00
1914,Arkansas,Vermont election,General,Winning,False,William P. Dillingham ([[Incumbent,Republican Party (United States),"35,137",56.0%
1914,Arkansas,Vermont election,General,Candidate,False,Charles A. Prouty,Democratic Party (United States),"16,306",26.0%
1914,Arkansas,Vermont election,General,Candidate,False,Charles A. Prouty,"Progressive Party (United States, 1912)","7,339",11.7%
1914,Arkansas,Vermont election,General,Candidate,False,Charles A. Prouty,Non-partisan,"1,592",2.5%
1914,Arkansas,Vermont election,General,Candidate,False,Charles A. Prouty,Prohibition Party,"1,526",2.4%
1914,Arkansas,Vermont election,General,Candidate,False,Charles A. Prouty,Republican Party (United States),3,0.0%
1914,Arkansas,Vermont election,General,Candidate,False,James Canfield,Socialist Party USA,772,1.2%
1914,Arkansas,Vermont election,General,Total,False,,,"62,695",100.00%
1914,Arkansas,Washington election,General,Winning,True,Wesley Livsey Jones,Republican Party (US),"130,479",37.79
1914,Arkansas,Washington election,General,Candidate,False,William Wilson Black,Democratic Party (US),"91,733",26.57
1914,Arkansas,Washington election,General,Candidate,False,Ole Hanson,"Progressive Party (US, 1912)","83,282",24.12
1914,Arkansas,Washington election,General,Candidate,False,Adam H. Barth,Socialist Party of America,"30,234",8.76
1914,Arkansas,Washington election,General,Candidate,False,Arthur S. Caton,Prohibition Party,"9,551",2.77
1914,Arkansas,Washington election,General,Total,False,,,"345,279",100.00
1914,Arkansas,Wisconsin election,General,Winning,False,Paul O. Husting,Democratic Party (US),"134,925",43.81
1914,Arkansas,Wisconsin election,General,Candidate,False,Francis E. McGovern,Republican Party (US),"133,969",43.50
1914,Arkansas,Wisconsin election,General,Candidate,False,Emil Seidel,Socialist Party of America,"29,774",9.67
1914,Arkansas,Wisconsin election,General,Candidate,False,Charles L. Hill,Prohibition Party,"9,276",3.01
1914,Arkansas,Wisconsin election,General,Write-in,False,,,58,0.02
1914,Arkansas,Wisconsin election,General,Total,False,,,"308,002",100.00
1914,California,1914 United States Senate election in California,General,Winning,False,James Duval Phelan,Democratic Party (United States),"279,896",31.59%
1914,California,1914 United States Senate election in California,General,Candidate,False,Francis J. Heney,"Progressive Party (US, 1912)","255,232",28.81%
1914,California,1914 United States Senate election in California,General,Candidate,False,Joseph R. Knowland,Republican Party (United States),"254,159",28.69%
1914,California,1914 United States Senate election in California,General,Candidate,False,Ernest Untermann,Socialist Party USA,"56,805",6.41%
1914,California,1914 United States Senate election in California,General,Candidate,False,Frederick F. Wheeler,Prohibition Party (United States),"39,921",4.51%
1914,California,1914 United States Senate election in California,General,Total,False,,,"886,013",100.00%
1914,Colorado,1914 United States Senate election in Colorado,General,Winning,False,Charles S. Thomas ([[incumbent,Democratic Party (United States),"102,037",40.30%
1914,Colorado,1914 United States Senate election in Colorado,General,Candidate,False,Hubert Work,Republican Party (United States),"98,728",38.99%
1914,Colorado,1914 United States Senate election in Colorado,General,Candidate,False,Benjamin Griffith,"Progressive Party (United States, 1912)","27,042",10.68%
1914,Colorado,1914 United States Senate election in Colorado,General,Candidate,False,J. C. Griffiths,Socialist Party (United States),"13,943",5.51%
1914,Colorado,1914 United States Senate election in Colorado,General,Total,False,,,"253,183",100.00%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Winning,True,Frank B. Brandegee,Republican Party (US),"89,983",49.77%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Candidate,False,Simeon E. Baldwin,Democratic Party (US),"76,081",42.08%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Candidate,False,Herbert Smith,"Progressive Party (US, 1912)","6,853",3.79%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Candidate,False,George Spiess,Socialist Party of America,"5,890",3.26%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Candidate,False,Frederick Platt,Prohibition Party,"1,356",0.75%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Candidate,False,Clarence Warner,Socialist Labor Party of America,650,0.36%
1914,Connecticut,1914 U.S. Senate election in Connecticut,General,Total,False,,,"180,813",100.00%
1914,Florida,1914 United States Senate special election in Alabama,General,Winning,False,[[Frank White (Alabama politician),Democratic Party (United States),"84,720",99.93%
1914,Florida,1914 United States Senate special election in Alabama,General,Write-in,False,,,58,0.07%
1914,Florida,1914 United States Senate special election in Alabama,General,Total,False,,,"84,778",100.00%
1914,Florida,1914 United States Senate election in Alabama,General,Winning,False,Oscar Underwood,Democratic Party (United States),"63,389",78.13%
1914,Florida,1914 United States Senate election in Alabama,General,Candidate,False,Alex C. Birch,Republican Party (United States),"12,320",15.18%
1914,Florida,1914 United States Senate election in Alabama,General,Candidate,False,Adolphus P. Longshore,Bull Moose Party,"4,263",5.25%
1914,Florida,1914 United States Senate election in Alabama,General,Candidate,False,S. F. Hinton,Socialist Party (United States),"1,159",1.43%
1914,Florida,1914 United States Senate election in Alabama,General,Write-in,False,,,2,0.00%
1914,Florida,1914 United States Senate election in Alabama,General,Total,False,,,"81,133",100.00%
1914,Florida,Arizona election,General,Winning,True,Marcus A. Smith,Democratic Party (US),"25,800",53.23
1914,Florida,Arizona election,General,Winning,True,James P. Clarke,Democratic Party (US),"33,449",74.88
1914,Florida,Arizona election,General,Winning,False,James Duval Phelan,Democratic Party (US),"279,896",31.59
1914,Florida,Arizona election,General,Winning,True,Charles S. Thomas,Democratic Party (US),"102,037",40.30
1914,Florida,Arizona election,General,Winning,True,Frank B. Brandegee,Republican Party (US),"89,983",49.77
1914,Florida,Arizona election,General,Winning,True,Duncan U. Fletcher,Democratic Party (US),"32,042",59.59
1914,Florida,Arizona election,General,Winning,True,Duncan U. Fletcher,Democratic Party (US),"22,761",99.52
1914,Florida,Arizona election,General,Winning,False,Thomas W. Hardwick,Democratic Party (US),"62,589",68.96
1914,Florida,Arizona election,General,Winning,True,M. Hoke Smith,Democratic Party (US),"61,789",68.48
1914,Florida,Arizona election,General,Winning,True,James H. Brady,Republican Party (US),"47,486",43.89
1914,Florida,Arizona election,General,Winning,True,Lawrence Y. Sherman,Republican Party (US),"390,661",38.46
1914,Florida,Arizona election,General,Winning,True,Benjamin F. Shively,Democratic Party (US),"272,249",42.14
1914,Florida,Arizona election,General,Winning,True,Albert B. Cummins,Republican Party (US),"205,832",48.19
1914,Florida,Arizona election,General,Candidate,False,Don Lorenzo Hubbell,Republican Party (US),"9,183",18.95
1914,Florida,Arizona election,General,Candidate,False,Eugene W. Chafin,Prohibition Party,"7,293",15.05
1914,Florida,Arizona election,General,Candidate,False,Bert Davis,Socialist Party of America,"3,582",7.39
1914,Florida,Arizona election,General,Candidate,False,J. Bernard Nelson,"Progressive Party (US, 1912)","2,608",5.38
1914,Florida,Arizona election,General,Candidate,False,Harry H. Myers,Republican Party (US),"11,222",25.12
1914,Florida,Arizona election,General,Candidate,False,Francis J. Heney,"Progressive Party (US, 1912)","255,232",28.81
1914,Florida,Arizona election,General,Candidate,False,Joseph R. Knowland,Republican Party (US),"254,159",28.69
1914,Florida,Arizona election,General,Candidate,False,Ernest Untermann,Socialist Party of America,"56,805",6.41
1914,Florida,Arizona election,General,Candidate,False,Frederick F. Wheeler,Prohibition Party,"39,921",4.51
1914,Florida,Arizona election,General,Candidate,False,Hubert Work,Republican Party (US),"98,728",38.99
1914,Florida,Arizona election,General,Candidate,False,Benjamin Griffith,"Progressive Party (US, 1912)","27,072",10.69
1914,Florida,Arizona election,General,Candidate,False,James C. Griffiths,Socialist Party of America,"13,943",5.51
1914,Florida,Arizona election,General,Candidate,False,George J. Kindel,Independent,"11,433",4.52
1914,Florida,Arizona election,General,Candidate,False,Simeon E. Baldwin,Democratic Party (US),"76,081",42.08
1914,Florida,Arizona election,General,Candidate,False,[[Herbert Smith (politician),"Progressive Party (US, 1912)","6,853",3.79
1914,Florida,Arizona election,General,Candidate,False,George Spiess,Socialist Party of America,"5,890",3.26
1914,Florida,Arizona election,General,Candidate,False,Frederick Platt,Prohibition Party,"1,356",0.75
1914,Florida,Arizona election,General,Candidate,False,Clarence Warner,Socialist Labor Party of America,650,0.36
1914,Florida,Arizona election,General,Candidate,False,J. N. C. Stockton,Democratic Party (US),"21,733",40.42
1914,Florida,Arizona election,General,Candidate,False,Scattering,N/A,110,0.48
1914,Florida,Arizona election,General,Candidate,False,Rufe G. Hutchens,"Progressive Party (US, 1912)","28,169",31.04
1914,Florida,Arizona election,General,Candidate,False,C. W. McClure,"Progressive Party (US, 1912)","28,441",31.52
1914,Florida,Arizona election,General,Candidate,False,James H. Hawley,Democratic Party (US),"41,266",38.14
1914,Florida,Arizona election,General,Candidate,False,Paul Clagstone,"Progressive Party (US, 1912)","10,321",9.54
1914,Florida,Arizona election,General,Candidate,False,Calistus Cooper,Socialist Party of America,"7,888",7.29
1914,Florida,Arizona election,General,Candidate,False,W. M. Duthie,Prohibition Party,"1,237",1.14
1914,Florida,Arizona election,General,Candidate,False,Roger C. Sullivan,Democratic Party (US),"373,403",36.76
1914,Florida,Arizona election,General,Candidate,False,Raymond Robins,"Progressive Party (US, 1912)","203,027",19.99
1914,Florida,Arizona election,General,Candidate,False,Adolph Germer,Socialist Party of America,"39,889",3.93
