Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1912,Maine (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Winning,False,Democratic Party (US),Ashton C. Shallenberger,"27,581",57.61%
1912,Maine (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),[[William Henry Thompson,"11,993",25.05%
1912,Maine (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Willis E. Reed,"5,244",10.95%
1912,Maine (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Robert F. Smith,"3,061",6.39%
1912,Maine (special),"Nebraska Republican primary (April 19, 1912)",Primary,Winning,False,Republican Party (US),George W. Norris,"38,893",53.98%
1912,Maine (special),"Nebraska Republican primary (April 19, 1912)",Primary,Candidate,True,Republican Party (US),Norris Brown,"33,156",46.02%
1912,Maine (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Winning,False,Democratic Party (US),[[Furnifold McLendel Simmons,"84,687",57.18%
1912,Maine (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),William W. Kitchin (Governor),"47,010",31.74%
1912,Maine (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),[[Walter Clark (judge),"16,418",11.09%
1912,Maine (special),"Oklahoma Democratic primary (August 6, 1912)",Primary,Winning,False,Democratic Party (US),[[Robert Latham Owen,"80,204",64.32%
1912,Maine (special),"Oklahoma Democratic primary (August 6, 1912)",Primary,Candidate,False,Democratic Party (US),Charles N. Haskell,"44,483",35.68%
1912,Maine (special),"South Dakota Republican primary, June 4, 1912",Primary,Winning,False,Republican Party (US),Thomas Sterling,"25,896",35.00%
1912,Maine (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,True,Republican Party (US),Robert J. Gamble,"25,161",34.01%
1912,Maine (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Richard Olsen Richards,"16,983",22.96%
1912,Maine (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Melvin Grigsby,"5,941",8.03%
1912,Maine (special),Texas Democratic Primary (1912),Primary,Winning,False,Democratic Party (US),Morris Sheppard,"182,907",48.94%
1912,Maine (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Jacob F. Wolters,"146,214",39.12%
1912,Maine (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Choice B. Randell,"40,693",10.89%
1912,Maine (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Matthew Zollner,"3,960",1.06%
1912,Maine (special),Texas Democratic Primary (1912),Primary,Total,False,,,"373,774",100.00%
1912,Mississippi,"Nebraska Democratic primary (April 19, 1912)",Primary,Winning,False,Democratic Party (US),Ashton C. Shallenberger,"27,581",57.61%
1912,Mississippi,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),[[William Henry Thompson,"11,993",25.05%
1912,Mississippi,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Willis E. Reed,"5,244",10.95%
1912,Mississippi,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Robert F. Smith,"3,061",6.39%
1912,Mississippi,"Nebraska Republican primary (April 19, 1912)",Primary,Winning,False,Republican Party (US),George W. Norris,"38,893",53.98%
1912,Mississippi,"Nebraska Republican primary (April 19, 1912)",Primary,Candidate,True,Republican Party (US),Norris Brown,"33,156",46.02%
1912,Mississippi,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Winning,False,Democratic Party (US),[[Furnifold McLendel Simmons,"84,687",57.18%
1912,Mississippi,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),William W. Kitchin (Governor),"47,010",31.74%
1912,Mississippi,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),[[Walter Clark (judge),"16,418",11.09%
1912,Mississippi,"Oklahoma Democratic primary (August 6, 1912)",Primary,Winning,False,Democratic Party (US),[[Robert Latham Owen,"80,204",64.32%
1912,Mississippi,"Oklahoma Democratic primary (August 6, 1912)",Primary,Candidate,False,Democratic Party (US),Charles N. Haskell,"44,483",35.68%
1912,Mississippi,"South Dakota Republican primary, June 4, 1912",Primary,Winning,False,Republican Party (US),Thomas Sterling,"25,896",35.00%
1912,Mississippi,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,True,Republican Party (US),Robert J. Gamble,"25,161",34.01%
1912,Mississippi,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Richard Olsen Richards,"16,983",22.96%
1912,Mississippi,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Melvin Grigsby,"5,941",8.03%
1912,Mississippi,Texas Democratic Primary (1912),Primary,Winning,False,Democratic Party (US),Morris Sheppard,"182,907",48.94%
1912,Mississippi,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Jacob F. Wolters,"146,214",39.12%
1912,Mississippi,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Choice B. Randell,"40,693",10.89%
1912,Mississippi,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Matthew Zollner,"3,960",1.06%
1912,Mississippi,Texas Democratic Primary (1912),Primary,Total,False,,,"373,774",100.00%
1912,Virginia (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Winning,False,Democratic Party (US),Ashton C. Shallenberger,"27,581",57.61%
1912,Virginia (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),[[William Henry Thompson,"11,993",25.05%
1912,Virginia (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Willis E. Reed,"5,244",10.95%
1912,Virginia (special),"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Robert F. Smith,"3,061",6.39%
1912,Virginia (special),"Nebraska Republican primary (April 19, 1912)",Primary,Winning,False,Republican Party (US),George W. Norris,"38,893",53.98%
1912,Virginia (special),"Nebraska Republican primary (April 19, 1912)",Primary,Candidate,True,Republican Party (US),Norris Brown,"33,156",46.02%
1912,Virginia (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Winning,False,Democratic Party (US),[[Furnifold McLendel Simmons,"84,687",57.18%
1912,Virginia (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),William W. Kitchin (Governor),"47,010",31.74%
1912,Virginia (special),"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),[[Walter Clark (judge),"16,418",11.09%
1912,Virginia (special),"Oklahoma Democratic primary (August 6, 1912)",Primary,Winning,False,Democratic Party (US),[[Robert Latham Owen,"80,204",64.32%
1912,Virginia (special),"Oklahoma Democratic primary (August 6, 1912)",Primary,Candidate,False,Democratic Party (US),Charles N. Haskell,"44,483",35.68%
1912,Virginia (special),"South Dakota Republican primary, June 4, 1912",Primary,Winning,False,Republican Party (US),Thomas Sterling,"25,896",35.00%
1912,Virginia (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,True,Republican Party (US),Robert J. Gamble,"25,161",34.01%
1912,Virginia (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Richard Olsen Richards,"16,983",22.96%
1912,Virginia (special),"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Melvin Grigsby,"5,941",8.03%
1912,Virginia (special),Texas Democratic Primary (1912),Primary,Winning,False,Democratic Party (US),Morris Sheppard,"182,907",48.94%
1912,Virginia (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Jacob F. Wolters,"146,214",39.12%
1912,Virginia (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Choice B. Randell,"40,693",10.89%
1912,Virginia (special),Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Matthew Zollner,"3,960",1.06%
1912,Virginia (special),Texas Democratic Primary (1912),Primary,Total,False,,,"373,774",100.00%
1912,Virginia,"Nebraska Democratic primary (April 19, 1912)",Primary,Winning,False,Democratic Party (US),Ashton C. Shallenberger,"27,581",57.61%
1912,Virginia,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),[[William Henry Thompson,"11,993",25.05%
1912,Virginia,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Willis E. Reed,"5,244",10.95%
1912,Virginia,"Nebraska Democratic primary (April 19, 1912)",Primary,Candidate,False,Democratic Party (US),Robert F. Smith,"3,061",6.39%
1912,Virginia,"Nebraska Republican primary (April 19, 1912)",Primary,Winning,False,Republican Party (US),George W. Norris,"38,893",53.98%
1912,Virginia,"Nebraska Republican primary (April 19, 1912)",Primary,Candidate,True,Republican Party (US),Norris Brown,"33,156",46.02%
1912,Virginia,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Winning,False,Democratic Party (US),[[Furnifold McLendel Simmons,"84,687",57.18%
1912,Virginia,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),William W. Kitchin (Governor),"47,010",31.74%
1912,Virginia,"North Carolina Democratic primary (November 5, 1912{{efn|Date might be incorrect, as it is the date of the general popular election.",Primary,Candidate,False,Democratic Party (US),[[Walter Clark (judge),"16,418",11.09%
1912,Virginia,"Oklahoma Democratic primary (August 6, 1912)",Primary,Winning,False,Democratic Party (US),[[Robert Latham Owen,"80,204",64.32%
1912,Virginia,"Oklahoma Democratic primary (August 6, 1912)",Primary,Candidate,False,Democratic Party (US),Charles N. Haskell,"44,483",35.68%
1912,Virginia,"South Dakota Republican primary, June 4, 1912",Primary,Winning,False,Republican Party (US),Thomas Sterling,"25,896",35.00%
1912,Virginia,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,True,Republican Party (US),Robert J. Gamble,"25,161",34.01%
1912,Virginia,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Richard Olsen Richards,"16,983",22.96%
1912,Virginia,"South Dakota Republican primary, June 4, 1912",Primary,Candidate,False,Republican Party (US),Melvin Grigsby,"5,941",8.03%
1912,Virginia,Texas Democratic Primary (1912),Primary,Winning,False,Democratic Party (US),Morris Sheppard,"182,907",48.94%
1912,Virginia,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Jacob F. Wolters,"146,214",39.12%
1912,Virginia,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Choice B. Randell,"40,693",10.89%
1912,Virginia,Texas Democratic Primary (1912),Primary,Candidate,False,Democratic Party (US),Matthew Zollner,"3,960",1.06%
1912,Virginia,Texas Democratic Primary (1912),Primary,Total,False,,,"373,774",100.00%
