Year,State,Election,Election_Type,Row_Type,Incumbent,candidate,party,votes,percentage
2000,California,2000 U.S. Senate Democratic primary,Primary,Winning,True,Dianne Feinstein,Democratic Party (US),"3,759,560",95.50%
2000,California,2000 U.S. Senate Democratic primary,Primary,Candidate,False,Michael Schmier,Democratic Party (US),"181,104",4.50%
2000,California,2000 U.S. Senate Democratic primary,Primary,Total,False,,,"3,940,664",100.00%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Winning,False,[[Tom Campbell (California politician),Republican Party (US),"1,697,208",56.17%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Candidate,False,Ray Haynes,Republican Party (US),"679,034",22.47%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Candidate,False,Bill Horn,Republican Party (US),"453,630",15.01%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Candidate,False,John M. Brown,Republican Party (US),"68,415",2.26%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Candidate,False,Linh Dao,Republican Party (US),"64,559",2.14%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Candidate,False,James Peter Gough,Republican Party (US),"58,853",1.95%
2000,California,2000 U.S. Senate Republican Party primary in California,Primary,Total,False,,Republican Party (US),"3,021,699",100.00%
2000,California,2000 U.S. Senate Green Party primary in California,Primary,Winning,False,Medea Benjamin,Green Party (US),"99,716",73.95%
2000,California,2000 U.S. Senate Green Party primary in California,Primary,Candidate,False,Jan B. Tucker,Green Party (US),"35,124",26.05%
2000,California,2000 U.S. Senate Green Party primary in California,Primary,Total,False,,,"134,840",100.00%
2000,California,2000 U.S. Senate Reform Party primary in California,Primary,Winning,False,Jose Luis Olivares Camahort,Reform Party (US),"46,278",70.34%
2000,California,2000 U.S. Senate Reform Party primary in California,Primary,Candidate,False,"Valli ""Sharp"" Sharpe",Reform Party (US),"19,516",29.66%
2000,California,2000 U.S. Senate Reform Party primary in California,Primary,Total,False,,,"65,794",100.00%
2000,California,2000 Libertarian U.S. Senate primary,Primary,Winning,False,Gail Lightfoot,Libertarian Party of California,"120,622",100.00%
2000,California,2000 Libertarian U.S. Senate primary,Primary,Total,False,,,"120,622",100.00%
2000,California,2000 American Independent U.S. Senate primary,Primary,Winning,False,Diane Beall Templin,American Independent Party,"38,836",100.00%
2000,California,2000 American Independent U.S. Senate primary,Primary,Total,False,,,"38,836",100.00%
2000,California,2000 Natural Law U.S. Senate primary,Primary,Winning,False,Brian M. Rees,Natural Law Party (United States),"26,382",100.00%
2000,California,2000 Natural Law U.S. Senate primary,Primary,Total,False,,,"26,382",100.00%
2000,Florida,Republican primary results,Primary,Winning,False,Bill McCollum,Republican Party (United States),"660,592",81.13%
2000,Florida,Republican primary results,Primary,Candidate,False,Hamilton A. S. Bartlett,Republican Party (United States),"153,613",18.87%
2000,Florida,Republican primary results,Primary,Total,False,,,"814,205",100.00%
2000,Florida,Democratic primary results,Primary,Winning,False,Bill Nelson,Democratic Party (United States),"692,147",77.48%
2000,Florida,Democratic primary results,Primary,Candidate,False,Newall Jerome Daughtrey,Democratic Party (United States),"105,650",11.83%
2000,Florida,Democratic primary results,Primary,Candidate,False,David B. Higginbottom,Democratic Party (United States),"95,492",10.69%
2000,Florida,Democratic primary results,Primary,Total,False,,,"893,289",100.00%
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Winning,False,Mark Dayton,Minnesota Democratic–Farmer–Labor Party,"178,972",41.30
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Mike Ciresi,Minnesota Democratic–Farmer–Labor Party,"96,874",22.35
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Jerry Janezich,Minnesota Democratic–Farmer–Labor Party,"90,074",20.78
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Rebecca Yanisch,Minnesota Democratic–Farmer–Labor Party,"63,289",14.60
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Richard Franson,Minnesota Democratic–Farmer–Labor Party,"1,336",0.31
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Oloveuse S. Savior,Minnesota Democratic–Farmer–Labor Party,"1,206",0.28
2000,Minnesota,Minnesota Democratic–Farmer–Labor Party primary results,Primary,Candidate,False,Gregg A. Iverson,Minnesota Democratic–Farmer–Labor Party,"1,038",0.24
