year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1996,Alabama,AL,Colbert,County,Bill Clinton,Democratic,10226,50.33,20318,Democratic
1996,Alabama,AL,Colbert,County,Ross Perot,Independent,1696,8.35,20318,Democratic
1996,Alabama,AL,Colbert,County,Other,Other,91,0.45,20318,Democratic
1996,Alabama,AL,Conecuh,County,Bob Dole,Republican,2093,38.33,5461,Democratic
1996,Alabama,AL,Conecuh,County,Bill Clinton,Democratic,2903,53.16,5461,Democratic
1996,Alabama,AL,Conecuh,County,Ross Perot,Independent,445,8.15,5461,Democratic
1996,Alabama,AL,Conecuh,County,Other,Other,20,0.37,5461,Democratic
1996,Alabama,AL,Coosa,County,Bob Dole,Republican,1721,41.66,4131,Democratic
1996,Alabama,AL,Coosa,County,Bill Clinton,Democratic,2121,51.34,4131,Democratic
1996,Alabama,AL,Coosa,County,Ross Perot,Independent,262,6.34,4131,Democratic
1996,Alabama,AL,Coosa,County,Other,Other,27,0.65,4131,Democratic
1996,Alabama,AL,Covington,County,Bob Dole,Republican,6035,50.66,11913,Republican
1996,Alabama,AL,Covington,County,Bill Clinton,Democratic,4543,38.13,11913,Republican
1996,Alabama,AL,Covington,County,Ross Perot,Independent,1098,9.22,11913,Republican
1996,Alabama,AL,Covington,County,Other,Other,237,1.99,11913,Republican
1996,Alabama,AL,Crenshaw,County,Bob Dole,Republican,1939,43.6,4447,Democratic
1996,Alabama,AL,Crenshaw,County,Bill Clinton,Democratic,2172,48.84,4447,Democratic
1996,Alabama,AL,Crenshaw,County,Ross Perot,Independent,317,7.13,4447,Democratic
1996,Alabama,AL,Crenshaw,County,Other,Other,19,0.43,4447,Democratic
1996,Alabama,AL,Cullman,County,Bob Dole,Republican,14308,53.88,26553,Republican
1996,Alabama,AL,Cullman,County,Bill Clinton,Democratic,9544,35.94,26553,Republican
1996,Alabama,AL,Cullman,County,Ross Perot,Independent,2440,9.19,26553,Republican
1996,Alabama,AL,Cullman,County,Other,Other,261,0.98,26553,Republican
1996,Alabama,AL,Dale,County,Bob Dole,Republican,8288,57.84,14330,Republican
1996,Alabama,AL,Dale,County,Bill Clinton,Democratic,4732,33.02,14330,Republican
1996,Alabama,AL,Dale,County,Ross Perot,Independent,1216,8.49,14330,Republican
1996,Alabama,AL,Dale,County,Other,Other,94,0.66,14330,Republican
1996,Alabama,AL,Dallas,County,Bob Dole,Republican,6612,37.45,17654,Democratic
1996,Alabama,AL,Dallas,County,Bill Clinton,Democratic,10507,59.52,17654,Democratic
1996,Alabama,AL,Dallas,County,Ross Perot,Independent,477,2.7,17654,Democratic
1996,Alabama,AL,Dallas,County,Other,Other,58,0.33,17654,Democratic
1996,Alabama,AL,DeKalb,County,Bob Dole,Republican,9823,54.14,18143,Republican
1996,Alabama,AL,DeKalb,County,Bill Clinton,Democratic,6544,36.07,18143,Republican
1996,Alabama,AL,DeKalb,County,Ross Perot,Independent,1609,8.87,18143,Republican
1996,Alabama,AL,DeKalb,County,Other,Other,167,0.92,18143,Republican
1996,Alabama,AL,Elmore,County,Bob Dole,Republican,12937,61.76,20946,Republican
1996,Alabama,AL,Elmore,County,Bill Clinton,Democratic,6530,31.18,20946,Republican
1996,Alabama,AL,Elmore,County,Ross Perot,Independent,1368,6.53,20946,Republican
1996,Alabama,AL,Elmore,County,Other,Other,111,0.53,20946,Republican
1996,Alabama,AL,Escambia,County,Bob Dole,Republican,5214,46.96,11104,Republican
1996,Alabama,AL,Escambia,County,Bill Clinton,Democratic,4651,41.89,11104,Republican
1996,Alabama,AL,Escambia,County,Ross Perot,Independent,867,7.81,11104,Republican
1996,Alabama,AL,Escambia,County,Other,Other,372,3.35,11104,Republican
1996,Alabama,AL,Etowah,County,Bob Dole,Republican,16835,44.82,37561,Democratic
1996,Alabama,AL,Etowah,County,Bill Clinton,Democratic,17976,47.86,37561,Democratic
1996,Alabama,AL,Etowah,County,Ross Perot,Independent,2529,6.73,37561,Democratic
1996,Alabama,AL,Etowah,County,Other,Other,221,0.59,37561,Democratic
1996,Alabama,AL,Fayette,County,Bob Dole,Republican,3191,44.26,7209,Democratic
1996,Alabama,AL,Fayette,County,Bill Clinton,Democratic,3381,46.9,7209,Democratic
1996,Alabama,AL,Fayette,County,Ross Perot,Independent,590,8.18,7209,Democratic
1996,Alabama,AL,Fayette,County,Other,Other,47,0.65,7209,Democratic
1996,Alabama,AL,Franklin,County,Bob Dole,Republican,4449,42.44,10482,Democratic
1996,Alabama,AL,Franklin,County,Bill Clinton,Democratic,5028,47.97,10482,Democratic
1996,Alabama,AL,Franklin,County,Ross Perot,Independent,966,9.22,10482,Democratic
1996,Alabama,AL,Franklin,County,Other,Other,39,0.37,10482,Democratic
1996,Alabama,AL,Geneva,County,Bob Dole,Republican,4725,52.6,8983,Republican
1996,Alabama,AL,Geneva,County,Bill Clinton,Democratic,3174,35.33,8983,Republican
1996,Alabama,AL,Geneva,County,Ross Perot,Independent,857,9.54,8983,Republican
1996,Alabama,AL,Geneva,County,Other,Other,227,2.53,8983,Republican
1996,Alabama,AL,Greene,County,Bob Dole,Republican,796,17.99,4424,Democratic
1996,Alabama,AL,Greene,County,Bill Clinton,Democratic,3526,79.7,4424,Democratic
1996,Alabama,AL,Greene,County,Ross Perot,Independent,55,1.24,4424,Democratic
1996,Alabama,AL,Greene,County,Other,Other,47,1.06,4424,Democratic
1996,Alabama,AL,Hale,County,Bob Dole,Republican,1893,34.59,5473,Democratic
1996,Alabama,AL,Hale,County,Bill Clinton,Democratic,3372,61.61,5473,Democratic
1996,Alabama,AL,Hale,County,Ross Perot,Independent,190,3.47,5473,Democratic
1996,Alabama,AL,Hale,County,Other,Other,18,0.33,5473,Democratic
1996,Alabama,AL,Henry,County,Bob Dole,Republican,3082,46.44,6637,Republican
1996,Alabama,AL,Henry,County,Bill Clinton,Democratic,3019,45.49,6637,Republican
1996,Alabama,AL,Henry,County,Ross Perot,Independent,515,7.76,6637,Republican
1996,Alabama,AL,Henry,County,Other,Other,21,0.32,6637,Republican
1996,Alabama,AL,Houston,County,Bob Dole,Republican,17476,62.27,28063,Republican
1996,Alabama,AL,Houston,County,Bill Clinton,Democratic,8791,31.33,28063,Republican
1996,Alabama,AL,Houston,County,Ross Perot,Independent,1653,5.89,28063,Republican
1996,Alabama,AL,Houston,County,Other,Other,143,0.51,28063,Republican
1996,Alabama,AL,Jackson,County,Bob Dole,Republican,5650,36.32,15558,Democratic
1996,Alabama,AL,Jackson,County,Bill Clinton,Democratic,8204,52.73,15558,Democratic
1996,Alabama,AL,Jackson,County,Ross Perot,Independent,1573,10.11,15558,Democratic
1996,Alabama,AL,Jackson,County,Other,Other,131,0.84,15558,Democratic
1996,Alabama,AL,Jefferson,County,Bob Dole,Republican,130980,50.2,260906,Republican
1996,Alabama,AL,Jefferson,County,Bill Clinton,Democratic,120208,46.07,260906,Republican
1996,Alabama,AL,Jefferson,County,Ross Perot,Independent,7997,3.07,260906,Republican
1996,Alabama,AL,Jefferson,County,Other,Other,1721,0.66,260906,Republican
1996,Alabama,AL,Lamar,County,Bob Dole,Republican,2955,46.1,6410,Republican
1996,Alabama,AL,Lamar,County,Bill Clinton,Democratic,2843,44.35,6410,Republican
1996,Alabama,AL,Lamar,County,Ross Perot,Independent,597,9.31,6410,Republican
1996,Alabama,AL,Lamar,County,Other,Other,15,0.23,6410,Republican
1996,Alabama,AL,Lauderdale,County,Bob Dole,Republican,14058,46.19,30436,Republican
1996,Alabama,AL,Lauderdale,County,Bill Clinton,Democratic,13619,44.75,30436,Republican
1996,Alabama,AL,Lauderdale,County,Ross Perot,Independent,2574,8.46,30436,Republican
1996,Alabama,AL,Lauderdale,County,Other,Other,185,0.61,30436,Republican
1996,Alabama,AL,Lawrence,County,Bob Dole,Republican,3893,38.38,10143,Democratic
1996,Alabama,AL,Lawrence,County,Bill Clinton,Democratic,5254,51.8,10143,Democratic
1996,Alabama,AL,Lawrence,County,Ross Perot,Independent,964,9.5,10143,Democratic
1996,Alabama,AL,Lawrence,County,Other,Other,32,0.32,10143,Democratic
1996,Alabama,AL,Lee,County,Bob Dole,Republican,17985,54.15,33214,Republican
1996,Alabama,AL,Lee,County,Bill Clinton,Democratic,12919,38.9,33214,Republican
1996,Alabama,AL,Lee,County,Ross Perot,Independent,1949,5.87,33214,Republican
1996,Alabama,AL,Lee,County,Other,Other,361,1.09,33214,Republican
1996,Alabama,AL,Limestone,County,Bob Dole,Republican,10862,52.52,20682,Republican
1996,Alabama,AL,Limestone,County,Bill Clinton,Democratic,8045,38.9,20682,Republican
1996,Alabama,AL,Limestone,County,Ross Perot,Independent,1659,8.02,20682,Republican
1996,Alabama,AL,Limestone,County,Other,Other,116,0.56,20682,Republican
1996,Alabama,AL,Lowndes,County,Bob Dole,Republican,1369,25.16,5441,Democratic
1996,Alabama,AL,Lowndes,County,Bill Clinton,Democratic,3970,72.96,5441,Democratic
1996,Alabama,AL,Lowndes,County,Ross Perot,Independent,72,1.32,5441,Democratic
1996,Alabama,AL,Lowndes,County,Other,Other,30,0.55,5441,Democratic
1996,Alabama,AL,Macon,County,Bob Dole,Republican,987,12.03,8203,Democratic
1996,Alabama,AL,Macon,County,Bill Clinton,Democratic,7018,85.55,8203,Democratic
1996,Alabama,AL,Macon,County,Ross Perot,Independent,150,1.83,8203,Democratic
1996,Alabama,AL,Macon,County,Other,Other,48,0.59,8203,Democratic
1996,Alabama,AL,Madison,County,Bob Dole,Republican,50390,49.96,100858,Republican
1996,Alabama,AL,Madison,County,Bill Clinton,Democratic,42259,41.9,100858,Republican
1996,Alabama,AL,Madison,County,Ross Perot,Independent,7437,7.37,100858,Republican
1996,Alabama,AL,Madison,County,Other,Other,772,0.77,100858,Republican
1996,Alabama,AL,Marengo,County,Bob Dole,Republican,4013,43.18,9294,Democratic
1996,Alabama,AL,Marengo,County,Bill Clinton,Democratic,4899,52.71,9294,Democratic
1996,Alabama,AL,Marengo,County,Ross Perot,Independent,337,3.63,9294,Democratic
1996,Alabama,AL,Marengo,County,Other,Other,45,0.48,9294,Democratic
1996,Alabama,AL,Marion,County,Bob Dole,Republican,4742,43.79,10830,Democratic
1996,Alabama,AL,Marion,County,Bill Clinton,Democratic,5049,46.62,10830,Democratic
1996,Alabama,AL,Marion,County,Ross Perot,Independent,979,9.04,10830,Democratic
1996,Alabama,AL,Marion,County,Other,Other,60,0.55,10830,Democratic
1996,Alabama,AL,Marshall,County,Bob Dole,Republican,12323,52.89,23300,Republican
1996,Alabama,AL,Marshall,County,Bill Clinton,Democratic,8722,37.43,23300,Republican
1996,Alabama,AL,Marshall,County,Ross Perot,Independent,2150,9.23,23300,Republican
1996,Alabama,AL,Marshall,County,Other,Other,105,0.45,23300,Republican
1996,Alabama,AL,Mobile,County,Bob Dole,Republican,66775,51.32,130103,Republican
1996,Alabama,AL,Mobile,County,Bill Clinton,Democratic,54749,42.08,130103,Republican
1996,Alabama,AL,Mobile,County,Ross Perot,Independent,7555,5.81,130103,Republican
1996,Alabama,AL,Mobile,County,Other,Other,1024,0.79,130103,Republican
1996,Alabama,AL,Monroe,County,Bob Dole,Republican,4382,50.38,8698,Republican
1996,Alabama,AL,Monroe,County,Bill Clinton,Democratic,3815,43.86,8698,Republican
1996,Alabama,AL,Monroe,County,Ross Perot,Independent,486,5.59,8698,Republican
1996,Alabama,AL,Monroe,County,Other,Other,15,0.17,8698,Republican
1996,Alabama,AL,Montgomery,County,Bob Dole,Republican,37784,47.98,78744,Democratic
1996,Alabama,AL,Montgomery,County,Bill Clinton,Democratic,38382,48.74,78744,Democratic
1996,Alabama,AL,Montgomery,County,Ross Perot,Independent,2036,2.59,78744,Democratic
1996,Alabama,AL,Montgomery,County,Other,Other,542,0.69,78744,Democratic
1996,Alabama,AL,Morgan,County,Bob Dole,Republican,21765,54.39,40013,Republican
1996,Alabama,AL,Morgan,County,Bill Clinton,Democratic,14616,36.53,40013,Republican
1996,Alabama,AL,Morgan,County,Ross Perot,Independent,3348,8.37,40013,Republican
1996,Alabama,AL,Morgan,County,Other,Other,284,0.71,40013,Republican
1996,Alabama,AL,Perry,County,Bob Dole,Republican,1703,28.85,5903,Democratic
1996,Alabama,AL,Perry,County,Bill Clinton,Democratic,4053,68.66,5903,Democratic
1996,Alabama,AL,Perry,County,Ross Perot,Independent,119,2.02,5903,Democratic
1996,Alabama,AL,Perry,County,Other,Other,28,0.47,5903,Democratic
1996,Alabama,AL,Pickens,County,Bob Dole,Republican,3322,42.74,7773,Democratic
1996,Alabama,AL,Pickens,County,Bill Clinton,Democratic,4018,51.69,7773,Democratic
1996,Alabama,AL,Pickens,County,Ross Perot,Independent,403,5.18,7773,Democratic
1996,Alabama,AL,Pickens,County,Other,Other,30,0.39,7773,Democratic
1996,Alabama,AL,Pike,County,Bob Dole,Republican,5281,51.07,10341,Republican
1996,Alabama,AL,Pike,County,Bill Clinton,Democratic,4514,43.65,10341,Republican
1996,Alabama,AL,Pike,County,Ross Perot,Independent,503,4.86,10341,Republican
1996,Alabama,AL,Pike,County,Other,Other,43,0.42,10341,Republican
1996,Alabama,AL,Randolph,County,Bob Dole,Republican,3304,47.41,6969,Republican
1996,Alabama,AL,Randolph,County,Bill Clinton,Democratic,3023,43.38,6969,Republican
1996,Alabama,AL,Randolph,County,Ross Perot,Independent,603,8.65,6969,Republican
1996,Alabama,AL,Randolph,County,Other,Other,39,0.56,6969,Republican
1996,Alabama,AL,Russell,County,Bob Dole,Republican,5025,36.69,13695,Democratic
1996,Alabama,AL,Russell,County,Bill Clinton,Democratic,7834,57.2,13695,Democratic
1996,Alabama,AL,Russell,County,Ross Perot,Independent,792,5.78,13695,Democratic
1996,Alabama,AL,Russell,County,Other,Other,44,0.32,13695,Democratic
1996,Alabama,AL,St. Clair,County,Bob Dole,Republican,12762,62.29,20489,Republican
1996,Alabama,AL,St. Clair,County,Bill Clinton,Democratic,6187,30.2,20489,Republican
1996,Alabama,AL,St. Clair,County,Ross Perot,Independent,1417,6.92,20489,Republican
1996,Alabama,AL,St. Clair,County,Other,Other,123,0.6,20489,Republican
1996,Alabama,AL,Shelby,County,Bob Dole,Republican,37090,73.05,50773,Republican
1996,Alabama,AL,Shelby,County,Bill Clinton,Democratic,11280,22.22,50773,Republican
1996,Alabama,AL,Shelby,County,Ross Perot,Independent,2035,4.01,50773,Republican
1996,Alabama,AL,Shelby,County,Other,Other,368,0.72,50773,Republican
1996,Alabama,AL,Sumter,County,Bob Dole,Republican,1561,24.18,6456,Democratic
1996,Alabama,AL,Sumter,County,Bill Clinton,Democratic,4706,72.89,6456,Democratic
1996,Alabama,AL,Sumter,County,Ross Perot,Independent,172,2.66,6456,Democratic
1996,Alabama,AL,Sumter,County,Other,Other,17,0.26,6456,Democratic
1996,Alabama,AL,Talladega,County,Bob Dole,Republican,10931,47.99,22778,Republican
1996,Alabama,AL,Talladega,County,Bill Clinton,Democratic,10385,45.59,22778,Republican
1996,Alabama,AL,Talladega,County,Ross Perot,Independent,1335,5.86,22778,Republican
1996,Alabama,AL,Talladega,County,Other,Other,127,0.56,22778,Republican
1996,Alabama,AL,Tallapoosa,County,Bob Dole,Republican,7627,51.48,14815,Republican
1996,Alabama,AL,Tallapoosa,County,Bill Clinton,Democratic,6071,40.98,14815,Republican
1996,Alabama,AL,Tallapoosa,County,Ross Perot,Independent,1038,7.01,14815,Republican
1996,Alabama,AL,Tallapoosa,County,Other,Other,79,0.53,14815,Republican
1996,Alabama,AL,Tuscaloosa,County,Bob Dole,Republican,27939,51.38,54382,Republican
1996,Alabama,AL,Tuscaloosa,County,Bill Clinton,Democratic,23067,42.42,54382,Republican
1996,Alabama,AL,Tuscaloosa,County,Ross Perot,Independent,3048,5.6,54382,Republican
1996,Alabama,AL,Tuscaloosa,County,Other,Other,328,0.6,54382,Republican
1996,Alabama,AL,Walker,County,Bob Dole,Republican,9837,39.44,24939,Democratic
1996,Alabama,AL,Walker,County,Bill Clinton,Democratic,12929,51.84,24939,Democratic
1996,Alabama,AL,Walker,County,Ross Perot,Independent,2012,8.07,24939,Democratic
1996,Alabama,AL,Walker,County,Other,Other,161,0.65,24939,Democratic
1996,Alabama,AL,Washington,County,Bob Dole,Republican,2900,37.68,7697,Democratic
1996,Alabama,AL,Washington,County,Bill Clinton,Democratic,3935,51.12,7697,Democratic
1996,Alabama,AL,Washington,County,Ross Perot,Independent,819,10.64,7697,Democratic
1996,Alabama,AL,Washington,County,Other,Other,43,0.56,7697,Democratic
1996,Alabama,AL,Wilcox,County,Bob Dole,Republican,1454,30.0,4847,Democratic
1996,Alabama,AL,Wilcox,County,Bill Clinton,Democratic,3303,68.15,4847,Democratic
1996,Alabama,AL,Wilcox,County,Ross Perot,Independent,71,1.46,4847,Democratic
1996,Alabama,AL,Wilcox,County,Other,Other,19,0.39,4847,Democratic
1996,Alabama,AL,Winston,County,Bob Dole,Republican,4728,54.8,8627,Republican
1996,Alabama,AL,Winston,County,Bill Clinton,Democratic,3120,36.17,8627,Republican
1996,Alabama,AL,Winston,County,Ross Perot,Independent,723,8.38,8627,Republican
1996,Alabama,AL,Winston,County,Other,Other,56,0.65,8627,Republican
1996,Arizona,AZ,Apache,County,Bill Clinton,Democratic,12394,66.33,18684,Democratic
1996,Arizona,AZ,Apache,County,Bob Dole,Republican,4761,25.48,18684,Democratic
1996,Arizona,AZ,Apache,County,Ross Perot,Reform,1296,6.94,18684,Democratic
1996,Arizona,AZ,Apache,County,Harry Browne,Libertarian,204,1.09,18684,Democratic
1996,Arizona,AZ,Apache,County,Other,Other,29,0.16,18684,Democratic
1996,Arizona,AZ,Cochise,County,Bill Clinton,Democratic,13782,43.17,31923,Republican
1996,Arizona,AZ,Cochise,County,Bob Dole,Republican,14365,45.0,31923,Republican
1996,Arizona,AZ,Cochise,County,Ross Perot,Reform,3346,10.48,31923,Republican
1996,Arizona,AZ,Cochise,County,Harry Browne,Libertarian,383,1.2,31923,Republican
1996,Arizona,AZ,Cochise,County,Other,Other,47,0.15,31923,Republican
1996,Arizona,AZ,Coconino,County,Bill Clinton,Democratic,20475,53.15,38522,Democratic
1996,Arizona,AZ,Coconino,County,Bob Dole,Republican,13638,35.4,38522,Democratic
1996,Arizona,AZ,Coconino,County,Ross Perot,Reform,3666,9.52,38522,Democratic
1996,Arizona,AZ,Coconino,County,Harry Browne,Libertarian,609,1.58,38522,Democratic
1996,Arizona,AZ,Coconino,County,Other,Other,137,0.35,38522,Democratic
1996,Arizona,AZ,Gila,County,Bill Clinton,Democratic,8577,49.26,17411,Democratic
1996,Arizona,AZ,Gila,County,Bob Dole,Republican,6407,36.8,17411,Democratic
1996,Arizona,AZ,Gila,County,Ross Perot,Reform,2211,12.7,17411,Democratic
1996,Arizona,AZ,Gila,County,Harry Browne,Libertarian,204,1.17,17411,Democratic
1996,Arizona,AZ,Gila,County,Other,Other,12,0.07,17411,Democratic
1996,Arizona,AZ,Graham,County,Bill Clinton,Democratic,3938,42.36,9296,Republican
1996,Arizona,AZ,Graham,County,Bob Dole,Republican,4222,45.42,9296,Republican
1996,Arizona,AZ,Graham,County,Ross Perot,Reform,1034,11.12,9296,Republican
1996,Arizona,AZ,Graham,County,Harry Browne,Libertarian,100,1.08,9296,Republican
1996,Arizona,AZ,Graham,County,Other,Other,2,0.02,9296,Republican
1996,Arizona,AZ,Greenlee,County,Bill Clinton,Democratic,1755,51.72,3393,Democratic
1996,Arizona,AZ,Greenlee,County,Bob Dole,Republican,1159,34.16,3393,Democratic
1996,Arizona,AZ,Greenlee,County,Ross Perot,Reform,426,12.56,3393,Democratic
1996,Arizona,AZ,Greenlee,County,Harry Browne,Libertarian,53,1.56,3393,Democratic
1996,Arizona,AZ,Greenlee,County,Other,Other,0,0.0,3393,Democratic
1996,Arizona,AZ,La Paz,County,Bill Clinton,Democratic,1964,43.71,4493,Democratic
1996,Arizona,AZ,La Paz,County,Bob Dole,Republican,1902,42.33,4493,Democratic
1996,Arizona,AZ,La Paz,County,Ross Perot,Reform,597,13.29,4493,Democratic
1996,Arizona,AZ,La Paz,County,Harry Browne,Libertarian,30,0.67,4493,Democratic
1996,Arizona,AZ,La Paz,County,Other,Other,0,0.0,4493,Democratic
1996,Arizona,AZ,Maricopa,County,Bill Clinton,Democratic,363991,44.53,817432,Republican
1996,Arizona,AZ,Maricopa,County,Bob Dole,Republican,386015,47.22,817432,Republican
1996,Arizona,AZ,Maricopa,County,Ross Perot,Reform,58479,7.15,817432,Republican
1996,Arizona,AZ,Maricopa,County,Harry Browne,Libertarian,7551,0.92,817432,Republican
1996,Arizona,AZ,Maricopa,County,Other,Other,1396,0.18,817432,Republican
1996,Arizona,AZ,Mohave,County,Bill Clinton,Democratic,16629,40.04,41533,Republican
1996,Arizona,AZ,Mohave,County,Bob Dole,Republican,17997,43.33,41533,Republican
1996,Arizona,AZ,Mohave,County,Ross Perot,Reform,6369,15.33,41533,Republican
1996,Arizona,AZ,Mohave,County,Harry Browne,Libertarian,481,1.16,41533,Republican
1996,Arizona,AZ,Mohave,County,Other,Other,57,0.14,41533,Republican
1996,Arizona,AZ,Navajo,County,Bill Clinton,Democratic,12912,51.78,24938,Democratic
1996,Arizona,AZ,Navajo,County,Bob Dole,Republican,9262,37.14,24938,Democratic
1996,Arizona,AZ,Navajo,County,Ross Perot,Reform,2461,9.87,24938,Democratic
1996,Arizona,AZ,Navajo,County,Harry Browne,Libertarian,272,1.09,24938,Democratic
1996,Arizona,AZ,Navajo,County,Other,Other,31,0.12,24938,Democratic
1996,Arizona,AZ,Pima,County,Bill Clinton,Democratic,137983,52.16,264552,Democratic
1996,Arizona,AZ,Pima,County,Bob Dole,Republican,104121,39.36,264552,Democratic
1996,Arizona,AZ,Pima,County,Ross Perot,Reform,18809,7.11,264552,Democratic
1996,Arizona,AZ,Pima,County,Harry Browne,Libertarian,2894,1.09,264552,Democratic
1996,Arizona,AZ,Pima,County,Other,Other,745,0.28,264552,Democratic
1996,Arizona,AZ,Pinal,County,Bill Clinton,Democratic,19579,53.07,36895,Democratic
1996,Arizona,AZ,Pinal,County,Bob Dole,Republican,13034,35.33,36895,Democratic
1996,Arizona,AZ,Pinal,County,Ross Perot,Reform,3972,10.77,36895,Democratic
