year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
2012,house,Arizona,AZ,9,Kyrsten Sinema,Democratic,48.5,True,False,True
2012,house,Arizona,AZ,9,Vernon Parker,Republican,44.8,False,False,True
2012,house,Arizona,AZ,9,Powell Gammill,Libertarian,6.6,False,False,True
2012,house,Arkansas,AR,1,Rick Crawford,Republican,56.4,True,False,False
2012,house,Arkansas,AR,1,Scott Ellington,Democratic,39.0,False,False,False
2012,house,Arkansas,AR,1,Jessica Paxton,Libertarian,2.6,False,False,False
2012,house,Arkansas,AR,1,Jacob Holloway,Green,2.0,False,False,False
2012,house,Arkansas,AR,2,Tim Griffin,Republican,55.2,True,False,False
2012,house,Arkansas,AR,2,Herb Rule,Democratic,39.5,False,False,False
2012,house,Arkansas,AR,2,Barbara Ward,Green,3.0,False,False,False
2012,house,Arkansas,AR,2,Chris Hayes,Libertarian,2.3,False,False,False
2012,house,Arkansas,AR,3,Steve Womack,Republican,75.8,True,False,False
2012,house,Arkansas,AR,3,Rebekah Kennedy,Green,16.1,False,False,False
2012,house,Arkansas,AR,3,David Pangrac,Libertarian,8.1,False,False,False
2012,house,Arkansas,AR,4,Tom Cotton,Republican,59.5,True,False,True
2012,house,Arkansas,AR,4,Gene Jeffress,Democratic,36.7,False,False,True
2012,house,Arkansas,AR,4,Josh Drake,Green,1.9,False,False,True
2012,house,Arkansas,AR,4,Bobby Tullis,Libertarian,1.9,False,False,True
2012,house,California,CA,1,Doug LaMalfa,Republican,57.9,True,False,True
2012,house,California,CA,1,Jim Reed,Democratic,42.1,False,False,True
2012,house,California,CA,2,Jared Huffman,Democratic,70.1,True,False,True
2012,house,California,CA,2,Daniel Roberts,Republican,29.9,False,False,True
2012,house,California,CA,3,John Garamendi,Democratic,54.2,True,False,False
2012,house,California,CA,3,Kim Vann,Republican,45.8,False,False,False
2012,house,California,CA,4,Tom McClintock,Republican,61.1,True,False,False
2012,house,California,CA,4,Jack Uppal,Democratic,38.9,False,False,False
2012,house,California,CA,5,Mike Thompson,Democratic,74.1,True,False,False
2012,house,California,CA,5,Randy Loftin,Republican,25.9,False,False,False
2012,house,California,CA,6,Doris Matsui,Democratic,74.4,True,False,False
2012,house,California,CA,6,Joseph McCray Sr.,Republican,25.6,False,False,False
2012,house,California,CA,7,Ami Bera,Democratic,51.1,True,False,True
2012,house,California,CA,7,Dan Lungren,Republican,48.9,False,False,True
2012,house,California,CA,8,Paul Cook,Republican,57.6,True,False,True
2012,house,California,CA,8,Gregg Imus,Republican,42.4,False,False,True
2012,house,California,CA,9,Jerry McNerney,Democratic,55.5,True,False,False
2012,house,California,CA,9,Ricky Gill,Republican,44.5,False,False,False
2012,house,California,CA,10,Jeff Denham,Republican,53.8,True,False,True
2012,house,California,CA,10,José M. Hernández,Democratic,46.2,False,False,True
2012,house,California,CA,11,George Miller,Democratic,69.1,True,False,False
2012,house,California,CA,11,Virginia Fuller,Republican,30.9,False,False,False
2012,house,California,CA,12,Nancy Pelosi,Democratic,84.8,True,False,False
2012,house,California,CA,12,John Dennis,Republican,15.2,False,False,False
2012,house,California,CA,13,Barbara Lee,Democratic,86.3,True,False,False
2012,house,California,CA,13,Marilyn Singleton,Independent,13.7,False,False,False
2012,house,California,CA,14,Jackie Speier,Democratic,73.7,True,False,False
2012,house,California,CA,14,Debbie Bacigalupi,Republican,26.3,False,False,False
2012,house,California,CA,15,Eric Swalwell,Democratic,53.0,True,False,False
2012,house,California,CA,15,Pete Stark,Democratic,47.0,False,False,False
2012,house,California,CA,16,Jim Costa,Democratic,57.4,True,False,False
2012,house,California,CA,16,Brian Whelan,Republican,42.6,False,False,False
2012,house,California,CA,17,Mike Honda,Democratic,73.3,True,False,False
2012,house,California,CA,17,Evelyn Li,Republican,26.7,False,False,False
2012,house,California,CA,18,Anna Eshoo,Democratic,70.0,True,False,False
2012,house,California,CA,18,Dave Chapman,Republican,30.0,False,False,False
2012,house,California,CA,19,Zoe Lofgren,Democratic,72.7,True,False,False
2012,house,California,CA,19,Robert Murray,Republican,27.3,False,False,False
2012,house,California,CA,20,Sam Farr,Democratic,72.9,True,False,False
2012,house,California,CA,20,Jeff Taylor,Republican,27.1,False,False,False
2012,house,California,CA,21,David Valadao,Republican,59.9,True,False,True
2012,house,California,CA,21,John Hernandez,Democratic,40.1,False,False,True
2012,house,California,CA,22,Devin Nunes,Republican,63.1,True,False,False
2012,house,California,CA,22,Otto Lee,Democratic,36.9,False,False,False
2012,house,California,CA,23,Kevin McCarthy,Republican,73.8,True,False,False
2012,house,California,CA,23,Terry Phillips,Independent,26.2,False,False,False
2012,house,California,CA,24,Lois Capps,Democratic,55.1,True,False,False
2012,house,California,CA,24,Abel Maldonado,Republican,44.9,False,False,False
2012,house,California,CA,25,Buck McKeon,Republican,54.8,True,False,False
2012,house,California,CA,25,Lee Rogers,Democratic,45.2,False,False,False
2012,house,California,CA,26,Julia Brownley,Democratic,51.7,True,False,True
2012,house,California,CA,26,Tony Strickland,Republican,48.3,False,False,True
2012,house,California,CA,27,Judy Chu,Democratic,63.4,True,False,False
2012,house,California,CA,27,Jack Orswell,Republican,36.6,False,False,False
2012,house,California,CA,28,Adam Schiff,Democratic,76.0,True,False,False
2012,house,California,CA,28,Phil Jennerjahn,Republican,24.0,False,False,False
2012,house,California,CA,29,Tony Cárdenas,Democratic,74.2,True,False,True
2012,house,California,CA,29,David Hernandez,Independent,25.8,False,False,True
2012,house,California,CA,30,Brad Sherman,Democratic,60.5,True,False,False
2012,house,California,CA,30,Howard Berman,Democratic,39.5,False,False,False
2012,house,California,CA,31,Gary Miller,Republican,55.2,True,False,True
2012,house,California,CA,31,Robert Dutton,Republican,44.8,False,False,True
2012,house,California,CA,32,Grace Napolitano,Democratic,65.4,True,False,False
2012,house,California,CA,32,David Miller,Republican,34.6,False,False,False
2012,house,California,CA,33,Henry Waxman,Democratic,53.7,True,False,False
2012,house,California,CA,33,Bill Bloomfield,Independent,46.3,False,False,False
2012,house,California,CA,34,Xavier Becerra,Democratic,85.6,True,False,False
2012,house,California,CA,34,Stephen C. Smith,Republican,14.4,False,False,False
2012,house,California,CA,35,Gloria Negrete McLeod,Democratic,55.7,True,False,False
2012,house,California,CA,35,Joe Baca,Democratic,44.3,False,False,False
2012,house,California,CA,36,Raul Ruiz,Democratic,51.4,True,False,False
2012,house,California,CA,36,Mary Bono,Republican,48.6,False,False,False
2012,house,California,CA,37,Karen Bass,Democratic,86.4,True,False,False
2012,house,California,CA,37,Morgan Osborne,Republican,13.6,False,False,False
2012,house,California,CA,38,Linda Sánchez,Democratic,67.1,True,False,False
2012,house,California,CA,38,Benjamin Campos,Republican,32.9,False,False,False
2012,house,California,CA,39,Ed Royce,Republican,59.2,True,False,False
2012,house,California,CA,39,Jay Chen,Democratic,40.8,False,False,False
2012,house,California,CA,40,Lucille Roybal-Allard,Democratic,59.4,True,False,False
2012,house,California,CA,40,David Sanchez,Democratic,40.6,False,False,False
2012,house,California,CA,41,Mark Takano,Democratic,56.4,True,False,True
2012,house,California,CA,41,John Tavaglione,Republican,43.6,False,False,True
2012,house,California,CA,42,Ken Calvert,Republican,61.4,True,False,False
2012,house,California,CA,42,Michael Williamson,Democratic,38.6,False,False,False
2012,house,California,CA,43,Maxine Waters,Democratic,70.6,True,False,False
2012,house,California,CA,43,Bob Flores,Democratic,29.4,False,False,False
2012,house,California,CA,44,Janice Hahn,Democratic,60.0,True,False,False
2012,house,California,CA,44,Laura Richardson,Democratic,40.0,False,False,False
2012,house,California,CA,45,John Campbell,Republican,59.3,True,False,False
2012,house,California,CA,45,Sukhee Kang,Democratic,40.7,False,False,False
2012,house,California,CA,46,Loretta Sanchez,Democratic,60.6,True,False,False
2012,house,California,CA,46,Jerry Hayden,Republican,39.4,False,False,False
2012,house,California,CA,47,Alan Lowenthal,Democratic,56.6,True,False,True
2012,house,California,CA,47,Gary DeLong,Republican,43.4,False,False,True
2012,house,California,CA,48,Dana Rohrabacher,Republican,61.6,True,False,False
2012,house,California,CA,48,Ron Varasteh,Democratic,38.4,False,False,False
2012,house,California,CA,49,Darrell Issa,Republican,58.9,True,False,False
2012,house,California,CA,49,Jerry Tetalman,Democratic,41.1,False,False,False
2012,house,California,CA,50,Duncan D. Hunter,Republican,68.4,True,False,False
2012,house,California,CA,50,David B. Secor,Democratic,31.6,False,False,False
2012,house,California,CA,51,Juan Vargas,Democratic,69.9,True,False,True
2012,house,California,CA,51,Michael Crimmins,Republican,30.1,False,False,True
2012,house,California,CA,52,Scott Peters,Democratic,51.2,True,False,False
2012,house,California,CA,52,Brian Bilbray,Republican,48.8,False,False,False
2012,house,California,CA,53,Susan Davis,Democratic,60.4,True,False,False
2012,house,California,CA,53,Nick Popaditch,Republican,39.6,False,False,False
2012,house,Colorado,CO,1,Diana DeGette,Democratic,68.1,True,False,False
2012,house,Colorado,CO,1,Danny Stroud,Republican,27.0,False,False,False
2012,house,Colorado,CO,1,Frank Atwood,Libertarian,3.5,False,False,False
2012,house,Colorado,CO,1,Gary Swing,Green,1.3,False,False,False
2012,house,Colorado,CO,2,Jared Polis,Democratic,56.0,True,False,False
2012,house,Colorado,CO,2,Kevin Lundberg,Republican,38.6,False,False,False
2012,house,Colorado,CO,2,Randy Luallin,Libertarian,3.2,False,False,False
2012,house,Colorado,CO,2,Susan P. Hall,Green,2.4,False,False,False
2012,house,Colorado,CO,3,Scott Tipton,Republican,53.5,True,False,False
2012,house,Colorado,CO,3,Sal Pace,Democratic,41.1,False,False,False
2012,house,Colorado,CO,3,Tisha Casida,Independent,3.2,False,False,False
2012,house,Colorado,CO,3,Gregory Gilman,Libertarian,2.3,False,False,False
2012,house,Colorado,CO,4,Cory Gardner,Republican,58.6,True,False,False
2012,house,Colorado,CO,4,Brandon Shaffer,Democratic,36.7,False,False,False
2012,house,Colorado,CO,4,Josh Gilliland,Libertarian,3.0,False,False,False
2012,house,Colorado,CO,4,Doug Aden,Other,1.7,False,False,False
2012,house,Colorado,CO,5,Doug Lamborn,Republican,65.3,True,False,False
2012,house,Colorado,CO,5,Dave Anderson,Independent,17.4,False,False,False
2012,house,Colorado,CO,5,Jim Pirtle,Libertarian,7.3,False,False,False
2012,house,Colorado,CO,5,Misha Luzov,Green,5.9,False,False,False
2012,house,Colorado,CO,5,Ken Harvell,Other,4.2,False,False,False
2012,house,Colorado,CO,6,Mike Coffman,Republican,48.7,True,False,False
2012,house,Colorado,CO,6,Joe Miklosi,Democratic,45.1,False,False,False
2012,house,Colorado,CO,6,Kathy Polhemus,Independent,3.9,False,False,False
2012,house,Colorado,CO,6,Patrick Provost,Libertarian,2.4,False,False,False
2012,house,Colorado,CO,7,Ed Perlmutter,Democratic,53.3,True,False,False
2012,house,Colorado,CO,7,Joe Coors Jr.,Republican,41.2,False,False,False
2012,house,Colorado,CO,7,Doug Campbell,Other,3.0,False,False,False
2012,house,Colorado,CO,7,Buck Bailey,Libertarian,2.6,False,False,False
2012,house,Connecticut,CT,1,John Larson,Democratic,69.6,True,False,False
2012,house,Connecticut,CT,1,John Henry Decker,Republican,27.8,False,False,False
2012,house,Connecticut,CT,1,Mike DeRosa,Green,1.8,False,False,False
2012,house,Connecticut,CT,1,Matthew Corey,Independent,0.8,False,False,False
2012,house,Connecticut,CT,2,Joe Courtney,Democratic,68.3,True,False,False
2012,house,Connecticut,CT,2,Paul Formica,Republican,29.3,False,False,False
2012,house,Connecticut,CT,2,Colin D. Bennett,Green,1.2,False,False,False
2012,house,Connecticut,CT,2,Dan Reale,Libertarian,1.2,False,False,False
2012,house,Connecticut,CT,3,Rosa DeLauro,Democratic,74.6,True,False,False
2012,house,Connecticut,CT,3,Wayne Winsley,Republican,25.4,False,False,False
2012,house,Connecticut,CT,4,Jim Himes,Democratic,59.8,True,False,False
2012,house,Connecticut,CT,4,Steve Obsitnik,Republican,40.2,False,False,False
2012,house,Connecticut,CT,5,Elizabeth Esty,Democratic,51.5,True,False,True
2012,house,Connecticut,CT,5,Andrew Roraback,Republican,48.5,False,False,True
2012,house,Delaware,DE,AL,John Carney,Democratic,64.4,True,True,False
2012,house,Delaware,DE,AL,Tom Kovach,Republican,33.4,False,False,False
2012,house,Delaware,DE,AL,Bernard August,Green,1.1,False,False,False
2012,house,Delaware,DE,AL,Scott Gesty,Libertarian,1.1,False,False,False
2012,house,Florida,FL,1,Jeff Miller,Republican,69.6,True,False,False
2012,house,Florida,FL,1,Jim Bryan,Democratic,27.1,False,False,False
2012,house,Florida,FL,1,Calen Fretts,Libertarian,3.3,False,False,False
2012,house,Florida,FL,2,Steve Southerland,Republican,52.7,True,False,False
2012,house,Florida,FL,2,Al Lawson,Democratic,47.3,False,False,False
2012,house,Florida,FL,3,Ted Yoho,Republican,64.7,True,False,False
2012,house,Florida,FL,3,J. R. Gaillot Jr.,Democratic,32.5,False,False,False
2012,house,Florida,FL,3,Phil Dodds,Independent,2.8,False,False,False
2012,house,Florida,FL,4,Ander Crenshaw,Republican,76.1,True,False,False
2012,house,Florida,FL,4,Jim Klauder,Independent,23.9,False,False,False
2012,house,Florida,FL,5,Corrine Brown,Democratic,70.8,True,False,False
2012,house,Florida,FL,5,LeAnne Kolb,Republican,26.3,False,False,False
2012,house,Florida,FL,5,Eileen Fleming,Independent,3.0,False,False,False
2012,house,Florida,FL,6,Ron DeSantis,Republican,57.2,True,False,True
2012,house,Florida,FL,6,Heather Beaven,Democratic,42.8,False,False,True
2012,house,Florida,FL,7,John Mica,Republican,58.7,True,False,False
2012,house,Florida,FL,7,Jason Kendall,Democratic,41.3,False,False,False
2012,house,Florida,FL,8,Bill Posey,Republican,58.9,True,False,False
2012,house,Florida,FL,8,Shannon Roberts,Democratic,37.5,False,False,False
2012,house,Florida,FL,8,Richard Gillmor,Independent,3.6,False,False,False
2012,house,Florida,FL,9,Alan Grayson,Democratic,62.5,True,False,True
2012,house,Florida,FL,9,Todd Long,Republican,37.5,False,False,True
2012,house,Florida,FL,10,Daniel Webster,Republican,51.8,True,False,False
2012,house,Florida,FL,10,Val Demings,Democratic,48.2,False,False,False
2012,house,Florida,FL,11,Rich Nugent,Republican,64.5,True,False,False
2012,house,Florida,FL,11,Dave Werder,Democratic,35.5,False,False,False
2012,house,Florida,FL,12,Gus Bilirakis,Republican,63.5,True,False,False
2012,house,Florida,FL,12,Jonathan Michael Snow,Democratic,32.9,False,False,False
2012,house,Florida,FL,12,John Russell,Independent,2.1,False,False,False
2012,house,Florida,FL,12,Paul Elliot,Independent,1.5,False,False,False
2012,house,Florida,FL,13,Bill Young,Republican,57.6,True,False,False
2012,house,Florida,FL,13,Jessica Ehrlich,Democratic,42.4,False,False,False
2012,house,Florida,FL,14,Kathy Castor,Democratic,70.2,True,False,False
2012,house,Florida,FL,14,E. J. Otero,Republican,29.8,False,False,False
2012,house,Florida,FL,15,Dennis Ross,Republican,100.0,True,False,False
2012,house,Florida,FL,16,Vern Buchanan,Republican,53.6,True,False,False
2012,house,Florida,FL,16,Keith Fitzgerald,Democratic,46.4,False,False,False
2012,house,Florida,FL,17,Tom Rooney,Republican,58.7,True,False,False
2012,house,Florida,FL,17,Will Bronson,Democratic,41.3,False,False,False
2012,house,Florida,FL,18,Patrick Murphy,Democratic,50.2,True,False,False
2012,house,Florida,FL,18,Allen West,Republican,49.8,False,False,False
2012,house,Florida,FL,19,Trey Radel,Republican,62.0,True,False,True
2012,house,Florida,FL,19,James Roach,Democratic,35.8,False,False,True
2012,house,Florida,FL,19,Brandon Smith,Independent,2.2,False,False,True
2012,house,Florida,FL,20,Alcee Hastings,Democratic,88.0,True,False,False
2012,house,Florida,FL,20,Randall Terry,Independent,12.0,False,False,False
2012,house,Florida,FL,21,Ted Deutch,Democratic,77.7,True,False,False
2012,house,Florida,FL,21,Mike Trout,Independent,13.3,False,False,False
2012,house,Florida,FL,21,Cesar Henao,Independent,8.9,False,False,False
2012,house,Florida,FL,22,Lois Frankel,Democratic,54.6,True,False,True
2012,house,Florida,FL,22,Adam Hasner,Republican,45.4,False,False,True
2012,house,Florida,FL,23,Debbie Wasserman Schultz,Democratic,63.3,True,False,False
2012,house,Florida,FL,23,Karen Harrington,Republican,35.6,False,False,False
2012,house,Florida,FL,23,Ilya Katz,Independent,1.1,False,False,False
2012,house,Florida,FL,24,Frederica Wilson,Democratic,100.0,True,False,False
2012,house,Florida,FL,25,Mario Díaz-Balart,Republican,75.7,True,False,False
2012,house,Florida,FL,25,Stanley Blumenthal,Independent,15.8,False,False,False
2012,house,Florida,FL,25,</ref>,Independent,8.5,False,False,False
2012,house,Florida,FL,26,Joe Garcia,Democratic,53.6,True,False,False
2012,house,Florida,FL,26,David Rivera,Republican,43.0,False,False,False
2012,house,Florida,FL,26,Angel Fernandez,Independent,2.3,False,False,False
2012,house,Florida,FL,26,Jose Peixoto,Independent,1.1,False,False,False
2012,house,Florida,FL,27,Ileana Ros-Lehtinen,Republican,60.2,True,False,False
2012,house,Florida,FL,27,Manny Yevancy,Democratic,36.9,False,False,False
2012,house,Florida,FL,27,Thomas Cruz-Wiggins,Independent,2.9,False,False,False
2012,house,Georgia,GA,1,Jack Kingston,Republican,63.0,True,False,False
2012,house,Georgia,GA,1,Lesli Messinger,Democratic,37.0,False,False,False
2012,house,Georgia,GA,2,Sanford Bishop,Democratic,63.8,True,False,False
2012,house,Georgia,GA,2,John House,Republican,36.2,False,False,False
2012,house,Georgia,GA,3,Lynn Westmoreland,Republican,100.0,True,False,False
2012,house,Georgia,GA,4,Hank Johnson,Democratic,73.6,True,False,False
2012,house,Georgia,GA,4,J. Chris Vaughn,Republican,26.4,False,False,False
2012,house,Georgia,GA,5,John Lewis,Democratic,84.3,True,False,False
2012,house,Georgia,GA,5,Howard Stopeck,Republican,15.7,False,False,False
2012,house,Georgia,GA,6,Tom Price,Republican,64.6,True,False,False
2012,house,Georgia,GA,6,Jeff Kazanow,Democratic,35.4,False,False,False
2012,house,Georgia,GA,7,Rob Woodall,Republican,62.2,True,False,False
2012,house,Georgia,GA,7,Steve Reilly,Democratic,37.8,False,False,False
2012,house,Georgia,GA,8,Austin Scott,Republican,100.0,True,False,False
2012,house,Georgia,GA,9,Doug Collins,Republican,76.2,True,False,True
2012,house,Georgia,GA,9,Jody Cooley,Democratic,23.8,False,False,True
2012,house,Georgia,GA,10,Paul Broun,Republican,100.0,True,False,False
2012,house,Georgia,GA,11,Phil Gingrey,Republican,68.6,True,False,False
2012,house,Georgia,GA,11,Patrick Thompson,Democratic,31.4,False,False,False
2012,house,Georgia,GA,12,John Barrow,Democratic,53.7,True,False,False
2012,house,Georgia,GA,12,Lee Anderson,Republican,46.3,False,False,False
2012,house,Georgia,GA,13,David Scott,Democratic,71.7,True,False,False
2012,house,Georgia,GA,13,Shahid Malik,Republican,28.3,False,False,False
2012,house,Georgia,GA,14,Tom Graves,Republican,73.0,True,False,False
2012,house,Georgia,GA,14,Daniel Grant,Democratic,27.0,False,False,False
2012,house,Hawaii,HI,1,Colleen Hanabusa,Democratic,54.6,True,False,False
2012,house,Hawaii,HI,1,Charles Djou,Republican,45.4,False,False,False
2012,house,Hawaii,HI,2,Tulsi Gabbard,Democratic,80.6,True,False,True
2012,house,Hawaii,HI,2,Kawika Crowley,Republican,19.4,False,False,True
2012,house,Idaho,ID,1,Raúl Labrador,Republican,63.0,True,False,False
2012,house,Idaho,ID,1,Jimmy Farris,Democratic,30.8,False,False,False
2012,house,Idaho,ID,1,Rob Oates,Libertarian,3.9,False,False,False
2012,house,Idaho,ID,1,Pro-Life,Independent,2.4,False,False,False
2012,house,Idaho,ID,2,Mike Simpson,Republican,65.2,True,False,False
2012,house,Idaho,ID,2,Nicole LeFavour,Democratic,34.8,False,False,False
2012,house,Illinois,IL,1,Bobby Rush,Democratic,73.9,True,False,False
2012,house,Illinois,IL,1,Donald Peloquin,Republican,26.1,False,False,False
2012,house,Illinois,IL,2,Jesse Jackson Jr.,Democratic,62.1,True,False,True
2012,house,Illinois,IL,2,Brian Woodworth,Republican,23.4,False,False,True
2012,house,Illinois,IL,2,Marcus Lewis,Independent,13.5,False,False,True
2012,house,Illinois,IL,3,Dan Lipinski,Democratic,68.5,True,False,False
2012,house,Illinois,IL,3,Richard Grabowski,Republican,31.5,False,False,False
2012,house,Illinois,IL,4,Luis Gutiérrez,Democratic,83.3,True,False,False
2012,house,Illinois,IL,4,Hector Concepcion,Republican,16.7,False,False,False
2012,house,Illinois,IL,5,Mike Quigley,Democratic,65.6,True,False,False
2012,house,Illinois,IL,5,Dan Schmitt,Republican,28.7,False,False,False
2012,house,Illinois,IL,5,Nancy Wade,Green,5.7,False,False,False
2012,house,Illinois,IL,6,Peter Roskam,Republican,59.2,True,False,False
2012,house,Illinois,IL,6,Leslie Coolidge,Democratic,40.8,False,False,False
2012,house,Illinois,IL,7,Danny Davis,Democratic,84.6,True,False,False
2012,house,Illinois,IL,7,Rita Zak,Republican,11.0,False,False,False
2012,house,Illinois,IL,7,John Monaghan,Independent,4.4,False,False,False
2012,house,Illinois,IL,8,Tammy Duckworth,Democratic,54.7,True,False,False
2012,house,Illinois,IL,8,Joe Walsh,Republican,45.3,False,False,False
2012,house,Illinois,IL,9,Jan Schakowsky,Democratic,66.1,True,False,False
2012,house,Illinois,IL,9,Tim Wolfe,Republican,33.9,False,False,False
2012,house,Illinois,IL,10,Brad Schneider,Democratic,50.5,True,False,False
2012,house,Illinois,IL,10,Robert Dold,Republican,49.5,False,False,False
2012,house,Illinois,IL,11,Bill Foster,Democratic,58.1,True,False,False
2012,house,Illinois,IL,11,Judy Biggert,Republican,41.9,False,False,False
2012,house,Illinois,IL,12,William Enyart,Democratic,51.5,True,False,True
2012,house,Illinois,IL,12,Jason Plummer,Republican,42.9,False,False,True
2012,house,Illinois,IL,12,Paula Bradshaw,Green,5.6,False,False,True
2012,house,Illinois,IL,13,Rodney Davis,Republican,46.6,True,False,True
2012,house,Illinois,IL,13,David Gill,Democratic,46.2,False,False,True
2012,house,Illinois,IL,13,John Hartman,Independent,7.2,False,False,True
2012,house,Illinois,IL,14,Randy Hultgren,Republican,58.8,True,False,False
2012,house,Illinois,IL,14,Dennis Anderson,Democratic,41.2,False,False,False
2012,house,Illinois,IL,15,John Shimkus,Republican,68.9,True,False,False
2012,house,Illinois,IL,15,Angela Michael,Democratic,31.1,False,False,False
2012,house,Illinois,IL,16,Adam Kinzinger,Republican,61.9,True,False,False
2012,house,Illinois,IL,16,Wanda Rohl,Democratic,38.1,False,False,False
2012,house,Illinois,IL,17,Cheri Bustos,Democratic,53.3,True,False,False
2012,house,Illinois,IL,17,Bobby Schilling,Republican,46.7,False,False,False
2012,house,Illinois,IL,18,Aaron Schock,Republican,74.2,True,False,False
2012,house,Illinois,IL,18,Steve Waterworth,Democratic,25.8,False,False,False
2012,house,Indiana,IN,1,Pete Visclosky,Democratic,67.3,True,False,False
2012,house,Indiana,IN,1,Joel Phelps,Republican,32.7,False,False,False
2012,house,Indiana,IN,2,Jackie Walorski,Republican,49.0,True,False,True
2012,house,Indiana,IN,2,Brendan Mullen,Democratic,47.6,False,False,True
2012,house,Indiana,IN,2,Joe Ruiz,Libertarian,3.4,False,False,True
2012,house,Indiana,IN,3,Marlin Stutzman,Republican,67.1,True,False,False
2012,house,Indiana,IN,3,Kevin Boyd,Democratic,32.9,False,False,False
2012,house,Indiana,IN,4,Todd Rokita,Republican,61.9,True,False,False
2012,house,Indiana,IN,4,Tara Nelson,Democratic,34.2,False,False,False
2012,house,Indiana,IN,4,Benjamin Gehlhausen,Libertarian,3.9,False,False,False
2012,house,Indiana,IN,5,Susan Brooks,Republican,58.4,True,False,True
2012,house,Indiana,IN,5,Scott Reske,Democratic,37.6,False,False,True
2012,house,Indiana,IN,5,Chard Reid,Libertarian,4.0,False,False,True
2012,house,Indiana,IN,6,Luke Messer,Republican,59.1,True,False,True
2012,house,Indiana,IN,6,Brad Bookout,Democratic,35.1,False,False,True
2012,house,Indiana,IN,6,Rex Bell,Libertarian,5.8,False,False,True
2012,house,Indiana,IN,7,André Carson,Democratic,62.8,True,False,False
2012,house,Indiana,IN,7,Carlos May,Republican,37.2,False,False,False
2012,house,Indiana,IN,8,Larry Bucshon,Republican,53.4,True,False,False
2012,house,Indiana,IN,8,Dave Crooks,Democratic,43.1,False,False,False
2012,house,Indiana,IN,8,Bart Gadau,Libertarian,3.6,False,False,False
2012,house,Indiana,IN,9,Todd Young,Republican,56.3,True,False,False
2012,house,Indiana,IN,9,Shelli Yoder,Democratic,43.7,False,False,False
