year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
2013,house,Alabama,AL,1,Bradley Byrne,Republican,70.17,True,False,True
2013,house,Alabama,AL,1,Burton LeFlore,Democratic,29.32,False,False,True
2013,house,Alabama,AL,1,Write-ins,Write-ins,0.68,False,False,True
2013,house,Illinois,IL,2,Robin Kelly,Democratic,70.72,True,False,True
2013,house,Illinois,IL,2,Paul McKinley,Republican,22.1,False,False,True
2013,house,Illinois,IL,2,"Elizabeth ""Liz"" Pahlke",Independent,3.04,False,False,True
2013,house,Illinois,IL,2,LeAlan Jones,Green,1.84,False,False,True
2013,house,Illinois,IL,2,Marcus Lewis,Independent,1.63,False,False,True
2013,house,Illinois,IL,2,Curtiss Llong Bey,Independent,0.66,False,False,True
2013,house,Illinois,IL,2,Steve Piekarczyk (write-in),Independent,0.0,False,False,True
2013,house,Louisiana,LA,5,Vance McAllister,Republican,59.65,True,False,True
2013,house,Louisiana,LA,5,Neil Riser,Republican,40.35,False,False,True
2013,house,Massachusetts,MA,5,Katherine Clark,Democratic,65.8,True,False,True
2013,house,Massachusetts,MA,5,Frank Addivinola,Republican,31.5,False,False,True
2013,house,Massachusetts,MA,5,James Aulenti,Independent,1.6,False,False,True
2013,house,Massachusetts,MA,5,James Hall,Independent,0.7,False,False,True
2013,house,Massachusetts,MA,5,,,0.4,False,False,True
2013,house,Missouri,MO,8,Jason Smith,Republican,67.1,True,False,True
2013,house,Missouri,MO,8,Steve Hodges,Democratic,27.4,False,False,True
2013,house,Missouri,MO,8,Doug Enyart,Constitution,3.6,False,False,True
2013,house,Missouri,MO,8,Bill Slantz,Libertarian,1.5,False,False,True
2013,house,Missouri,MO,8,,,0.3,False,False,True
2013,house,South Carolina,SC,1,Mark Sanford,Republican,54.03,True,False,True
2013,house,South Carolina,SC,1,Elizabeth Colbert Busch,Democratic,45.22,False,False,True
2013,house,South Carolina,SC,1,Eugene Platt,Green,0.48,False,False,True
2013,house,South Carolina,SC,1,,,0.27,False,False,True
