year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
2014,house,Alabama,AL,1,Bradley Byrne,Republican,68.2,True,True,False
2014,house,Alabama,AL,1,Burton LeFlore,Democratic,31.7,False,False,False
2014,house,Alabama,AL,2,Martha Roby,Republican,67.3,True,True,False
2014,house,Alabama,AL,2,Erick Wright,Democratic,32.6,False,False,False
2014,house,Alabama,AL,3,Mike Rogers,Republican,66.1,True,True,False
2014,house,Alabama,AL,3,Jesse Smith,Democratic,33.7,False,False,False
2014,house,Alabama,AL,4,Robert Aderholt,Republican,98.6,True,True,False
2014,house,Alabama,AL,5,Mo Brooks,Republican,74.4,True,True,False
2014,house,Alabama,AL,5,Mark Bray,Independent,25.2,False,False,False
2014,house,Alabama,AL,6,Gary Palmer,Republican,76.2,True,False,True
2014,house,Alabama,AL,6,Mark Lester,Democratic,23.7,False,False,True
2014,house,Alabama,AL,6,Aimee Love,Libertarian,0.1,False,False,True
2014,house,Alabama,AL,7,Terri Sewell,Democratic,98.4,True,True,False
2014,house,Alaska,AK,AL,Don Young,Republican,51.0,True,True,False
2014,house,Alaska,AK,AL,Forrest Dunbar,Democratic,41.0,False,False,False
2014,house,Alaska,AK,AL,Jim C. McDermott,Libertarian,7.6,False,False,False
2014,house,Arizona,AZ,1,Ann Kirkpatrick,Democratic,52.6,True,True,False
2014,house,Arizona,AZ,1,Andy Tobin,Republican,47.4,False,False,False
2014,house,Arizona,AZ,2,Martha McSally,Republican,50.04,True,False,False
2014,house,Arizona,AZ,2,Ron Barber,Democratic,49.96,False,True,False
2014,house,Arizona,AZ,3,Raúl Grijalva,Democratic,55.7,True,True,False
2014,house,Arizona,AZ,3,Gabby Saucedo Mercer,Republican,44.3,False,False,False
2014,house,Arizona,AZ,4,Paul Gosar,Republican,70.0,True,True,False
2014,house,Arizona,AZ,4,Mikel Weisser,Democratic,25.8,False,False,False
2014,house,Arizona,AZ,4,Chris Rike,Libertarian,4.2,False,False,False
2014,house,Arizona,AZ,5,Matt Salmon,Republican,69.6,True,True,True
2014,house,Arizona,AZ,5,James Woods,Democratic,30.4,False,False,True
2014,house,Arizona,AZ,6,David Schweikert,Republican,64.9,True,True,False
2014,house,Arizona,AZ,6,John Williamson,Democratic,35.1,False,False,False
2014,house,Arizona,AZ,7,Ruben Gallego,Democratic,74.3,True,False,True
2014,house,Arizona,AZ,7,Joe Cobb,Libertarian,16.0,False,False,True
2014,house,Arizona,AZ,7,Rebecca DeWitt,Other,5.7,False,False,True
2014,house,Arizona,AZ,7,José Peñalosa,Independent,4.0,False,False,True
2014,house,Arizona,AZ,8,Trent Franks,Republican,75.8,True,True,False
2014,house,Arizona,AZ,8,Stephen Dolgos,Other,24.2,False,False,False
2014,house,Arizona,AZ,9,Kyrsten Sinema,Democratic,54.7,True,True,False
2014,house,Arizona,AZ,9,Wendy Rogers,Republican,41.8,False,False,False
2014,house,Arizona,AZ,9,Powell Gammill,Libertarian,3.5,False,False,False
2014,house,Arkansas,AR,1,Rick Crawford,Republican,63.3,True,False,False
2014,house,Arkansas,AR,1,Jackie McPherson,Democratic,32.4,False,False,False
2014,house,Arkansas,AR,1,Brian Willhite,Libertarian,4.4,False,False,False
2014,house,Arkansas,AR,2,French Hill,Republican,51.9,True,False,True
2014,house,Arkansas,AR,2,Pat Hays,Democratic,43.6,False,False,True
2014,house,Arkansas,AR,2,Debbie Standiford,Libertarian,4.5,False,False,True
2014,house,Arkansas,AR,3,Steve Womack,Republican,79.4,True,True,False
2014,house,Arkansas,AR,3,Grant Brand,Libertarian,20.6,False,False,False
2014,house,Arkansas,AR,4,Bruce Westerman,Republican,53.8,True,False,True
2014,house,Arkansas,AR,4,James Lee Witt,Democratic,42.6,False,False,True
2014,house,Arkansas,AR,4,Ken Hamilton,Libertarian,3.7,False,False,True
2014,house,California,CA,1,Doug LaMalfa,Republican,61.0,True,True,False
2014,house,California,CA,1,Heidi Hall,Democratic,39.0,False,False,False
2014,house,California,CA,2,Jared Huffman,Democratic,75.0,True,True,False
2014,house,California,CA,2,Dale Mensing,Republican,25.0,False,False,False
2014,house,California,CA,3,John Garamendi,Democratic,52.7,True,True,False
