year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
1996,house,Alaska,AK,AL,Don Young,Republican,59.41,True,True,False
1996,house,Alaska,AK,AL,Georgianna Lincoln,Democratic,36.42,False,False,False
1996,house,Alaska,AK,AL,John Grames,Green,1.93,False,False,False
1996,house,Arizona,AZ,1,Matt Salmon,Republican,60.18,True,True,False
1996,house,Arizona,AZ,1,John Cox,Democratic,39.82,False,False,False
1996,house,Arizona,AZ,2,Ed Pastor,Democratic,65.01,True,True,False
1996,house,Arizona,AZ,2,Jim Buster,Republican,30.76,False,False,False
1996,house,Arizona,AZ,2,Alice Bangle,Libertarian,4.23,False,False,False
1996,house,Arizona,AZ,3,Bob Stump,Republican,66.52,True,True,False
1996,house,Arizona,AZ,3,Alexander Schneider,Democratic,33.48,False,False,False
1996,house,Arizona,AZ,4,John Shadegg,Republican,66.78,True,True,False
1996,house,Arizona,AZ,4,Maria Milton,Democratic,33.22,False,False,False
1996,house,Arizona,AZ,5,Jim Kolbe,Republican,68.74,True,True,False
1996,house,Arizona,AZ,5,Mort Nelson,Democratic,25.91,False,False,False
1996,house,Arizona,AZ,5,John Zajac,Libertarian,2.81,False,False,False
1996,house,Arizona,AZ,6,J. D. Hayworth,Republican,47.57,True,True,False
1996,house,Arizona,AZ,6,Steve Owens,Democratic,46.6,False,False,False
1996,house,Arizona,AZ,6,Robert Anderson,Libertarian,5.84,False,False,False
1996,house,California,CA,1,Frank Riggs,Republican,49.63,True,True,False
1996,house,California,CA,1,Michela Alioto,Democratic,43.46,False,False,False
1996,house,California,CA,1,Emil Rossi,Libertarian,6.91,False,False,False
1996,house,California,CA,2,Wally Herger,Republican,60.8,True,True,False
1996,house,California,CA,2,Roberts Braden,Democratic,33.73,False,False,False
1996,house,California,CA,2,William Brunner,Libertarian,2.42,False,False,False
1996,house,California,CA,3,Vic Fazio,Democratic,53.52,True,True,False
1996,house,California,CA,3,Tim Lefever,Republican,41.1,False,False,False
1996,house,California,CA,3,Erin Donelle,Libertarian,1.91,False,False,False
1996,house,California,CA,4,John Doolittle,Republican,60.46,True,True,False
1996,house,California,CA,4,Katie Hirning,Democratic,36.1,False,False,False
1996,house,California,CA,4,Patrick Lee McHargue,Libertarian,3.43,False,False,False
1996,house,California,CA,5,Bob Matsui,Democratic,70.44,True,True,False
1996,house,California,CA,5,Robert S. Dinsmore,Republican,26.15,False,False,False
1996,house,California,CA,5,Joseph B. Miller,Libertarian,1.26,False,False,False
1996,house,California,CA,6,Lynn Woolsey,Democratic,61.83,True,True,False
1996,house,California,CA,6,Duane Hughes,Republican,33.99,False,False,False
1996,house,California,CA,7,George Miller,Democratic,71.8,True,True,False
1996,house,California,CA,7,Norman Reece,Republican,22.28,False,False,False
1996,house,California,CA,8,Nancy Pelosi,Democratic,84.34,True,True,False
1996,house,California,CA,8,Justin Raimondo,Republican,12.39,False,False,False
1996,house,California,CA,9,Ron Dellums,Democratic,77.03,True,True,False
1996,house,California,CA,9,Deborah Wright,Republican,18.47,False,False,False
1996,house,California,CA,10,Ellen Tauscher,Democratic,48.63,True,False,False
1996,house,California,CA,10,Bill Baker,Republican,47.19,False,True,False
1996,house,California,CA,10,Gregory Lyon,Libertarian,0.86,False,False,False
1996,house,California,CA,11,Richard Pombo,Republican,59.35,True,True,False
1996,house,California,CA,11,Jason Silva,Democratic,36.19,False,False,False
1996,house,California,CA,11,Kelly Rego,Libertarian,2.8,False,False,False
1996,house,California,CA,12,Tom Lantos,Democratic,71.69,True,True,False
1996,house,California,CA,12,Storm Jenkins,Republican,23.7,False,False,False
1996,house,California,CA,12,Christopher Schmidt,Libertarian,2.94,False,False,False
1996,house,California,CA,13,Pete Stark,Democratic,65.18,True,True,False
1996,house,California,CA,13,James Fay,Republican,30.41,False,False,False
1996,house,California,CA,13,Terry Savage,Libertarian,4.41,False,False,False
1996,house,California,CA,14,Anna Eshoo,Democratic,64.87,True,True,False
1996,house,California,CA,14,Ben Brink,Republican,31.1,False,False,False
1996,house,California,CA,14,Joseph Dehn III,Libertarian,1.52,False,False,False
1996,house,California,CA,14,Robert Wells,Natural Law,0.93,False,False,False
1996,house,California,CA,15,Tom Campbell,Republican,58.5,True,True,False
1996,house,California,CA,15,Dick Lane,Democratic,34.84,False,False,False
1996,house,California,CA,15,Ed Wimmers,Libertarian,2.42,False,False,False
1996,house,California,CA,16,Zoe Lofgren,Democratic,65.65,True,True,False
1996,house,California,CA,16,Chuck Wojslaw,Republican,30.16,False,False,False
1996,house,California,CA,16,David Bonino,Libertarian,2.88,False,False,False
1996,house,California,CA,17,Sam Farr,Democratic,58.87,True,True,False
1996,house,California,CA,17,Jess Brown,Republican,37.77,False,False,False
1996,house,California,CA,17,John H. Black,Libertarian,3.36,False,False,False
1996,house,California,CA,18,Gary Condit,Democratic,65.72,True,True,False
1996,house,California,CA,18,Bill Conrad,Republican,31.82,False,False,False
1996,house,California,CA,18,James B. Morzella,Libertarian,1.35,False,False,False
1996,house,California,CA,19,George Radanovich,Republican,66.58,True,True,False
1996,house,California,CA,19,Paul Barile,Democratic,28.32,False,False,False
1996,house,California,CA,19,Pamela Pescosolido,Libertarian,2.95,False,False,False
1996,house,California,CA,20,Cal Dooley,Democratic,56.51,True,True,False
1996,house,California,CA,20,Trice Harvey,Republican,39.13,False,False,False
1996,house,California,CA,20,Jonathan Richter,Libertarian,4.36,False,False,False
1996,house,California,CA,21,Bill Thomas,Republican,65.81,True,True,False
1996,house,California,CA,21,Deborah A. Vollmer,Democratic,26.5,False,False,False
1996,house,California,CA,21,Mike Hodges,Libertarian,1.59,False,False,False
1996,house,California,CA,22,Walter Capps,Democratic,48.45,True,False,False
1996,house,California,CA,22,Andrea Seastrand,Republican,44.22,False,True,False
1996,house,California,CA,22,Steven Wheeler,Independent,4.03,False,False,False
1996,house,California,CA,23,Elton Gallegly,Republican,59.59,True,True,False
1996,house,California,CA,23,Robert Unruhe,Democratic,35.1,False,False,False
1996,house,California,CA,23,Gail Lightfoot,Libertarian,4.18,False,False,False
1996,house,California,CA,24,Brad Sherman,Democratic,49.43,True,False,True
1996,house,California,CA,24,Rich Sybert,Republican,43.58,False,False,True
1996,house,California,CA,24,Erich D. Miller,Libertarian,2.65,False,False,True
1996,house,California,CA,25,Buck McKeon,Republican,62.4,True,True,False
1996,house,California,CA,25,Diane Trautman,Democratic,33.17,False,False,False
1996,house,California,CA,25,Bruce Acker,Libertarian,3.15,False,False,False
1996,house,California,CA,26,Howard Berman,Democratic,65.87,True,True,False
1996,house,California,CA,26,Bill Glass,Republican,28.61,False,False,False
1996,house,California,CA,26,Scott Fritschler,Libertarian,3.45,False,False,False
1996,house,California,CA,27,James E. Rogan,Republican,50.18,True,False,True
1996,house,California,CA,27,Doug Kahn,Democratic,43.18,False,False,True
1996,house,California,CA,27,Elizabeth Michael,Libertarian,3.5,False,False,True
1996,house,California,CA,27,Walt Contreras Sheasby,Green,2.21,False,False,True
1996,house,California,CA,28,David Dreier,Republican,60.67,True,True,False
1996,house,California,CA,28,David Levering,Democratic,36.94,False,False,False
1996,house,California,CA,28,Ken Saurenman,Libertarian,2.38,False,False,False
1996,house,California,CA,29,Henry Waxman,Democratic,67.63,True,True,False
1996,house,California,CA,29,Paul Stepanek,Republican,24.6,False,False,False
1996,house,California,CA,29,Michael J. Binkley,Libertarian,2.22,False,False,False
1996,house,California,CA,30,Xavier Becerra,Democratic,72.32,True,True,False
1996,house,California,CA,30,Patricia Parker,Republican,18.71,False,False,False
1996,house,California,CA,30,Pam Probst,Libertarian,3.42,False,False,False
1996,house,California,CA,31,Matthew G. Martínez,Democratic,67.47,True,True,False
1996,house,California,CA,31,John Flores,Republican,27.95,False,False,False
1996,house,California,CA,31,Michael Everling,Republican,4.58,False,False,False
1996,house,California,CA,32,Julian Dixon,Democratic,82.36,True,True,False
1996,house,California,CA,32,Lawrence Ardito,Republican,12.39,False,False,False
1996,house,California,CA,32,Neal Donner,Libertarian,4.22,False,False,False
1996,house,California,CA,33,Lucille Roybal-Allard,Democratic,82.1,True,True,False
1996,house,California,CA,33,John Leonard,Republican,14.09,False,False,False
1996,house,California,CA,33,Howard Johnson,Libertarian,3.81,False,False,False
1996,house,California,CA,34,Esteban Torres,Democratic,68.43,True,True,False
1996,house,California,CA,34,David Nunez,Republican,26.62,False,False,False
1996,house,California,CA,34,David Argall,Libertarian,1.98,False,False,False
1996,house,California,CA,35,Maxine Waters,Democratic,85.5,True,True,False
1996,house,California,CA,35,Eric Carlson,Republican,12.09,False,False,False
1996,house,California,CA,36,Jane Harman,Democratic,52.46,True,True,False
1996,house,California,CA,36,Susan Brooks,Republican,43.9,False,False,False
1996,house,California,CA,36,Bruce Dovner,Libertarian,2.2,False,False,False
1996,house,California,CA,37,Juanita Millender-McDonald,Democratic,85.0,True,True,False
1996,house,California,CA,37,Michael Voetee,Republican,15.0,False,False,False
1996,house,California,CA,38,Steve Horn,Republican,52.57,True,True,False
1996,house,California,CA,38,Rick Zbur,Democratic,42.72,False,False,False
1996,house,California,CA,38,William Yeager,Green,2.75,False,False,False
1996,house,California,CA,38,Paul Gautreau,Libertarian,1.95,False,False,False
1996,house,California,CA,39,Ed Royce,Republican,62.8,True,True,False
1996,house,California,CA,39,Bob Davis,Democratic,31.93,False,False,False
1996,house,California,CA,39,Jack Dean,Libertarian,5.27,False,False,False
1996,house,California,CA,40,Jerry Lewis,Republican,64.9,True,True,False
1996,house,California,CA,40,Robert Conaway,Democratic,28.96,False,False,False
1996,house,California,CA,40,Joseph Kelley,Libertarian,2.87,False,False,False
1996,house,California,CA,41,Jay Kim,Republican,58.46,True,True,False
