year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
2006,house,Alabama,AL,1,Jo Bonner,Republican,68.1,True,True,False
2006,house,Alabama,AL,1,Vivian Beckerle,Democratic,31.8,False,False,False
2006,house,Alabama,AL,2,Terry Everett,Republican,69.5,True,True,False
2006,house,Alabama,AL,2,Chuck James,Democratic,30.4,False,False,False
2006,house,Alabama,AL,3,Mike D. Rogers,Republican,59.4,True,False,False
2006,house,Alabama,AL,3,Greg Pierce,Democratic,38.5,False,False,False
2006,house,Alabama,AL,3,Mark Layfield,Independent,2.1,False,False,False
2006,house,Alabama,AL,4,Robert Aderholt,Republican,70.2,True,True,False
2006,house,Alabama,AL,4,Barbara Bobo,Democratic,29.7,False,False,False
2006,house,Alabama,AL,5,Bud Cramer,Democratic,98.3,True,True,False
2006,house,Alabama,AL,6,Spencer Bachus,Republican,98.3,True,True,False
2006,house,Alabama,AL,7,Artur Davis,Democratic,99.0,True,True,False
2006,house,Alaska,AK,AL,Don Young,Republican,56.8,True,True,False
2006,house,Alaska,AK,AL,Diane Benson,Democratic,40.2,False,False,False
2006,house,Alaska,AK,AL,Alexander Crawford,Libertarian,1.7,False,False,False
2006,house,Alaska,AK,AL,Eva Ince,Green,0.8,False,False,False
2006,house,Alaska,AK,AL,Bill Ratigan,Independent,0.7,False,False,False
2006,house,Arizona,AZ,1,Rick Renzi,Republican,51.8,True,True,False
2006,house,Arizona,AZ,1,Ellen Simon,Democratic,43.4,False,False,False
2006,house,Arizona,AZ,1,David Schlosser,Libertarian,4.8,False,False,False
2006,house,Arizona,AZ,2,Trent Franks,Republican,58.6,True,True,False
2006,house,Arizona,AZ,2,John Thrasher,Democratic,38.9,False,False,False
2006,house,Arizona,AZ,2,Powell Gammill,Libertarian,2.5,False,False,False
2006,house,Arizona,AZ,3,John Shadegg,Republican,59.3,True,True,False
2006,house,Arizona,AZ,3,Don Chilton,Democratic,38.2,False,False,False
2006,house,Arizona,AZ,3,Mark Yannone,Libertarian,2.5,False,False,False
2006,house,Arizona,AZ,4,Ed Pastor,Democratic,72.5,True,True,False
2006,house,Arizona,AZ,4,Don Karg,Republican,23.9,False,False,False
2006,house,Arizona,AZ,4,Ronald Harders,Libertarian,3.6,False,False,False
2006,house,Arizona,AZ,5,Harry Mitchell,Democratic,50.4,True,False,False
2006,house,Arizona,AZ,5,J. D. Hayworth,Republican,46.4,False,True,False
2006,house,Arizona,AZ,5,Warren Severin,Libertarian,3.1,False,False,False
2006,house,Arizona,AZ,6,Jeff Flake,Republican,74.8,True,True,False
2006,house,Arizona,AZ,6,Jason Blair,Libertarian,25.2,False,False,False
2006,house,Arizona,AZ,7,Raúl Grijalva,Democratic,61.1,True,True,False
2006,house,Arizona,AZ,7,Ron Drake,Republican,35.4,False,False,False
2006,house,Arizona,AZ,7,Joe Cobb,Libertarian,3.6,False,False,False
2006,house,Arizona,AZ,8,Gabby Giffords,Democratic,54.3,True,False,True
2006,house,Arizona,AZ,8,Randy Graf,Republican,42.1,False,False,True
2006,house,Arizona,AZ,8,David Nolan,Libertarian,1.9,False,False,True
2006,house,Arizona,AZ,8,Jay Quick,Independent,1.7,False,False,True
2006,house,Arkansas,AR,1,Marion Berry,Democratic,69.2,True,True,False
2006,house,Arkansas,AR,1,Mickey Stumbaugh,Republican,30.8,False,False,False
2006,house,Arkansas,AR,2,Vic Snyder,Democratic,60.5,True,True,False
2006,house,Arkansas,AR,2,Andy Mayberry,Republican,39.5,False,False,False
2006,house,Arkansas,AR,3,John Boozman,Republican,62.4,True,True,False
2006,house,Arkansas,AR,3,Woodrow Anderson,Democratic,37.6,False,False,False
2006,house,Arkansas,AR,4,Mike Ross,Democratic,74.5,True,False,False
2006,house,Arkansas,AR,4,Joe Ross,Republican,25.5,False,False,False
2006,house,California,CA,1,Mike Thompson,Democratic,66.3,True,False,False
2006,house,California,CA,1,John Jones,Republican,29.0,False,False,False
2006,house,California,CA,1,Pamela Elizondo,Green,3.1,False,False,False
2006,house,California,CA,1,Peace and Freedom,Peace and Freedom,1.6,False,False,False
2006,house,California,CA,2,Wally Herger,Republican,64.2,True,True,False
2006,house,California,CA,2,Arjinderpal Sekhon,Democratic,32.5,False,False,False
2006,house,California,CA,2,E. Kent Hinesley,Libertarian,3.3,False,False,False
2006,house,California,CA,3,Dan Lungren,Republican,59.5,True,True,True
2006,house,California,CA,3,Bill Durston,Democratic,37.9,False,False,True
2006,house,California,CA,3,Douglas Arthur Tuma,Libertarian,1.6,False,False,True
2006,house,California,CA,4,John Doolittle,Republican,49.9,True,True,False
2006,house,California,CA,4,Charles Brown,Democratic,45.4,False,False,False
2006,house,California,CA,4,Dan Warren,Libertarian,5.0,False,False,False
2006,house,California,CA,5,Doris Matsui,Democratic,70.8,True,True,False
2006,house,California,CA,5,X. Claire Yan,Republican,23.6,False,False,False
2006,house,California,CA,5,Jeff Kravitz,Green,4.3,False,False,False
2006,house,California,CA,6,Lynn Woolsey,Democratic,70.3,True,True,False
2006,house,California,CA,6,Todd Hopper,Republican,26.1,False,False,False
2006,house,California,CA,6,Rich Friesen,Libertarian,3.6,False,False,False
2006,house,California,CA,7,George Miller,Democratic,83.9,True,False,False
2006,house,California,CA,7,Camden McConnell,Libertarian,16.1,False,False,False
2006,house,California,CA,8,Nancy Pelosi,Democratic,80.4,True,True,False
2006,house,California,CA,8,Mike DeNunzio,Republican,10.8,False,False,False
2006,house,California,CA,8,Krissy Keefer,Green,7.4,False,False,False
2006,house,California,CA,8,Philip Berg,Libertarian,1.4,False,False,False
2006,house,California,CA,9,Barbara Lee,Democratic,86.4,True,True,False
2006,house,California,CA,9,John den Dulk,Republican,10.7,False,False,False
2006,house,California,CA,9,James Eyer,Libertarian,2.9,False,False,False
2006,house,California,CA,10,Ellen Tauscher,Democratic,66.5,True,True,False
2006,house,California,CA,10,Darcy Linn,Republican,33.5,False,False,False
2006,house,California,CA,11,Jerry McNerney,Democratic,53.2,True,False,False
2006,house,California,CA,11,Richard Pombo,Republican,46.8,False,True,False
2006,house,California,CA,12,Tom Lantos,Democratic,76.1,True,True,False
2006,house,California,CA,12,Michael Moloney,Republican,23.9,False,False,False
2006,house,California,CA,13,Pete Stark,Democratic,74.9,True,True,False
2006,house,California,CA,13,George Bruno,Republican,25.1,False,False,False
2006,house,California,CA,14,Anna Eshoo,Democratic,71.1,True,True,False
2006,house,California,CA,14,Rob Smith,Republican,24.3,False,False,False
2006,house,California,CA,14,Brian Holtz,Libertarian,2.3,False,False,False
2006,house,California,CA,14,Carol Brouillet,Green,2.3,False,False,False
2006,house,California,CA,15,Mike Honda,Democratic,72.4,True,True,False
2006,house,California,CA,15,Raymond Chukwu,Republican,27.6,False,False,False
2006,house,California,CA,16,Zoe Lofgren,Democratic,72.8,True,True,False
2006,house,California,CA,16,Charel Winston,Republican,27.2,False,False,False
2006,house,California,CA,17,Sam Farr,Democratic,75.9,True,True,False
2006,house,California,CA,17,Anthony DeMaio,Republican,22.6,False,False,False
2006,house,California,CA,18,Dennis Cardoza,Democratic,65.4,True,True,False
2006,house,California,CA,18,John Kanno,Republican,34.6,False,False,False
2006,house,California,CA,19,George Radanovich,Republican,60.6,True,True,False
2006,house,California,CA,19,T.J. Cox,Democratic,39.4,False,False,False
2006,house,California,CA,20,Jim Costa,Democratic,100.0,True,True,False
2006,house,California,CA,21,Devin Nunes,Republican,66.6,True,True,False
2006,house,California,CA,21,Steven Haze,Democratic,30.1,False,False,False
2006,house,California,CA,21,John Miller,Green,3.3,False,False,False
2006,house,California,CA,22,Kevin McCarthy,Republican,70.8,True,False,True
2006,house,California,CA,22,Sharon Beery,Democratic,29.2,False,False,True
2006,house,California,CA,23,Lois Capps,Democratic,65.2,True,True,False
2006,house,California,CA,23,Victor Tognazzini,Republican,34.8,False,False,False
2006,house,California,CA,24,Elton Gallegly,Republican,62.1,True,True,False
2006,house,California,CA,24,Jill Martinez,Democratic,37.9,False,False,False
2006,house,California,CA,25,Buck McKeon,Republican,60.1,True,True,False
2006,house,California,CA,25,Robert Rodriguez,Democratic,35.6,False,False,False
2006,house,California,CA,25,David Erickson,Libertarian,4.3,False,False,False
2006,house,California,CA,26,David Dreier,Republican,57.0,True,True,False
