year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
1998,house,Alabama,AL,1,Sonny Callahan,Republican,100.0,True,True,False
1998,house,Alabama,AL,2,Terry Everett,Republican,69.0,True,True,False
1998,house,Alabama,AL,2,Joe Fondren,Democratic,31.0,False,False,False
1998,house,Alabama,AL,3,Bob Riley,Republican,58.0,True,True,False
1998,house,Alabama,AL,3,Joe Turnham,Democratic,42.0,False,False,False
1998,house,Alabama,AL,4,Robert Aderholt,Republican,56.0,True,True,False
1998,house,Alabama,AL,4,Don Bevill,Democratic,44.0,False,False,False
1998,house,Alabama,AL,5,Bud Cramer,Democratic,70.0,True,True,False
1998,house,Alabama,AL,5,Gil Aust,Republican,30.0,False,False,False
1998,house,Alabama,AL,6,Spencer Bachus,Republican,72.0,True,True,False
1998,house,Alabama,AL,6,Donna Wesson Smalley,Democratic,28.0,False,False,False
1998,house,Alabama,AL,7,Earl Hilliard,Democratic,100.0,True,True,False
1998,house,Alaska,AK,AL,Don Young,Republican,62.6,True,True,False
1998,house,Alaska,AK,AL,Jim Duncan,Democratic,34.6,False,False,False
1998,house,Alaska,AK,AL,John Grames,Green,2.7,False,False,False
1998,house,Arizona,AZ,1,Matt Salmon,Republican,64.0,True,True,False
1998,house,Arizona,AZ,1,David Mendoza,Democratic,36.0,False,False,False
1998,house,Arizona,AZ,2,Ed Pastor,Democratic,67.8,True,True,False
1998,house,Arizona,AZ,2,Edward Barron,Republican,28.0,False,False,False
1998,house,Arizona,AZ,2,Richard Duncan,Libertarian,3.1,False,False,False
1998,house,Arizona,AZ,2,Gregory R. Schultz,Reform,1.1,False,False,False
1998,house,Arizona,AZ,3,Bob Stump,Republican,67.0,True,True,False
1998,house,Arizona,AZ,3,Stuart Starky,Democratic,33.0,False,False,False
1998,house,Arizona,AZ,4,John Shadegg,Republican,64.7,True,True,False
1998,house,Arizona,AZ,4,Eric Ehst,Democratic,31.2,False,False,False
1998,house,Arizona,AZ,4,Ernest Hancock,Libertarian,2.4,False,False,False
1998,house,Arizona,AZ,4,Doug Quelland,Independent,1.7,False,False,False
1998,house,Arizona,AZ,5,Jim Kolbe,Republican,51.6,True,True,False
1998,house,Arizona,AZ,5,Thomas Volgy,Democratic,45.2,False,False,False
1998,house,Arizona,AZ,5,Phillip W. Murphy,Libertarian,2.5,False,False,False
1998,house,Arizona,AZ,5,Robert Connery Sr.,Reform,0.8,False,False,False
1998,house,Arizona,AZ,6,J. D. Hayworth,Republican,53.0,True,True,False
1998,house,Arizona,AZ,6,Steve Owens,Democratic,43.7,False,False,False
1998,house,Arizona,AZ,6,Robert Anderson,Libertarian,3.3,False,False,False
1998,house,Arkansas,AR,1,Marion Berry,Democratic,100.0,True,True,False
1998,house,Arkansas,AR,2,Vic Snyder,Democratic,58.0,True,True,False
1998,house,Arkansas,AR,2,Phil Wyrick,Republican,42.0,False,False,False
1998,house,Arkansas,AR,3,Asa Hutchinson,Republican,80.7,True,True,False
1998,house,Arkansas,AR,3,Ralph Forbes,Reform,19.3,False,False,False
1998,house,Arkansas,AR,4,Jay Dickey,Republican,57.5,True,True,False
1998,house,Arkansas,AR,4,Judy Smith,Democratic,42.5,False,False,False
1998,house,California,CA,1,Mike Thompson,Democratic,61.9,True,False,True
1998,house,California,CA,1,Mark Luce,Republican,32.8,False,False,True
1998,house,California,CA,1,Emil Rossi,Libertarian,2.8,False,False,True
1998,house,California,CA,1,Ernest K. Jones Jr.,Peace and Freedom,2.5,False,False,True
1998,house,California,CA,2,Wally Herger,Republican,62.5,True,True,False
1998,house,California,CA,2,Roberts Braden,Democratic,34.5,False,False,False
1998,house,California,CA,2,Patrice Thiessen,Natural Law,3.0,False,False,False
1998,house,California,CA,3,Doug Ose,Republican,52.4,True,False,True
1998,house,California,CA,3,Sandra Dunn,Democratic,45.0,False,False,True
1998,house,California,CA,3,Ross Crain,Libertarian,2.6,False,False,True
1998,house,California,CA,4,John Doolittle,Republican,62.6,True,True,False
1998,house,California,CA,4,David Shapiro,Democratic,34.4,False,False,False
1998,house,California,CA,4,Dan Winterrowd,Libertarian,3.0,False,False,False
1998,house,California,CA,5,Bob Matsui,Democratic,71.9,True,True,False
1998,house,California,CA,5,Robert S. Dinsmore,Republican,26.0,False,False,False
1998,house,California,CA,5,Douglas Arthur Tuma,Libertarian,2.1,False,False,False
1998,house,California,CA,6,Lynn Woolsey,Democratic,68.0,True,True,False
1998,house,California,CA,6,Ken McAuliffe,Republican,29.7,False,False,False
1998,house,California,CA,6,Alan Roy Barreca,Natural Law,2.3,False,False,False
1998,house,California,CA,7,George Miller,Democratic,77.0,True,True,False
1998,house,California,CA,7,Norman Reece,Republican,23.0,False,False,False
1998,house,California,CA,8,Nancy Pelosi,Democratic,85.8,True,True,False
1998,house,California,CA,8,David Martz,Republican,12.0,False,False,False
1998,house,California,CA,8,David Smithstein,Natural Law,2.1,False,False,False
1998,house,California,CA,9,Barbara Lee,Democratic,82.8,True,True,False
1998,house,California,CA,9,Claiborne Sanders,Republican,13.2,False,False,False
1998,house,California,CA,9,Gerald Sanders,Peace and Freedom,2.8,False,False,False
1998,house,California,CA,9,Walter Kenneth Ruehlig,Natural Law,1.2,False,False,False
1998,house,California,CA,10,Ellen Tauscher,Democratic,53.5,True,True,False
1998,house,California,CA,10,Charles Ball,Republican,43.4,False,False,False
1998,house,California,CA,10,Valerie Janlois,Natural Law,1.7,False,False,False
1998,house,California,CA,10,John Place,Reform,1.4,False,False,False
1998,house,California,CA,11,Richard Pombo,Republican,61.4,True,True,False
1998,house,California,CA,11,Robert Figueroa,Democratic,36.3,False,False,False
1998,house,California,CA,11,Jesse Baird,Libertarian,2.3,False,False,False
1998,house,California,CA,12,Tom Lantos,Democratic,74.0,True,True,False
1998,house,California,CA,12,Robert Evans,Republican,21.1,False,False,False
1998,house,California,CA,12,Michael Moloney,Libertarian,4.9,False,False,False
1998,house,California,CA,13,Pete Stark,Democratic,71.2,True,True,False
1998,house,California,CA,13,James Goetz,Republican,26.7,False,False,False
1998,house,California,CA,13,Karnig Beylikjian,Natural Law,2.2,False,False,False
1998,house,California,CA,14,Anna Eshoo,Democratic,68.6,True,True,False
1998,house,California,CA,14,Chris Haugen,Republican,28.4,False,False,False
1998,house,California,CA,14,Joseph Dehn III,Libertarian,1.7,False,False,False
1998,house,California,CA,15,Tom Campbell,Republican,60.5,True,True,False
1998,house,California,CA,15,Dick Lane,Democratic,37.9,False,False,False
1998,house,California,CA,15,Frank Strutner,Natural Law,1.5,False,False,False
1998,house,California,CA,16,Zoe Lofgren,Democratic,72.8,True,True,False
1998,house,California,CA,16,Horace Gene Thayn,Republican,23.4,False,False,False
1998,house,California,CA,16,John H. Black,Natural Law,3.8,False,False,False
1998,house,California,CA,17,Sam Farr,Democratic,64.5,True,True,False
1998,house,California,CA,17,Bill McCampbell,Republican,32.7,False,False,False
1998,house,California,CA,17,Rick Garrett,Libertarian,1.7,False,False,False
1998,house,California,CA,17,Scott Hartley,Natural Law,1.0,False,False,False
1998,house,California,CA,18,Gary Condit,Democratic,86.7,True,True,False
1998,house,California,CA,18,Linda De Groat,Libertarian,13.2,False,False,False
1998,house,California,CA,19,George Radanovich,Republican,79.4,True,True,False
1998,house,California,CA,19,Jonathan Richter,Libertarian,20.6,False,False,False
1998,house,California,CA,20,Cal Dooley,Democratic,60.7,True,True,False
1998,house,California,CA,20,Cliff Unruh,Republican,39.3,False,False,False
1998,house,California,CA,21,Bill Thomas,Republican,78.9,True,True,False
1998,house,California,CA,21,John Evans,Reform,21.1,False,False,False
1998,house,California,CA,22,Lois Capps,Democratic,55.1,True,True,False
1998,house,California,CA,22,Thomas Bordonaro,Republican,43.0,False,False,False
1998,house,California,CA,22,Robert Bakhaus,Libertarian,1.3,False,False,False
1998,house,California,CA,22,Richard Dick Porter,Reform,0.6,False,False,False
1998,house,California,CA,23,Elton Gallegly,Republican,60.1,True,True,False
1998,house,California,CA,23,Daniel Gonzalez,Democratic,39.9,False,False,False
1998,house,California,CA,24,Brad Sherman,Democratic,57.3,True,True,False
1998,house,California,CA,24,Randy Hoffman,Republican,38.5,False,False,False
1998,house,California,CA,24,Catherine Carter,Natural Law,1.7,False,False,False
1998,house,California,CA,24,Erich D. Miller,Libertarian,1.5,False,False,False
1998,house,California,CA,24,Ralph L. Shroyer,Peace and Freedom,1.0,False,False,False
1998,house,California,CA,25,Buck McKeon,Republican,74.7,True,True,False
1998,house,California,CA,25,Bruce Acker,Libertarian,25.3,False,False,False
1998,house,California,CA,26,Howard Berman,Democratic,82.5,True,True,False
1998,house,California,CA,26,Juan Carlos Ros,Libertarian,7.8,False,False,False
1998,house,California,CA,26,Maria Armoudian,Green,5.8,False,False,False
1998,house,California,CA,26,David Cossak,Natural Law,3.9,False,False,False
1998,house,California,CA,27,James E. Rogan,Republican,50.7,True,True,False
1998,house,California,CA,27,Barry Gordon,Democratic,46.4,False,False,False
1998,house,California,CA,27,Bob New,Libertarian,2.8,False,False,False
1998,house,California,CA,28,David Dreier,Republican,57.6,True,True,False
1998,house,California,CA,28,Janice Nelson,Democratic,39.2,False,False,False
1998,house,California,CA,28,Jerry Douglas,Libertarian,1.3,False,False,False
1998,house,California,CA,28,Walt Contreras Sheasby,Green,1.2,False,False,False
1998,house,California,CA,28,M. Lawrence Allison,Natural Law,0.5,False,False,False
1998,house,California,CA,29,Henry Waxman,Democratic,73.9,True,True,False
1998,house,California,CA,29,Mike Gottlieb,Republican,22.6,False,False,False
1998,house,California,CA,29,Michael J. Binkley,Libertarian,2.0,False,False,False
1998,house,California,CA,29,Karen Blasdell-Wilkinson,Natural Law,1.5,False,False,False
1998,house,California,CA,30,Xavier Becerra,Democratic,81.3,True,True,False
1998,house,California,CA,30,Patricia Parker,Republican,18.8,False,False,False
1998,house,California,CA,31,Matthew G. Martínez,Democratic,70.0,True,True,False
1998,house,California,CA,31,Frank Moreno,Republican,22.6,False,False,False
1998,house,California,CA,31,Krista Lieberg-Wong,Green,5.0,False,False,False
1998,house,California,CA,31,Michael Everling,Libertarian,1.3,False,False,False
1998,house,California,CA,31,Gary Hearne,Natural Law,1.0,False,False,False
1998,house,California,CA,32,Julian Dixon,Democratic,86.7,True,True,False
1998,house,California,CA,32,Lawrence Ardito,Republican,11.3,False,False,False
1998,house,California,CA,32,Velko Milosevich,Libertarian,2.0,False,False,False
1998,house,California,CA,33,Lucille Roybal-Allard,Democratic,87.2,True,True,False
1998,house,California,CA,33,Wayne Miller,Republican,12.8,False,False,False
1998,house,California,CA,34,Grace Napolitano,Democratic,67.6,True,False,True
1998,house,California,CA,34,Ed Perez,Republican,28.6,False,False,True
1998,house,California,CA,34,Jason Heath,Libertarian,1.9,False,False,True
1998,house,California,CA,34,James W. Scott,American Independent,1.9,False,False,True
1998,house,California,CA,35,Maxine Waters,Democratic,89.3,True,True,False
1998,house,California,CA,35,Gordon Michael Mego,American Independent,10.7,False,False,False
1998,house,California,CA,36,Steven T. Kuykendall,Republican,48.9,True,False,True
1998,house,California,CA,36,Janice Hahn,Democratic,46.6,False,False,True
1998,house,California,CA,36,Robin Barrett,Green,2.0,False,False,True
1998,house,California,CA,36,Kerry Welsh,Libertarian,1.7,False,False,True
1998,house,California,CA,36,John Konopka,American Independent,0.9,False,False,True
1998,house,California,CA,37,Juanita Millender-McDonald,Democratic,85.1,True,True,False
1998,house,California,CA,37,Saul Lankster,Republican,14.9,False,False,False
1998,house,California,CA,38,Steve Horn,Republican,52.9,True,True,False
1998,house,California,CA,38,Peter Mathews,Democratic,44.3,False,False,False
1998,house,California,CA,38,David Bowers,Libertarian,2.8,False,False,False
1998,house,California,CA,39,Ed Royce,Republican,62.6,True,True,False
1998,house,California,CA,39,Cecy Groom,Democratic,34.0,False,False,False
1998,house,California,CA,39,Jack Dean,Libertarian,2.2,False,False,False
1998,house,California,CA,39,Ron Jevning,Natural Law,1.3,False,False,False
1998,house,California,CA,40,Jerry Lewis,Republican,64.9,True,True,False
1998,house,California,CA,40,Robert Conaway,Democratic,31.9,False,False,False
1998,house,California,CA,40,Maurice Mayben,Libertarian,3.2,False,False,False
1998,house,California,CA,41,Gary Miller,Republican,53.2,True,False,False
1998,house,California,CA,41,Eileen Ansari,Democratic,40.7,False,False,False
1998,house,California,CA,41,Cynthia Allaire,Green,2.8,False,False,False
