year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
1972,house,Florida,FL,7,Sam Gibbons,Democratic,68.0,True,False,False
1972,house,Florida,FL,8,James A. Haley,Democratic,57.8,True,False,False
1972,house,Florida,FL,9,Louis Frey Jr.,Republican,100.0,True,False,False
1972,house,Florida,FL,10,Skip Bafalis,Republican,62.0,True,False,True
1972,house,Florida,FL,11,Paul Rogers,Democratic,60.2,True,False,False
1972,house,Florida,FL,12,J. Herbert Burke,Republican,62.8,True,False,False
1972,house,Florida,FL,13,William Lehman,Democratic,61.6,True,False,True
1972,house,Florida,FL,14,Claude Pepper,Democratic,67.6,True,False,False
1972,house,Florida,FL,15,Dante Fascell,Democratic,56.8,True,False,False
1972,house,Georgia,GA,1,"Ronald ""Bo"" Ginn",Democratic,100.0,True,False,False
1972,house,Georgia,GA,2,Dawson Mathis,Democratic,100.0,True,True,False
1972,house,Georgia,GA,3,Jack Brinkley,Democratic,100.0,True,True,False
1972,house,Georgia,GA,4,Benjamin B. Blackburn,Republican,75.9,True,True,False
1972,house,Georgia,GA,5,Andrew Young,Democratic,52.8,True,False,True
1972,house,Georgia,GA,5,Rodney Mims Cook Sr.,Republican,47.2,False,False,True
1972,house,Georgia,GA,6,John Flynt,Democratic,100.0,True,True,False
1972,house,Georgia,GA,7,John William Davis,Democratic,58.3,True,True,False
1972,house,Georgia,GA,8,W. S. Stuckey Jr.,Democratic,62.4,True,True,False
1972,house,Georgia,GA,8,Ronnie Thompson,Republican,37.6,False,False,False
1972,house,Georgia,GA,9,Phillip M. Landrum,Democratic,100.0,True,True,False
1972,house,Georgia,GA,10,Robert Grier Stephens Jr.,Democratic,100.0,True,True,False
1972,house,Hawaii,HI,1,Spark Matsunaga,Democratic,54.7,True,True,False
1972,house,Hawaii,HI,2,Patsy Mink,Democratic,57.1,True,True,False
1972,house,Idaho,ID,1,Steve Symms,Republican,55.6,True,False,True
1972,house,Idaho,ID,2,Orval H. Hansen,Republican,69.2,True,True,False
1972,house,Idaho,ID,2,American,Unknown,3.8,False,False,False
1972,house,Illinois,IL,1,Ralph Metcalfe,Democratic,91.4,True,True,False
1972,house,Illinois,IL,2,Morgan F. Murphy,Democratic,75.0,True,False,False
1972,house,Illinois,IL,3,Robert P. Hanrahan,Republican,62.3,True,False,True
1972,house,Illinois,IL,4,Ed Derwinski,Republican,70.5,True,True,False
1972,house,Illinois,IL,5,John C. Kluczynski,Democratic,72.8,True,True,False
1972,house,Illinois,IL,6,Harold R. Collier,Republican,61.2,True,False,False
1972,house,Illinois,IL,7,George W. Collins,Democratic,82.8,True,False,False
1972,house,Illinois,IL,8,Dan Rostenkowski,Democratic,74.0,True,True,False
1972,house,Illinois,IL,9,Sidney R. Yates,Democratic,68.3,True,True,True
1972,house,Illinois,IL,10,Samuel H. Young,Republican,51.6,True,False,True
1972,house,Illinois,IL,10,Abner Mikva,Democratic,48.4,False,False,True
1972,house,Illinois,IL,11,Frank Annunzio,Democratic,53.3,True,False,True
1972,house,Illinois,IL,11,John J. Hoellen Jr.,Republican,46.7,False,False,True
1972,house,Illinois,IL,12,Phil Crane,Republican,74.2,True,False,False
1972,house,Illinois,IL,13,Robert McClory,Republican,61.5,True,False,False
1972,house,Illinois,IL,14,John N. Erlenborn,Republican,72.8,True,True,False
1972,house,Illinois,IL,15,Leslie C. Arends,Republican,57.2,True,False,True
1972,house,Illinois,IL,15,Tim Lee Hall,Democratic,42.8,False,False,True
1972,house,Illinois,IL,16,John B. Anderson,Republican,71.9,True,True,False
1972,house,Illinois,IL,17,George M. O'Brien,Republican,55.6,True,False,True
1972,house,Illinois,IL,17,John J. Houlihan,Democratic,44.4,False,False,True
1972,house,Illinois,IL,18,Robert H. Michel,Republican,64.8,True,True,False
1972,house,Illinois,IL,19,Tom Railsback,Republican,100.0,True,True,False
1972,house,Illinois,IL,20,Paul Findley,Republican,68.8,True,True,False
1972,house,Illinois,IL,21,Edward Rell Madigan,Republican,54.8,True,False,True
1972,house,Illinois,IL,22,George E. Shipley,Democratic,56.5,True,False,False
1972,house,Illinois,IL,23,Melvin Price,Democratic,75.1,True,False,False
1972,house,Illinois,IL,24,Kenneth J. Gray,Democratic,93.7,True,False,False
1972,house,Indiana,IN,1,Ray Madden,Democratic,56.9,True,True,False
1972,house,Indiana,IN,2,Earl Landgrebe,Republican,54.7,True,True,False
1972,house,Indiana,IN,2,Floyd Fithian,Democratic,45.3,False,False,False
1972,house,Indiana,IN,3,John Brademas,Democratic,55.2,True,True,False
1972,house,Indiana,IN,3,Don M. Newman,Republican,43.2,False,False,False
1972,house,Indiana,IN,3,American,Unknown,1.5,False,False,False
1972,house,Indiana,IN,4,J. Edward Roush,Democratic,51.5,True,True,False
1972,house,Indiana,IN,5,Elwood Hillis,Republican,64.1,True,True,False
1972,house,Indiana,IN,6,William G. Bray,Republican,64.8,True,True,False
1972,house,Indiana,IN,6,David W. Evans,Democratic,35.2,False,False,False
1972,house,Indiana,IN,7,John T. Myers,Republican,61.6,True,True,False
1972,house,Indiana,IN,8,Roger H. Zion,Republican,63.4,True,True,False
1972,house,Indiana,IN,9,Lee H. Hamilton,Democratic,62.9,True,True,False
1972,house,Indiana,IN,10,David W. Dennis,Republican,57.2,True,True,False
1972,house,Indiana,IN,10,Philip Sharp,Democratic,42.8,False,False,False
1972,house,Indiana,IN,11,William H. Hudnut III,Republican,51.2,True,False,False
1972,house,Indiana,IN,11,Andrew Jacobs Jr.,Democratic,48.8,False,True,False
1972,house,Iowa,IA,1,Edward Mezvinsky,Democratic,53.4,True,False,False
1972,house,Iowa,IA,1,Fred Schwengel,Republican,45.7,False,True,False
1972,house,Iowa,IA,1,American Independent,Unknown,1.0,False,False,False
1972,house,Iowa,IA,2,John C. Culver,Democratic,59.2,True,True,False
1972,house,Iowa,IA,3,H. R. Gross,Republican,55.7,True,True,False
1972,house,Iowa,IA,4,Neal Smith,Democratic,59.2,True,False,False
1972,house,Iowa,IA,4,John Henry Kyl,Republican,40.8,False,True,False
1972,house,Iowa,IA,5,William J. Scherle,Republican,55.3,True,False,False
1972,house,Iowa,IA,5,Tom Harkin,Democratic,44.7,False,False,False
1972,house,Iowa,IA,6,Wiley Mayne,Republican,52.5,True,True,False
1972,house,Iowa,IA,6,Berkley Bedell,Democratic,47.5,False,False,False
1972,house,Kansas,KS,1,Keith Sebelius,Republican,77.2,True,True,False
1972,house,Kansas,KS,1,Prohibition,Unknown,1.2,False,False,False
1972,house,Kansas,KS,2,William R. Roy,Democratic,60.6,True,True,False
1972,house,Kansas,KS,2,Prohibition,Unknown,0.5,False,False,False
1972,house,Kansas,KS,3,Larry Winn,Republican,71.0,True,True,False
1972,house,Kansas,KS,4,Garner E. Shriver,Republican,73.2,True,True,False
1972,house,Kansas,KS,4,Prohibition,Unknown,2.0,False,False,False
1972,house,Kansas,KS,5,Joe Skubitz,Republican,72.3,True,True,False
1972,house,Kentucky,KY,1,Frank Stubblefield,Democratic,64.8,True,True,False
1972,house,Kentucky,KY,2,William Natcher,Democratic,61.5,True,True,False
1972,house,Kentucky,KY,3,Romano Mazzoli,Democratic,62.2,True,True,False
1972,house,Kentucky,KY,3,American,Unknown,0.9,False,False,False
1972,house,Kentucky,KY,4,Gene Snyder,Republican,73.8,True,True,False
1972,house,Kentucky,KY,5,Tim Lee Carter,Republican,73.5,True,True,False
1972,house,Kentucky,KY,6,John B. Breckinridge,Democratic,52.4,True,False,True
1972,house,Kentucky,KY,7,Carl D. Perkins,Democratic,61.9,True,True,False
1972,house,Louisiana,LA,1,F. Edward Hébert,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,2,Hale Boggs,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,3,Dave Treen,Republican,54.0,True,False,True
1972,house,Louisiana,LA,4,Joe Waggonner,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,5,Otto Passman,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,6,John Rarick,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,7,John Breaux,Democratic,100.0,True,True,False
1972,house,Louisiana,LA,8,Gillis William Long,Democratic,68.5,True,False,True
1972,house,Louisiana,LA,8,American,Unknown,16.8,False,False,True
1972,house,Louisiana,LA,8,Roy C. Strickland,Republican,14.6,False,False,True
1972,house,Maine,ME,1,Peter Kyros,Democratic,59.4,True,True,False
1972,house,Maine,ME,2,William Cohen,Republican,54.4,True,False,True
1972,house,Maine,ME,2,Elmer H. Violette,Democratic,45.6,False,False,True
1972,house,Maryland,MD,1,William Oswald Mills,Republican,70.5,True,True,False
1972,house,Maryland,MD,2,Clarence Long,Democratic,65.8,True,True,False
1972,house,Maryland,MD,3,Paul Sarbanes,Democratic,69.7,True,False,True
1972,house,Maryland,MD,4,Marjorie Holt,Republican,59.4,True,False,True
1972,house,Maryland,MD,4,Werner Fornos,Democratic,40.6,False,False,True
1972,house,Maryland,MD,5,Lawrence Hogan,Republican,62.9,True,True,False
1972,house,Maryland,MD,6,Goodloe Byron,Democratic,64.8,True,True,False
1972,house,Maryland,MD,6,Edward J. Mason,Republican,35.2,False,False,False
1972,house,Maryland,MD,7,Parren Mitchell,Democratic,80.0,True,True,False
1972,house,Maryland,MD,8,Gilbert Gude,Republican,63.9,True,True,False
1972,house,Massachusetts,MA,1,Silvio O. Conte,Republican,100.0,True,True,False
1972,house,Massachusetts,MA,2,Edward Boland,Democratic,100.0,True,True,False
1972,house,Massachusetts,MA,3,Harold Donohue,Democratic,100.0,True,False,False
1972,house,Massachusetts,MA,4,Robert Drinan,Democratic,68.9,True,False,False
1972,house,Massachusetts,MA,4,Martin A. Linsky,Republican,23.4,False,False,False
1972,house,Massachusetts,MA,5,Paul W. Cronin,Republican,53.4,True,False,True
1972,house,Massachusetts,MA,5,John Kerry,Democratic,44.7,False,False,True
1972,house,Massachusetts,MA,6,Michael J. Harrington,Democratic,64.1,True,True,False
1972,house,Massachusetts,MA,7,Torbert Macdonald,Democratic,67.7,True,True,False
1972,house,Massachusetts,MA,8,Tip O'Neill,Democratic,88.7,True,True,False
1972,house,Massachusetts,MA,8,Socialist Workers,Unknown,11.3,False,False,False
1972,house,Massachusetts,MA,9,Joe Moakley,Unknown,43.2,True,False,False
1972,house,Massachusetts,MA,9,Louise Day Hicks,Democratic,41.1,False,True,False
1972,house,Massachusetts,MA,10,Margaret Heckler,Republican,100.0,True,True,False
1972,house,Massachusetts,MA,11,James A. Burke,Democratic,100.0,True,True,False
1972,house,Massachusetts,MA,12,Gerry Studds,Democratic,50.3,True,False,True
1972,house,Michigan,MI,1,John Conyers Jr.,Democratic,88.4,True,True,False
1972,house,Michigan,MI,1,American Independent,Unknown,0.5,False,False,False
1972,house,Michigan,MI,1,Socialist Workers,Unknown,0.2,False,False,False
1972,house,Michigan,MI,2,Marvin L. Esch,Republican,56.0,True,True,False
1972,house,Michigan,MI,2,American Independent,Unknown,0.7,False,False,False
1972,house,Michigan,MI,3,Garry E. Brown,Republican,59.2,True,True,False
1972,house,Michigan,MI,3,American Independent,Unknown,0.9,False,False,False
1972,house,Michigan,MI,4,J. Edward Hutchinson,Republican,67.3,True,True,False
1972,house,Michigan,MI,5,Gerald Ford,Republican,61.1,True,True,False
1972,house,Michigan,MI,5,American Independent,Unknown,1.1,False,False,False
1972,house,Michigan,MI,5,Soc-Lab,Unknown,0.1,False,False,False
1972,house,Michigan,MI,5,Communist,Unknown,0.07,False,False,False
1972,house,Michigan,MI,6,Charles E. Chamberlain,Republican,50.6,True,True,False
1972,house,Michigan,MI,6,Milton Robert Carr,Democratic,49.4,False,False,False
1972,house,Michigan,MI,7,Donald Riegle,Republican,70.1,True,True,False
1972,house,Michigan,MI,8,R. James Harvey,Republican,59.3,True,True,False
1972,house,Michigan,MI,8,Jerome T. Hart,Democratic,39.4,False,False,False
1972,house,Michigan,MI,8,American Independent,Unknown,1.3,False,False,False
1972,house,Michigan,MI,9,Guy Vander Jagt,Republican,69.4,True,True,False
1972,house,Michigan,MI,9,American Independent,Unknown,1.1,False,False,False
1972,house,Michigan,MI,10,Elford Albin Cederberg,Republican,66.7,True,True,False
1972,house,Michigan,MI,10,American Independent,Unknown,2.4,False,False,False
1972,house,Michigan,MI,11,Philip Ruppe,Republican,69.4,True,True,False
1972,house,Michigan,MI,11,American Independent,Unknown,0.8,False,False,False
1972,house,Michigan,MI,12,James G. O'Hara,Democratic,50.8,True,True,False
1972,house,Michigan,MI,13,Charles Diggs,Democratic,85.6,True,True,False
1972,house,Michigan,MI,13,American Independent,Unknown,0.6,False,False,False
1972,house,Michigan,MI,13,Socialist Workers,Unknown,0.4,False,False,False
1972,house,Michigan,MI,14,Lucien Nedzi,Democratic,54.9,True,True,False
1972,house,Michigan,MI,15,William D. Ford,Democratic,65.8,True,True,False
1972,house,Michigan,MI,15,American Independent,Unknown,1.3,False,False,False
1972,house,Michigan,MI,16,John D. Dingell Jr.,Democratic,68.1,True,True,False
1972,house,Michigan,MI,16,American Independent,Unknown,2.2,False,False,False
1972,house,Michigan,MI,17,Martha W. Griffiths,Democratic,66.4,True,True,False
1972,house,Michigan,MI,17,American Independent,Unknown,0.8,False,False,False
1972,house,Michigan,MI,17,Socialist Workers,Unknown,0.3,False,False,False
1972,house,Michigan,MI,18,Robert J. Huber,Republican,52.6,True,False,True
1972,house,Michigan,MI,19,William Broomfield,Republican,70.4,True,False,False
1972,house,Michigan,MI,19,American Independent,Unknown,1.0,False,False,False
1972,house,Minnesota,MN,1,Al Quie,Republican,70.7,True,True,False
1972,house,Minnesota,MN,2,Ancher Nelsen,Republican,57.1,True,True,False
1972,house,Minnesota,MN,3,Bill Frenzel,Republican,62.9,True,True,False
1972,house,Minnesota,MN,4,Joseph Karth,Unknown,72.4,True,True,False
1972,house,Minnesota,MN,5,Donald M. Fraser,Unknown,65.8,True,True,False
1972,house,Minnesota,MN,5,Socialist Workers,Unknown,2.1,False,False,False
1972,house,Minnesota,MN,6,John M. Zwach,Republican,51.0,True,True,False
1972,house,Minnesota,MN,7,Robert Bergland,Unknown,59.0,True,True,False
1972,house,Minnesota,MN,8,John Blatnik,Unknown,75.9,True,True,False
1972,house,Mississippi,MS,1,Jamie Whitten,Democratic,100.0,True,False,False
1972,house,Mississippi,MS,2,David R. Bowen,Democratic,61.9,True,False,True
1972,house,Mississippi,MS,3,Sonny Montgomery,Democratic,100.0,True,False,False
1972,house,Mississippi,MS,4,Thad Cochran,Republican,47.9,True,False,True
1972,house,Mississippi,MS,4,Ellis B. Bodron,Democratic,44.0,False,False,True
1972,house,Mississippi,MS,5,Trent Lott,Republican,55.3,True,False,True
1972,house,Mississippi,MS,5,Ben Stone,Democratic,44.2,False,False,True
1972,house,Missouri,MO,1,Bill Clay,Democratic,64.0,True,True,False
1972,house,Missouri,MO,2,James W. Symington,Democratic,63.5,True,True,False
1972,house,Missouri,MO,3,Leonor Sullivan,Democratic,69.3,True,True,False
1972,house,Missouri,MO,4,William J. Randall,Democratic,57.4,True,True,False
1972,house,Missouri,MO,5,Richard Walker Bolling,Democratic,62.8,True,True,False
1972,house,Missouri,MO,6,Jerry Litton,Democratic,54.6,True,False,True
1972,house,Missouri,MO,7,Gene Taylor,Republican,63.7,True,False,True
1972,house,Missouri,MO,8,Richard Howard Ichord Jr.,Democratic,62.1,True,True,False
1972,house,Missouri,MO,9,William L. Hungate,Democratic,66.5,True,True,False
1972,house,Missouri,MO,10,Bill Burlison,Democratic,64.3,True,True,False
1972,house,Nebraska,NE,1,Charles Thone,Republican,64.2,True,True,False
1972,house,Nebraska,NE,2,John Y. McCollister,Republican,63.9,True,True,False
1972,house,Nebraska,NE,3,David Martin,Republican,69.6,True,True,False
1972,house,Nevada,NV,AL,David Towell,Republican,52.2,True,False,False
1972,house,Nevada,NV,AL,James Bilbray,Democratic,47.8,False,False,False
1972,house,New Hampshire,NH,1,Louis C. Wyman,Republican,72.9,True,True,False
1972,house,New Hampshire,NH,1,Chester Earl Merrow,Democratic,27.1,False,False,False
1972,house,New Hampshire,NH,2,James Colgate Cleveland,Republican,67.9,True,True,False
1972,house,New Jersey,NJ,1,John E. Hunt,Republican,52.5,True,True,False
1972,house,New Jersey,NJ,1,James Florio,Democratic,47.0,False,False,False
1972,house,New Jersey,NJ,1,Soc-Lab,Unknown,0.1,False,False,False
1972,house,New Jersey,NJ,1,Socialist,Unknown,0.1,False,False,False
1972,house,New Jersey,NJ,2,Charles W. Sandman Jr.,Republican,65.7,True,True,False
1972,house,New Jersey,NJ,3,James J. Howard,Democratic,53.0,True,True,False
1972,house,New Jersey,NJ,3,William F. Dowd,Republican,47.0,False,False,False
1972,house,New Jersey,NJ,4,Frank Thompson,Democratic,58.0,True,True,False
1972,house,New Jersey,NJ,4,Peter P. Garibaldi,Republican,42.0,False,False,False
1972,house,New Jersey,NJ,5,Peter Frelinghuysen Jr.,Republican,62.0,True,True,False
1972,house,New Jersey,NJ,6,Edwin B. Forsythe,Republican,62.8,True,True,False
1972,house,New Jersey,NJ,6,Soc-Lab,Unknown,0.5,False,False,False
1972,house,New Jersey,NJ,7,William B. Widnall,Republican,57.9,True,True,False
1972,house,New Jersey,NJ,8,Robert A. Roe,Democratic,63.1,True,True,False
1972,house,New Jersey,NJ,9,Henry Helstoski,Democratic,55.8,True,True,False
1972,house,New Jersey,NJ,9,Alfred D. Schiaffo,Republican,44.2,False,False,False
1972,house,New Jersey,NJ,10,Peter W. Rodino,Democratic,79.7,True,True,False
1972,house,New Jersey,NJ,11,Joseph Minish,Democratic,57.5,True,True,False
1972,house,New Jersey,NJ,11,Milton A. Waldor,Republican,39.7,False,False,False
1972,house,New Jersey,NJ,12,Matthew John Rinaldo,Republican,63.5,True,False,True
1972,house,New Jersey,NJ,13,Joseph J. Maraziti,Republican,55.7,True,False,True
1972,house,New Jersey,NJ,13,Helen Stevenson Meyner,Democratic,42.9,False,False,True
1972,house,New Jersey,NJ,14,Dominick V. Daniels,Democratic,61.2,True,True,False
1972,house,New Jersey,NJ,15,Edward J. Patten,Democratic,52.3,True,True,False
1972,house,New Mexico,NM,1,Manuel Lujan Jr.,Republican,55.7,True,True,False
1972,house,New Mexico,NM,2,Harold L. Runnels,Democratic,72.2,True,True,False
1972,house,New York,NY,1,Otis G. Pike,Democratic,52.5,True,True,False
1972,house,New York,NY,1,Conservative,Unknown,9.5,False,False,False
1972,house,New York,NY,1,Liberal,Unknown,1.1,False,False,False
1972,house,New York,NY,2,James R. Grover Jr.,Republican,65.8,True,True,False
1972,house,New York,NY,2,Liberal,Unknown,1.5,False,False,False
1972,house,New York,NY,3,Angelo D. Roncallo,Republican,53.1,True,False,True
1972,house,New York,NY,3,Carter F. Bales,Democratic,37.6,False,False,True
1972,house,New York,NY,3,Conservative,Unknown,7.6,False,False,True
1972,house,New York,NY,3,Liberal,Unknown,1.7,False,False,True
1972,house,New York,NY,4,Norman F. Lent,Republican,62.4,True,False,False
1972,house,New York,NY,4,Liberal,Unknown,1.7,False,False,False
1972,house,New York,NY,5,John W. Wydler,Republican,62.4,True,False,False
1972,house,New York,NY,5,Conservative,Unknown,3.6,False,False,False
1972,house,New York,NY,5,Liberal,Unknown,1.8,False,False,False
1972,house,New York,NY,5,Socialist Workers,Unknown,0.4,False,False,False
1972,house,New York,NY,6,Lester L. Wolff,Democratic,51.5,True,False,True
1972,house,New York,NY,7,Joseph P. Addabbo,Democratic,75.0,True,True,False
1972,house,New York,NY,7,Conservative,Unknown,4.4,False,False,False
1972,house,New York,NY,8,Benjamin Stanley Rosenthal,Democratic,64.7,True,True,False
1972,house,New York,NY,9,James J. Delaney,Democratic,93.4,True,True,False
1972,house,New York,NY,9,Liberal,Unknown,6.6,False,False,False
1972,house,New York,NY,10,Mario Biaggi,Democratic,93.9,True,False,False
1972,house,New York,NY,10,Liberal,Unknown,6.1,False,False,False
1972,house,New York,NY,11,Frank J. Brasco,Democratic,63.9,True,True,False
1972,house,New York,NY,11,Liberal,Unknown,4.8,False,False,False
1972,house,New York,NY,12,Shirley Chisholm,Democratic,87.9,True,True,False
1972,house,New York,NY,12,Conservative,Unknown,1.6,False,False,False
1972,house,New York,NY,12,Socialist Workers,Unknown,0.7,False,False,False
1972,house,New York,NY,13,Bertram L. Podell,Democratic,65.2,True,True,False
1972,house,New York,NY,13,Liberal,Unknown,5.3,False,False,False
1972,house,New York,NY,13,Communist,Unknown,4.1,False,False,False
1972,house,New York,NY,14,John J. Rooney,Democratic,53.9,True,True,False
1972,house,New York,NY,14,Liberal,Unknown,28.1,False,False,False
1972,house,New York,NY,14,Socialist Workers,Unknown,0.5,False,False,False
1972,house,New York,NY,15,Hugh Carey,Democratic,52.2,True,True,False
1972,house,New York,NY,15,Conservative,Unknown,3.3,False,False,False
1972,house,New York,NY,15,Liberal,Unknown,1.6,False,False,False
