year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
2025,house,Arizona,AZ,7,Adelita Grijalva,Democratic,68.92,True,False,True
2025,house,Arizona,AZ,7,Daniel Butierez,Republican,29.42,False,False,True
2025,house,Arizona,AZ,7,Eduardo Quintana,Green,1.1,False,False,True
2025,house,Arizona,AZ,7,Richard Grayson,No Labels,0.53,False,False,True
2025,house,Arizona,AZ,7,Jeff Beasley (write-in),Republican,0.01,False,False,True
2025,house,Arizona,AZ,7,James Rose (write-in),Independent,0.01,False,False,True
2025,house,Arizona,AZ,7,Trista di Genova (write-in),Independent,0.0,False,False,True
2025,house,Arizona,AZ,7,G. Sevillr Hatch (write-in),Republican,0.0,False,False,True
2025,house,Arizona,AZ,7,Avery Block (write-in),Republican,0.0,False,False,True
2025,house,Arizona,AZ,7,Daniel Wood (write-in),Independent,0.0,False,False,True
2025,house,Arizona,AZ,7,Nathaniel James Irwin Sr. (write-in),No Labels,0.0,False,False,True
2025,house,Arizona,AZ,7,Cheval Lavers (write-in),Democratic,0.0,False,False,True
2025,house,Florida,FL,1,Jimmy Patronis,Republican,56.86,True,False,True
2025,house,Florida,FL,1,Gay Valimont,Democratic,42.26,False,False,True
2025,house,Florida,FL,1,Stephen Broden,Independent,0.81,False,False,True
2025,house,Florida,FL,1,Write-ins,Write-ins,0.07,False,False,True
2025,house,Florida,FL,6,Randy Fine,Republican,56.68,True,False,True
2025,house,Florida,FL,6,Josh Weil,Democratic,42.69,False,False,True
2025,house,Florida,FL,6,Andrew Parrott,Libertarian,0.36,False,False,True
2025,house,Florida,FL,6,Randall Terry,Independent,0.27,False,False,True
2025,house,Florida,FL,6,Write-ins,Write-ins,0.01,False,False,True
2025,house,Tennessee,TN,7,Matt Van Epps,Republican,53.9,True,False,True
2025,house,Tennessee,TN,7,Aftyn Behn,Democratic,45.06,False,False,True
2025,house,Tennessee,TN,7,Jon Thorp,Independent,0.52,False,False,True
2025,house,Tennessee,TN,7,Terri Christie,Independent,0.34,False,False,True
2025,house,Tennessee,TN,7,Bobby Dodge,Independent,0.11,False,False,True
2025,house,Tennessee,TN,7,Robert Sutherby,Independent,0.07,False,False,True
2025,house,Virginia,VA,11,James Walkinshaw,Democratic,75.14,True,False,True
2025,house,Virginia,VA,11,Stewart Whitson,Republican,24.67,False,False,True
2025,house,Virginia,VA,11,,,0.19,False,False,True
